,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,-7.4003572,-4.768637,14.398353,13.217947,-4.785909,50.098877,33.575703,-2.9147933,7.8159943,6.3269825,-1.614344,41.183052,25.398188,16.319515,-6.988272
t5,-8.356352,-2.4909446,11.535108,13.499953,-3.1076343,47.47902,21.788473,-1.54038,12.927416,11.097354,-0.55438644,36.411934,15.348979,22.374165,-7.9080515
t11,-11.6911955,-0.6785496,12.285105,20.241177,-2.6206367,59.504463,16.655106,-1.0687296,20.457434,19.265633,4.536844,42.06768,8.315244,37.67731,-10.737159
t14,-11.1847105,-0.39029303,11.085589,19.998405,-2.309838,55.987206,14.772449,-0.9328376,19.513105,19.368484,6.183579,39.7134,6.8586016,37.415276,-10.215149
t28,-13.469089,-1.1365991,11.368091,27.848574,-3.8050492,69.62787,22.931517,-1.8706003,16.877161,28.46297,13.4961195,54.967243,11.25931,48.482594,-11.772041
t38,-13.416808,-1.0653497,11.696383,28.893824,-3.7603073,68.67975,23.465233,-1.7038544,17.332773,29.141506,14.425272,54.93657,10.7495775,49.531635,-11.913156
t51,-13.422809,-1.1445489,11.293231,28.990826,-3.8646443,68.274475,22.960491,-1.5767066,16.287022,29.309269,14.039997,54.794598,11.117907,49.210426,-11.882363
t53,-13.274211,-1.0313935,11.205754,28.479242,-3.70686,67.01762,22.349184,-1.5253516,16.42479,29.275908,14.232442,53.78049,10.639881,48.874325,-11.749599
t147,-13.388331,-1.0711602,11.341189,29.35047,-3.8813443,68.34741,23.4827,-1.58538,16.230057,29.700703,14.391196,54.861076,11.0526705,48.943363,-11.806855
t148,-13.388656,-1.0713898,11.341229,29.351133,-3.881382,68.34856,23.483433,-1.5854348,16.230515,29.700703,14.39138,54.86197,11.052777,48.944798,-11.807139
t47,-13.198519,-1.0177821,10.797368,28.355593,-3.6830976,66.73773,21.958324,-1.5072744,16.384525,29.108536,14.30503,53.367725,10.615489,48.528225,-11.641737
t48,-12.952451,-0.85429376,10.687961,27.800629,-3.5201137,65.126205,21.06409,-1.4527783,16.449938,28.679632,14.171649,51.80853,9.573928,48.016937,-11.442596
t67,-13.247681,-0.6965041,10.822135,29.296854,-3.757961,67.40314,22.746084,-1.8480505,14.816424,31.335754,17.288164,55.18216,8.775502,50.59627,-11.4886055
t88,-13.133143,-0.63378584,10.476617,29.28215,-3.7013319,66.75598,22.108402,-1.8090171,15.04505,31.223604,17.30067,54.398735,8.658402,50.383804,-11.363104
t89,-13.262141,-0.6830686,10.474048,29.438557,-3.78246,67.54173,22.387335,-1.8369801,15.111781,31.398067,17.042456,54.93366,9.058309,50.54099,-11.473756
t134,-13.170198,-0.6691975,10.56725,29.492935,-3.7934291,67.318375,22.9296,-1.9512951,15.370089,31.550568,17.659203,55.14407,8.859816,50.97138,-11.351914
t135,-13.170501,-0.66885304,10.565574,29.48999,-3.7951946,67.332436,22.94665,-1.9564663,15.374355,31.557476,17.649662,55.137184,8.859914,50.968212,-11.354804
t56,-12.785968,-0.4943679,10.156947,28.614014,-3.5381615,64.69029,21.625116,-1.7333758,15.142744,30.916609,17.523796,52.57489,7.7399206,49.513496,-11.074389
t78,-13.334981,-0.6532573,11.360713,29.228462,-3.627496,67.69628,22.517048,-1.7364153,15.526928,30.441135,17.204105,55.479477,8.3506365,51.144634,-11.62211
t108,-13.310448,-0.64172715,11.581077,29.25644,-3.5954373,67.5844,22.496346,-1.7492777,15.663067,30.317066,17.162682,55.555893,8.361253,51.05198,-11.586914
