"","t1","t5","t11","t14","t28","t38","t51","t53","t147","t148","t47","t48","t67","t88","t89","t134","t135","t56","t78","t108","t109","t72","t54","t55","t120","t121","t41","t33","t35","t84","t85","t44","t24","t90","t132","t133","t119","t96","t97","t30","t127","t128","t80","t81","t26","t23","t17","t71","t103","t104","t66","t106","t107","t82","t83","t57","t58","t77","t99","t100","t123","t124","t15","t6","t7","t9","t49","t50","t4","t12","t13","t39","t40","t31","t19","t32","t68","t149","t150","t27","t42","t79","t138","t139","t140","t131","t118","t129","t130","t70","t34","t61","t115","t116","t110","t111","t64","t65","t52","t105","t117","t143","t144","t37","t92","t93","t75","t36","t69","t91","t141","t142","t86","t87","t94","t95","t18","t10","t16","t20","t21","t8","t45","t46","t125","t126","t76","t25","t62","t63","t101","t102","t112","t122","t136","t137","t98","t145","t146","t29","t43","t113","t114","t60","t73","t74","t59","t22","t2","t3"
"t1",0,3.865864986,7.1361404107,6.59993932055,9.70438660475,9.70438660445,9.70438660445,9.50988516457,9.704386604499,9.704386604499,9.44593863799,9.10459899269,9.704386604397,9.583426023697,9.704386604397,9.704386604347,9.704386604347,9.186850039797,9.704386604437,9.704386604337,9.704386604337,9.704386604397,9.704386604397,9.226075000297,9.704386604307,9.704386604307,9.418122399207,9.704386604607,9.70438660472,9.70438660442,9.42496836102,9.70438660402,8.28203824382,9.70438660465,9.70438660467,9.70438660467,9.70438660465,9.70438660465,9.70438660465,8.08971471199,9.70438660461,9.70438660461,9.70438660465,9.70438660465,9.70438660515,9.70438660485,7.31170310355,9.70438660465,9.70438660465,9.70438660465,9.70438660465,9.70438660465,9.70438660465,9.70438660465,9.70438660465,9.7043866046,9.3522168341,9.70438660465,9.70438660465,9.70438660465,9.70438660465,9.70438660465,6.98579063214,4.65179864652,5.1286024356,6.7075469272,8.7634570719,9.1905030111,3.4624339922,6.1478591365,6.1972878723,8.791421796,8.9398304205,9.7043866051,7.4234539846,9.36699738065,9.62917169325,9.704386605734,9.704386605734,8.21667532235,9.704386605649,9.704386605349,9.704386605349,9.704386605344,9.704386605344,9.704386605349,9.704386605449,9.704386605489,9.704386605489,9.704386605449,8.436983257549,9.704386605149,9.704386605149,9.704386605149,9.704386605149,9.704386605149,9.70438660535,9.70438660535,9.70438660535,9.7043866054,9.70438660543,9.704386605445,9.704386605445,9.7043866055,9.7043866058,9.7043866058,9.7043866058,8.5217708748,9.7043866054,9.7043866054,9.70438660545,9.70438660545,9.42109793234,9.70438660544,9.7043866055,9.5200202509,8.8237142972,7.1798888152,8.1140218995,7.6869631038,7.7539473384,6.5585285915,9.3673767946,8.7103231683,9.7043866046,9.64045810109,9.7043866046,9.0811694603,9.7043866059,9.7043866059,9.7043866055,9.6508851493,9.7043866052,9.70438660526,9.70438660526,9.70438660526,9.7043866053,9.704386605234,9.704386605234,8.8982481095,9.7043866056,9.70438660513,9.70438660513,9.70438660513,9.704386605111,9.704386605111,9.704386605111,7.6920006927,4.6859566454,6.4293976104
"t5",3.865864986,0,3.9216364831,3.38543539295,6.48988267715,6.48988267685,6.48988267685,6.29538123697,6.489882676899,6.489882676899,6.23143471039,5.89009506509,6.489882676797,6.368922096097,6.489882676797,6.489882676747,6.489882676747,5.972346112197,6.489882676837,6.489882676737,6.489882676737,6.489882676797,6.489882676797,6.011571072697,6.489882676707,6.489882676707,6.203618471607,6.489882677007,6.48988267712,6.48988267682,6.21046443342,6.48988267642,5.06753431622,6.48988267705,6.48988267707,6.48988267707,6.48988267705,6.48988267705,6.48988267705,4.87521078439,6.48988267701,6.48988267701,6.48988267705,6.48988267705,6.48988267755,6.48988267725,4.09719917595,6.48988267705,6.48988267705,6.48988267705,6.48988267705,6.48988267705,6.48988267705,6.48988267705,6.48988267705,6.489882677,6.1377129065,6.48988267705,6.48988267705,6.48988267705,6.48988267705,6.48988267705,3.77128670454,1.43729471892,1.914098508,3.4930429996,5.5489531443,5.9759990835,3.7056557586,6.3910809029,6.4405096387,9.0346435624,9.1830521869,9.9476083715,7.666675751,9.61021914705,9.87239345965,9.947608372134,9.947608372134,8.45989708875,9.947608372049,9.947608371749,9.947608371749,9.947608371744,9.947608371744,9.947608371749,9.947608371849,9.947608371889,9.947608371889,9.947608371849,8.680205023949,9.947608371549,9.947608371549,9.947608371549,9.947608371549,9.947608371549,9.94760837175,9.94760837175,9.94760837175,9.9476083718,9.94760837183,9.947608371845,9.947608371845,9.9476083719,9.9476083722,9.9476083722,9.9476083722,8.7649926412,9.9476083718,9.9476083718,9.94760837185,9.94760837185,9.66431969874,9.94760837184,9.9476083719,9.7632420173,9.0669360636,7.4231105816,8.3572436659,7.9301848702,7.9971691048,6.8017503579,9.610598561,8.9535449347,9.947608371,9.88367986749,9.947608371,9.3243912267,9.9476083723,9.9476083723,9.9476083719,9.8941069157,9.9476083716,9.94760837166,9.94760837166,9.94760837166,9.9476083717,9.947608371634,9.947608371634,9.1414698759,9.947608372,9.94760837153,9.94760837153,9.94760837153,9.947608371511,9.947608371511,9.947608371511,7.9352224591,4.9291784118,6.6726193768
"t11",7.1361404107,3.9216364831,0,1.72943934985,4.83388663405,4.83388663375,4.83388663375,4.63938519387,4.833886633799,4.833886633799,4.57543866729,4.23409902199,4.833886633697,4.712926052997,4.833886633697,4.833886633647,4.833886633647,4.316350069097,4.833886633737,4.833886633637,4.833886633637,4.833886633697,4.833886633697,4.355575029597,4.833886633607,4.833886633607,4.547622428507,4.833886633907,4.83388663402,4.83388663372,4.55446839032,4.83388663332,3.41153827312,4.83388663395,4.83388663397,4.83388663397,4.83388663395,4.83388663395,4.83388663395,3.21921474129,4.83388663391,4.83388663391,4.83388663395,4.83388663395,4.83388663445,4.83388663415,2.44120313285,4.83388663395,4.83388663395,4.83388663395,4.83388663395,4.83388663395,4.83388663395,4.83388663395,4.83388663395,4.8338866339,4.4817168634,4.83388663395,4.83388663395,4.83388663395,4.83388663395,4.83388663395,2.11529066144,3.17872062182,3.6555244109,5.2344689025,7.2903790472,7.7174249864,6.9759311833,9.6613563276,9.7107850634,12.3049189871,12.4533276116,13.2178837962,10.9369511757,12.88049457175,13.14266888435,13.217883796834,13.217883796834,11.73017251345,13.217883796749,13.217883796449,13.217883796449,13.217883796444,13.217883796444,13.217883796449,13.217883796549,13.217883796589,13.217883796589,13.217883796549,11.950480448649,13.217883796249,13.217883796249,13.217883796249,13.217883796249,13.217883796249,13.21788379645,13.21788379645,13.21788379645,13.2178837965,13.21788379653,13.217883796545,13.217883796545,13.2178837966,13.2178837969,13.2178837969,13.2178837969,12.0352680659,13.2178837965,13.2178837965,13.21788379655,13.21788379655,12.93459512344,13.21788379654,13.2178837966,13.033517442,12.3372114883,10.6933860063,11.6275190906,11.2004602949,11.2674445295,10.0720257826,12.8808739857,12.2238203594,13.2178837957,13.15395529219,13.2178837957,12.5946666514,13.217883797,13.217883797,13.2178837966,13.1643823404,13.2178837963,13.21788379636,13.21788379636,13.21788379636,13.2178837964,13.217883796334,13.217883796334,12.4117453006,13.2178837967,13.21788379623,13.21788379623,13.21788379623,13.217883796211,13.217883796211,13.217883796211,11.2054978838,8.1994538365,9.9428948015
"t14",6.59993932055,3.38543539295,1.72943934985,0,3.8506670954,3.8506670951,3.8506670951,3.65616565522,3.850667095149,3.850667095149,3.59221912864,3.25087948334,3.850667095047,3.729706514347,3.850667095047,3.850667094997,3.850667094997,3.333130530447,3.850667095087,3.850667094987,3.850667094987,3.850667095047,3.850667095047,3.372355490947,3.850667094957,3.850667094957,3.564402889857,3.850667095257,3.85066709537,3.85066709507,3.57124885167,3.85066709467,2.42831873447,4.2417744803,4.24177448032,4.24177448032,4.2417744803,4.2417744803,4.2417744803,2.62710258764,4.24177448026,4.24177448026,4.2417744803,4.2417744803,4.2417744808,4.2417744805,1.8490909792,4.2417744803,4.2417744803,4.2417744803,4.2417744803,4.2417744803,4.2417744803,4.2417744803,4.2417744803,4.24177448025,3.88960470975,4.2417744803,4.2417744803,4.2417744803,4.2417744803,4.2417744803,1.52317850779,2.64251953167,3.11932332075,4.69826781235,6.75417795705,7.18122389625,6.43973009315,9.12515523745,9.17458397325,11.76871789695,11.91712652145,12.68168270605,10.40075008555,12.3442934816,12.6064677942,12.681682706684,12.681682706684,11.1939714233,12.681682706599,12.681682706299,12.681682706299,12.681682706294,12.681682706294,12.681682706299,12.681682706399,12.681682706439,12.681682706439,12.681682706399,11.414279358499,12.681682706099,12.681682706099,12.681682706099,12.681682706099,12.681682706099,12.6816827063,12.6816827063,12.6816827063,12.68168270635,12.68168270638,12.681682706395,12.681682706395,12.68168270645,12.68168270675,12.68168270675,12.68168270675,11.49906697575,12.68168270635,12.68168270635,12.6816827064,12.6816827064,12.39839403329,12.68168270639,12.68168270645,12.49731635185,11.80101039815,10.15718491615,11.09131800045,10.66425920475,10.73124343935,9.53582469245,12.34467289555,11.68761926925,12.68168270555,12.61775420204,12.68168270555,12.05846556125,12.68168270685,12.68168270685,12.68168270645,12.62818125025,12.68168270615,12.68168270621,12.68168270621,12.68168270621,12.68168270625,12.681682706184,12.681682706184,11.87554421045,12.68168270655,12.68168270608,12.68168270608,12.68168270608,12.681682706061,12.681682706061,12.681682706061,10.66929679365,7.66325274635,9.40669371135
"t28",9.70438660475,6.48988267715,4.83388663405,3.8506670954,0,3.9730145137,3.9730145137,3.77851307382,3.973014513749,3.973014513749,3.71456654724,3.37322690194,4.453441907247,4.332481326547,4.453441907247,4.453441907197,4.453441907197,3.935905342647,4.453441907287,4.453441907187,4.453441907187,4.453441907247,4.453441907247,3.975130303147,4.453441907157,4.453441907157,4.167177702057,4.453441907457,4.45344190757,4.45344190727,4.17402366387,4.45344190687,3.03109354667,7.3462217645,7.34622176452,7.34622176452,7.3462217645,7.3462217645,7.3462217645,5.73154987184,7.34622176446,7.34622176446,7.3462217645,7.3462217645,7.346221765,7.3462217647,4.9535382634,7.3462217645,7.3462217645,7.3462217645,7.3462217645,7.3462217645,7.3462217645,7.3462217645,7.3462217645,7.34622176445,6.99405199395,7.3462217645,7.3462217645,7.3462217645,7.3462217645,7.3462217645,4.62762579199,5.74696681587,6.22377060495,7.80271509655,9.85862524125,10.28567118045,9.54417737735,12.22960252165,12.27903125745,14.87316518115,15.02157380565,15.78612999025,13.50519736975,15.4487407658,15.7109150784,15.786129990884,15.786129990884,14.2984187075,15.786129990799,15.786129990499,15.786129990499,15.786129990494,15.786129990494,15.786129990499,15.786129990599,15.786129990639,15.786129990639,15.786129990599,14.518726642699,15.786129990299,15.786129990299,15.786129990299,15.786129990299,15.786129990299,15.7861299905,15.7861299905,15.7861299905,15.78612999055,15.78612999058,15.786129990595,15.786129990595,15.78612999065,15.78612999095,15.78612999095,15.78612999095,14.60351425995,15.78612999055,15.78612999055,15.7861299906,15.7861299906,15.50284131749,15.78612999059,15.78612999065,15.60176363605,14.90545768235,13.26163220035,14.19576528465,13.76870648895,13.83569072355,12.64027197665,15.44912017975,14.79206655345,15.78612998975,15.72220148624,15.78612998975,15.16291284545,15.78612999105,15.78612999105,15.78612999065,15.73262853445,15.78612999035,15.78612999041,15.78612999041,15.78612999041,15.78612999045,15.786129990384,15.786129990384,14.97999149465,15.78612999075,15.78612999028,15.78612999028,15.78612999028,15.786129990261,15.786129990261,15.786129990261,13.77374407785,10.76770003055,12.51114099555
"t38",9.70438660445,6.48988267685,4.83388663375,3.8506670951,3.9730145137,0,2.793031366,2.59852992612,2.793031366049,2.793031366049,2.53458339954,2.19324375424,4.453441906947,4.332481326247,4.453441906947,4.453441906897,4.453441906897,3.935905342347,4.453441906987,4.453441906887,4.453441906887,4.453441906947,4.453441906947,3.975130302847,4.453441906857,4.453441906857,4.167177701757,4.453441907157,4.45344190727,4.45344190697,4.17402366357,4.45344190657,3.03109354637,7.3462217642,7.34622176422,7.34622176422,7.3462217642,7.3462217642,7.3462217642,5.73154987154,7.34622176416,7.34622176416,7.3462217642,7.3462217642,7.3462217647,7.3462217644,4.9535382631,7.3462217642,7.3462217642,7.3462217642,7.3462217642,7.3462217642,7.3462217642,7.3462217642,7.3462217642,7.34622176415,6.99405199365,7.3462217642,7.3462217642,7.3462217642,7.3462217642,7.3462217642,4.62762579169,5.74696681557,6.22377060465,7.80271509625,9.85862524095,10.28567118015,9.54417737705,12.22960252135,12.27903125715,14.87316518085,15.02157380535,15.78612998995,13.50519736945,15.4487407655,15.7109150781,15.786129990584,15.786129990584,14.2984187072,15.786129990499,15.786129990199,15.786129990199,15.786129990194,15.786129990194,15.786129990199,15.786129990299,15.786129990339,15.786129990339,15.786129990299,14.518726642399,15.786129989999,15.786129989999,15.786129989999,15.786129989999,15.786129989999,15.7861299902,15.7861299902,15.7861299902,15.78612999025,15.78612999028,15.786129990295,15.786129990295,15.78612999035,15.78612999065,15.78612999065,15.78612999065,14.60351425965,15.78612999025,15.78612999025,15.7861299903,15.7861299903,15.50284131719,15.78612999029,15.78612999035,15.60176363575,14.90545768205,13.26163220005,14.19576528435,13.76870648865,13.83569072325,12.64027197635,15.44912017945,14.79206655315,15.78612998945,15.72220148594,15.78612998945,15.16291284515,15.78612999075,15.78612999075,15.78612999035,15.73262853415,15.78612999005,15.78612999011,15.78612999011,15.78612999011,15.78612999015,15.786129990084,15.786129990084,14.97999149435,15.78612999045,15.78612998998,15.78612998998,15.78612998998,15.786129989961,15.786129989961,15.786129989961,13.77374407755,10.76770003025,12.51114099525
"t51",9.70438660445,6.48988267685,4.83388663375,3.8506670951,3.9730145137,2.793031366,0,1.72388404632,1.918385486249,1.918385486249,1.91743190074,1.57609225544,4.453441906947,4.332481326247,4.453441906947,4.453441906897,4.453441906897,3.935905342347,4.453441906987,4.453441906887,4.453441906887,4.453441906947,4.453441906947,3.975130302847,4.453441906857,4.453441906857,4.167177701757,4.453441907157,4.45344190727,4.45344190697,4.17402366357,4.45344190657,3.03109354637,7.3462217642,7.34622176422,7.34622176422,7.3462217642,7.3462217642,7.3462217642,5.73154987154,7.34622176416,7.34622176416,7.3462217642,7.3462217642,7.3462217647,7.3462217644,4.9535382631,7.3462217642,7.3462217642,7.3462217642,7.3462217642,7.3462217642,7.3462217642,7.3462217642,7.3462217642,7.34622176415,6.99405199365,7.3462217642,7.3462217642,7.3462217642,7.3462217642,7.3462217642,4.62762579169,5.74696681557,6.22377060465,7.80271509625,9.85862524095,10.28567118015,9.54417737705,12.22960252135,12.27903125715,14.87316518085,15.02157380535,15.78612998995,13.50519736945,15.4487407655,15.7109150781,15.786129990584,15.786129990584,14.2984187072,15.786129990499,15.786129990199,15.786129990199,15.786129990194,15.786129990194,15.786129990199,15.786129990299,15.786129990339,15.786129990339,15.786129990299,14.518726642399,15.786129989999,15.786129989999,15.786129989999,15.786129989999,15.786129989999,15.7861299902,15.7861299902,15.7861299902,15.78612999025,15.78612999028,15.786129990295,15.786129990295,15.78612999035,15.78612999065,15.78612999065,15.78612999065,14.60351425965,15.78612999025,15.78612999025,15.7861299903,15.7861299903,15.50284131719,15.78612999029,15.78612999035,15.60176363575,14.90545768205,13.26163220005,14.19576528435,13.76870648865,13.83569072325,12.64027197635,15.44912017945,14.79206655315,15.78612998945,15.72220148594,15.78612998945,15.16291284515,15.78612999075,15.78612999075,15.78612999035,15.73262853415,15.78612999005,15.78612999011,15.78612999011,15.78612999011,15.78612999015,15.786129990084,15.786129990084,14.97999149435,15.78612999045,15.78612998998,15.78612998998,15.78612998998,15.786129989961,15.786129989961,15.786129989961,13.77374407755,10.76770003025,12.51114099525
"t53",9.50988516457,6.29538123697,4.63938519387,3.65616565522,3.77851307382,2.59852992612,1.72388404632,0,1.651061236129,1.651061236129,1.72293046086,1.38159081556,4.258940467067,4.137979886367,4.258940467067,4.258940467017,4.258940467017,3.741403902467,4.258940467107,4.258940467007,4.258940467007,4.258940467067,4.258940467067,3.780628862967,4.258940466977,4.258940466977,3.972676261877,4.258940467277,4.25894046739,4.25894046709,3.97952222369,4.25894046669,2.83659210649,7.15172032432,7.15172032434,7.15172032434,7.15172032432,7.15172032432,7.15172032432,5.53704843166,7.15172032428,7.15172032428,7.15172032432,7.15172032432,7.15172032482,7.15172032452,4.75903682322,7.15172032432,7.15172032432,7.15172032432,7.15172032432,7.15172032432,7.15172032432,7.15172032432,7.15172032432,7.15172032427,6.79955055377,7.15172032432,7.15172032432,7.15172032432,7.15172032432,7.15172032432,4.43312435181,5.55246537569,6.02926916477,7.60821365637,9.66412380107,10.09116974027,9.34967593717,12.03510108147,12.08452981727,14.67866374097,14.82707236547,15.59162855007,13.31069592957,15.25423932562,15.51641363822,15.591628550704,15.591628550704,14.10391726732,15.591628550619,15.591628550319,15.591628550319,15.591628550314,15.591628550314,15.591628550319,15.591628550419,15.591628550459,15.591628550459,15.591628550419,14.324225202519,15.591628550119,15.591628550119,15.591628550119,15.591628550119,15.591628550119,15.59162855032,15.59162855032,15.59162855032,15.59162855037,15.5916285504,15.591628550415,15.591628550415,15.59162855047,15.59162855077,15.59162855077,15.59162855077,14.40901281977,15.59162855037,15.59162855037,15.59162855042,15.59162855042,15.30833987731,15.59162855041,15.59162855047,15.40726219587,14.71095624217,13.06713076017,14.00126384447,13.57420504877,13.64118928337,12.44577053647,15.25461873957,14.59756511327,15.59162854957,15.52770004606,15.59162854957,14.96841140527,15.59162855087,15.59162855087,15.59162855047,15.53812709427,15.59162855017,15.59162855023,15.59162855023,15.59162855023,15.59162855027,15.591628550204,15.591628550204,14.78549005447,15.59162855057,15.5916285501,15.5916285501,15.5916285501,15.591628550081,15.591628550081,15.591628550081,13.57924263767,10.57319859037,12.31663955537
"t147",9.704386604499,6.489882676899,4.833886633799,3.850667095149,3.973014513749,2.793031366049,1.918385486249,1.651061236129,0,0.007092242458,1.917431900789,1.576092255489,4.453441906996,4.332481326296,4.453441906996,4.453441906946,4.453441906946,3.935905342396,4.453441907036,4.453441906936,4.453441906936,4.453441906996,4.453441906996,3.975130302896,4.453441906906,4.453441906906,4.167177701806,4.453441907206,4.453441907319,4.453441907019,4.174023663619,4.453441906619,3.031093546419,7.346221764249,7.346221764269,7.346221764269,7.346221764249,7.346221764249,7.346221764249,5.731549871589,7.346221764209,7.346221764209,7.346221764249,7.346221764249,7.346221764749,7.346221764449,4.953538263149,7.346221764249,7.346221764249,7.346221764249,7.346221764249,7.346221764249,7.346221764249,7.346221764249,7.346221764249,7.346221764199,6.994051993699,7.346221764249,7.346221764249,7.346221764249,7.346221764249,7.346221764249,4.627625791739,5.746966815619,6.223770604699,7.802715096299,9.858625240999,10.285671180199,9.544177377099,12.229602521399,12.279031257199,14.873165180899,15.021573805399,15.786129989999,13.505197369499,15.448740765549,15.710915078149,15.786129990633,15.786129990633,14.298418707249,15.786129990548,15.786129990248,15.786129990248,15.786129990243,15.786129990243,15.786129990248,15.786129990348,15.786129990388,15.786129990388,15.786129990348,14.518726642448,15.786129990048,15.786129990048,15.786129990048,15.786129990048,15.786129990048,15.786129990249,15.786129990249,15.786129990249,15.786129990299,15.786129990329,15.786129990344,15.786129990344,15.786129990399,15.786129990699,15.786129990699,15.786129990699,14.603514259699,15.786129990299,15.786129990299,15.786129990349,15.786129990349,15.502841317239,15.786129990339,15.786129990399,15.601763635799,14.905457682099,13.261632200099,14.195765284399,13.768706488699,13.835690723299,12.640271976399,15.449120179499,14.792066553199,15.786129989499,15.722201485989,15.786129989499,15.162912845199,15.786129990799,15.786129990799,15.786129990399,15.732628534199,15.786129990099,15.786129990159,15.786129990159,15.786129990159,15.786129990199,15.786129990133,15.786129990133,14.979991494399,15.786129990499,15.786129990029,15.786129990029,15.786129990029,15.78612999001,15.78612999001,15.78612999001,13.773744077599,10.767700030299,12.511140995299
"t148",9.704386604499,6.489882676899,4.833886633799,3.850667095149,3.973014513749,2.793031366049,1.918385486249,1.651061236129,0.007092242458,0,1.917431900789,1.576092255489,4.453441906996,4.332481326296,4.453441906996,4.453441906946,4.453441906946,3.935905342396,4.453441907036,4.453441906936,4.453441906936,4.453441906996,4.453441906996,3.975130302896,4.453441906906,4.453441906906,4.167177701806,4.453441907206,4.453441907319,4.453441907019,4.174023663619,4.453441906619,3.031093546419,7.346221764249,7.346221764269,7.346221764269,7.346221764249,7.346221764249,7.346221764249,5.731549871589,7.346221764209,7.346221764209,7.346221764249,7.346221764249,7.346221764749,7.346221764449,4.953538263149,7.346221764249,7.346221764249,7.346221764249,7.346221764249,7.346221764249,7.346221764249,7.346221764249,7.346221764249,7.346221764199,6.994051993699,7.346221764249,7.346221764249,7.346221764249,7.346221764249,7.346221764249,4.627625791739,5.746966815619,6.223770604699,7.802715096299,9.858625240999,10.285671180199,9.544177377099,12.229602521399,12.279031257199,14.873165180899,15.021573805399,15.786129989999,13.505197369499,15.448740765549,15.710915078149,15.786129990633,15.786129990633,14.298418707249,15.786129990548,15.786129990248,15.786129990248,15.786129990243,15.786129990243,15.786129990248,15.786129990348,15.786129990388,15.786129990388,15.786129990348,14.518726642448,15.786129990048,15.786129990048,15.786129990048,15.786129990048,15.786129990048,15.786129990249,15.786129990249,15.786129990249,15.786129990299,15.786129990329,15.786129990344,15.786129990344,15.786129990399,15.786129990699,15.786129990699,15.786129990699,14.603514259699,15.786129990299,15.786129990299,15.786129990349,15.786129990349,15.502841317239,15.786129990339,15.786129990399,15.601763635799,14.905457682099,13.261632200099,14.195765284399,13.768706488699,13.835690723299,12.640271976399,15.449120179499,14.792066553199,15.786129989499,15.722201485989,15.786129989499,15.162912845199,15.786129990799,15.786129990799,15.786129990399,15.732628534199,15.786129990099,15.786129990159,15.786129990159,15.786129990159,15.786129990199,15.786129990133,15.786129990133,14.979991494399,15.786129990499,15.786129990029,15.786129990029,15.786129990029,15.78612999001,15.78612999001,15.78612999001,13.773744077599,10.767700030299,12.511140995299
