"accepted_species","Medicinal"
"Ditassa_colellae",0
"Rothmannia_engleriana",1
"Peponidium_densiflorum",0
"Ceropegia_lancasteri",0
"Matelea_obliqua",0
"Greenea_schizocorolla",0
"Rytigynia_laurentii",0
"Cynanchica_inopinata",0
"Faramea_subsessilis",0
"Suberanthus_×_angustatus",0
"Timonius_macrophyllus",0
"Comastoma_henryi",NA
"Orbea_laikipiensis",0
"Lomatogonium_forrestii",0
"Canthium_bipinnatum",0
"Matelea_tristiflora",0
"Comastoma_dechyanum",NA
"Oldenlandia_viscida",1
"Ibatia_fontana",0
"Lacmellea_standleyi",1
"Uncaria_rhynchophylla",1
"Purdieanthus_pulcher",NA
"Cynanchum_tuberculatum",0
"Parsonsia_lata",0
"Palicourea_pariensis",0
"Ophiorrhiza_quanzhouensis",0
"Gentianella_gilgiana",NA
"Vincetoxicum_tenerrimum",0
"Psydrax_umbellatus",1
"Payera_mandrarensis",0
"Mesechites_citrifolius",0
"Notopleura_palestinae",0
"Nenax_hirta",0
"Mouretia_tonkinensis",0
"Forsteronia_amazonica",0
"Mesechites_repens",0
"Oxypetalum_schulzii",0
"Oxypetalum_albicans",0
"Pentagonia_pachiteana",0
"Strychnos_mitscherlichii",1
"Schradera_costaricensis",0
"Bikkia_bridgeana",0
"Sipaneopsis_cururuensis",0
"Pachypodium_densiflorum",1
"Duroia_duckei",0
"Mitrasacme_thedae",0
"Mitrasacme_brachystemonea",0
"Spigelia_hatschbachii",0
"Ceropegia_multiflora",0
"Ceropegia_dichotoma",0
"Psychotria_brachyanthoides",0
"Psychotria_synactica",0
"Psychotria_fernandopoensis",1
"Psychotria_sempervirens",0
"Galium_pumilio",0
"Danais_cernua",0
"Psychotria_tanganyicensis",0
"Psychotria_trivialis",0
"Psychotria_koroiveibaui",0
"Galium_penduliflorum",0
"Galium_grayanum",0
"Manettia_rojasiana",0
"Cowiea_borneensis",0
"Alyxia_balansae",0
"Porterandia_catappifolia",0
"Ixora_aciculiflora",0
"Hedyotis_lychnidifolia",0
"Hedyotis_punicea",0
"Hoya_myrmecopa",0
"Pentanisia_foetida",0
"Carapichea_urniformis",0
"Gentianella_demissa",NA
"Machaonia_dumosa",0
"Palicourea_prodiga",0
"Palicourea_aristei",0
"Coussarea_ampla",0
"Fagraea_eymae",NA
"Matelea_camiloana",0
"Gonolobus_saraguranus",0
"Dischidia_parvifolia",0
"Sabatia_quadrangula",NA
"Timonius_corymbosus",0
"Psydrax_moandensis",0
"Psydrax_reticulatus",0
"Pavetta_lampongensis",0
"Lasianthus_roosianus",0
"Rudgea_tanaosepala",0
"Rudgea_trifurcata",0
"Rudgea_tomentosa",0
"Erithalis_fruticosa",1
"Oxyanthus_latifolius",0
"Gentianella_calycidon",NA
"Myrmecodia_pendens",0
"Vincetoxicum_stylesii",0
"Oldenlandia_forcipitistipula",0
"Oldenlandia_multiglomerulata",0
"Ophiorrhiza_lignosa",0
"Gentiana_laevigata",NA
"Exacum_anamallayanum",NA
"Argostemma_lingua-felis",0
