"accepted_species","trait_EB_scaled"
"t6",NA
"t37",-0.348300589517735
"t38",1.09201943036538
"t16",0.309622206533781
"t51",1.30620283966445
"t52",1.08679431672781
"t60",1.25857341134366
"t61",0.952731819646014
"t12",-0.567394882777155
"t8",0.485326229926787
"t46",-0.827451997716044
"t47",-0.087515344498094
"t34",0.0349203355633778
"t35",1.0039484550045
"t22",0.905671176683827
"t23",-0.384175821526558
"t4",-0.295794879738466
"t5",1.92061856754836
"t30",NA
"t68",NA
"t69",0.824239419992396
"t53",0.609270721863115
"t54",-0.0323561862162255
"t64",NA
"t65",2.15545463627472
"t93",1.53781320757894
"t94",1.34490172995567
"t82",1.63229615462931
"t59",1.22619542364574
"t32",1.1835565133261
"t75",0.132380728711794
"t76",-0.0442382900758719
"t26",-0.354057839335829
"t25",-0.960329767149972
"t21",0.212858395549752
"t44",0.423671635882626
"t45",1.36182375062421
"t24",NA
"t7",-1.14016147744763
"t1",-0.397506203717505
"t90",NA
"t91",0.736240206102847
"t80",0.370289139936996
"t81",0.225742881865195
"t2",-2.40986553971499
"t14",0.360182563546305
"t88",1.07985933910586
"t89",0.368125942993834
"t49",-2.86306940685269
"t50",NA
"t48",-1.61464445790368
"t39",0.191926583972735
"t40",-0.238577069816481
"t42",0.33315178909936
"t66",-0.794144529086738
"t95",-0.850582919264447
"t96",-0.983740006261502
"t71",-0.905456478286785
"t9",-1.13868685581389
"t10",1.42703811116751
"t43",0.508944490901159
"t85",-0.523321947772509
"t92",0.295399600331577
"t97",-0.373980903061921
"t98",-0.321678931678588
"t79",-0.0794447843648046
"t70",-0.460051178772987
"t3",0.151127086685237
"t15",-0.582967278994303
"t62",0.470239912412473
"t63",-0.38973785929434
"t41",-0.0630644254234031
"t17",NA
"t13",0.780114942334176
"t20",-0.777609119771292
"t73",-0.533224601923191
"t74",-0.364135701096816
"t11",-0.307523418469453
"t31",0.53903120070062
"t57",1.16177230297399
"t58",0.373369370221453
"t28",-0.847416926466144
"t29",-0.580188788667926
"t27",0.648217800049132
"t33",0.990491684375205
"t55",0.929254662034054
"t56",0.0318789888335662
"t18",-1.31105645036942
"t19",NA
"t83",-2.37978694425406
"t84",-2.10840884246202
"t67",-1.17654714468213
"t77",-0.906081453508742
"t78",-1.00199300112779
"t36",-1.46269680916179
"t86",-0.217204218060765
"t87",NA
"t72",-0.112436900245043
"t99",-0.138496168966558
"t100",-0.289677103247647
