accepted_species,estimate
t12,0.1993753848425519
t74,0.29606361199480447
t88,0.4497651663186327
t83,-0.30461127948016076
t96,-0.6500643296182551
t58,-0.02737131728238361
t51,0.7137945948609021
t61,-0.2978177069422663
t90,0.5879943116431898
t71,0.37818291076306254
