,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t2,39.953724,25.799185,-0.8568326,20.103575,5.8024,23.358467,-3.467796,8.561898,1.2971185,21.627346,-4.530733,-2.37809,17.284294,-7.7511077,-0.6029088
t5,47.321793,30.245523,-0.961389,20.698193,5.9646,29.20634,-4.340668,10.448545,2.9905975,30.236074,-5.6240287,-2.85938,20.914616,-9.652167,-0.27638128
t87,54.780376,34.133015,-1.0282807,22.349764,8.217361,34.938694,-4.8317137,10.997085,4.0779433,35.74771,-6.7059693,-3.2002003,24.007069,-11.271477,1.9229301
t88,55.867615,34.711864,-1.0558723,22.52056,8.230459,35.82534,-4.9383554,11.203557,4.4224324,36.77145,-6.842748,-3.2591317,24.560696,-11.5499115,2.393389
t30,55.507557,34.169212,-0.67793936,21.207348,9.158377,33.332977,-5.422727,11.417405,3.8848093,39.287956,-7.0359178,-3.444735,23.005028,-11.35057,0.30601326
t43,55.2772,33.945072,-0.62020737,21.826565,8.978489,33.66277,-5.489223,11.0157175,3.8011618,39.089912,-7.030964,-3.3523126,22.826422,-11.387296,0.61309355
t44,55.79636,33.71342,-0.6118428,21.212992,9.194843,34.179996,-5.4707255,10.87944,3.660393,38.994347,-7.039309,-3.4568856,22.18446,-11.396336,0.76048917
t91,54.543625,33.0677,-0.46730208,20.487505,10.228651,33.338295,-5.465325,10.725618,2.258747,37.540142,-7.0248756,-3.4820964,21.821186,-11.026259,-0.12542555
t127,55.497837,33.494816,-0.48370892,20.68983,10.281544,34.121944,-5.5679126,10.842232,2.4806054,38.39061,-7.151565,-3.541427,22.196186,-11.266293,-0.06445715
t128,55.906548,33.658607,-0.49459568,20.769178,10.279963,34.433804,-5.600628,10.912608,2.5588462,38.721466,-7.1995864,-3.567988,22.354515,-11.3583975,-0.034317654
t45,55.708862,33.784138,-0.60095924,20.942532,9.879074,33.90877,-5.50596,11.005366,3.1085038,38.873352,-7.11948,-3.4998186,22.626186,-11.379627,0.37196532
t12,46.622,29.464117,-0.60612875,20.243622,7.707278,27.876932,-4.4943843,9.618713,1.9541286,29.599783,-5.758557,-2.8264053,19.513538,-9.2360115,-0.4038442
t13,46.49142,29.07065,-0.60637844,20.295614,7.8658338,27.383835,-4.4162536,9.521307,1.7143672,29.271591,-5.759989,-2.8071811,19.519787,-9.152187,-0.4090087
t20,56.380745,41.39217,-1.4528462,34.268867,13.15914,29.683027,-4.2203727,13.118247,2.130029,30.522192,-6.591062,-2.930782,24.064716,-10.818223,-0.6561593
t22,49.305725,36.730003,-1.294669,32.13486,12.776712,24.172182,-3.5300663,11.388482,0.39253289,23.557812,-5.5041595,-2.6459343,21.366262,-9.049943,-1.1823195
t97,56.8939,42.95511,-1.6905733,38.59782,16.766289,27.315403,-3.8144314,13.493754,1.0368096,28.160116,-6.558503,-2.7417755,25.289715,-10.798916,-1.0701241
t99,56.870884,43.078503,-1.6790707,38.605946,16.70765,27.254425,-3.8232048,13.538489,1.0530667,28.240494,-6.555223,-2.7422607,25.308754,-10.765277,-1.0849377
t100,56.88065,43.018658,-1.6900314,38.589886,16.700142,27.243484,-3.80473,13.570228,0.9871164,28.173569,-6.571388,-2.7466953,25.38207,-10.76681,-1.0806979
t110,56.88781,42.96402,-1.6993138,38.646786,16.520077,27.312435,-3.7296643,13.600741,0.87466127,27.734444,-6.6035614,-2.7669609,25.160967,-10.639222,-1.1725358
t111,56.91435,42.98287,-1.6961291,38.637733,16.519714,27.33966,-3.7198544,13.624723,0.8726298,27.710424,-6.6129875,-2.7622204,25.156155,-10.638882,-1.1667696
t83,57.015594,43.07639,-1.7087513,38.548107,16.635641,27.2702,-3.712724,13.611789,0.9149706,28.08166,-6.631785,-2.7696717,25.261715,-10.620978,-1.1619096
t112,56.829353,43.402554,-1.7511,38.845207,16.473095,27.171364,-3.6777272,13.693246,1.012243,27.922682,-6.588308,-2.7483592,25.320587,-10.631945,-1.1846489
t146,56.787422,43.40012,-1.7428324,38.826733,16.358479,27.192394,-3.6593444,13.73634,0.95968384,27.835255,-6.61073,-2.7450743,25.323053,-10.608882,-1.1711688
t147,56.78872,43.393925,-1.7420973,38.82426,16.361862,27.191975,-3.6590137,13.730363,0.9594906,27.839436,-6.610945,-2.7446454,25.319307,-10.609645,-1.1693684
t55,57.25106,42.2006,-1.6728798,37.414593,16.476524,28.258854,-3.8550076,12.973603,0.7808297,28.510479,-6.6751747,-2.848789,25.314896,-10.83002,-1.0699494
t59,55.765053,41.476414,-1.627024,36.754967,16.145947,27.195114,-3.7541769,12.812336,0.5108513,27.253685,-6.4434648,-2.8010888,24.873985,-10.46784,-1.1769569
t60,57.226463,42.356983,-1.6375731,37.39114,16.416367,28.136951,-3.8852124,12.881591,0.79918844,28.404507,-6.66031,-2.8694627,25.362381,-10.806208,-1.1154639
t36,57.055817,42.531796,-1.634903,37.04187,15.92828,28.45462,-3.980049,13.265192,1.1666001,28.88872,-6.489013,-2.874562,25.249847,-10.901782,-1.0762926
t95,56.515774,41.730366,-1.5495058,35.33446,14.699731,29.08282,-3.9864137,12.790305,1.4080144,30.310015,-6.6203356,-2.8859732,24.627104,-10.887978,-0.9068818
t96,56.461338,41.818417,-1.546168,35.30512,14.708984,29.16725,-3.9835927,12.861185,1.369276,30.284506,-6.614016,-2.8962018,24.607643,-10.887102,-0.9017463
t68,56.713963,42.395493,-1.565348,35.043262,15.217522,29.13095,-3.903848,12.896882,1.1982818,29.72522,-6.4578667,-3.006704,24.340567,-10.6619005,-0.8576185
t69,54.359383,40.758377,-1.5465364,34.294674,14.787456,27.304142,-3.6751506,12.470653,0.8883012,27.4871,-6.1242485,-2.8897004,23.40677,-10.087672,-0.9867709
t67,56.82774,42.48538,-1.6181786,35.00491,15.366722,29.278185,-3.8865182,12.999112,1.2639956,29.682186,-6.491099,-2.992045,24.518507,-10.695373,-0.8782279
t34,53.999573,40.358772,-1.4959652,34.60939,14.347558,26.732708,-3.702713,12.432965,1.0763756,27.285353,-6.1265187,-2.7985907,23.362926,-10.076884,-0.92453307
t9,47.69392,31.324055,-1.2492281,26.59868,3.5969412,27.401375,-4.099753,11.011654,1.3197141,21.638062,-5.03594,-2.9305758,21.615292,-9.208023,-1.0695934
t10,44.14766,29.548855,-1.1020783,25.772842,4.040543,24.692387,-3.7810688,10.28473,0.1939751,18.57938,-4.5848613,-2.7390294,19.831583,-8.275284,-1.2785926
t6,52.84437,33.841686,-1.4725956,28.605968,3.7903998,31.402905,-4.5211773,11.826152,2.8906405,27.004314,-5.7939587,-3.112208,24.107199,-10.586035,-0.56836957
t35,52.628876,33.407513,-1.5207294,30.230066,0.9633983,30.799086,-4.5239344,12.884805,0.5956613,19.86516,-5.018981,-3.4044285,24.094414,-9.800188,-1.244118
t76,59.37288,36.60915,-1.8141769,32.507374,0.7465556,36.240025,-5.0438733,14.123773,2.2189922,24.938564,-5.768783,-3.7462506,27.255894,-11.509986,-0.6194889
t77,59.238903,36.820908,-1.8100398,32.372314,0.6886161,36.43736,-5.0401835,14.350054,2.0913084,25.045944,-5.8175025,-3.72809,27.26993,-11.523373,-0.6401596
t62,59.88914,36.904175,-1.8116314,32.232258,0.5092948,36.599613,-5.1400695,14.654783,2.175564,25.36224,-5.7743497,-3.7943578,27.325523,-11.499705,-0.78680885
t63,59.158417,36.393322,-1.8078032,31.687347,0.5574191,35.919353,-5.025117,14.634301,2.010425,24.789467,-5.734,-3.7631524,27.093327,-11.317691,-0.7994094
t103,59.777214,35.994385,-1.7493333,33.24335,-0.025921954,35.793472,-5.2068863,14.77241,1.9267213,24.178421,-5.6783285,-3.8285725,27.197788,-11.415936,-0.8686333
t104,59.84518,36.01755,-1.7602777,33.272705,-0.031869065,35.92564,-5.2169642,14.818246,1.9294558,24.138834,-5.6586375,-3.8358407,27.219347,-11.445431,-0.87188417
t52,59.784622,36.5577,-1.7538563,33.10603,0.37750274,35.59936,-5.22107,14.7290745,1.8537047,24.765312,-5.6570325,-3.8831308,27.204424,-11.433948,-0.9950038
t144,60.04315,36.72127,-1.8928875,32.90124,0.0247901,35.974606,-5.146101,14.790304,2.022297,24.105425,-5.7239804,-3.8488996,27.911995,-11.422011,-1.0436195
t145,60.03807,36.716923,-1.8940115,32.899498,0.020742707,35.977734,-5.1465783,14.79942,2.018461,24.106712,-5.7247787,-3.848063,27.918663,-11.424173,-1.0456431
t81,59.600327,37.0311,-1.8580906,33.428356,-0.12311357,35.770714,-5.1604304,14.9367285,2.2363555,24.208143,-5.6316657,-3.8112164,27.549414,-11.316168,-1.0026655
t82,59.472126,37.226513,-1.8190947,33.64372,-0.05724901,35.50629,-5.1435566,15.119422,1.9986774,24.214428,-5.6589375,-3.7719235,27.529305,-11.23352,-1.0078022
t42,59.827488,37.435448,-1.8114032,33.229065,-0.07487787,35.436054,-5.1566253,14.901777,2.2229528,24.50899,-5.659007,-3.8531964,27.631733,-11.277706,-1.05505
t92,59.592346,37.200256,-1.6937512,32.848125,0.2894042,35.417927,-5.0704784,14.875104,1.12851,22.929241,-5.8377376,-3.88115,27.489864,-11.060292,-0.977738
t136,59.64807,37.11385,-1.691218,32.731762,0.15102226,35.47681,-5.08201,14.783212,1.0712198,22.753962,-5.835157,-3.9062138,27.523533,-11.06044,-1.0069367
t137,59.666557,37.14282,-1.6884407,32.76884,0.1730693,35.474052,-5.083299,14.778644,1.0658016,22.750467,-5.8297496,-3.9084218,27.518795,-11.061546,-1.0057157
t119,59.619755,37.116558,-1.6921797,32.66957,0.18395072,35.45955,-5.0719943,14.747443,1.0787724,22.795591,-5.843036,-3.905651,27.473946,-11.060924,-1.0034318
t98,59.649483,37.186306,-1.7135206,32.810566,0.26958877,35.555317,-5.0576925,14.848681,1.0383568,22.767935,-5.82101,-3.8950653,27.492422,-11.057174,-0.99546546
t70,58.786076,36.6854,-1.7267929,31.077562,1.5661108,35.956825,-5.0970197,13.889367,2.7822273,26.910786,-5.7203884,-3.7561576,27.447975,-11.466495,-0.52611935
t71,58.764057,36.94425,-1.74215,31.374712,1.3100665,35.8565,-5.0727873,14.190922,2.835407,26.826605,-5.7757316,-3.7601357,27.493675,-11.506206,-0.55631864
t21,48.482727,31.495798,-1.3134438,28.543255,2.1721232,27.618214,-4.1650434,11.784115,-0.009475824,17.977833,-4.6721463,-3.142686,22.07299,-8.905305,-1.3650103
t15,58.201797,36.35319,-1.6253475,30.372046,4.1600156,34.209583,-5.024566,12.877436,3.7011526,30.70251,-6.308224,-3.435141,27.937778,-11.77785,-0.35694984
t16,52.9682,33.696247,-1.483003,28.304882,3.9045432,30.893541,-4.5259595,12.030612,2.0852787,25.785175,-5.700077,-3.199971,24.905922,-10.488279,-0.805068
t4,40.879524,27.272839,-0.9551758,22.609137,6.3849854,22.70948,-3.4412963,9.0985155,0.8178003,20.464603,-4.5494976,-2.3849404,17.795391,-7.8031907,-0.8826359
t1,29.58311,15.016485,-1.2517153,5.8523264,-0.34460256,26.784424,-2.2436686,8.184493,8.776672,28.155895,-4.0720716,-1.1082411,15.79168,-7.646558,14.135069
t49,48.910378,25.370428,-2.4473572,9.523216,-0.056793537,46.188457,-3.1729612,12.69825,14.013341,47.087685,-6.611544,-1.4851246,27.012232,-12.529362,26.717026
t72,51.17773,26.708311,-2.54577,10.329,-0.12339586,47.976944,-3.3749287,13.39165,14.8651285,49.20098,-6.977178,-1.5409333,28.295258,-13.133285,27.707296
t73,50.976463,26.56736,-2.5476742,10.394756,-0.14941782,48.094868,-3.3720143,13.165436,14.9467125,49.011368,-6.969442,-1.5080585,28.334455,-13.178889,27.638597
t39,48.357086,25.283476,-2.4472177,9.5088825,-0.03934511,46.169918,-3.0598717,12.856758,13.7930975,46.52057,-6.6278267,-1.4050564,26.676573,-12.515314,26.614363
t3,34.78001,18.120398,-1.626998,5.892625,-0.31724164,33.382324,-2.3426201,10.8244505,10.302929,34.142353,-5.0929556,-1.0789292,19.807842,-9.311914,19.25584
t7,52.639885,26.046946,-2.1092238,9.597713,-0.7076908,47.566692,-3.7605572,14.192303,15.71163,50.404522,-7.3610353,-2.0991724,27.019423,-13.968483,27.173208
t8,37.86931,19.494482,-1.628257,6.3873253,-0.42755276,35.401997,-2.6313672,11.042905,11.308544,37.084663,-5.4439616,-1.3487793,20.516048,-10.096526,20.762661
