"accepted_species","trait_BM_trend_scaled"
"t111",0
"t112",0
"t75",0
"t43",0
"t37",0
"t123",0
"t124",0
"t118",0
"t67",0
"t60",0
"t105",0
"t106",0
"t85",0
"t80",0
"t81",0
"t101",0
"t102",0
"t73",0
"t74",1
"t51",0
"t52",0
"t86",1
"t87",0
"t44",1
"t45",0
"t38",0
"t107",1
"t108",1
"t113",1
"t114",1
"t66",0
"t33",0
"t109",0
"t110",0
"t103",0
"t104",0
"t59",1
"t21",0
"t2",1
"t26",1
"t82",1
"t83",1
"t127",1
"t128",0
"t55",0
"t76",0
"t77",0
"t6",1
"t5",1
"t19",1
"t20",1
"t11",1
"t4",1
"t57",0
"t58",NA
"t71",0
"t72",NA
"t53",0
"t47",0
"t18",0
"t12",1
"t13",NA
"t23",NA
"t125",NA
"t126",0
"t78",NA
"t39",0
"t24",NA
"t121",NA
"t122",NA
"t117",NA
"t48",0
"t88",NA
"t89",0
"t54",NA
"t62",0
"t63",0
"t61",0
"t36",1
"t8",NA
"t93",1
"t94",1
"t10",0
"t3",0
"t131",0
"t132",0
"t7",0
"t22",0
"t35",0
"t99",0
"t100",0
"t129",0
"t130",0
"t14",0
"t46",0
"t95",0
"t96",0
"t92",0
"t119",0
"t120",0
"t79",0
"t68",0
"t56",0
"t32",0
"t64",0
"t65",0
"t34",0
"t17",0
"t9",1
"t27",1
"t28",0
"t16",1
"t41",0
"t42",0
"t29",1
"t30",1
"t70",1
"t90",1
"t91",1
"t25",1
"t115",1
"t116",1
"t84",1
"t69",1
"t40",0
"t97",0
"t98",0
"t31",0
"t49",0
"t50",1
"t15",1
"t1",1
