,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-2.9681377,-5.02511,-0.21704733,-0.31068805,-5.662904,87.072296,-1.7948893,-2.5682952,-5.176492,15.903057,-1.6050972,-2.1792915,19.610939,-6.5264115,6.466356,9.216169
t3,-2.5808265,-5.0273466,2.5067375,-0.22599986,-5.8103633,78.4058,-2.3041787,-1.892613,-3.937362,19.262278,-1.227255,-1.5462407,19.196457,-5.505798,2.7976828,7.937839
t4,-2.0590432,-4.2492533,2.4417999,-0.10855354,-5.0893335,65.89873,-2.1731954,-1.5680046,-3.144154,16.977104,-1.0781173,-1.1940678,17.207321,-4.435432,2.0786133,6.8063064
t118,-3.3750699,-6.566044,6.6175375,0.51124936,-8.305908,101.07298,-3.9551227,-1.978513,-4.812063,32.379227,-1.574676,-1.4102081,27.236565,-6.757711,2.2920659,10.259898
t119,-3.4319007,-6.6549997,6.625592,0.46103367,-8.405566,102.52113,-3.9854867,-2.0200279,-4.9086757,32.698273,-1.6068453,-1.4367807,27.519142,-6.8618927,2.4254391,10.444475
t102,-2.9832306,-6.368659,7.842098,0.8605364,-8.946543,100.330414,-4.3333144,-2.170198,-4.2621293,34.999382,-1.2295855,-1.1510361,30.347603,-6.495331,-0.025135675,10.655592
t103,-2.9306047,-6.2678967,7.9263163,0.96323663,-8.835983,98.80763,-4.3030143,-2.0984387,-4.158447,34.773052,-1.1976612,-1.1114116,30.020065,-6.3880796,-0.039494768,10.484831
t51,-2.609404,-5.8673315,8.291613,1.8719033,-8.600612,95.514496,-4.4581566,-1.6849031,-3.989025,34.97421,-1.0646411,-0.8051452,29.423088,-6.226656,0.12807767,10.995673
t122,-2.7209928,-6.130794,7.921236,1.5061845,-9.098343,102.141846,-4.824819,-1.7599896,-4.385119,36.92627,-1.1069578,-0.99513197,31.731808,-6.799196,0.2929298,11.648758
t123,-2.720461,-6.1212835,7.9076223,1.4376858,-9.079037,102.205315,-4.8119435,-1.766157,-4.378475,36.859886,-1.0931122,-0.9911944,31.73323,-6.8269296,0.25163904,11.6882715
