,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,4.4924927,2.6969554,3.3131928,5.534369,4.3746743,2.9112997,3.312052,4.071352,3.3122382,6.1998687,6.0766144,5.618915,8.37289,5.7806787,4.146696,3.9888086
t3,4.405143,2.6725554,3.265048,5.4820514,4.2513347,3.03878,3.259287,3.9936905,3.2657142,6.2227,6.0072575,5.709673,8.327157,5.970428,4.126001,4.0641837
t4,4.52959,2.800441,3.261136,5.4430947,4.3283434,3.0505784,3.0982976,3.994485,3.2451155,6.1659684,5.9204617,5.6519423,8.369037,6.0832977,4.092757,4.04922
t118,2.9705617,1.2062176,3.7654846,4.630159,4.533947,2.674317,3.4617062,4.7355165,4.4358044,6.427247,6.9594426,4.9553576,9.172591,5.566356,3.743195,4.1132426
t119,3.0016189,1.17445,3.80287,4.4956574,4.6029897,2.6963005,3.4720354,4.8535957,4.5014467,6.458935,6.9944067,4.911078,9.023956,5.6149592,3.7735188,4.2314916
t102,2.9269633,1.1879518,3.55767,4.55107,4.5673327,2.7918746,3.5650103,4.7824054,4.327485,6.4060984,6.878646,5.0225887,9.018314,5.6003494,3.8387942,4.1453586
t103,3.06324,1.2793146,3.6614351,4.555677,4.676724,2.7230139,3.440066,4.7570643,4.3739657,6.329688,6.945929,4.9294796,8.962366,5.5525975,3.7984273,4.254598
t51,2.97888,1.2928567,3.598827,4.585723,4.6420617,2.741308,3.5577161,4.701755,4.316579,6.413508,6.8585696,5.030954,9.009758,5.6307526,3.916446,4.236524
t122,3.0436277,1.2583731,3.7233202,4.558084,4.6609707,2.6995652,3.4540954,4.7735715,4.392514,6.344215,6.97237,4.9203334,8.975904,5.6115932,3.795767,4.291221
t123,2.9567103,1.1670525,3.7394207,4.5094223,4.6358523,2.6960504,3.444976,4.847683,4.4433374,6.3686776,7.0190334,4.874597,9.007089,5.573347,3.7915626,4.270171
t24,3.1165826,1.5297202,3.5525177,4.6610117,4.7677407,2.651648,3.5758545,4.5810537,4.214943,6.400502,6.790848,5.0539746,9.0172,5.6245103,4.0314336,4.3774004
t23,3.288755,1.6584985,3.458125,4.753747,4.7094035,2.7783313,3.5266478,4.512588,4.0736456,6.289044,6.6811514,5.142557,8.839342,5.6964583,4.0143733,4.3069453
t124,2.8518853,1.1108836,3.7103658,4.583014,4.6704073,2.6020205,3.4712613,4.686837,4.355316,6.281631,6.958242,4.9550614,9.058445,5.5142922,3.8464665,4.293768
t155,2.8773706,1.1262213,3.742932,4.5409527,4.708391,2.6115768,3.4379952,4.7160993,4.398766,6.3233137,6.985145,4.917961,9.013842,5.502932,3.8628309,4.3316364
t156,2.8701518,1.1130002,3.7114472,4.624031,4.6538634,2.608884,3.4750338,4.648665,4.313694,6.236715,6.973483,4.9704237,9.067063,5.527826,3.7968378,4.275245
t62,2.8259943,1.0594672,3.7729814,4.5828943,4.6790047,2.551659,3.4002128,4.7116103,4.402664,6.22829,6.993881,4.9151573,9.113535,5.4511538,3.821897,4.275312
t35,3.123032,1.5562441,3.496397,4.672899,4.82972,2.6701133,3.553385,4.5393667,4.156736,6.279445,6.770719,5.0644593,8.913276,5.598453,4.0700927,4.4211144
t29,3.1071682,1.4210819,3.5040317,4.5788584,4.8265357,2.7704759,3.507146,4.646226,4.21032,6.2532225,6.8039637,5.0066934,8.8540745,5.5700803,4.03616,4.3827133
