"","t1","t3","t4","t118","t119","t102","t103","t51","t122","t123","t24","t23","t124","t155","t156","t62","t35","t29","t45","t46","t14","t57","t58","t61","t120","t121","t6","t7","t16","t18","t40","t41","t137","t138","t56","t50","t101","t110","t111","t157","t158","t60","t49","t105","t159","t160","t88","t94","t114","t129","t130","t72","t136","t146","t147","t91","t79","t65","t134","t135","t151","t152","t44","t42","t76","t77","t85","t97","t127","t128","t112","t68","t64","t69","t107","t141","t165","t166","t83","t84","t59","t142","t143","t117","t113","t100","t32","t63","t70","t74","t99","t104","t167","t168","t73","t133","t148","t149","t115","t116","t34","t92","t93","t71","t39","t30","t25","t26","t9","t22","t75","t144","t145","t106","t20","t5","t37","t38","t19","t2","t153","t154","t98","t80","t125","t126","t82","t31","t108","t109","t90","t161","t162","t48","t78","t139","t140","t87","t86","t95","t96","t131","t132","t81","t27","t28","t15","t12","t54","t55","t36","t163","t164","t150","t89","t43","t33","t21","t13","t8","t52","t53","t66","t67","t47","t17","t10","t11"
"t1",0,5.587763222,4.5063489004,8.65234160525,8.79660406019,8.69921017264,8.54763205524,8.30295150774,8.95479183764,8.95479183764,7.80667424989,6.55744550857,8.95479183747,8.95479183747,8.95479183747,8.95479183757,7.79115459247,7.95186743027,7.95354022717,7.83072731087,6.67808158979,8.63411273059,8.95479183699,8.95479183729,8.95479183709,8.95479183709,4.30614453439,4.41829663889,6.0263773844,5.9026260264,7.3308640554,8.85129965492,8.9547918378,8.9547918378,8.1212064422,8.7014460653,8.523426481668,8.954791837488,8.954791837488,8.95479183743,8.95479183743,8.9547918375,8.9547918376,8.9547918379,8.9547918379,8.9547918379,8.95479183736,8.95479183738,8.95479183748,8.95479183738,8.95479183738,8.95479183746,8.95479183746,8.95479183742,8.95479183742,8.95479183746,8.58632676156,8.95479183696,8.95479183746,8.95479183746,8.95479183736,8.95479183736,7.87840254926,8.0583158669,8.95479183751,8.163807338792,8.9547918375,8.9547918375,8.9079489658,8.9547918375,8.9547918375,8.4333983147,8.19144685481,8.95479183751,8.61189384531,8.95479183751,8.95479183749,8.95479183749,8.95479183744,8.95479183744,8.95479183734,8.95479183722,8.95479183722,8.95479183732,8.9547918373,8.9547918373,7.5352714049,8.00258435561,8.95479183761,8.95479183766,8.69682205236,8.95479183765,8.954791837577,8.954791837577,8.55832853211,8.9547918376,8.9547918376,8.9547918376,8.9547918376,8.9547918376,8.95479183722,8.57079527192,8.95479183762,8.95479183752,8.60419134502,6.95768362112,6.8661063811,7.5876951321,4.9689362994,6.8375406114,8.5119874575,8.9547918369,8.9547918369,8.954791837,6.2587265007,4.3584484957,7.3587798378,7.2646633333,6.3472053824,4.6716548483,8.9547918373,8.9547918373,8.9547918373,8.9547918373,8.9547918377,8.9547918377,8.9547918376,8.9547918368,8.9547918372,8.9547918372,8.5566213412,8.95479183725,8.95479183725,8.1210892837,8.9547918375,8.954791837419,8.954791837419,8.954791837519,8.954791837519,8.520822866239,8.954791837519,8.9547918368,8.9547918368,8.9547918368,7.5778538293,7.8644657935,5.5820789012,5.0898883725,8.02219547486,7.76237781356,7.37402791616,8.95479183761,8.95479183761,8.95479183766,8.95479183756,8.95479183716,8.95479183786,5.99776546212,5.05198781866,4.5092503585,8.9547918378,8.9547918378,8.9547918374,8.1391844951,8.0498970912,8.9547918376,5.0899404118,4.9103470757
"t3",5.587763222,0,2.5287599144,6.67475261925,6.81901507419,6.72162118664,6.57004306924,6.32536252174,6.97720285164,6.97720285164,5.82908526389,4.57985652257,6.97720285147,6.97720285147,6.97720285147,6.97720285157,5.81356560647,5.97427844427,5.97595124117,5.85313832487,4.70049260379,6.65652374459,6.97720285099,6.97720285129,6.97720285109,6.97720285109,2.32855554839,2.44070765289,5.216964291,5.093212933,6.521450962,8.04188656152,8.1453787444,8.1453787444,7.3117933488,7.8920329719,7.714013388268,8.145378744088,8.145378744088,8.14537874403,8.14537874403,8.1453787441,8.1453787442,8.1453787445,8.1453787445,8.1453787445,8.14537874396,8.14537874398,8.14537874408,8.14537874398,8.14537874398,8.14537874406,8.14537874406,8.14537874402,8.14537874402,8.14537874406,7.77691366816,8.14537874356,8.14537874406,8.14537874406,8.14537874396,8.14537874396,7.06898945586,7.2489027735,8.14537874411,7.354394245392,8.1453787441,8.1453787441,8.0985358724,8.1453787441,8.1453787441,7.6239852213,7.38203376141,8.14537874411,7.80248075191,8.14537874411,8.14537874409,8.14537874409,8.14537874404,8.14537874404,8.14537874394,8.14537874382,8.14537874382,8.14537874392,8.1453787439,8.1453787439,6.7258583115,7.19317126221,8.14537874421,8.14537874426,7.88740895896,8.14537874425,8.145378744177,8.145378744177,7.74891543871,8.1453787442,8.1453787442,8.1453787442,8.1453787442,8.1453787442,8.14537874382,7.76138217852,8.14537874422,8.14537874412,7.79477825162,6.14827052772,6.0566932877,6.7782820387,4.159523206,6.028127518,7.7025743641,8.1453787435,8.1453787435,8.1453787436,5.4493134073,3.5490354023,6.5493667444,6.4552502399,5.537792289,3.8622417549,8.7322252803,8.7322252803,8.7322252803,8.7322252803,8.7322252807,8.7322252807,8.7322252806,8.7322252798,8.7322252802,8.7322252802,8.3340547842,8.73222528025,8.73222528025,7.8985227267,8.7322252805,8.732225280419,8.732225280419,8.732225280519,8.732225280519,8.298256309239,8.732225280519,8.7322252798,8.7322252798,8.7322252798,7.3552872723,7.6418992365,5.3595123442,4.8673218155,7.79962891786,7.53981125656,7.15146135916,8.73222528061,8.73222528061,8.73222528066,8.73222528056,8.73222528016,8.73222528086,5.77519890512,4.82942126166,4.2866838015,8.7322252808,8.7322252808,8.7322252804,7.9166179381,7.8273305342,8.7322252806,4.8673738548,4.6877805187
"t4",4.5063489004,2.5287599144,0,5.38517394445,5.52943639939,5.43204251184,5.28046439444,5.03578384694,5.68762417684,5.68762417684,4.53950658909,3.29027784777,5.68762417667,5.68762417667,5.68762417667,5.68762417677,4.52398693167,4.68469976947,4.68637256637,4.56355965007,3.41091392899,5.36694506979,5.68762417619,5.68762417649,5.68762417629,5.68762417629,1.03897687359,1.15112897809,4.1355499694,4.0117986114,5.4400366404,6.96047223992,7.0639644228,7.0639644228,6.2303790272,6.8106186503,6.632599066668,7.063964422488,7.063964422488,7.06396442243,7.06396442243,7.0639644225,7.0639644226,7.0639644229,7.0639644229,7.0639644229,7.06396442236,7.06396442238,7.06396442248,7.06396442238,7.06396442238,7.06396442246,7.06396442246,7.06396442242,7.06396442242,7.06396442246,6.69549934656,7.06396442196,7.06396442246,7.06396442246,7.06396442236,7.06396442236,5.98757513426,6.1674884519,7.06396442251,6.272979923792,7.0639644225,7.0639644225,7.0171215508,7.0639644225,7.0639644225,6.5425708997,6.30061943981,7.06396442251,6.72106643031,7.06396442251,7.06396442249,7.06396442249,7.06396442244,7.06396442244,7.06396442234,7.06396442222,7.06396442222,7.06396442232,7.0639644223,7.0639644223,5.6444439899,6.11175694061,7.06396442261,7.06396442266,6.80599463736,7.06396442265,7.063964422577,7.063964422577,6.66750111711,7.0639644226,7.0639644226,7.0639644226,7.0639644226,7.0639644226,7.06396442222,6.67996785692,7.06396442262,7.06396442252,6.71336393002,5.06685620612,4.9752789661,5.6968677171,3.0781088844,4.9467131964,6.6211600425,7.0639644219,7.0639644219,7.063964422,4.3678990857,2.4676210807,5.4679524228,5.3738359183,4.4563779674,2.7808274333,7.6508109587,7.6508109587,7.6508109587,7.6508109587,7.6508109591,7.6508109591,7.650810959,7.6508109582,7.6508109586,7.6508109586,7.2526404626,7.65081095865,7.65081095865,6.8171084051,7.6508109589,7.650810958819,7.650810958819,7.650810958919,7.650810958919,7.216841987639,7.650810958919,7.6508109582,7.6508109582,7.6508109582,6.2738729507,6.5604849149,4.2780980226,3.7859074939,6.71821459626,6.45839693496,6.07004703756,7.65081095901,7.65081095901,7.65081095906,7.65081095896,7.65081095856,7.65081095926,4.69378458352,3.74800694006,3.2052694799,7.6508109592,7.6508109592,7.6508109588,6.8352036165,6.7459162126,7.650810959,3.7859595332,3.6063661971
"t118",8.65234160525,6.67475261925,5.38517394445,0,0.19754663226,6.79647283871,6.64489472131,6.40021417381,7.05205450371,7.05205450371,5.90393691596,4.65470817464,7.05205450354,7.05205450354,7.05205450354,7.05205450364,5.88841725854,6.04913009634,6.05080289324,5.92798997694,5.26131165346,7.42715670526,7.74783581166,7.74783581196,7.74783581176,7.74783581176,5.06803542606,5.18018753056,8.28154267425,8.15779131625,9.58602934525,11.10646494477,11.20995712765,11.20995712765,10.37637173205,10.95661135515,10.778591771518,11.209957127338,11.209957127338,11.20995712728,11.20995712728,11.20995712735,11.20995712745,11.20995712775,11.20995712775,11.20995712775,11.20995712721,11.20995712723,11.20995712733,11.20995712723,11.20995712723,11.20995712731,11.20995712731,11.20995712727,11.20995712727,11.20995712731,10.84149205141,11.20995712681,11.20995712731,11.20995712731,11.20995712721,11.20995712721,10.13356783911,10.31348115675,11.20995712736,10.418972628642,11.20995712735,11.20995712735,11.16311425565,11.20995712735,11.20995712735,10.68856360455,10.44661214466,11.20995712736,10.86705913516,11.20995712736,11.20995712734,11.20995712734,11.20995712729,11.20995712729,11.20995712719,11.20995712707,11.20995712707,11.20995712717,11.20995712715,11.20995712715,9.79043669475,10.25774964546,11.20995712746,11.20995712751,10.95198734221,11.2099571275,11.209957127427,11.209957127427,10.81349382196,11.20995712745,11.20995712745,11.20995712745,11.20995712745,11.20995712745,11.20995712707,10.82596056177,11.20995712747,11.20995712737,10.85935663487,9.21284891097,9.12127167095,9.84286042195,7.22410158925,9.09270590125,10.76715274735,11.20995712675,11.20995712675,11.20995712685,8.51389179055,6.61361378555,9.61394512765,9.51982862315,8.60237067225,6.92682013815,11.79680366355,11.79680366355,11.79680366355,11.79680366355,11.79680366395,11.79680366395,11.79680366385,11.79680366305,11.79680366345,11.79680366345,11.39863316745,11.7968036635,11.7968036635,10.96310110995,11.79680366375,11.796803663669,11.796803663669,11.796803663769,11.796803663769,11.362834692489,11.796803663769,11.79680366305,11.79680366305,11.79680366305,10.41986565555,10.70647761975,8.42409072745,7.93190019875,10.86420730111,10.60438963981,10.21603974241,11.79680366386,11.79680366386,11.79680366391,11.79680366381,11.79680366341,11.79680366411,8.83977728837,7.89399964491,7.35126218475,11.79680366405,11.79680366405,11.79680366365,10.98119632135,10.89190891745,11.79680366385,7.93195223805,7.75235890195
"t119",8.79660406019,6.81901507419,5.52943639939,0.19754663226,0,6.94073529365,6.78915717625,6.54447662875,7.19631695865,7.19631695865,6.0481993709,4.79897062958,7.19631695848,7.19631695848,7.19631695848,7.19631695858,6.03267971348,6.19339255128,6.19506534818,6.07225243188,5.4055741084,7.5714191602,7.8920982666,7.8920982669,7.8920982667,7.8920982667,5.212297881,5.3244499855,8.42580512919,8.30205377119,9.73029180019,11.25072739971,11.35421958259,11.35421958259,10.52063418699,11.10087381009,10.922854226458,11.354219582278,11.354219582278,11.35421958222,11.35421958222,11.35421958229,11.35421958239,11.35421958269,11.35421958269,11.35421958269,11.35421958215,11.35421958217,11.35421958227,11.35421958217,11.35421958217,11.35421958225,11.35421958225,11.35421958221,11.35421958221,11.35421958225,10.98575450635,11.35421958175,11.35421958225,11.35421958225,11.35421958215,11.35421958215,10.27783029405,10.45774361169,11.3542195823,10.563235083582,11.35421958229,11.35421958229,11.30737671059,11.35421958229,11.35421958229,10.83282605949,10.5908745996,11.3542195823,11.0113215901,11.3542195823,11.35421958228,11.35421958228,11.35421958223,11.35421958223,11.35421958213,11.35421958201,11.35421958201,11.35421958211,11.35421958209,11.35421958209,9.93469914969,10.4020121004,11.3542195824,11.35421958245,11.09624979715,11.35421958244,11.354219582367,11.354219582367,10.9577562769,11.35421958239,11.35421958239,11.35421958239,11.35421958239,11.35421958239,11.35421958201,10.97022301671,11.35421958241,11.35421958231,11.00361908981,9.35711136591,9.26553412589,9.98712287689,7.36836404419,9.23696835619,10.91141520229,11.35421958169,11.35421958169,11.35421958179,8.65815424549,6.75787624049,9.75820758259,9.66409107809,8.74663312719,7.07108259309,11.94106611849,11.94106611849,11.94106611849,11.94106611849,11.94106611889,11.94106611889,11.94106611879,11.94106611799,11.94106611839,11.94106611839,11.54289562239,11.94106611844,11.94106611844,11.10736356489,11.94106611869,11.941066118609,11.941066118609,11.941066118709,11.941066118709,11.507097147429,11.941066118709,11.94106611799,11.94106611799,11.94106611799,10.56412811049,10.85074007469,8.56835318239,8.07616265369,11.00846975605,10.74865209475,10.36030219735,11.9410661188,11.9410661188,11.94106611885,11.94106611875,11.94106611835,11.94106611905,8.98403974331,8.03826209985,7.49552463969,11.94106611899,11.94106611899,11.94106611859,11.12545877629,11.03617137239,11.94106611879,8.07621469299,7.89662135689
"t102",8.69921017264,6.72162118664,5.43204251184,6.79647283871,6.94073529365,0,0.3222839684,4.1272993109,4.7791396408,4.7791396408,3.74755581475,2.97883090943,5.37617723833,5.37617723833,5.37617723833,5.37617723843,4.21253999333,4.37325283113,4.37492562803,4.25211271173,5.30818022085,7.47402527265,7.79470437905,7.79470437935,7.79470437915,7.79470437915,5.11490399345,5.22705609795,8.32841124164,8.20465988364,9.63289791264,11.15333351216,11.25682569504,11.25682569504,10.42324029944,11.00347992254,10.825460338908,11.256825694728,11.256825694728,11.25682569467,11.25682569467,11.25682569474,11.25682569484,11.25682569514,11.25682569514,11.25682569514,11.2568256946,11.25682569462,11.25682569472,11.25682569462,11.25682569462,11.2568256947,11.2568256947,11.25682569466,11.25682569466,11.2568256947,10.8883606188,11.2568256942,11.2568256947,11.2568256947,11.2568256946,11.2568256946,10.1804364065,10.36034972414,11.25682569475,10.465841196032,11.25682569474,11.25682569474,11.20998282304,11.25682569474,11.25682569474,10.73543217194,10.49348071205,11.25682569475,10.91392770255,11.25682569475,11.25682569473,11.25682569473,11.25682569468,11.25682569468,11.25682569458,11.25682569446,11.25682569446,11.25682569456,11.25682569454,11.25682569454,9.83730526214,10.30461821285,11.25682569485,11.2568256949,10.9988559096,11.25682569489,11.256825694817,11.256825694817,10.86036238935,11.25682569484,11.25682569484,11.25682569484,11.25682569484,11.25682569484,11.25682569446,10.87282912916,11.25682569486,11.25682569476,10.90622520226,9.25971747836,9.16814023834,9.88972898934,7.27097015664,9.13957446864,10.81402131474,11.25682569414,11.25682569414,11.25682569424,8.56076035794,6.66048235294,9.66081369504,9.56669719054,8.64923923964,6.97368870554,11.84367223094,11.84367223094,11.84367223094,11.84367223094,11.84367223134,11.84367223134,11.84367223124,11.84367223044,11.84367223084,11.84367223084,11.44550173484,11.84367223089,11.84367223089,11.00996967734,11.84367223114,11.843672231059,11.843672231059,11.843672231159,11.843672231159,11.409703259879,11.843672231159,11.84367223044,11.84367223044,11.84367223044,10.46673422294,10.75334618714,8.47095929484,7.97876876614,10.9110758685,10.6512582072,10.2629083098,11.84367223125,11.84367223125,11.8436722313,11.8436722312,11.8436722308,11.8436722315,8.88664585576,7.9408682123,7.39813075214,11.84367223144,11.84367223144,11.84367223104,11.02806488874,10.93877748484,11.84367223124,7.97882080544,7.79922746934
"t103",8.54763205524,6.57004306924,5.28046439444,6.64489472131,6.78915717625,0.3222839684,0,3.9757211935,4.6275615234,4.6275615234,3.59597769735,2.82725279203,5.22459912093,5.22459912093,5.22459912093,5.22459912103,4.06096187593,4.22167471373,4.22334751063,4.10053459433,5.15660210345,7.32244715525,7.64312626165,7.64312626195,7.64312626175,7.64312626175,4.96332587605,5.07547798055,8.17683312424,8.05308176624,9.48131979524,11.00175539476,11.10524757764,11.10524757764,10.27166218204,10.85190180514,10.673882221508,11.105247577328,11.105247577328,11.10524757727,11.10524757727,11.10524757734,11.10524757744,11.10524757774,11.10524757774,11.10524757774,11.1052475772,11.10524757722,11.10524757732,11.10524757722,11.10524757722,11.1052475773,11.1052475773,11.10524757726,11.10524757726,11.1052475773,10.7367825014,11.1052475768,11.1052475773,11.1052475773,11.1052475772,11.1052475772,10.0288582891,10.20877160674,11.10524757735,10.314263078632,11.10524757734,11.10524757734,11.05840470564,11.10524757734,11.10524757734,10.58385405454,10.34190259465,11.10524757735,10.76234958515,11.10524757735,11.10524757733,11.10524757733,11.10524757728,11.10524757728,11.10524757718,11.10524757706,11.10524757706,11.10524757716,11.10524757714,11.10524757714,9.68572714474,10.15304009545,11.10524757745,11.1052475775,10.8472777922,11.10524757749,11.105247577417,11.105247577417,10.70878427195,11.10524757744,11.10524757744,11.10524757744,11.10524757744,11.10524757744,11.10524757706,10.72125101176,11.10524757746,11.10524757736,10.75464708486,9.10813936096,9.01656212094,9.73815087194,7.11939203924,8.98799635124,10.66244319734,11.10524757674,11.10524757674,11.10524757684,8.40918224054,6.50890423554,9.50923557764,9.41511907314,8.49766112224,6.82211058814,11.69209411354,11.69209411354,11.69209411354,11.69209411354,11.69209411394,11.69209411394,11.69209411384,11.69209411304,11.69209411344,11.69209411344,11.29392361744,11.69209411349,11.69209411349,10.85839155994,11.69209411374,11.692094113659,11.692094113659,11.692094113759,11.692094113759,11.258125142479,11.692094113759,11.69209411304,11.69209411304,11.69209411304,10.31515610554,10.60176806974,8.31938117744,7.82719064874,10.7594977511,10.4996800898,10.1113301924,11.69209411385,11.69209411385,11.6920941139,11.6920941138,11.6920941134,11.6920941141,8.73506773836,7.7892900949,7.24655263474,11.69209411404,11.69209411404,11.69209411364,10.87648677134,10.78719936744,11.69209411384,7.82724268804,7.64764935194
"t51",8.30295150774,6.32536252174,5.03578384694,6.40021417381,6.54447662875,4.1272993109,3.9757211935,0,2.0913604159,2.0913604159,3.35129714985,2.58257224453,4.97991857343,4.97991857343,4.97991857343,4.97991857353,3.81628132843,3.97699416623,3.97866696313,3.85585404683,4.91192155595,7.07776660775,7.39844571415,7.39844571445,7.39844571425,7.39844571425,4.71864532855,4.83079743305,7.93215257674,7.80840121874,9.23663924774,10.75707484726,10.86056703014,10.86056703014,10.02698163454,10.60722125764,10.429201674008,10.860567029828,10.860567029828,10.86056702977,10.86056702977,10.86056702984,10.86056702994,10.86056703024,10.86056703024,10.86056703024,10.8605670297,10.86056702972,10.86056702982,10.86056702972,10.86056702972,10.8605670298,10.8605670298,10.86056702976,10.86056702976,10.8605670298,10.4921019539,10.8605670293,10.8605670298,10.8605670298,10.8605670297,10.8605670297,9.7841777416,9.96409105924,10.86056702985,10.069582531132,10.86056702984,10.86056702984,10.81372415814,10.86056702984,10.86056702984,10.33917350704,10.09722204715,10.86056702985,10.51766903765,10.86056702985,10.86056702983,10.86056702983,10.86056702978,10.86056702978,10.86056702968,10.86056702956,10.86056702956,10.86056702966,10.86056702964,10.86056702964,9.44104659724,9.90835954795,10.86056702995,10.86056703,10.6025972447,10.86056702999,10.860567029917,10.860567029917,10.46410372445,10.86056702994,10.86056702994,10.86056702994,10.86056702994,10.86056702994,10.86056702956,10.47657046426,10.86056702996,10.86056702986,10.50996653736,8.86345881346,8.77188157344,9.49347032444,6.87471149174,8.74331580374,10.41776264984,10.86056702924,10.86056702924,10.86056702934,8.16450169304,6.26422368804,9.26455503014,9.17043852564,8.25298057474,6.57743004064,11.44741356604,11.44741356604,11.44741356604,11.44741356604,11.44741356644,11.44741356644,11.44741356634,11.44741356554,11.44741356594,11.44741356594,11.04924306994,11.44741356599,11.44741356599,10.61371101244,11.44741356624,11.447413566159,11.447413566159,11.447413566259,11.447413566259,11.013444594979,11.447413566259,11.44741356554,11.44741356554,11.44741356554,10.07047555804,10.35708752224,8.07470062994,7.58251010124,10.5148172036,10.2549995423,9.8666496449,11.44741356635,11.44741356635,11.4474135664,11.4474135663,11.4474135659,11.4474135666,8.49038719086,7.5446095474,7.00187208724,11.44741356654,11.44741356654,11.44741356614,10.63180622384,10.54251881994,11.44741356634,7.58256214054,7.40296880444
"t122",8.95479183764,6.97720285164,5.68762417684,7.05205450371,7.19631695865,4.7791396408,4.6275615234,2.0913604159,0,0.5984141498,4.00313747975,3.23441257443,5.63175890333,5.63175890333,5.63175890333,5.63175890343,4.46812165833,4.62883449613,4.63050729303,4.50769437673,5.56376188585,7.72960693765,8.05028604405,8.05028604435,8.05028604415,8.05028604415,5.37048565845,5.48263776295,8.58399290664,8.46024154864,9.88847957764,11.40891517716,11.51240736004,11.51240736004,10.67882196444,11.25906158754,11.081042003908,11.512407359728,11.512407359728,11.51240735967,11.51240735967,11.51240735974,11.51240735984,11.51240736014,11.51240736014,11.51240736014,11.5124073596,11.51240735962,11.51240735972,11.51240735962,11.51240735962,11.5124073597,11.5124073597,11.51240735966,11.51240735966,11.5124073597,11.1439422838,11.5124073592,11.5124073597,11.5124073597,11.5124073596,11.5124073596,10.4360180715,10.61593138914,11.51240735975,10.721422861032,11.51240735974,11.51240735974,11.46556448804,11.51240735974,11.51240735974,10.99101383694,10.74906237705,11.51240735975,11.16950936755,11.51240735975,11.51240735973,11.51240735973,11.51240735968,11.51240735968,11.51240735958,11.51240735946,11.51240735946,11.51240735956,11.51240735954,11.51240735954,10.09288692714,10.56019987785,11.51240735985,11.5124073599,11.2544375746,11.51240735989,11.512407359817,11.512407359817,11.11594405435,11.51240735984,11.51240735984,11.51240735984,11.51240735984,11.51240735984,11.51240735946,11.12841079416,11.51240735986,11.51240735976,11.16180686726,9.51529914336,9.42372190334,10.14531065434,7.52655182164,9.39515613364,11.06960297974,11.51240735914,11.51240735914,11.51240735924,8.81634202294,6.91606401794,9.91639536004,9.82227885554,8.90482090464,7.22927037054,12.09925389594,12.09925389594,12.09925389594,12.09925389594,12.09925389634,12.09925389634,12.09925389624,12.09925389544,12.09925389584,12.09925389584,11.70108339984,12.09925389589,12.09925389589,11.26555134234,12.09925389614,12.099253896059,12.099253896059,12.099253896159,12.099253896159,11.665284924879,12.099253896159,12.09925389544,12.09925389544,12.09925389544,10.72231588794,11.00892785214,8.72654095984,8.23435043114,11.1666575335,10.9068398722,10.5184899748,12.09925389625,12.09925389625,12.0992538963,12.0992538962,12.0992538958,12.0992538965,9.14222752076,8.1964498773,7.65371241714,12.09925389644,12.09925389644,12.09925389604,11.28364655374,11.19435914984,12.09925389624,8.23440247044,8.05480913434
"t123",8.95479183764,6.97720285164,5.68762417684,7.05205450371,7.19631695865,4.7791396408,4.6275615234,2.0913604159,0.5984141498,0,4.00313747975,3.23441257443,5.63175890333,5.63175890333,5.63175890333,5.63175890343,4.46812165833,4.62883449613,4.63050729303,4.50769437673,5.56376188585,7.72960693765,8.05028604405,8.05028604435,8.05028604415,8.05028604415,5.37048565845,5.48263776295,8.58399290664,8.46024154864,9.88847957764,11.40891517716,11.51240736004,11.51240736004,10.67882196444,11.25906158754,11.081042003908,11.512407359728,11.512407359728,11.51240735967,11.51240735967,11.51240735974,11.51240735984,11.51240736014,11.51240736014,11.51240736014,11.5124073596,11.51240735962,11.51240735972,11.51240735962,11.51240735962,11.5124073597,11.5124073597,11.51240735966,11.51240735966,11.5124073597,11.1439422838,11.5124073592,11.5124073597,11.5124073597,11.5124073596,11.5124073596,10.4360180715,10.61593138914,11.51240735975,10.721422861032,11.51240735974,11.51240735974,11.46556448804,11.51240735974,11.51240735974,10.99101383694,10.74906237705,11.51240735975,11.16950936755,11.51240735975,11.51240735973,11.51240735973,11.51240735968,11.51240735968,11.51240735958,11.51240735946,11.51240735946,11.51240735956,11.51240735954,11.51240735954,10.09288692714,10.56019987785,11.51240735985,11.5124073599,11.2544375746,11.51240735989,11.512407359817,11.512407359817,11.11594405435,11.51240735984,11.51240735984,11.51240735984,11.51240735984,11.51240735984,11.51240735946,11.12841079416,11.51240735986,11.51240735976,11.16180686726,9.51529914336,9.42372190334,10.14531065434,7.52655182164,9.39515613364,11.06960297974,11.51240735914,11.51240735914,11.51240735924,8.81634202294,6.91606401794,9.91639536004,9.82227885554,8.90482090464,7.22927037054,12.09925389594,12.09925389594,12.09925389594,12.09925389594,12.09925389634,12.09925389634,12.09925389624,12.09925389544,12.09925389584,12.09925389584,11.70108339984,12.09925389589,12.09925389589,11.26555134234,12.09925389614,12.099253896059,12.099253896059,12.099253896159,12.099253896159,11.665284924879,12.099253896159,12.09925389544,12.09925389544,12.09925389544,10.72231588794,11.00892785214,8.72654095984,8.23435043114,11.1666575335,10.9068398722,10.5184899748,12.09925389625,12.09925389625,12.0992538963,12.0992538962,12.0992538958,12.0992538965,9.14222752076,8.1964498773,7.65371241714,12.09925389644,12.09925389644,12.09925389604,11.28364655374,11.19435914984,12.09925389624,8.23440247044,8.05480913434
