,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,14.269384,-2.01045,11.797913,7.0640593,-3.1485431,-2.701528,-1.9613316,37.415005,12.798916,-2.3721383,-3.519415,7.7508225,27.991474,-1.7962011,-0.69719464
t8,10.480976,-1.1546668,8.718962,5.3684845,-2.762815,-1.9264395,-1.6676388,27.38119,9.219054,-2.0854375,-2.5049708,5.5302043,20.591064,-1.3374336,-0.24049695
t9,11.81286,-1.4600016,9.561432,6.0450926,-3.0087986,-2.2776353,-1.9241959,31.28611,10.669183,-2.20998,-2.927593,6.319406,23.665323,-1.5417646,-0.33319145
t11,10.671292,-1.3478698,9.144884,5.5118465,-2.7597086,-2.061383,-1.5896939,28.412771,9.63535,-2.075215,-2.6977403,5.96858,21.477303,-1.4145993,-0.37057474
t12,10.014507,-1.2139903,8.595711,5.17347,-2.6473737,-1.9041309,-1.5061598,26.674929,9.039325,-2.005603,-2.4832706,5.503732,20.141655,-1.3282412,-0.3237658
t13,8.552324,-0.7854937,11.8569145,3.5445185,-2.9140513,-2.2960837,-1.7942486,30.421583,9.441663,-2.4013264,-2.93916,8.07529,20.800667,-1.1322905,-0.49232814
t16,8.135749,-0.72531503,14.136545,2.9473975,-3.2258282,-2.7497528,-2.1675527,33.850285,10.252709,-2.7679336,-3.4785898,10.04021,22.836754,-1.1533002,-0.6030539
t26,9.376589,-0.81978416,15.319739,3.41476,-3.32076,-3.0701218,-2.5184975,37.145493,11.550855,-2.972695,-4.07513,11.213345,24.953808,-1.3616627,-0.6931624
t130,11.712214,-1.1142312,18.699015,4.064198,-3.5286577,-3.69712,-3.09317,45.363842,13.867393,-3.3706799,-5.113801,13.761017,30.536987,-1.6078316,-1.0153332
t131,11.720681,-1.1258221,18.658802,4.087583,-3.5322654,-3.6985612,-3.0925796,45.377598,13.87316,-3.373579,-5.1125665,13.7438545,30.604918,-1.6211741,-1.0195048
t40,11.946393,-1.1488534,18.065672,4.2526927,-3.5247319,-3.7336814,-2.931678,45.115402,13.691317,-3.2887661,-5.078324,13.629077,30.307278,-1.6349477,-0.9472293
t20,12.147294,-1.3974861,18.438408,4.7847323,-3.7393575,-3.8989174,-2.7341037,45.133068,14.055063,-3.1452866,-4.998887,13.422708,30.938253,-1.5734589,-1.087511
t21,7.3203354,-0.5412983,14.436174,2.497771,-3.2512443,-2.8338783,-2.0704725,33.48823,10.052222,-2.7872865,-3.5411522,10.491732,22.038956,-1.0716989,-0.65571445
t31,11.032133,-1.0884603,18.602575,3.3564503,-3.6128712,-4.1046433,-2.6115122,44.723495,13.510373,-3.1872134,-5.2125993,13.954,30.51466,-1.6067152,-1.0930064
t87,9.466205,-0.8692439,20.60032,2.1049612,-3.648583,-4.1672416,-2.6382935,45.284725,13.322776,-3.4319081,-5.1946154,15.067137,29.148918,-1.2414079,-1.3073742
t88,8.890541,-0.7541518,19.8656,1.8603079,-3.5795574,-4.0337214,-2.5552175,43.52519,12.745944,-3.3742397,-5.0078325,14.48958,28.035404,-1.2042116,-1.2239791
t69,8.9568815,-0.7733965,19.708439,1.9133356,-3.5731199,-4.018294,-2.550605,43.372917,12.767113,-3.35488,-4.982332,14.391607,27.909063,-1.1989038,-1.2202531
t94,8.956601,-0.79128116,19.78458,2.0078008,-3.5872426,-4.070915,-2.5938818,43.585552,12.895829,-3.3621495,-5.079764,14.639331,28.18879,-1.2368343,-1.2100407
t95,9.532645,-0.8932207,20.259495,2.300471,-3.6616848,-4.2107005,-2.6798456,45.170517,13.475305,-3.4144573,-5.277253,15.061854,29.331528,-1.2960802,-1.265798
