,0,1,2,3,4,5,6,7,8,9,10,11,12
t2,6.7072415,7.3633657,3.8870616,5.470122,5.8938727,4.2077084,2.593369,5.319643,6.574768,5.43229,3.7702718,6.50439,4.907849
t10,4.5903664,8.139911,5.9381375,2.9271467,7.0701613,6.7736955,4.280152,8.732431,4.2151003,4.051069,6.5977883,7.501889,4.959722
t11,4.499044,8.080553,6.0459714,2.8866231,7.0423865,6.7440667,4.3868318,8.837817,4.2016277,3.943975,6.58226,7.5388227,4.9249954
t109,4.447873,7.9671288,5.9876833,2.810012,6.895686,6.6298556,4.3313475,8.895069,4.349307,4.000839,6.4313946,7.628798,5.015008
t134,4.5035524,8.028232,5.9218087,2.850066,6.931055,6.6757236,4.2654834,8.820207,4.331287,4.0669637,6.465003,7.586658,5.040127
t135,4.4166927,7.914297,5.991072,2.7717698,6.8441005,6.581351,4.334189,8.930207,4.3945346,3.9979105,6.3794923,7.670129,5.040606
t92,4.372373,7.9132614,6.075295,2.8293653,6.897088,6.623589,4.4253573,8.986423,4.321414,3.9094098,6.434142,7.616757,4.931429
t7,4.4724665,8.099942,5.9276023,2.9966218,7.0704436,6.8632984,4.2749357,8.835007,4.1766224,4.059731,6.6013308,7.4246993,4.952528
t3,6.6812067,7.3995337,3.7834132,5.489566,5.9800773,4.172037,2.4481857,5.4494023,6.7191277,5.5721464,3.6226096,6.353868,4.8234463
t136,5.920618,9.24683,6.033434,1.9141947,8.290207,7.7523184,4.7206626,7.8712435,3.4734094,3.8181598,7.970164,8.072356,5.773684
t137,5.921371,9.218284,6.0153713,1.9005573,8.296823,7.7681527,4.7268467,7.8523183,3.4937656,3.8183696,7.942096,8.083167,5.796293
t111,5.8494043,9.180732,5.9594107,1.9719458,8.298179,7.6974454,4.661496,7.8314686,3.54124,3.8596897,7.898333,8.0278225,5.8182554
t32,5.8639083,9.180082,5.973453,1.9446255,8.292097,7.724839,4.688927,7.859069,3.5361838,3.8475668,7.8958106,8.045937,5.794678
t20,5.8549595,9.204375,5.956862,1.9995314,8.329171,7.6778064,4.641955,7.8612685,3.5208855,3.8717973,7.8800254,8.0243025,5.7682443
t5,6.6774836,7.3525395,3.8299844,5.3698277,5.966174,4.225416,2.5459106,5.3998537,6.523319,5.375694,3.8224885,6.547438,4.8824196
t25,5.5854726,9.246863,6.2084193,2.073416,7.9595685,7.5368023,4.717864,8.2101755,3.3869836,3.7986255,8.018159,7.8211904,5.545462
t53,5.654834,9.311388,6.247049,2.0003254,8.002815,7.600243,4.7823358,8.270459,3.3484712,3.8068054,8.101931,7.761458,5.4789405
t90,5.526075,9.181411,6.1732693,1.9768653,7.9657865,7.5903587,4.747162,8.308256,3.4052272,3.9009328,7.9554768,7.7142286,5.5362387
t91,5.7022643,9.259526,6.2055197,1.9407979,8.055687,7.6550603,4.8386474,8.236668,3.4335341,3.7738602,8.130115,7.7864456,5.4332895
t9,2.406559,7.5453105,2.990766,5.5855865,7.5601773,2.5047443,1.410416,6.504827,2.2954466,2.6412199,5.990475,8.82091,8.794146
t23,2.3901918,7.5828643,3.021975,5.439125,7.608261,2.7534683,1.0929124,6.4095583,2.2386212,2.6737027,6.085525,8.725072,8.856714
t54,2.365945,7.4914584,3.0842586,5.418085,7.6289573,2.7366014,1.1419761,6.3284125,2.275065,2.7529016,5.9742417,8.678835,8.947196
t55,2.327766,7.565576,2.9881918,5.3637233,7.599296,2.7225552,1.0388545,6.304916,2.2695296,2.7145743,6.007897,8.735765,8.8845415
t52,2.285945,7.5089536,3.0588365,5.370414,7.5017753,2.6917999,1.0809531,6.2433906,2.3422263,2.7523694,5.8804526,8.722686,8.84941
t93,2.3643792,7.491453,3.0890176,5.4333634,7.590138,2.7226884,1.1443157,6.3282332,2.2865145,2.74981,5.9807644,8.678156,8.915225
t94,2.4263418,7.520348,3.1540225,5.5032415,7.4611444,2.5977814,1.1697602,6.3908143,2.339179,2.676548,6.0993423,8.683113,8.779324
t38,2.2583222,7.5117784,2.8995028,5.5970354,7.565336,2.471601,1.4934204,6.408605,2.2301152,2.7093127,5.801135,8.909684,8.801354
t31,2.131828,7.443577,2.7963245,5.626235,7.590033,2.4153771,1.6247995,6.3464375,2.1379542,2.7299845,5.625119,9.0280695,8.763843
t59,2.1254158,7.4117193,2.6973133,5.5735893,7.781587,2.5369942,1.8226271,6.2804995,1.8413076,2.7431643,5.4795876,9.190362,8.631785
