"accepted_species","Medicinal"
"Sabicea_apocynacea",0
"Eumachia_abrupta",0
"Malouetia_guianensis",0
"Coptophyllum_sylvestre",0
"Palicourea_subundulata",0
"Gynochthodes_leptocalama",0
"Alibertia_verticillata",0
"Philibertia_fontellae",0
"Orthosia_angustifolia",0
"Vincetoxicum_taihangense",0
"Pavetta_corymbosa",1
"Dictyanthus_altatensis",0
"Anodendron_parviflorum",1
"Ceropegia_neofurcata",0
"Pauridiantha_viridiflora",NA
"Timonius_pseudocapitatus",0
"Paracephaelis_trichantha",0
"Exacum_oldenlandioides",1
"Ceropegia_edulissima",1
"Mandevilla_duidae",0
"Aidia_impressinervis",0
"Tarenna_funebris",0
"Matelea_gonoloboides",0
"Stenostomum_ophiticola",0
"Matelea_refracta",0
"Palicourea_concinna",0
"Rauvolfia_verticillata",1
"Galianthe_liliifolia",0
"Chomelia_monachinoi",0
"Tarenna_harleyae",0
"Rubia_atropurpurea",NA
"Strychnos_talbotiae",0
"Asclepias_solstitialis",0
"Asclepias_jorgeana",NA
"Strychnos_asterantha",NA
"Amphidasya_elegans",NA
"Hippotis_peruviana",0
"Cynanchum_goertsianum",0
"Swertia_virescens",0
"Swertia_cuneata",0
"Psychotria_nieuwenhuizii",0
"Exochaenium_debile",0
"Galium_aparine",1
"Psychotria_dolichosepala",0
"Ixora_scandens",0
"Hoya_bauensis",0
"Hoya_cagayanensis",0
"Hoya_eburnea",NA
"Hoya_baguioensis",0
"Hoya_kloppenburgii",0
"Leptodermis_scabrida",0
"Ruehssia_carvalhoi",0
"Chomelia_randioides",0
"Ochrosia_oppositifolia",1
"Chimarrhis_microcarpa",0
"Rutidea_nigerica",0
"Macrocarpaea_zophoflora",0
"Cuviera_semseii",NA
"Coussarea_verticillata",0
"Hydnophytum_puffii",0
"Cordiera_stipulacea",0
"Bonyunia_aquatica",0
"Tripterospermum_australe",0
"Pachycarpus_coronarius",0
"Timonius_pannosus",0
"Malanea_chocoana",NA
"Lasianthus_honbaensis",0
"Adina_multifolia",0
"Pavetta_chapmanii",0
"Pavetta_lasiopeplus",0
"Pavetta_subvelutina",1
"Genipa_americana",1
"Genipa_spruceana",NA
"Mitriostigma_barteri",0
"Echites_turbinatus",0
"Mitreola_turgida",0
"Elaeagia_microcarpa",0
"Globulostylis_rammelooana",0
"Remijia_uniflora",0
"Remijia_duckei",0
"Myrmecodia_pendens",0
"Gonzalagunia_exigua",0
"Sabicea_setiloba",0
"Sabicea_congensis",0
"Oldenlandia_parishii",0
"Xysmalobium_stocksii",0
"Sabicea_flagenioides",0
"Ophiorrhiza_lacei",0
"Xysmalobium_samoritourei",0
"Oldenlandia_proschii",0
"Ophiorrhiza_pinatuboensis",0
"Posoqueria_laurifolia",0
"Oldenlandia_santubongensis",0
"Chassalia_elongata",0
"Argostemma_pygmaeum",0
"Gentiana_lowryi",0
"Argostemma_stenophyllum",NA
"Gentiana_filistyla",1
"Argostemma_bariense",0
"Dentella_pulvinata",0
