,0,1,2,3,4,5,6,7,8,9,10,11,12
t116,-0.1815294,8.65999,3.4073966,3.3906832,4.1471877,3.4298842,2.5388408,4.5488214,5.710213,0.17326032,5.8231006,7.648465,6.4975114
t117,-0.13837007,8.612541,3.3858054,3.3678107,4.1669207,3.3383799,2.4904745,4.5985622,5.6488633,0.26095152,5.8608837,7.6556754,6.431923
t103,-0.2690171,8.744435,3.4367416,3.2966752,4.1515837,3.3028255,2.6211238,4.5227804,5.5974283,0.29758173,5.8906574,7.6507688,6.403915
t12,-0.19444486,8.675782,3.3367329,3.541852,4.2137756,3.4072917,2.550156,4.6771665,5.6010203,0.13874145,5.837402,7.701402,6.480932
t5,-0.16765495,8.635964,3.2083843,3.601962,4.2442203,3.4932914,2.5172186,4.6713157,5.59269,0.04719997,5.7917895,7.7530785,6.570213
t59,-0.23359317,8.724933,3.5301657,3.2859778,4.141794,3.3279095,2.6094398,4.5124383,5.696857,0.29444313,5.8247066,7.579382,6.3765664
t60,-0.34093723,8.823976,3.5417855,3.4262192,4.0572925,3.450305,2.7031696,4.4932423,5.788311,0.15654518,5.88435,7.608,6.5007215
t34,-0.29350272,8.769864,3.4825459,3.2899666,4.098349,3.3795989,2.6478968,4.4414268,5.686345,0.24367447,5.879316,7.6331964,6.455506
t35,-0.26103973,8.746389,3.560247,3.3395503,4.0932617,3.3561685,2.6268475,4.5092716,5.735471,0.25914866,5.8684173,7.584832,6.4056716
t2,-0.082324505,8.514034,2.766383,3.9153526,4.3918943,3.6253982,2.4152055,4.882823,5.457973,-0.19421606,5.7324286,7.8903933,6.7267303
t15,-0.17110492,8.073793,1.7266164,4.734038,5.2096896,3.7822077,1.9768769,5.3751297,4.585095,-1.1327538,5.540639,8.516178,7.1491737
t68,-0.26964387,8.165477,1.5533888,4.892927,5.3573036,3.7806041,1.9086306,5.4295506,4.4736185,-1.3359232,5.6633554,8.67263,7.2468166
t112,-0.3640867,8.036298,1.5019646,4.9356303,5.2868004,3.8969772,1.8639101,5.5364847,4.60256,-1.268747,5.5061655,8.628601,7.229026
t113,-0.32550332,8.088808,1.6549879,4.820527,5.2435794,3.7482812,2.008515,5.463146,4.623038,-1.3215021,5.5616026,8.612787,7.167959
t118,-0.21982872,8.056788,1.4557737,4.983984,5.368228,3.8017552,1.8273544,5.4453425,4.4357095,-1.345234,5.5170674,8.614807,7.3161883
