"","t116","t117","t103","t12","t5","t59","t60","t34","t35","t2","t15","t68","t112","t113","t118","t119","t96","t7","t83","t84","t121","t122","t4","t14","t44","t45","t25","t10","t42","t50","t51","t128","t129","t101","t102","t104","t105","t79","t67","t62","t63","t99","t100","t73","t17","t6","t130","t131","t123","t29","t11","t39","t40","t89","t90","t80","t81","t94","t95","t52","t53","t54","t61","t120","t132","t133","t20","t126","t127","t77","t78","t76","t66","t48","t27","t57","t58","t49","t69","t70","t92","t93","t82","t21","t33","t108","t109","t64","t65","t22","t23","t3","t41","t74","t75","t24","t26","t37","t124","t125","t91","t16","t38","t85","t86","t114","t115","t28","t9","t31","t32","t13","t47","t55","t56","t43","t18","t36","t87","t88","t30","t46","t110","t111","t19","t97","t98","t71","t72","t8","t106","t107","t1"
"t116",0,0.18352163814,0.27621802342,1.39050682185,2.46508517462,5.45638452042,5.68284601142,5.68284601102,5.10357197192,3.56122962162,8.93469016061,9.41467180811,9.41467180809,9.41467180809,9.41467180802,9.41467180802,9.41467180801,8.27359060711,9.29950002451,9.41467180861,9.41467180871,9.41467180871,9.41467180842,8.98694733992,9.41467180852,9.41467180852,9.41467180852,9.00442883802,9.41467180872,9.41467180872,9.41467180872,9.41467180833,9.41467180833,9.41467180837,9.41467180837,9.41467180828,9.35523543263,9.41467180828,9.41467180834,9.26798739419,9.41467180829,9.29772857237,9.41467180832,9.41467180822,9.41467180812,8.53445028272,9.41467180841,9.41467180841,9.41467180841,9.41467180842,8.08027402983,9.41467180837,9.41467180837,9.4146718083154,9.4146718083154,9.4146718083154,9.4146718083154,9.4146718083154,9.4146718083154,9.4146718084154,9.4146718084154,9.0665329707454,9.4146718083854,9.4146718084154,9.4146718084154,9.4146718084154,9.3685524104154,9.4146718087154,9.4146718087154,9.414671808353,9.414671808353,9.4146718083,9.41467180837,9.41467180837,9.41467180837,9.41467180837,9.41467180837,9.41467180837,9.16753220547,9.41467180797,9.41467180825,9.41467180825,9.41467180817,9.41467180807,8.724116326966,9.414671808166,9.414671808166,9.32292985057,9.41467180827,9.39122814337,9.04730628937,6.83853823484,9.41467180837,9.41467180827,9.19674038187,9.28579264627,9.41467180835,9.41467180835,9.41467180826,9.41467180826,9.30556001065,8.32755482017,9.41467180805,9.41467180798,9.41467180798,9.41467180799,9.41467180799,9.41467180807,8.17904980697,9.41467180827,9.41467180827,9.41467180857,9.4146718082,9.4146718082,9.4146718082,9.41467180827,8.32488763318,9.41467180817,9.41467180817,9.18154355841,9.41467180827,9.41467180827,9.41467180837,9.41467180837,8.61766357607,9.41467180827,9.41467180827,9.41467180827,9.41467180827,8.84332467657,9.41467180807,9.41467180807,5.9181864858
"t117",0.18352163814,0,0.27621802342,1.39050682185,2.46508517462,5.45638452042,5.68284601142,5.68284601102,5.10357197192,3.56122962162,8.93469016061,9.41467180811,9.41467180809,9.41467180809,9.41467180802,9.41467180802,9.41467180801,8.27359060711,9.29950002451,9.41467180861,9.41467180871,9.41467180871,9.41467180842,8.98694733992,9.41467180852,9.41467180852,9.41467180852,9.00442883802,9.41467180872,9.41467180872,9.41467180872,9.41467180833,9.41467180833,9.41467180837,9.41467180837,9.41467180828,9.35523543263,9.41467180828,9.41467180834,9.26798739419,9.41467180829,9.29772857237,9.41467180832,9.41467180822,9.41467180812,8.53445028272,9.41467180841,9.41467180841,9.41467180841,9.41467180842,8.08027402983,9.41467180837,9.41467180837,9.4146718083154,9.4146718083154,9.4146718083154,9.4146718083154,9.4146718083154,9.4146718083154,9.4146718084154,9.4146718084154,9.0665329707454,9.4146718083854,9.4146718084154,9.4146718084154,9.4146718084154,9.3685524104154,9.4146718087154,9.4146718087154,9.414671808353,9.414671808353,9.4146718083,9.41467180837,9.41467180837,9.41467180837,9.41467180837,9.41467180837,9.41467180837,9.16753220547,9.41467180797,9.41467180825,9.41467180825,9.41467180817,9.41467180807,8.724116326966,9.414671808166,9.414671808166,9.32292985057,9.41467180827,9.39122814337,9.04730628937,6.83853823484,9.41467180837,9.41467180827,9.19674038187,9.28579264627,9.41467180835,9.41467180835,9.41467180826,9.41467180826,9.30556001065,8.32755482017,9.41467180805,9.41467180798,9.41467180798,9.41467180799,9.41467180799,9.41467180807,8.17904980697,9.41467180827,9.41467180827,9.41467180857,9.4146718082,9.4146718082,9.4146718082,9.41467180827,8.32488763318,9.41467180817,9.41467180817,9.18154355841,9.41467180827,9.41467180827,9.41467180837,9.41467180837,8.61766357607,9.41467180827,9.41467180827,9.41467180827,9.41467180827,8.84332467657,9.41467180807,9.41467180807,5.9181864858
"t103",0.27621802342,0.27621802342,0,1.39050682183,2.4650851746,5.4563845204,5.6828460114,5.682846011,5.1035719719,3.5612296216,8.93469016059,9.41467180809,9.41467180807,9.41467180807,9.414671808,9.414671808,9.41467180799,8.27359060709,9.29950002449,9.41467180859,9.41467180869,9.41467180869,9.4146718084,8.9869473399,9.4146718085,9.4146718085,9.4146718085,9.004428838,9.4146718087,9.4146718087,9.4146718087,9.41467180831,9.41467180831,9.41467180835,9.41467180835,9.41467180826,9.35523543261,9.41467180826,9.41467180832,9.26798739417,9.41467180827,9.29772857235,9.4146718083,9.4146718082,9.4146718081,8.5344502827,9.41467180839,9.41467180839,9.41467180839,9.4146718084,8.08027402981,9.41467180835,9.41467180835,9.4146718082954,9.4146718082954,9.4146718082954,9.4146718082954,9.4146718082954,9.4146718082954,9.4146718083954,9.4146718083954,9.0665329707254,9.4146718083654,9.4146718083954,9.4146718083954,9.4146718083954,9.3685524103954,9.4146718086954,9.4146718086954,9.414671808333,9.414671808333,9.41467180828,9.41467180835,9.41467180835,9.41467180835,9.41467180835,9.41467180835,9.41467180835,9.16753220545,9.41467180795,9.41467180823,9.41467180823,9.41467180815,9.41467180805,8.724116326946,9.414671808146,9.414671808146,9.32292985055,9.41467180825,9.39122814335,9.04730628935,6.83853823482,9.41467180835,9.41467180825,9.19674038185,9.28579264625,9.41467180833,9.41467180833,9.41467180824,9.41467180824,9.30556001063,8.32755482015,9.41467180803,9.41467180796,9.41467180796,9.41467180797,9.41467180797,9.41467180805,8.17904980695,9.41467180825,9.41467180825,9.41467180855,9.41467180818,9.41467180818,9.41467180818,9.41467180825,8.32488763316,9.41467180815,9.41467180815,9.18154355839,9.41467180825,9.41467180825,9.41467180835,9.41467180835,8.61766357605,9.41467180825,9.41467180825,9.41467180825,9.41467180825,8.84332467655,9.41467180805,9.41467180805,5.91818648578
"t12",1.39050682185,1.39050682185,1.39050682183,0,1.22476045703,4.21605980283,4.44252129383,4.44252129343,3.86324725433,2.32090490403,7.69436544302,8.17434709052,8.1743470905,8.1743470905,8.17434709043,8.17434709043,8.17434709042,7.03326588952,8.05917530692,8.17434709102,8.17434709112,8.17434709112,8.17434709083,7.74662262233,8.17434709093,8.17434709093,8.17434709093,7.76410412043,8.17434709113,8.17434709113,8.17434709113,8.17434709074,8.17434709074,8.17434709078,8.17434709078,8.17434709069,8.11491071504,8.17434709069,8.17434709075,8.0276626766,8.1743470907,8.05740385478,8.17434709073,8.17434709063,8.17434709053,7.29412556513,8.17434709082,8.17434709082,8.17434709082,8.17434709083,6.83994931224,8.17434709078,8.17434709078,8.1743470907254,8.1743470907254,8.1743470907254,8.1743470907254,8.1743470907254,8.1743470907254,8.1743470908254,8.1743470908254,7.8262082531554,8.1743470907954,8.1743470908254,8.1743470908254,8.1743470908254,8.1282276928254,8.1743470911254,8.1743470911254,8.174347090763,8.174347090763,8.17434709071,8.17434709078,8.17434709078,8.17434709078,8.17434709078,8.17434709078,8.17434709078,7.92720748788,8.17434709038,8.17434709066,8.17434709066,8.17434709058,8.17434709048,7.483791609376,8.174347090576,8.174347090576,8.08260513298,8.17434709068,8.15090342578,7.80698157178,5.59821351725,8.17434709078,8.17434709068,7.95641566428,8.04546792868,8.17434709076,8.17434709076,8.17434709067,8.17434709067,8.06523529306,7.08723010258,8.17434709046,8.17434709039,8.17434709039,8.1743470904,8.1743470904,8.17434709048,6.93872508938,8.17434709068,8.17434709068,8.17434709098,8.17434709061,8.17434709061,8.17434709061,8.17434709068,7.08456291559,8.17434709058,8.17434709058,7.94121884082,8.17434709068,8.17434709068,8.17434709078,8.17434709078,7.37733885848,8.17434709068,8.17434709068,8.17434709068,8.17434709068,7.60299995898,8.17434709048,8.17434709048,4.67786176821
"t5",2.46508517462,2.46508517462,2.4650851746,1.22476045703,0,3.5378573442,3.7643188352,3.7643188348,3.1850447957,1.6427024454,7.01616298439,7.49614463189,7.49614463187,7.49614463187,7.4961446318,7.4961446318,7.49614463179,6.35506343089,7.38097284829,7.49614463239,7.49614463249,7.49614463249,7.4961446322,7.0684201637,7.4961446323,7.4961446323,7.4961446323,7.0859016618,7.4961446325,7.4961446325,7.4961446325,7.49614463211,7.49614463211,7.49614463215,7.49614463215,7.49614463206,7.43670825641,7.49614463206,7.49614463212,7.34946021797,7.49614463207,7.37920139615,7.4961446321,7.496144632,7.4961446319,6.6159231065,7.49614463219,7.49614463219,7.49614463219,7.4961446322,6.16174685361,7.49614463215,7.49614463215,7.4961446320954,7.4961446320954,7.4961446320954,7.4961446320954,7.4961446320954,7.4961446320954,7.4961446321954,7.4961446321954,7.1480057945254,7.4961446321654,7.4961446321954,7.4961446321954,7.4961446321954,7.4500252341954,7.4961446324954,7.4961446324954,7.496144632133,7.496144632133,7.49614463208,7.49614463215,7.49614463215,7.49614463215,7.49614463215,7.49614463215,7.49614463215,7.24900502925,7.49614463175,7.49614463203,7.49614463203,7.49614463195,7.49614463185,6.805589150746,7.496144631946,7.496144631946,7.40440267435,7.49614463205,7.47270096715,7.12877911315,4.92001105862,7.49614463215,7.49614463205,7.27821320565,7.36726547005,7.49614463213,7.49614463213,7.49614463204,7.49614463204,7.38703283443,6.40902764395,7.49614463183,7.49614463176,7.49614463176,7.49614463177,7.49614463177,7.49614463185,6.26052263075,7.49614463205,7.49614463205,7.49614463235,7.49614463198,7.49614463198,7.49614463198,7.49614463205,6.40636045696,7.49614463195,7.49614463195,7.26301638219,7.49614463205,7.49614463205,7.49614463215,7.49614463215,6.69913639985,7.49614463205,7.49614463205,7.49614463205,7.49614463205,6.92479750035,7.49614463185,7.49614463185,3.99965930958
"t59",5.45638452042,5.45638452042,5.4563845204,4.21605980283,3.5378573442,0,0.7077369826,3.2959826962,2.7167086571,3.3347681308,8.70822866979,9.18821031729,9.18821031727,9.18821031727,9.1882103172,9.1882103172,9.18821031719,8.04712911629,9.07303853369,9.18821031779,9.18821031789,9.18821031789,9.1882103176,8.7604858491,9.1882103177,9.1882103177,9.1882103177,8.7779673472,9.1882103179,9.1882103179,9.1882103179,9.18821031751,9.18821031751,9.18821031755,9.18821031755,9.18821031746,9.12877394181,9.18821031746,9.18821031752,9.04152590337,9.18821031747,9.07126708155,9.1882103175,9.1882103174,9.1882103173,8.3079887919,9.18821031759,9.18821031759,9.18821031759,9.1882103176,7.85381253901,9.18821031755,9.18821031755,9.1882103174954,9.1882103174954,9.1882103174954,9.1882103174954,9.1882103174954,9.1882103174954,9.1882103175954,9.1882103175954,8.8400714799254,9.1882103175654,9.1882103175954,9.1882103175954,9.1882103175954,9.1420909195954,9.1882103178954,9.1882103178954,9.188210317533,9.188210317533,9.18821031748,9.18821031755,9.18821031755,9.18821031755,9.18821031755,9.18821031755,9.18821031755,8.94107071465,9.18821031715,9.18821031743,9.18821031743,9.18821031735,9.18821031725,8.497654836146,9.188210317346,9.188210317346,9.09646835975,9.18821031745,9.16476665255,8.82084479855,6.61207674402,9.18821031755,9.18821031745,8.97027889105,9.05933115545,9.18821031753,9.18821031753,9.18821031744,9.18821031744,9.07909851983,8.10109332935,9.18821031723,9.18821031716,9.18821031716,9.18821031717,9.18821031717,9.18821031725,7.95258831615,9.18821031745,9.18821031745,9.18821031775,9.18821031738,9.18821031738,9.18821031738,9.18821031745,8.09842614236,9.18821031735,9.18821031735,8.95508206759,9.18821031745,9.18821031745,9.18821031755,9.18821031755,8.39120208525,9.18821031745,9.18821031745,9.18821031745,9.18821031745,8.61686318575,9.18821031725,9.18821031725,5.69172499498
"t60",5.68284601142,5.68284601142,5.6828460114,4.44252129383,3.7643188352,0.7077369826,0,3.5224441872,2.9431701481,3.5612296218,8.93469016079,9.41467180829,9.41467180827,9.41467180827,9.4146718082,9.4146718082,9.41467180819,8.27359060729,9.29950002469,9.41467180879,9.41467180889,9.41467180889,9.4146718086,8.9869473401,9.4146718087,9.4146718087,9.4146718087,9.0044288382,9.4146718089,9.4146718089,9.4146718089,9.41467180851,9.41467180851,9.41467180855,9.41467180855,9.41467180846,9.35523543281,9.41467180846,9.41467180852,9.26798739437,9.41467180847,9.29772857255,9.4146718085,9.4146718084,9.4146718083,8.5344502829,9.41467180859,9.41467180859,9.41467180859,9.4146718086,8.08027403001,9.41467180855,9.41467180855,9.4146718084954,9.4146718084954,9.4146718084954,9.4146718084954,9.4146718084954,9.4146718084954,9.4146718085954,9.4146718085954,9.0665329709254,9.4146718085654,9.4146718085954,9.4146718085954,9.4146718085954,9.3685524105954,9.4146718088954,9.4146718088954,9.414671808533,9.414671808533,9.41467180848,9.41467180855,9.41467180855,9.41467180855,9.41467180855,9.41467180855,9.41467180855,9.16753220565,9.41467180815,9.41467180843,9.41467180843,9.41467180835,9.41467180825,8.724116327146,9.414671808346,9.414671808346,9.32292985075,9.41467180845,9.39122814355,9.04730628955,6.83853823502,9.41467180855,9.41467180845,9.19674038205,9.28579264645,9.41467180853,9.41467180853,9.41467180844,9.41467180844,9.30556001083,8.32755482035,9.41467180823,9.41467180816,9.41467180816,9.41467180817,9.41467180817,9.41467180825,8.17904980715,9.41467180845,9.41467180845,9.41467180875,9.41467180838,9.41467180838,9.41467180838,9.41467180845,8.32488763336,9.41467180835,9.41467180835,9.18154355859,9.41467180845,9.41467180845,9.41467180855,9.41467180855,8.61766357625,9.41467180845,9.41467180845,9.41467180845,9.41467180845,8.84332467675,9.41467180825,9.41467180825,5.91818648598
"t34",5.68284601102,5.68284601102,5.682846011,4.44252129343,3.7643188348,3.2959826962,3.5224441872,0,1.0347937815,3.5612296214,8.93469016039,9.41467180789,9.41467180787,9.41467180787,9.4146718078,9.4146718078,9.41467180779,8.27359060689,9.29950002429,9.41467180839,9.41467180849,9.41467180849,9.4146718082,8.9869473397,9.4146718083,9.4146718083,9.4146718083,9.0044288378,9.4146718085,9.4146718085,9.4146718085,9.41467180811,9.41467180811,9.41467180815,9.41467180815,9.41467180806,9.35523543241,9.41467180806,9.41467180812,9.26798739397,9.41467180807,9.29772857215,9.4146718081,9.414671808,9.4146718079,8.5344502825,9.41467180819,9.41467180819,9.41467180819,9.4146718082,8.08027402961,9.41467180815,9.41467180815,9.4146718080954,9.4146718080954,9.4146718080954,9.4146718080954,9.4146718080954,9.4146718080954,9.4146718081954,9.4146718081954,9.0665329705254,9.4146718081654,9.4146718081954,9.4146718081954,9.4146718081954,9.3685524101954,9.4146718084954,9.4146718084954,9.414671808133,9.414671808133,9.41467180808,9.41467180815,9.41467180815,9.41467180815,9.41467180815,9.41467180815,9.41467180815,9.16753220525,9.41467180775,9.41467180803,9.41467180803,9.41467180795,9.41467180785,8.724116326746,9.414671807946,9.414671807946,9.32292985035,9.41467180805,9.39122814315,9.04730628915,6.83853823462,9.41467180815,9.41467180805,9.19674038165,9.28579264605,9.41467180813,9.41467180813,9.41467180804,9.41467180804,9.30556001043,8.32755481995,9.41467180783,9.41467180776,9.41467180776,9.41467180777,9.41467180777,9.41467180785,8.17904980675,9.41467180805,9.41467180805,9.41467180835,9.41467180798,9.41467180798,9.41467180798,9.41467180805,8.32488763296,9.41467180795,9.41467180795,9.18154355819,9.41467180805,9.41467180805,9.41467180815,9.41467180815,8.61766357585,9.41467180805,9.41467180805,9.41467180805,9.41467180805,8.84332467635,9.41467180785,9.41467180785,5.91818648558
"t35",5.10357197192,5.10357197192,5.1035719719,3.86324725433,3.1850447957,2.7167086571,2.9431701481,1.0347937815,0,2.9819555823,8.35541612129,8.83539776879,8.83539776877,8.83539776877,8.8353977687,8.8353977687,8.83539776869,7.69431656779,8.72022598519,8.83539776929,8.83539776939,8.83539776939,8.8353977691,8.4076733006,8.8353977692,8.8353977692,8.8353977692,8.4251547987,8.8353977694,8.8353977694,8.8353977694,8.83539776901,8.83539776901,8.83539776905,8.83539776905,8.83539776896,8.77596139331,8.83539776896,8.83539776902,8.68871335487,8.83539776897,8.71845453305,8.835397769,8.8353977689,8.8353977688,7.9551762434,8.83539776909,8.83539776909,8.83539776909,8.8353977691,7.50099999051,8.83539776905,8.83539776905,8.8353977689954,8.8353977689954,8.8353977689954,8.8353977689954,8.8353977689954,8.8353977689954,8.8353977690954,8.8353977690954,8.4872589314254,8.8353977690654,8.8353977690954,8.8353977690954,8.8353977690954,8.7892783710954,8.8353977693954,8.8353977693954,8.835397769033,8.835397769033,8.83539776898,8.83539776905,8.83539776905,8.83539776905,8.83539776905,8.83539776905,8.83539776905,8.58825816615,8.83539776865,8.83539776893,8.83539776893,8.83539776885,8.83539776875,8.144842287646,8.835397768846,8.835397768846,8.74365581125,8.83539776895,8.81195410405,8.46803225005,6.25926419552,8.83539776905,8.83539776895,8.61746634255,8.70651860695,8.83539776903,8.83539776903,8.83539776894,8.83539776894,8.72628597133,7.74828078085,8.83539776873,8.83539776866,8.83539776866,8.83539776867,8.83539776867,8.83539776875,7.59977576765,8.83539776895,8.83539776895,8.83539776925,8.83539776888,8.83539776888,8.83539776888,8.83539776895,7.74561359386,8.83539776885,8.83539776885,8.60226951909,8.83539776895,8.83539776895,8.83539776905,8.83539776905,8.03838953675,8.83539776895,8.83539776895,8.83539776895,8.83539776895,8.26405063725,8.83539776875,8.83539776875,5.33891244648
"t2",3.56122962162,3.56122962162,3.5612296216,2.32090490403,1.6427024454,3.3347681308,3.5612296218,3.5612296214,2.9819555823,0,5.73384098559,6.21382263309,6.21382263307,6.21382263307,6.213822633,6.213822633,6.21382263299,5.07274143209,6.09865084949,6.21382263359,6.21382263369,6.21382263369,6.2138226334,5.7860981649,6.2138226335,6.2138226335,6.2138226335,5.803579663,6.2138226337,6.2138226337,6.2138226337,6.21382263331,6.21382263331,6.21382263335,6.21382263335,6.21382263326,6.15438625761,6.21382263326,6.21382263332,6.06713821917,6.21382263327,6.09687939735,6.2138226333,6.2138226332,6.2138226331,5.3336011077,6.21382263339,6.21382263339,6.21382263339,6.2138226334,4.87942485481,6.21382263335,6.21382263335,6.2138226332954,6.2138226332954,6.2138226332954,6.2138226332954,6.2138226332954,6.2138226332954,6.2138226333954,6.2138226333954,5.8656837957254,6.2138226333654,6.2138226333954,6.2138226333954,6.2138226333954,6.1677032353954,6.2138226336954,6.2138226336954,6.213822633333,6.213822633333,6.21382263328,6.21382263335,6.21382263335,6.21382263335,6.21382263335,6.21382263335,6.21382263335,5.96668303045,6.21382263295,6.21382263323,6.21382263323,6.21382263315,6.21382263305,5.523267151946,6.213822633146,6.213822633146,6.12208067555,6.21382263325,6.19037896835,5.84645711435,3.63768905982,6.21382263335,6.21382263325,5.99589120685,6.08494347125,6.21382263333,6.21382263333,6.21382263324,6.21382263324,6.10471083563,5.12670564515,6.21382263303,6.21382263296,6.21382263296,6.21382263297,6.21382263297,6.21382263305,4.97820063195,6.21382263325,6.21382263325,6.21382263355,6.21382263318,6.21382263318,6.21382263318,6.21382263325,5.12403845816,6.21382263315,6.21382263315,5.98069438339,6.21382263325,6.21382263325,6.21382263335,6.21382263335,5.41681440105,6.21382263325,6.21382263325,6.21382263325,6.21382263325,5.64247550155,6.21382263305,6.21382263305,2.71733731078
