"accepted_species","trait_BM_trend_scaled"
"t18",-0.580068293617731
"t127",1.8277278419995
"t128",2.03380196004096
"t61",1.43582956202461
"t97",1.3115778014433
"t98",1.1007672977503
"t88",1.60831621439791
"t22",0.184049851213428
"t23",1.04398823106334
"t55",0.388745848382189
"t119",-0.111854372219222
"t120",-0.21585074840571
"t117",-0.20615079509571
"t118",-0.084568324460357
"t104",-0.586245623993358
"t105",-0.525093819383172
"t26",0.628586148895252
"t46",0.617761667959091
"t47",1.52732370349124
"t68",1.99253039191592
"t69",0.98334696056457
"t28",0.410903533776798
"t95",0.832847805971793
"t96",1.90420954259127
"t89",1.02915690907445
"t90",0.322444582784017
"t51",0.964157690217343
"t45",0.799922052677317
"t44",0.849433861035795
"t62",0.165835211761839
"t63",0.059168155618544
"t87",0.835902661473654
"t121",1.14861119216563
"t122",0.476686244526518
"t36",1.10879858393419
"t29",1.42770104220094
"t103",1.58689021272724
"t110",1.55091852953452
"t111",1.13767017983229
"t33",0.0737254938209187
"t16",-0.614121478543055
"t17",-1.0035560594771
"t53",0.751637000013386
"t54",-0.00290125112819616
"t42",1.69510377067348
"t91",1.68313970359033
"t92",0.762593989525765
"t72",-0.533692273924442
"t52",1.88712458920816
"t24",1.09887027221065
"t9",0.825467313025738
"t10",0.699810191886935
"t4",0.577066828182725
"t1",-0.513446931362301
"t2",-0.183875577617555
"t5",-0.411136116062725
"t6",-1.06157819239107
"t59",0.809779462677501
"t60",1.31782033784956
"t37",-0.168234701064057
"t7",-1.27865592109233
"t30",-0.559726673023385
"t31",-0.866264728724725
"t101",-1.16506031311346
"t102",-1.30986521605745
"t80",0.176118047159499
"t129",-0.531800476876042
"t130",-0.4767407458464
"t76",-1.69383845890024
"t77",-1.52758674352196
"t85",-0.334464857261087
"t86",1.65405134199816
"t113",0.162407652845773
"t114",0.035000129024313
"t131",-0.164456097056205
"t132",-0.204964880227959
"t106",-0.462987864050938
"t107",-0.234302242180946
"t43",-0.0535606513363972
"t34",-0.138026605689643
"t71",0.69565044015871
"t112",0.459941212101649
"t133",0.185883707732999
"t134",0.179646705147987
"t56",1.09691143206436
"t64",0.845328663407281
"t65",0.86346056238965
"t58",1.38859372445228
"t74",0.369050841358763
"t75",-0.13019639731118
"t67",-0.327115365680219
"t14",-1.19881115513939
"t15",-0.439334653102403
"t13",-2.91078229143664
"t11",-0.477114391734257
"t81",-0.692454739256977
"t82",-0.930017011332184
"t32",-0.47716504652824
"t41",-0.371607383191286
"t125",-0.769554023990998
"t126",-0.833165368812332
"t135",-1.17891163088066
"t136",-1.1706514004487
"t49",-0.620471720413718
"t25",-1.65131272005986
"t50",-0.630460847941202
"t108",-1.94208882347163
"t109",-1.57232473859293
"t115",-1.51077068526287
"t116",-1.08649327680725
"t3",-3.00259748985164
"t8",-1.1738508006456
"t38",-0.242866055898627
"t93",0.277304311024617
"t94",0.613512002606903
"t57",-0.911265433653452
"t48",0.240160819171543
"t83",-0.325484227925915
"t84",-0.704333001895721
"t123",0.232840565008361
"t124",0.0647123980680514
"t73",-0.478328329390109
"t70",-0.662721455157024
"t27",-0.11180679550414
"t12",-0.931930548703261
"t35",-0.392590769719785
"t39",-1.34198521720362
"t40",-0.719095092177552
"t66",-0.841421942829956
"t78",-0.515040243236337
"t79",-0.034593015243412
"t20",-0.280560304359119
"t21",-0.441431754500018
"t99",-0.962260824063838
"t100",-1.46889344321684
"t19",-0.74978753115596
