"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136"
"t18",-0.088390809882553,0.010716372673087,-0.0818897920533712,0.00609997681039585,-0.0383962068730069,-0.0367309076805702,-0.126542878506486,-0.00417309504511182,0.0159110256213761,0.00083325188194936,-0.00103694341418143,-8.46413224740536e-05,-8.20728591219646e-05,0.00808199318796234,-0.000165060324208728,0.0171682499250254,-1.49034599052773e-05,0.000221953346094291,0.000559834421671291,6.93192054743404e-06,-0.000852473357668557,0.000838794037252101,0.0268143790609595,-0.0107241223864956,8.91017848190051e-05,0.0220269242071269,9.95852749175996e-05,-0.0012965845942004,0.0625749268661216,-0.00866491428036228,0.0211814988784828,-0.000793599397826731,-0.00563963240204935,6.20634647166523e-07,-0.000535365388253071,-0.0621820962379592,-0.044810641561762,-0.000952599719810056,-0.00169684527975126,0.0334500263788934,-0.11412637429827,-0.000492997167560451,0.00411933908606841,-0.00037878216040429,0.000106276573804635,0.000356185110683858,0.000596582059419162,0.00115810634738659,-0.00134679668560394,0.00158057451461143,0.000365760808600351,-0.000148217886180814,0.0110423601259208,-1.07116483229928e-15,0.00719367373289918,0.00020207354620289,0.0156851058089427,0.000195753750495314,0.00665129962170518,0.000993753741378265,0.00206603435885189,-0.00249867023902724,-0.000325577580615998,-0.0169705842563917,1.52502656936293e-15,0.894914252760081,-0.342727738297073,-0.000240287343900076,-0.00133892649999105,9.69886646589407e-05,-6.60825651675831e-15,-3.36108178195752e-05,-8.68914602984027e-06,-0.00624106632318546,-0.0091829014251624,0.00450232032821416,-5.7057949113569e-05,-0.00117131640440307,1.8565955068631e-05,-1.70582987447151e-05,-4.92456241101546e-16,0.00263887126932636,-0.000251678822836745,-2.46109381753911e-05,8.00555167243925e-05,-2.39793620643429e-06,-4.45367899777037e-05,-0.00050400951427849,0.00312569893937171,0.112261801226655,-0.00210842739160154,-0.00397012956359838,3.52735095443102e-15,6.74607476675047e-06,8.44849261796053e-15,2.37365492494007e-16,-0.000207117557941839,-1.42635371855267e-15,5.71870685940254e-16,-0.0156733207169468,-1.54873185329602e-15,-4.55528550776683e-06,-0.0023952261823946,1.74420986548471e-05,3.63891466436165e-15,0.0227439958421792,-0.000101126344321753,-0.000872157789179444,1.87319789233518e-16,-8.49028108148207e-16,1.63173278479456e-15,-1.16488820976832e-15,4.87697740805819e-16,-0.000248156868039901,-3.34579418923205e-05,-0.00297051236101912,-0.00199888668137685,1.03781225757422e-16,1.93474914341319e-08,3.81009969468373e-16,3.01930563738029e-16,9.74910927818991e-07,1.00665997105676e-15,-5.30525836055537e-17,-7.05391177471099e-16,1.87846441084518e-15,3.13542569496339e-15,3.77596524339199e-16,-3.13589645162968e-16,1.64096302811197e-15,4.17486264600933e-14,-1.61601448125104e-15,-4.04814982216572e-15,-6.20709495172711e-15,1.01296361625748e-13,-0.0857492925712598
"t127",-0.097132631745565,0.0128274257810037,-0.139056886440847,0.0105798515378907,-0.0763201198743794,-0.0883593148334652,-0.314376653841542,-0.0183758455460592,0.0868790633855978,0.0107149104281293,0.00669216663988242,0.000479341265071179,0.000239378950050736,-0.0204049182396695,0.000230652958393508,-0.0190454587506395,1.50515613477236e-05,-0.000209114940955149,-0.000520489955917413,-6.12646160637224e-06,0.000452934379491214,-0.000401058675305008,-0.00915881300374528,0.0035061676967244,-2.61688266559859e-05,-0.0063416448185834,-2.74544913766586e-05,0.000334185186275595,-0.0158749495873465,0.0021363407609753,-0.00398526822155983,0.000127694606280418,0.000734481405911127,-7.45371719751224e-08,5.69236249658352e-05,0.00571823110242926,0.0019579837772999,-0.000724271836330815,-0.0030762874676958,0.567300199842382,0.0637756100504323,0.000157414473715142,-0.00110123159312045,9.82191006199711e-05,-2.41535620778253e-05,-7.73144927389334e-05,-0.000122415430655832,-0.000235102547220225,0.000271405826294352,-0.000280998796459375,-6.38063683116672e-05,2.58436109098309e-05,-0.00192121308439079,-3.32601631184813e-16,-0.00100031961646493,-2.65370063213936e-05,-0.00200346201844298,-2.4647185775346e-05,-0.000834960817954567,-0.000118444710010768,-0.000245960524977183,0.000288829172420461,3.65608086420509e-05,0.00187967738893273,-5.74620766286553e-16,-0.0917526109081057,0.0321223190260478,2.06165118400158e-05,0.000113703628751839,-7.63594048912046e-06,-1.7911238313445e-15,2.60010162785354e-06,6.38849527646328e-07,0.000425279596005185,0.000622261820554255,-0.000294866709495302,3.64616259170778e-06,7.44524279762453e-05,-1.16130984380877e-06,1.05473391723767e-06,4.67176439441914e-15,-0.000165325860726592,1.60917794761229e-05,1.66811633366943e-06,-5.71335416888313e-06,1.88352238351969e-07,4.39011418409455e-06,5.70489067545106e-05,0.00443023191973127,0.0803941114705237,-0.000320538719900724,-0.000377377262205728,5.44778412656971e-15,3.39115316232023e-07,7.79146085262198e-15,-5.36442208113073e-16,-2.2463011535818e-06,-3.56540031039273e-16,-9.18440509938344e-17,8.9238212117578e-05,3.22661700225962e-15,2.77809100157564e-08,-0.00193030573184474,-1.24439607809861e-07,1.41978537111293e-15,-0.000159336316598287,7.07043254305287e-07,5.92844757852086e-06,6.51670245684025e-16,-4.50612036550845e-16,-2.93616943498672e-15,1.57825484555776e-15,-1.8253251182195e-15,7.42449372383563e-07,8.68708707523384e-08,6.73160203578792e-06,-0.00185861162658635,2.65157925597988e-15,4.21378470207648e-11,3.50333405703205e-15,7.04808700299327e-16,4.44892092554887e-09,8.68790581294654e-15,1.52287293191967e-16,-1.14910971189104e-15,1.99132148622536e-14,2.60658309986364e-14,8.82573373474557e-15,7.09076652485378e-15,1.05301869294165e-14,-0.707106781186522,1.22793191774547e-14,-9.98799692917891e-15,-1.06974533032404e-14,1.062437108063e-13,-0.0857492925715177
"t128",-0.0971326317455657,0.0128274257810036,-0.139056886440847,0.0105798515378906,-0.0763201198743793,-0.088359314833465,-0.314376653841544,-0.0183758455460591,0.0868790633855985,0.0107149104281293,0.00669216663988234,0.00047934126507172,0.000239378950050508,-0.0204049182396699,0.000230652958393513,-0.0190454587506406,1.50515613478212e-05,-0.000209114940955343,-0.000520489955915621,-6.12646160768732e-06,0.000452934379492018,-0.00040105867530567,-0.00915881300374415,0.00350616769672019,-2.61688266558176e-05,-0.00634164481858207,-2.74544913774481e-05,0.000334185186276775,-0.0158749495873472,0.00213634076097352,-0.00398526822155618,0.000127694606279467,0.000734481405910283,-7.45371723218352e-08,5.6923624965363e-05,0.00571823110242614,0.0019579837772961,-0.000724271836331051,-0.00307628746769387,0.567300199842391,0.0637756100504329,0.00015741447371471,-0.00110123159312125,9.82191006184237e-05,-2.41535620751745e-05,-7.73144927384129e-05,-0.000122415430652156,-0.00023510254722152,0.000271405826296169,-0.000280998796461643,-6.38063683125182e-05,2.58436109099761e-05,-0.00192121308439431,-1.71645030288789e-15,-0.00100031961646648,-2.65370063225446e-05,-0.00200346201843726,-2.46471857761322e-05,-0.000834960817956543,-0.000118444710011078,-0.000245960524978104,0.00028882917242366,3.6560808639314e-05,0.00187967738893156,1.0366666979615e-15,-0.0917526109081166,0.0321223190260667,2.06165118409826e-05,0.000113703628754375,-7.63594048887734e-06,3.65661334488261e-15,2.60010163031756e-06,6.38849528197701e-07,0.000425279596003642,0.000622261820559013,-0.000294866709470925,3.64616259205846e-06,7.4452427976235e-05,-1.16130984489371e-06,1.0547339213048e-06,-7.31477761769569e-15,-0.000165325860721008,1.60917794724271e-05,1.6681163339448e-06,-5.71335414743783e-06,1.88352240418106e-07,4.39011418654886e-06,5.70489067530269e-05,0.00443023191973023,0.0803941114705231,-0.000320538719895807,-0.000377377262197378,-9.25318939517687e-17,3.39115324986236e-07,5.37330966813383e-15,3.57312869523641e-16,-2.24630118135092e-06,-1.52577702864018e-15,1.68005408025937e-15,8.92382121085885e-05,8.4130725678615e-16,2.77809076762173e-08,-0.00193030573187639,-1.24439602580529e-07,-2.24934117257053e-15,-0.000159336316556383,7.07043255054437e-07,5.9284475797513e-06,-2.28213696375205e-15,1.02237100219367e-15,2.6464362521672e-15,-2.56209620352754e-15,2.02579596078618e-15,7.42449372264291e-07,8.68708864898504e-08,6.73160203383155e-06,-0.00185861162657872,-1.49482605524175e-15,4.21530843587648e-11,-4.57010261251285e-15,-1.11290500298501e-15,4.44891301044393e-09,-9.19582859784923e-15,-6.36391493860861e-16,-2.82103058535894e-16,-1.48655693292357e-14,-1.83162966990352e-14,-9.51767836583509e-15,-7.36670584367483e-15,-6.40150586624763e-15,0.707106781186575,-1.55421246752293e-14,1.68830665561384e-15,-1.0606267291007e-15,9.62102387373061e-14,-0.0857492925709946
"t61",-0.0966919543747791,0.0127213486584389,-0.136217714465389,0.0103575012094139,-0.0744450711842221,-0.0858189104765961,-0.30514107748056,-0.0176847997983564,0.0834357186861673,0.0102388078587309,0.00632609481278186,0.000452675220604152,0.000224390318538905,-0.0190829315920283,0.000212866336475762,-0.0174524851248352,1.37485737381948e-05,-0.00019054052322282,-0.000474029421928971,-5.56921892407885e-06,0.000404302917808825,-0.000357176868016496,-0.00821443276229638,0.00315649029020554,-2.38828004213159e-05,-0.00580700704515812,-2.53482512170174e-05,0.000313439696406414,-0.0149529393136765,0.00202891331683066,-0.00425440336754424,0.000150569807117101,0.00101995345348157,-1.1092632639113e-07,9.44572040907937e-05,0.0108635694756432,0.00774972663291151,0.000309989071544688,0.000960658437782747,-0.13647834513595,-0.000446561187210011,1.55606136843243e-05,-0.000132272236280156,1.19921036838503e-05,-2.96627914465184e-06,-9.2409371281024e-06,-1.37851367717393e-05,-2.60741334068019e-05,2.97632675442289e-05,-2.20728947388794e-05,-4.6009364275159e-06,1.85901818326691e-06,-0.000136723460815975,-7.68403798934005e-16,4.66435716658507e-05,2.40111364853353e-06,0.000228608189121186,3.12961957548887e-06,0.000108303932700568,2.1371125424765e-05,4.46790999017149e-05,-6.16555691550029e-05,-9.02910091668195e-06,-0.000495678948633501,9.02870587645916e-16,0.0338269006677363,-0.0166588714673752,-1.45474819038143e-05,-8.3076675549291e-05,7.19589749290931e-06,7.03271398582338e-15,-2.59996095918175e-06,-7.60897642371233e-07,-0.00067229051421937,-0.00100633909907808,0.000554417475704188,-7.80774450354712e-06,-0.000164741500418938,2.89832708082761e-06,-3.18999783424538e-06,5.3178943244484e-15,0.000612369439683729,-6.61305184846024e-05,-8.08785021711121e-06,3.04180896822788e-05,-1.13367973356688e-06,-3.15744003368457e-05,-0.000440576660694269,-0.0489252423081812,-0.90547410258025,0.00412163327076305,0.00529342458307479,-2.96009115248221e-14,-5.66349702973355e-06,-7.16535180399945e-14,-3.51148070836465e-15,7.99967967921467e-05,1.15040616790637e-14,-7.72683249516728e-15,0.00229557775026951,-1.4558118814682e-14,6.22635632872447e-07,0.0451780667074743,-1.40676518260693e-06,8.1295629299255e-16,-0.00160304494289268,7.05703006511529e-06,5.43736898126252e-05,2.71648174481821e-15,3.39336726806026e-15,3.21600693476557e-15,7.38270496164913e-15,-1.79934112821357e-17,4.05959048942427e-06,4.61977595427786e-07,3.50359801173266e-05,-0.0735347440238868,-1.41665671122219e-14,1.68995456381452e-10,-1.286107257663e-15,6.37040675740181e-16,1.64085834063764e-08,1.96465540264834e-15,8.10774223701336e-16,2.12492031865632e-16,-6.2883489007033e-15,-2.91030472621344e-15,1.59902369532978e-15,-1.83030126600174e-15,8.0612516382838e-16,3.37369021607969e-14,-1.66292251457601e-15,-7.34340138595707e-15,-3.54853910904028e-15,1.00854526417874e-13,-0.085749292571255
"t97",-0.0975559980026125,0.0129305864492768,-0.141937123970059,0.0108059132146733,-0.0782518712345657,-0.091019103751719,-0.324070160115744,-0.0191261169329891,0.0906504440974241,0.011247712197948,0.00712290528576999,0.000510870623422742,0.000257796979449189,-0.0220502751364696,0.000254678030871501,-0.021311923623936,1.69543970083482e-05,-0.000236831195614457,-0.000590120251067325,-6.97625584140667e-06,0.000550482049184836,-0.000497621582575573,-0.0124941652432636,0.00486315588063431,-3.80092768334115e-05,-0.00929860260588647,-4.1136708427091e-05,0.000519363649547307,-0.0248977440792673,0.00340798401673197,-0.0077159046284596,0.000283180683438556,0.00199326966967163,-2.19344560672536e-07,0.000189622215434695,0.0221304185326557,0.0164486202591845,0.000757526196411904,0.00239241629986175,-0.345210829069361,-0.00125052504646363,5.14499610011685e-05,-0.000496455420196372,4.63514175486748e-05,-1.35465651495109e-05,-4.5664832496773e-05,-7.66354169862223e-05,-0.000148734717041996,0.000172923942091011,-0.000199683035030817,-4.60162410282884e-05,1.86451134772255e-05,-0.00138837827830028,1.13604509131369e-15,-0.000839502315169106,-2.30201946261399e-05,-0.00176529250091395,-2.18913367270405e-05,-0.000742830923583408,-0.000108414502949029,-0.000225275476902594,0.00026879849600561,3.45616739248975e-05,0.00179015423527686,-1.36343601541508e-15,-0.0911363605389584,0.0335670634260197,2.27396986131617e-05,0.000126254211376371,-8.93871235849383e-06,-2.32732328545385e-15,3.08480001782424e-06,7.90657000843808e-07,0.000569050343938198,0.000838344010465032,-0.000416641288675694,5.38666506503092e-06,0.000111293213831697,-1.8160004397527e-06,1.78395221788193e-06,7.08648786168187e-15,-0.000306547501139321,3.13959748980684e-05,3.54856687185567e-06,-1.2801859244655e-05,4.53272593191172e-07,1.17963841475703e-05,0.000160546419945165,0.0160123166472586,0.294842784669683,-0.00129969418007526,-0.0016375354559398,9.15097434437342e-15,1.69322788899712e-06,2.48392341615092e-14,1.1470855239334e-15,-2.17520300911414e-05,-8.02826067577806e-15,-5.92080905877073e-15,-0.00068441956843714,2.32581648459841e-14,-2.22612589844779e-07,0.565568183163253,1.00654716815805e-07,3.09109824145817e-14,0.000112085494898484,-4.9106381409464e-07,-3.50764673869212e-06,-9.5765955874163e-15,4.90294019684277e-15,2.02603387692165e-14,1.12790536347112e-14,5.68190285334292e-15,1.70068232794704e-07,2.69770535695335e-08,2.62291078109958e-06,-0.544208617300656,-8.37864872284109e-14,-1.59261058849415e-11,-2.25691553450176e-15,2.50221447983087e-15,-7.63303326847428e-11,9.71940873206241e-15,4.7606877112358e-15,-1.9046460390632e-15,1.04989180229992e-14,5.506499358707e-15,2.20806229339816e-16,-1.90298709619117e-15,1.87523566929873e-15,4.83640905102334e-14,-3.99568394164255e-15,-4.70759302562263e-15,-5.48986362264427e-15,1.02541480543926e-13,-0.085749292571268
"t98",-0.097441017672994,0.0129027524180566,-0.141177170750204,0.0107463349351536,-0.0777462534568887,-0.090328696155165,-0.321557179654568,-0.0189349261300061,0.0896936040384536,0.0111139727977423,0.0070173929146279,0.000503165237190008,0.0002533770772138,-0.0216577715663529,0.000249155261204684,-0.0208025568194628,1.65314563503569e-05,-0.000230725988235309,-0.000574810136275852,-6.79073938377435e-06,0.00053126755921322,-0.000479175672468249,-0.0119336992487941,0.00463974457648869,-3.61618962166845e-05,-0.0088420760781583,-3.90731934664441e-05,0.000492466346376033,-0.0235989610140241,0.00322792406509582,-0.00726490882535297,0.000265919363618686,0.00186670037560825,-2.05250018521325e-07,0.000177255152374868,0.0206667611494957,0.0153196413724147,0.000699617030360362,0.00220722256171669,-0.318219997548689,-0.00114675864428008,4.68300550527471e-05,-0.00044965739272173,4.19378544394399e-05,-1.21901182366466e-05,-4.09988725470935e-05,-6.859299746745e-05,-0.000133042370689531,0.000154611797687489,-0.000177032349104228,-4.07372461701988e-05,1.65055057961993e-05,-0.00122884802292416,1.94567288988345e-15,-0.000727402743552929,-1.98119711018806e-05,-0.00151396689645974,-1.8739584154387e-05,-0.000635632966240143,-9.21092331163799e-05,-0.000191362451812684,0.000227348005867473,2.91023553356403e-05,0.0015040941949915,-1.07309015598395e-15,-0.0755695354704567,0.0273483455353831,1.81550509058111e-05,0.00010053871759164,-6.9706917535973e-06,3.1222051871516e-16,2.3926650400428e-06,6.02835073479625e-07,0.000420346495455237,0.000617563075835337,-0.000301134275989814,3.82591663577331e-06,7.86883110538254e-05,-1.26212932186652e-06,1.2046839032395e-06,-9.61770560900862e-15,-0.00020052407024146,2.01965600365437e-05,2.22204875857126e-06,-7.89447880649068e-06,2.73978873519861e-07,6.92883811249104e-06,9.32458802782201e-05,0.00881442392622909,0.161853722368137,-0.000700609613565583,-0.000872717084909004,4.64261828930631e-15,8.83185152842324e-07,1.06244858431845e-14,1.99474728287988e-15,-1.05598049571256e-05,-6.22912942623549e-15,-2.52889710034546e-15,-0.000259029255526471,9.37291462335772e-15,-8.17688309956335e-08,0.19522044164064,2.44936589111153e-08,2.05381047777806e-14,2.28713303538817e-05,-9.87030130924175e-08,-5.78433910739144e-07,-1.09900180049948e-14,-1.22257933488023e-15,-2.77320678098954e-14,-8.85999112926919e-15,-5.0231615256085e-15,-7.41976825132553e-08,-1.41164964098247e-08,-1.58112038395684e-06,0.813759973933565,1.2369074716363e-13,5.65421969398862e-11,1.29749032615076e-15,-1.86524222934459e-15,4.2198547102401e-09,-1.31256362780696e-14,-7.2491640648512e-15,1.6289063989905e-15,-5.94732575769426e-15,5.54581281509315e-16,1.16867105241642e-15,5.4319474694749e-15,8.99751658312412e-16,3.27238236508265e-14,5.39555128524575e-16,-1.88738911386706e-15,-6.84866466990944e-15,9.80331870418911e-14,-0.0857492925712373
"t88",-0.0975029408385296,0.0129177367644503,-0.14158576548073,0.0107783656066717,-0.0780179816051085,-0.0906995652141632,-0.322906995135822,-0.0190375282561179,0.0902069729102086,0.0111856881100813,0.00707390376748536,0.000507291665116539,0.000255742012732994,-0.0218677289063257,0.000252104652958048,-0.0210743233305612,1.67570101171356e-05,-0.000233980721811322,-0.000582971496134078,-6.88960493185673e-06,0.00054147011270541,-0.000488960667737844,-0.0122299587266432,0.00475777971016238,-3.71367169738788e-05,-0.00908291925334217,-4.01612685936941e-05,0.000506638217770221,-0.024283152914083,0.00332274857086187,-0.0075017773311488,0.000274974180554772,0.00193301232337801,-2.12631636133745e-07,0.000183728964740289,0.0214325951267231,0.01590962217757,0.000729758810057896,0.00230356791294797,-0.332256046590782,-0.0012005844380678,4.92177236264142e-05,-0.000473784241524699,4.4212070622919e-05,-1.28871381648599e-05,-4.33937130266888e-05,-7.27142640883669e-05,-0.000141081156520164,0.000163990505908672,-0.000188581587290712,-4.34268437362238e-05,1.75955931260144e-05,-0.00131011816433692,1.0377722038689e-16,-0.000783846943766187,-2.14211591809548e-05,-0.00163977267358057,-2.03155360104427e-05,-0.000689222167759913,-0.000100226092046927,-0.000208242862708672,0.000247926742149363,3.1805406386327e-05,0.0016455403481949,1.03731123731194e-15,-0.0832033691523886,0.0303630146388844,2.03465707310363e-05,0.000112808242271054,-7.89519824075216e-06,-3.61735586412135e-15,2.71644897549671e-06,6.89499008386252e-07,0.000487098080036882,0.000716418092870567,-0.000351920951883952,4.50004834944664e-06,9.27035635995027e-05,-1.49574082934909e-06,1.44066909116273e-06,-1.06204000712884e-16,-0.000241881368155867,2.44560323578074e-05,2.70435156043593e-06,-9.6289722930199e-06,3.34839020890185e-07,8.47558937071267e-06,0.000114020892512727,0.0106871669351256,0.196085163778957,-0.000843489462652171,-0.00104553329144266,7.50167432214926e-15,1.04576318605356e-06,1.52465914356005e-14,-7.94102226949421e-17,-1.16543294383908e-05,5.52230929245461e-15,1.43305329036954e-14,0.000124253952322807,-2.29072836204323e-14,9.33079931366395e-08,-0.799979477314573,1.81579486247572e-07,-5.08149470911049e-14,0.000163582467578817,-7.08211812618111e-07,-4.51919984163175e-06,1.92085012865984e-14,-6.90572225943295e-15,3.31094155592092e-15,-9.10374014007493e-15,-4.44006978997505e-16,1.25333986272013e-07,1.88866946800376e-08,1.75200185588755e-06,-0.190298246648932,-2.76676933061489e-14,5.08508642054607e-12,3.00458972455625e-15,-5.56555177138503e-16,1.27197889634394e-09,3.34377823730186e-15,1.61938534076673e-15,-2.6569916200304e-15,3.06394434108542e-15,5.2296450655515e-15,-1.95367998325348e-15,-3.86312247047667e-15,2.32987688675592e-15,1.55847557081756e-14,-1.62690365406246e-15,-4.02513060103744e-15,-7.75674520343652e-15,1.02287130201696e-13,-0.0857492925712537
"t22",-0.108414602966883,0.0173573191770359,-0.0270052437852719,0.00350718994580996,0.171744525159592,0.00839674272139234,0.0171426604394968,-0.00284876825068063,0.0194272811954103,0.000132060933938039,-0.000241603216833914,-2.40843347709049e-05,-4.79470375369702e-05,0.00546322985506566,-0.000288227831012107,0.149574386309225,0.000121817939004237,-0.000713589024622375,-0.0319564672908832,-1.20125998493581e-05,-3.0705478351438e-06,0.00011172306980093,0.0176212418893328,-0.0200756394458236,7.94077554729347e-05,0.0211585465849139,0.000112410577479668,-0.00190421957833226,0.0981915660204479,-0.0154131237160474,0.857399191890038,0.00446462540256639,0.0349723572267437,-1.50066906683774e-06,0.00117662845403715,0.134669256882284,0.0409780910962959,0.000664041881956587,0.00108647603914726,-0.00766031463539381,0.0659955845786457,-0.0757487802121629,-0.0116711649355167,0.00010758982954964,-0.000171371425337179,-0.000104016142190939,-0.000363298523470701,-0.000319639818501407,0.00036928563972149,-0.000382619541269178,-8.67848811707747e-05,3.51495353349475e-05,-0.00261265180606521,-1.00299365058917e-15,-0.00136476845980789,-3.94601237147759e-05,-0.0679346998450712,-2.28493671896571e-05,-0.000828507963051646,-0.000341151021537068,-0.000305207890438845,0.000370764666830895,9.44216867576857e-05,0.00254476177411273,1.62803003020887e-15,-0.154202608690385,-0.345446808903373,1.29456760477897e-06,1.38501199988388e-05,-2.36272970504131e-06,4.22338873841192e-16,8.38366147478331e-07,2.10475372569405e-07,0.000114635670162975,0.000161271325293256,0.0300644393326657,1.01940757892666e-06,1.93616415748917e-05,-2.40394047775514e-07,1.45813926724988e-07,3.99027192944628e-17,-5.14972023395543e-05,6.82335115819706e-07,5.55671230477102e-12,4.24502505871559e-05,-7.65884891758449e-09,-2.51114080674485e-07,-3.33948330938777e-06,-3.32394007769755e-05,-0.000114257785899627,-1.61424911582355e-05,-0.000139959086537066,-2.80083979189542e-16,7.08877532280301e-08,-4.0348307798671e-16,-5.88253891356578e-16,-1.11790818046819e-05,4.58245717618723e-16,-3.05613505061627e-16,-0.000345175628559193,8.79778643156451e-16,-1.0366928777191e-07,3.16985500299139e-06,6.18776345639703e-07,-7.8783339751925e-16,0.00236403850665762,-1.83251461260779e-05,-2.74470693540909e-05,9.06037036828784e-16,-1.53792900488605e-16,7.66539391160171e-16,3.28960955304996e-16,6.68985004148851e-16,-8.94073408968732e-06,-1.23298680664626e-06,-0.00011144240600876,-3.52143337670386e-08,8.33090381299055e-17,8.76498417615977e-10,5.03556666580597e-16,2.34975328092452e-16,4.77782442183171e-08,2.44049281026385e-16,1.16367503282187e-16,-8.25462702362091e-17,-2.19323360855154e-15,5.37106871949144e-15,-2.80078778211816e-16,-5.64533535381222e-16,9.98348916025167e-16,3.30152571947906e-14,-2.34162666648301e-15,-4.22621462678681e-15,-5.8401752283266e-15,1.00931229341078e-13,-0.0857492925712516
"t23",-0.107234420326746,0.017011324835643,-0.0256546501849111,0.00332648945240258,0.161347639245352,0.00779818320953561,0.0158928263075835,-0.00257937337957125,0.0174844226490109,0.000117128576689995,-0.000207292552848053,-2.05991583310913e-05,-4.00145973448462e-05,0.0045230993543267,-0.000227137070320464,0.114411854424437,9.18385720269505e-05,-0.000531676780319035,-0.0237537961474222,-8.84619812603569e-06,-1.98213514526305e-06,6.93961397022238e-05,0.00935103962813507,-0.0103945575970187,3.85626464651212e-05,0.0101481449639428,5.24476992845969e-05,-0.000850222187597536,0.0433836694320173,-0.0066812345570878,0.310469346553203,0.00147083289024719,0.0103427104055176,-4.28547851077799e-07,0.000320767633914104,0.0350372235034245,0.00925829478872827,7.65201517704542e-05,0.000109918130865215,-0.000687502591220815,0.00119101120175512,0.00667433519606976,0.00187375141965129,-1.8970897797517e-05,4.44227465479047e-05,3.06463989097642e-05,0.00012473744407767,0.000112949346364965,-0.00013307993085585,0.000191062957610464,4.54665612933582e-05,-1.84377907208797e-05,0.00137797553189807,1.60495049236557e-15,0.00124553151032748,4.12706346764858e-05,0.0758917772704451,2.6411012426966e-05,0.0009644703022335,0.000449243179343241,0.000403035281547964,-0.000525271718392966,-0.000143385040991097,-0.00399460129521456,4.66816408449141e-16,0.292339055331882,0.822729609016924,-3.9219668938113e-06,-4.32162873434949e-05,9.28966108720259e-06,-1.49179266533979e-16,-3.4935892736171e-06,-1.05236573410881e-06,-0.000801839165637074,-0.00116200577540669,-0.266943761865336,-1.10717706777096e-05,-0.000222089492750767,3.42614390698645e-06,-3.17250840718366e-06,-4.35780978097483e-15,0.00214124424217224,-4.82946090988156e-05,-4.83392261152352e-06,0.00592923703803433,-4.87397050507702e-07,-9.4399623111473e-06,-0.000109519033771969,-0.000712560048306558,-0.00241093641814664,-0.000310087279880507,-0.00255303895573497,1.25823331543862e-15,1.18695160190545e-06,8.183456119215e-16,3.93069888374233e-16,-0.000151866989495746,-1.98004269798155e-15,9.90725816755458e-17,-0.00332599337980389,-2.07737684443917e-15,-9.75727021870828e-07,2.85932063110408e-05,4.82798907609504e-06,5.37619408923948e-15,0.0177058671040355,-0.000136848081454474,-0.000198470032713725,-1.15817434001076e-15,-2.78373331809633e-16,-1.91510168420583e-15,-7.99895446993236e-16,-1.32826506829922e-15,-5.05396124328169e-05,-6.85674504107369e-06,-0.000611668343818876,-1.77770253015634e-07,-1.51685455289703e-15,4.16332930902717e-09,-3.73687227319299e-16,-8.04090332832107e-16,2.13319331729747e-07,-1.54423453770432e-15,-7.52866019022077e-16,-8.58666598671145e-16,2.93477323549711e-15,-3.15591635856286e-15,7.79478024125587e-17,-3.01946807904475e-16,2.15837815146849e-15,2.61596300177303e-14,7.78801077512002e-16,-3.92101535041289e-15,-6.04497584849132e-15,1.01469721985647e-13,-0.0857492925712537
