,0,1,2,3,4,5,6,7,8,9,10,11,12
t18,3.8661897,11.537744,3.3275442,-3.0430446,-2.0412097,7.984457,-2.921745,20.369429,-0.6573834,44.346603,1.4865372,-2.3802094,-4.1761003
t127,5.3325877,14.030575,4.075888,-3.8808389,-2.775158,10.152231,-3.909578,28.150114,-0.62588716,57.92218,2.6433778,-3.3781953,-5.4857
t128,5.3269506,14.037852,4.0721917,-3.881771,-2.7751532,10.150341,-3.9094377,28.159088,-0.62617594,57.92315,2.644637,-3.3775928,-5.4856467
t61,5.177521,13.2170725,3.7527552,-3.734165,-2.6844947,9.580127,-3.7725148,26.617834,-0.6087874,55.651077,2.3268392,-3.1914847,-5.229896
t97,5.6633825,13.640897,3.8347416,-3.8346677,-2.8336477,9.918427,-3.9907174,28.334929,-0.55254924,58.18614,2.6851323,-3.3510628,-5.491543
t98,5.480108,13.458835,3.901077,-3.784486,-2.7682338,9.818134,-3.9354692,27.598698,-0.57263416,57.192734,2.5148144,-3.2946968,-5.381501
t88,5.723257,13.555667,3.9065168,-3.8445432,-2.8304644,9.959278,-3.9788253,28.179441,-0.5540053,58.274124,2.68015,-3.324665,-5.5109687
t22,5.5139613,15.479049,4.5824914,-4.184351,-2.8161964,10.887385,-3.7439194,28.269632,-0.752253,57.78891,2.054465,-3.1915977,-5.498626
t23,4.000213,13.770541,3.9981415,-3.5807552,-2.2395551,9.625074,-3.1671805,22.724146,-0.8267913,49.526726,0.6737155,-2.6403277,-4.684631
t55,5.078008,14.98632,4.746146,-3.9738102,-2.6007588,10.795359,-3.3910432,25.47917,-0.8964781,54.429688,1.4742066,-2.947436,-5.234165
t119,5.4794736,15.665308,4.617207,-4.168514,-2.73853,11.183241,-3.598148,26.872595,-0.90697014,56.956947,1.6195179,-3.0484114,-5.44989
t120,5.4246297,15.642047,4.627537,-4.166993,-2.7397182,11.224031,-3.6025414,26.876791,-0.9088373,56.969124,1.6111714,-3.0509934,-5.4542494
t117,5.524572,15.754161,4.615346,-4.198272,-2.7001464,11.121457,-3.5071132,26.568674,-0.9559895,56.75244,1.6243209,-3.0166385,-5.450476
t118,5.4751687,15.764825,4.595718,-4.1902776,-2.6938193,11.141374,-3.5253885,26.580414,-0.95518726,56.75231,1.5716075,-3.0310185,-5.44462
t104,5.3075547,15.702096,4.8008657,-4.163585,-2.6696377,11.361792,-3.5267773,26.478415,-0.9825899,56.929134,1.4569069,-3.022395,-5.462008
t105,5.222898,15.723073,4.7824764,-4.1756873,-2.669191,11.366971,-3.532304,26.484602,-0.99239653,56.933975,1.4453849,-3.0334985,-5.4557414
t26,4.706636,14.758036,5.4519,-3.831635,-2.7455232,11.555506,-3.9926507,29.014196,-0.6987677,57.333748,1.8902897,-3.2959511,-5.533916
t46,5.175095,15.037288,5.659682,-3.8998394,-2.7302783,11.418627,-3.9003105,27.966942,-0.83062994,57.93971,1.5219063,-3.2920845,-5.5362277
t47,5.0671086,15.002509,5.69037,-3.7706642,-2.7010038,11.68964,-3.9093454,27.983416,-0.7397093,57.613853,1.5792879,-3.2833962,-5.6196795
t68,4.6919513,16.352978,7.054237,-3.6862276,-2.2956398,11.959008,-4.206814,26.772177,-0.71967643,56.979652,1.1756138,-3.1931436,-5.6662865
t69,4.7250433,16.322573,6.870463,-3.7377858,-2.3522606,11.719599,-4.150861,26.757994,-0.7538443,56.59453,1.2805675,-3.1742723,-5.6005335
