"","t18","t127","t128","t61","t97","t98","t88","t22","t23","t55","t119","t120","t117","t118","t104","t105","t26","t46","t47","t68","t69","t28","t95","t96","t89","t90","t51","t45","t44","t62","t63","t87","t121","t122","t36","t29","t103","t110","t111","t33","t16","t17","t53","t54","t42","t91","t92","t72","t52","t24","t9","t10","t4","t1","t2","t5","t6","t59","t60","t37","t7","t30","t31","t101","t102","t80","t129","t130","t76","t77","t85","t86","t113","t114","t131","t132","t106","t107","t43","t34","t71","t112","t133","t134","t56","t64","t65","t58","t74","t75","t67","t14","t15","t13","t11","t81","t82","t32","t41","t125","t126","t135","t136","t49","t25","t50","t108","t109","t115","t116","t3","t8","t38","t93","t94","t57","t48","t83","t84","t123","t124","t73","t70","t27","t12","t35","t39","t40","t66","t78","t79","t20","t21","t99","t100","t19"
"t18",0,2.37812761715,2.37812761715,2.0366841955,2.37812761712,2.25470817912,2.3781276171,4.17592282997,3.03959409907,3.8562286828,4.17592283005,4.17592283005,4.17592283,4.17592283,4.17592283,4.17592283,4.1759228304,4.17592283,4.17592283,4.17592282967,4.17592282967,2.91241001769,4.17592282972,4.17592282972,4.17592282971,4.17592282971,4.17592282971,4.17592282967,4.17592282968,4.17592282978,4.03854668858,4.1759228297,4.17592282966,4.17592282966,4.1759228297,4.1759228305,4.1759228301,4.1759228301,4.1759228301,4.1759228305,2.451584429134,2.323324954534,4.193987904734,4.193987904734,4.193987905034,4.193987904734,4.193987904734,4.193987904734,4.193987904834,4.193987904934,4.945685031234,4.471982039004,4.666742562834,4.089179328734,4.206628375134,5.853468838027,5.225499686973,7.033956086473,6.504956659283,7.033956086473,5.126727483273,5.778647743777,7.033956087097,7.033956087134,7.033956087134,6.963848275834,7.033956086814,7.033956086814,7.033956086834,7.033956086834,7.033956086574,7.033956086574,7.033956086594,7.033956086594,7.033956086534,7.033956086534,7.033956086594,7.033956086594,6.094742946814,7.033956086694,6.677576529654,7.033956086654,7.033956086625,7.033956086625,7.033956086654,7.033956086614,6.806200985814,7.033956086614,7.033956086634,7.033956086634,7.033956086634,7.033956086494,4.762475398744,6.643522801324,4.634380681024,7.033956086834,7.033956086834,6.252652508234,7.033956086634,7.033956086704,7.033956086704,7.033956086707,7.033956086707,7.033956086734,5.986516652034,6.181994725554,7.033956086694,7.033956086694,7.033956086734,7.033956086734,6.341795875534,4.613490270234,7.033956086734,7.033956086634,7.033956086634,7.033956086734,7.033956086634,7.033956086734,7.033956086734,7.0339560866883,7.0339560866883,7.0339560867183,7.033956086734,6.555588286234,4.921050065334,7.033956087434,7.033956087334,7.033956087334,6.968493249134,7.033956087134,7.033956087134,5.770087745834,7.033956087234,7.033956086534,7.033956086534,6.054570152834
"t127",2.37812761715,0,0.0435708915,1.32655434165,1.66799776327,1.54457832527,1.66799776325,6.12539910612,4.98907037522,5.80570495895,6.1253991062,6.1253991062,6.12539910615,6.12539910615,6.12539910615,6.12539910615,6.12539910655,6.12539910615,6.12539910615,6.12539910582,6.12539910582,4.86188629384,6.12539910587,6.12539910587,6.12539910586,6.12539910586,6.12539910586,6.12539910582,6.12539910583,6.12539910593,5.98802296473,6.12539910585,6.12539910581,6.12539910581,6.12539910585,6.12539910665,6.12539910625,6.12539910625,6.12539910625,6.12539910665,4.401060705284,4.272801230684,6.143464180884,6.143464180884,6.143464181184,6.143464180884,6.143464180884,6.143464180884,6.143464180984,6.143464181084,6.895161307384,6.421458315154,6.616218838984,6.038655604884,6.156104651284,7.802945114177,7.174975963123,8.983432362623,8.454432935433,8.983432362623,7.076203759423,7.728124019927,8.983432363247,8.983432363284,8.983432363284,8.913324551984,8.983432362964,8.983432362964,8.983432362984,8.983432362984,8.983432362724,8.983432362724,8.983432362744,8.983432362744,8.983432362684,8.983432362684,8.983432362744,8.983432362744,8.044219222964,8.983432362844,8.627052805804,8.983432362804,8.983432362775,8.983432362775,8.983432362804,8.983432362764,8.755677261964,8.983432362764,8.983432362784,8.983432362784,8.983432362784,8.983432362644,6.711951674894,8.592999077474,6.583856957174,8.983432362984,8.983432362984,8.202128784384,8.983432362784,8.983432362854,8.983432362854,8.983432362857,8.983432362857,8.983432362884,7.935992928184,8.131471001704,8.983432362844,8.983432362844,8.983432362884,8.983432362884,8.291272151684,6.562966546384,8.983432362884,8.983432362784,8.983432362784,8.983432362884,8.983432362784,8.983432362884,8.983432362884,8.9834323628383,8.9834323628383,8.9834323628683,8.983432362884,8.505064562384,6.870526341484,8.983432363584,8.983432363484,8.983432363484,8.917969525284,8.983432363284,8.983432363284,7.719564021984,8.983432363384,8.983432362684,8.983432362684,8.004046428984
"t128",2.37812761715,0.0435708915,0,1.32655434165,1.66799776327,1.54457832527,1.66799776325,6.12539910612,4.98907037522,5.80570495895,6.1253991062,6.1253991062,6.12539910615,6.12539910615,6.12539910615,6.12539910615,6.12539910655,6.12539910615,6.12539910615,6.12539910582,6.12539910582,4.86188629384,6.12539910587,6.12539910587,6.12539910586,6.12539910586,6.12539910586,6.12539910582,6.12539910583,6.12539910593,5.98802296473,6.12539910585,6.12539910581,6.12539910581,6.12539910585,6.12539910665,6.12539910625,6.12539910625,6.12539910625,6.12539910665,4.401060705284,4.272801230684,6.143464180884,6.143464180884,6.143464181184,6.143464180884,6.143464180884,6.143464180884,6.143464180984,6.143464181084,6.895161307384,6.421458315154,6.616218838984,6.038655604884,6.156104651284,7.802945114177,7.174975963123,8.983432362623,8.454432935433,8.983432362623,7.076203759423,7.728124019927,8.983432363247,8.983432363284,8.983432363284,8.913324551984,8.983432362964,8.983432362964,8.983432362984,8.983432362984,8.983432362724,8.983432362724,8.983432362744,8.983432362744,8.983432362684,8.983432362684,8.983432362744,8.983432362744,8.044219222964,8.983432362844,8.627052805804,8.983432362804,8.983432362775,8.983432362775,8.983432362804,8.983432362764,8.755677261964,8.983432362764,8.983432362784,8.983432362784,8.983432362784,8.983432362644,6.711951674894,8.592999077474,6.583856957174,8.983432362984,8.983432362984,8.202128784384,8.983432362784,8.983432362854,8.983432362854,8.983432362857,8.983432362857,8.983432362884,7.935992928184,8.131471001704,8.983432362844,8.983432362844,8.983432362884,8.983432362884,8.291272151684,6.562966546384,8.983432362884,8.983432362784,8.983432362784,8.983432362884,8.983432362784,8.983432362884,8.983432362884,8.9834323628383,8.9834323628383,8.9834323628683,8.983432362884,8.505064562384,6.870526341484,8.983432363584,8.983432363484,8.983432363484,8.917969525284,8.983432363284,8.983432363284,7.719564021984,8.983432363384,8.983432362684,8.983432362684,8.004046428984
"t61",2.0366841955,1.32655434165,1.32655434165,0,0.87488470642,0.75146526842,0.8748847064,5.78395568447,4.64762695357,5.4642615373,5.78395568455,5.78395568455,5.7839556845,5.7839556845,5.7839556845,5.7839556845,5.7839556849,5.7839556845,5.7839556845,5.78395568417,5.78395568417,4.52044287219,5.78395568422,5.78395568422,5.78395568421,5.78395568421,5.78395568421,5.78395568417,5.78395568418,5.78395568428,5.64657954308,5.7839556842,5.78395568416,5.78395568416,5.7839556842,5.783955685,5.7839556846,5.7839556846,5.7839556846,5.783955685,4.059617283634,3.931357809034,5.802020759234,5.802020759234,5.802020759534,5.802020759234,5.802020759234,5.802020759234,5.802020759334,5.802020759434,6.553717885734,6.080014893504,6.274775417334,5.697212183234,5.814661229634,7.461501692527,6.833532541473,8.641988940973,8.112989513783,8.641988940973,6.734760337773,7.386680598277,8.641988941597,8.641988941634,8.641988941634,8.571881130334,8.641988941314,8.641988941314,8.641988941334,8.641988941334,8.641988941074,8.641988941074,8.641988941094,8.641988941094,8.641988941034,8.641988941034,8.641988941094,8.641988941094,7.702775801314,8.641988941194,8.285609384154,8.641988941154,8.641988941125,8.641988941125,8.641988941154,8.641988941114,8.414233840314,8.641988941114,8.641988941134,8.641988941134,8.641988941134,8.641988940994,6.370508253244,8.251555655824,6.242413535524,8.641988941334,8.641988941334,7.860685362734,8.641988941134,8.641988941204,8.641988941204,8.641988941207,8.641988941207,8.641988941234,7.594549506534,7.790027580054,8.641988941194,8.641988941194,8.641988941234,8.641988941234,7.949828730034,6.221523124734,8.641988941234,8.641988941134,8.641988941134,8.641988941234,8.641988941134,8.641988941234,8.641988941234,8.6419889411883,8.6419889411883,8.6419889412183,8.641988941234,8.163621140734,6.529082919834,8.641988941934,8.641988941834,8.641988941834,8.576526103634,8.641988941634,8.641988941634,7.378120600334,8.641988941734,8.641988941034,8.641988941034,7.662603007334
"t97",2.37812761712,1.66799776327,1.66799776327,0.87488470642,0,0.450362726,0.68762288362,6.12539910609,4.98907037519,5.80570495892,6.12539910617,6.12539910617,6.12539910612,6.12539910612,6.12539910612,6.12539910612,6.12539910652,6.12539910612,6.12539910612,6.12539910579,6.12539910579,4.86188629381,6.12539910584,6.12539910584,6.12539910583,6.12539910583,6.12539910583,6.12539910579,6.1253991058,6.1253991059,5.9880229647,6.12539910582,6.12539910578,6.12539910578,6.12539910582,6.12539910662,6.12539910622,6.12539910622,6.12539910622,6.12539910662,4.401060705254,4.272801230654,6.143464180854,6.143464180854,6.143464181154,6.143464180854,6.143464180854,6.143464180854,6.143464180954,6.143464181054,6.895161307354,6.421458315124,6.616218838954,6.038655604854,6.156104651254,7.802945114147,7.174975963093,8.983432362593,8.454432935403,8.983432362593,7.076203759393,7.728124019897,8.983432363217,8.983432363254,8.983432363254,8.913324551954,8.983432362934,8.983432362934,8.983432362954,8.983432362954,8.983432362694,8.983432362694,8.983432362714,8.983432362714,8.983432362654,8.983432362654,8.983432362714,8.983432362714,8.044219222934,8.983432362814,8.627052805774,8.983432362774,8.983432362745,8.983432362745,8.983432362774,8.983432362734,8.755677261934,8.983432362734,8.983432362754,8.983432362754,8.983432362754,8.983432362614,6.711951674864,8.592999077444,6.583856957144,8.983432362954,8.983432362954,8.202128784354,8.983432362754,8.983432362824,8.983432362824,8.983432362827,8.983432362827,8.983432362854,7.935992928154,8.131471001674,8.983432362814,8.983432362814,8.983432362854,8.983432362854,8.291272151654,6.562966546354,8.983432362854,8.983432362754,8.983432362754,8.983432362854,8.983432362754,8.983432362854,8.983432362854,8.9834323628083,8.9834323628083,8.9834323628383,8.983432362854,8.505064562354,6.870526341454,8.983432363554,8.983432363454,8.983432363454,8.917969525254,8.983432363254,8.983432363254,7.719564021954,8.983432363354,8.983432362654,8.983432362654,8.004046428954
"t98",2.25470817912,1.54457832527,1.54457832527,0.75146526842,0.450362726,0,0.56420344562,6.00197966809,4.86565093719,5.68228552092,6.00197966817,6.00197966817,6.00197966812,6.00197966812,6.00197966812,6.00197966812,6.00197966852,6.00197966812,6.00197966812,6.00197966779,6.00197966779,4.73846685581,6.00197966784,6.00197966784,6.00197966783,6.00197966783,6.00197966783,6.00197966779,6.0019796678,6.0019796679,5.8646035267,6.00197966782,6.00197966778,6.00197966778,6.00197966782,6.00197966862,6.00197966822,6.00197966822,6.00197966822,6.00197966862,4.277641267254,4.149381792654,6.020044742854,6.020044742854,6.020044743154,6.020044742854,6.020044742854,6.020044742854,6.020044742954,6.020044743054,6.771741869354,6.298038877124,6.492799400954,5.915236166854,6.032685213254,7.679525676147,7.051556525093,8.860012924593,8.331013497403,8.860012924593,6.952784321393,7.604704581897,8.860012925217,8.860012925254,8.860012925254,8.789905113954,8.860012924934,8.860012924934,8.860012924954,8.860012924954,8.860012924694,8.860012924694,8.860012924714,8.860012924714,8.860012924654,8.860012924654,8.860012924714,8.860012924714,7.920799784934,8.860012924814,8.503633367774,8.860012924774,8.860012924745,8.860012924745,8.860012924774,8.860012924734,8.632257823934,8.860012924734,8.860012924754,8.860012924754,8.860012924754,8.860012924614,6.588532236864,8.469579639444,6.460437519144,8.860012924954,8.860012924954,8.078709346354,8.860012924754,8.860012924824,8.860012924824,8.860012924827,8.860012924827,8.860012924854,7.812573490154,8.008051563674,8.860012924814,8.860012924814,8.860012924854,8.860012924854,8.167852713654,6.439547108354,8.860012924854,8.860012924754,8.860012924754,8.860012924854,8.860012924754,8.860012924854,8.860012924854,8.8600129248083,8.8600129248083,8.8600129248383,8.860012924854,8.381645124354,6.747106903454,8.860012925554,8.860012925454,8.860012925454,8.794550087254,8.860012925254,8.860012925254,7.596144583954,8.860012925354,8.860012924654,8.860012924654,7.880626990954
"t88",2.3781276171,1.66799776325,1.66799776325,0.8748847064,0.68762288362,0.56420344562,0,6.12539910607,4.98907037517,5.8057049589,6.12539910615,6.12539910615,6.1253991061,6.1253991061,6.1253991061,6.1253991061,6.1253991065,6.1253991061,6.1253991061,6.12539910577,6.12539910577,4.86188629379,6.12539910582,6.12539910582,6.12539910581,6.12539910581,6.12539910581,6.12539910577,6.12539910578,6.12539910588,5.98802296468,6.1253991058,6.12539910576,6.12539910576,6.1253991058,6.1253991066,6.1253991062,6.1253991062,6.1253991062,6.1253991066,4.401060705234,4.272801230634,6.143464180834,6.143464180834,6.143464181134,6.143464180834,6.143464180834,6.143464180834,6.143464180934,6.143464181034,6.895161307334,6.421458315104,6.616218838934,6.038655604834,6.156104651234,7.802945114127,7.174975963073,8.983432362573,8.454432935383,8.983432362573,7.076203759373,7.728124019877,8.983432363197,8.983432363234,8.983432363234,8.913324551934,8.983432362914,8.983432362914,8.983432362934,8.983432362934,8.983432362674,8.983432362674,8.983432362694,8.983432362694,8.983432362634,8.983432362634,8.983432362694,8.983432362694,8.044219222914,8.983432362794,8.627052805754,8.983432362754,8.983432362725,8.983432362725,8.983432362754,8.983432362714,8.755677261914,8.983432362714,8.983432362734,8.983432362734,8.983432362734,8.983432362594,6.711951674844,8.592999077424,6.583856957124,8.983432362934,8.983432362934,8.202128784334,8.983432362734,8.983432362804,8.983432362804,8.983432362807,8.983432362807,8.983432362834,7.935992928134,8.131471001654,8.983432362794,8.983432362794,8.983432362834,8.983432362834,8.291272151634,6.562966546334,8.983432362834,8.983432362734,8.983432362734,8.983432362834,8.983432362734,8.983432362834,8.983432362834,8.9834323627883,8.9834323627883,8.9834323628183,8.983432362834,8.505064562334,6.870526341434,8.983432363534,8.983432363434,8.983432363434,8.917969525234,8.983432363234,8.983432363234,7.719564021934,8.983432363334,8.983432362634,8.983432362634,8.004046428934
"t22",4.17592282997,6.12539910612,6.12539910612,5.78395568447,6.12539910609,6.00197966809,6.12539910607,0,2.1235877591,3.06155591417,3.38125006142,3.38125006142,3.38125006137,3.38125006137,3.38125006137,3.38125006137,4.10834713697,4.10834713657,4.10834713657,5.40398664524,5.40398664524,4.14047383326,5.40398664529,5.40398664529,5.40398664528,5.40398664528,5.40398664528,5.40398664524,5.40398664525,5.40398664535,5.26661050415,5.40398664527,5.40398664523,5.40398664523,5.40398664527,5.77938328747,5.77938328707,5.77938328707,5.77938328707,5.77938328747,4.401060705504,4.272801230904,6.143464181104,6.143464181104,6.143464181404,6.143464181104,6.143464181104,6.143464181104,6.143464181204,6.143464181304,6.895161307604,6.421458315374,6.616218839204,6.038655605104,6.156104651504,7.802945114397,7.174975963343,8.983432362843,8.454432935653,8.983432362843,7.076203759643,7.728124020147,8.983432363467,8.983432363504,8.983432363504,8.913324552204,8.983432363184,8.983432363184,8.983432363204,8.983432363204,8.983432362944,8.983432362944,8.983432362964,8.983432362964,8.983432362904,8.983432362904,8.983432362964,8.983432362964,8.044219223184,8.983432363064,8.627052806024,8.983432363024,8.983432362995,8.983432362995,8.983432363024,8.983432362984,8.755677262184,8.983432362984,8.983432363004,8.983432363004,8.983432363004,8.983432362864,6.711951675114,8.592999077694,6.583856957394,8.983432363204,8.983432363204,8.202128784604,8.983432363004,8.983432363074,8.983432363074,8.983432363077,8.983432363077,8.983432363104,7.935992928404,8.131471001924,8.983432363064,8.983432363064,8.983432363104,8.983432363104,8.291272151904,6.562966546604,8.983432363104,8.983432363004,8.983432363004,8.983432363104,8.983432363004,8.983432363104,8.983432363104,8.9834323630583,8.9834323630583,8.9834323630883,8.983432363104,8.505064562604,6.870526341704,8.983432363804,8.983432363704,8.983432363704,8.917969525504,8.983432363504,8.983432363504,7.719564022204,8.983432363604,8.983432362904,8.983432362904,8.004046429204
"t23",3.03959409907,4.98907037522,4.98907037522,4.64762695357,4.98907037519,4.86565093719,4.98907037517,2.1235877591,0,1.92522718327,2.24492133052,2.24492133052,2.24492133047,2.24492133047,2.24492133047,2.24492133047,2.97201840607,2.97201840567,2.97201840567,4.26765791434,4.26765791434,3.00414510236,4.26765791439,4.26765791439,4.26765791438,4.26765791438,4.26765791438,4.26765791434,4.26765791435,4.26765791445,4.13028177325,4.26765791437,4.26765791433,4.26765791433,4.26765791437,4.64305455657,4.64305455617,4.64305455617,4.64305455617,4.64305455657,3.264731974604,3.136472500004,5.007135450204,5.007135450204,5.007135450504,5.007135450204,5.007135450204,5.007135450204,5.007135450304,5.007135450404,5.758832576704,5.285129584474,5.479890108304,4.902326874204,5.019775920604,6.666616383497,6.038647232443,7.847103631943,7.318104204753,7.847103631943,5.939875028743,6.591795289247,7.847103632567,7.847103632604,7.847103632604,7.776995821304,7.847103632284,7.847103632284,7.847103632304,7.847103632304,7.847103632044,7.847103632044,7.847103632064,7.847103632064,7.847103632004,7.847103632004,7.847103632064,7.847103632064,6.907890492284,7.847103632164,7.490724075124,7.847103632124,7.847103632095,7.847103632095,7.847103632124,7.847103632084,7.619348531284,7.847103632084,7.847103632104,7.847103632104,7.847103632104,7.847103631964,5.575622944214,7.456670346794,5.447528226494,7.847103632304,7.847103632304,7.065800053704,7.847103632104,7.847103632174,7.847103632174,7.847103632177,7.847103632177,7.847103632204,6.799664197504,6.995142271024,7.847103632164,7.847103632164,7.847103632204,7.847103632204,7.154943421004,5.426637815704,7.847103632204,7.847103632104,7.847103632104,7.847103632204,7.847103632104,7.847103632204,7.847103632204,7.8471036321583,7.8471036321583,7.8471036321883,7.847103632204,7.368735831704,5.734197610804,7.847103632904,7.847103632804,7.847103632804,7.781640794604,7.847103632604,7.847103632604,6.583235291304,7.847103632704,7.847103632004,7.847103632004,6.867717698304
"t55",3.8562286828,5.80570495895,5.80570495895,5.4642615373,5.80570495892,5.68228552092,5.8057049589,3.06155591417,1.92522718327,0,1.10462682125,1.10462682125,1.1046268212,1.1046268212,1.1046268212,1.1046268212,3.7886529898,3.7886529894,3.7886529894,5.08429249807,5.08429249807,3.82077968609,5.08429249812,5.08429249812,5.08429249811,5.08429249811,5.08429249811,5.08429249807,5.08429249808,5.08429249818,4.94691635698,5.0842924981,5.08429249806,5.08429249806,5.0842924981,5.4596891403,5.4596891399,5.4596891399,5.4596891399,5.4596891403,4.081366558334,3.953107083734,5.823770033934,5.823770033934,5.823770034234,5.823770033934,5.823770033934,5.823770033934,5.823770034034,5.823770034134,6.575467160434,6.101764168204,6.296524692034,5.718961457934,5.836410504334,7.483250967227,6.855281816173,8.663738215673,8.134738788483,8.663738215673,6.756509612473,7.408429872977,8.663738216297,8.663738216334,8.663738216334,8.593630405034,8.663738216014,8.663738216014,8.663738216034,8.663738216034,8.663738215774,8.663738215774,8.663738215794,8.663738215794,8.663738215734,8.663738215734,8.663738215794,8.663738215794,7.724525076014,8.663738215894,8.307358658854,8.663738215854,8.663738215825,8.663738215825,8.663738215854,8.663738215814,8.435983115014,8.663738215814,8.663738215834,8.663738215834,8.663738215834,8.663738215694,6.392257527944,8.273304930524,6.264162810224,8.663738216034,8.663738216034,7.882434637434,8.663738215834,8.663738215904,8.663738215904,8.663738215907,8.663738215907,8.663738215934,7.616298781234,7.811776854754,8.663738215894,8.663738215894,8.663738215934,8.663738215934,7.971578004734,6.243272399434,8.663738215934,8.663738215834,8.663738215834,8.663738215934,8.663738215834,8.663738215934,8.663738215934,8.6637382158883,8.6637382158883,8.6637382159183,8.663738215934,8.185370415434,6.550832194534,8.663738216634,8.663738216534,8.663738216534,8.598275378334,8.663738216334,8.663738216334,7.399869875034,8.663738216434,8.663738215734,8.663738215734,7.684352282034
