accepted_species,estimate
t23,-1.5208153
t42,-1.3158925
t88,-1.2038398
t33,-1.4629166
t51,-0.07051027
t67,0.21081235
t93,1.3497069
t6,1.5128605
t52,-0.3110315
t48,0.11191714
