"accepted_species","trait_BM_trend_scaled"
"t2",1
"t20",1
"t36",NA
"t70",NA
"t132",1
"t133",1
"t119",1
"t120",1
"t115",0
"t116",NA
"t103",0
"t148",NA
"t149",NA
"t92",NA
"t93",1
"t78",NA
"t79",NA
"t104",1
"t105",NA
"t142",NA
"t143",NA
"t127",0
"t109",NA
"t110",1
"t21",NA
"t121",0
"t122",NA
"t156",1
"t157",1
"t48",NA
"t23",1
"t24",1
"t16",1
"t14",1
"t15",1
"t66",1
"t67",1
"t32",1
"t57",1
"t128",1
"t129",1
"t64",1
"t65",1
"t39",1
"t85",0
"t99",1
"t100",0
"t50",1
"t90",0
"t91",0
"t45",1
"t71",0
"t72",0
"t19",1
"t112",1
"t113",1
"t84",1
"t106",1
"t152",1
"t153",1
"t42",1
"t86",1
"t130",1
"t131",1
"t53",1
"t38",1
"t37",1
"t54",1
"t55",1
"t30",1
"t25",1
"t97",1
"t98",1
"t68",1
"t69",1
"t49",1
"t138",0
"t139",0
"t33",1
"t107",0
"t108",0
"t43",1
"t29",1
"t124",1
"t125",1
"t87",1
"t146",1
"t147",1
"t94",1
"t95",1
"t76",0
"t77",1
"t62",1
"t63",1
"t56",1
"t28",0
"t80",1
"t81",1
"t34",1
"t58",1
"t59",1
"t52",1
"t88",1
"t89",1
"t134",1
"t135",1
"t111",1
"t150",1
"t151",1
"t61",1
"t51",1
"t158",1
"t159",1
"t26",1
"t27",1
"t22",1
"t114",1
"t136",1
"t137",1
"t140",1
"t141",1
"t126",0
"t154",0
"t155",0
"t35",1
"t18",1
"t1",1
"t3",1
"t4",1
"t40",0
"t41",0
"t17",1
"t10",1
"t11",1
"t9",1
"t117",1
"t118",1
"t96",1
"t13",1
"t31",0
"t82",1
"t83",0
"t46",0
"t47",1
"t101",1
"t102",1
"t73",1
"t6",1
"t12",1
"t60",1
"t123",1
"t144",1
"t145",1
"t7",1
"t8",1
"t44",1
"t74",1
"t75",1
"t5",1
