accepted_species,estimate
t96,-1.3804908
t48,-1.128084
t144,-1.2017645
t63,-0.24430686
t83,-1.0036781
t109,-1.6089906
t59,0.59826833
t113,0.4534878
t118,0.14404905
t147,1.0392674
t52,1.2380291
t90,1.4082853
t126,1.3954033
t99,1.2171396
t12,1.137942
