"accepted_species","trait_BM_trend_scaled"
"t115",0
"t116",0
"t63",0
"t64",0
"t52",0
"t49",0
"t41",0
"t42",0
"t22",0
"t36",NA
"t47",0
"t48",0
"t75",0
"t76",0
"t65",0
"t43",0
"t58",0
"t59",0
"t44",0
"t53",0
"t54",0
"t17",0
"t60",0
"t66",0
"t83",0
"t84",0
"t79",0
"t80",0
"t30",NA
"t86",0
"t87",0
"t57",0
"t81",NA
"t82",0
"t19",0
"t31",1
"t39",0
"t111",0
"t112",0
"t105",1
"t106",1
"t102",0
"t127",0
"t128",0
"t96",0
"t119",0
"t120",NA
"t72",0
"t117",0
"t118",0
"t99",0
"t50",NA
"t113",0
"t114",0
"t97",0
"t98",0
"t23",NA
"t24",0
"t11",0
"t8",0
"t9",0
"t21",0
"t90",0
"t91",1
"t85",1
"t88",0
"t89",0
"t131",1
"t132",0
"t27",NA
"t121",1
"t122",1
"t103",1
"t104",1
"t33",1
"t34",1
"t20",1
"t61",1
"t62",1
"t45",1
"t46",1
"t13",0
"t28",1
"t32",1
"t77",1
"t78",NA
"t109",1
"t110",1
"t101",1
"t55",1
"t4",1
"t3",1
"t10",1
"t15",1
"t16",1
"t25",0
"t26",0
"t14",NA
"t5",0
"t107",1
"t108",1
"t129",1
"t130",1
"t100",1
"t67",1
"t68",1
"t40",1
"t37",1
"t51",1
"t70",1
"t71",1
"t69",0
"t125",1
"t126",1
"t123",NA
"t124",0
"t35",1
"t18",1
"t56",1
"t94",1
"t95",NA
"t93",1
"t92",1
"t38",1
"t29",1
"t73",1
"t74",1
"t12",1
"t6",NA
"t7",0
"t2",0
"t1",NA
