,lambda,kappa,Ev Model,corHMM,picante,phylnn_fill_means,logit_eigenvecs,logit_umap,logit_umap_supervised,logit_autoencoded,logit_autoenc_supervised,xgb_eigenvecs,xgb_umap,xgb_umap_supervised,xgb_autoencoded,xgb_autoenc_supervised
0,0.679723236477003,0.373075367650017,SYM,0.22415447828367915,0.254455522746844,0.22261765401569117,0.2034695900484854,0.2113946405715264,0.28924790596651395,0.23786848792105864,0.19483240526812548,0.2317166064200225,0.20775284331264343,0.11951133484253518,0.22813466662015824,0.1508464590483858
1,0.932076094904914,0.476183333201334,ARD,0.24457108044681694,0.29785810068816304,0.2111111111111111,0.2953077460260519,0.29283380718987834,0.2960585437924416,0.2920338710883263,0.2601847939607414,0.300591458706306,0.27713567862471755,0.282855266147722,0.301785833051028,0.29035470300059096
2,0.874251067172736,0.354039853205904,ARD,0.21139857927873643,0.1942263692370993,0.37037037037037035,0.25327430888234986,0.2635917097687559,0.29666136017612466,0.25456686559000374,0.2942879138063343,0.24896060392139624,0.3245311349563579,0.3344565157010617,0.3192145808733952,0.32907799182436037
3,0.716029567644,0.671306958654895,ARD,0.3115398746936511,0.24380935401277376,0.21562499999981463,0.3100519652237767,0.2824629414244505,0.46936846006972033,0.30443724925647536,0.554568746384296,0.3783521374709292,0.2897965807345803,0.5096127463527831,0.3302482022785276,0.2734174052616379
4,0.689346042228863,0.738661099458113,ARD,0.14020100071203684,0.10252456248590147,0.1488361202760402,0.2841335747648436,0.1294054985523939,0.15241540337598147,0.27074426513423944,0.2700768471534786,0.20006214646598589,0.14718934942147022,0.27299184214326744,0.20187690133315633,0.1801252644088268
5,0.599194515496492,0.636029576417059,ARD,0.20142160601450682,0.2444370370373496,0.16619955651160354,0.1625994824958634,0.16222209623299813,0.2097716933302826,0.17825666136770377,0.16084783146076956,0.20636152635277258,0.21238452766479415,0.5066861106713179,0.16694455877909092,0.2640996609277957
6,0.487546782474965,0.487199063878506,SYM,0.1719052840350822,0.196499181069577,0.2,0.18302678476992834,0.18473728737068887,0.20374348787264807,0.17493420661107045,0.18060113790931767,0.1895365157027817,0.1864737649079516,0.18493466021978217,0.17296699180529002,0.1917325005264796
7,0.62820504582487,0.91853723837994,SYM,0.09435964131759554,0.09999333810760466,0.09364210291699619,0.09444078025356192,0.09444090269269753,0.09442812487355956,0.09440626631404817,0.09442795959161286,0.09517909048764264,0.09572878280203402,0.0951194129751764,0.09542788691564105,0.09454864673285719
8,0.473582398612052,0.912659163121134,SYM,0.019462100136269055,0.0021570735815675457,0.01669135802469137,0.010089391683673867,0.020238560385771348,0.0003140158115119484,0.00015471499414267917,0.02018835433137377,0.010554004659223782,0.010973281096764907,0.0002703360756100003,0.008489755076799608,0.01531034424244752
9,0.357866066042334,0.790863311616704,SYM,0.002496590481982582,0.0003467098414328204,0.001777777777777783,0.0044620581355339075,0.004464729735470778,0.0013446675884629324,0.004524787116140435,0.004503816920669583,0.01168482779851204,0.005285060902170016,0.0018146704940492492,0.006678822744098374,0.004974273666273211
10,0.115040743723512,0.361590256448835,SYM,0.0014906589271340795,1.688121782013325e-07,0.0022222222222222287,0.004244015620493024,0.004395774619570749,1.0732340178659223e-05,0.0052664828938578335,0.00510107423706087,0.013762157417964998,0.004110946089555605,0.004532583832518004,5.5972266481820475e-05,0.0006902096970959992
11,0.153133203042671,0.399756976170465,SYM,0.3303428658103732,0.25,0.09183673469391755,0.09824103681912025,0.1131568036019194,0.09269291401537376,0.12221621407786723,0.08575729643136146,0.10650361809997437,0.09015836284469289,0.1480486024470829,0.16145176084326276,0.17256795945247824
12,0.0269637804012746,0.0281450734473765,ER,0.19069849796911323,0.15454114192554103,0.2666666666666667,0.1991013733054311,0.298098280596817,0.1715081223274152,0.11566754129440286,0.23105993521916074,0.1170558977957236,0.26876652546194024,0.09144789340047454,0.21295063489411636,0.21477350594252878
13,0.802689752308652,0.114347623893991,ARD,0.210000133779223,0.2679876572177575,0.3,0.21307749421783959,0.3691096713692875,0.2933167285349456,0.21097400457312482,0.30258024217690227,0.25361666378728176,0.1714363777652261,0.28818652104472786,0.11632677891275153,0.22018383470799355
14,0.137260468443856,0.938455149764195,ARD,0.010142238768914767,0.000167156447827817,0.013438313821205037,0.009925033137474767,0.009750279757470835,0.0004748807184785024,0.00992601939192864,0.010107706722688608,0.00582144775889266,0.004253510366192181,0.0001302097799025007,0.005932252554429247,0.007003632096214731
15,0.827253582887352,0.0169322062283754,SYM,0.3031655806700739,0.2753688027908202,0.271273674971428,0.30793549786646846,0.33205940266715184,0.2927879828284641,0.3120236375430276,0.3108156311742577,0.31867257841328095,0.23987580483645835,0.23574851725853838,0.30517372272747545,0.23294309251544734
16,0.454043803270906,0.608343860367313,SYM,0.04265442713626194,0.25,0.043807333765870565,0.0442333944644591,0.044189830838659364,0.043845485376369876,0.04368421965521245,0.04414160498749021,0.033344181231910595,0.0350153445719674,0.02187068684353312,0.037827239441441604,0.03220317315218361
