"","t1","t2","t5","t6","t15","t60","t98","t99","t13","t24","t122","t123","t20","t43","t96","t97","t109","t110","t46","t51","t118","t119","t102","t41","t42","t103","t104","t10","t25","t85","t86","t36","t89","t90","t44","t56","t95","t107","t108","t59","t17","t82","t83","t67","t68","t19","t16","t34","t35","t27","t91","t92","t18","t11","t12","t4","t63","t64","t55","t100","t101","t61","t62","t75","t76","t81","t117","t124","t125","t111","t112","t32","t33","t40","t73","t74","t7","t8","t9","t57","t58","t87","t88","t126","t127","t52","t31","t28","t53","t54","t71","t77","t78","t115","t116","t29","t14","t30","t39","t49","t69","t70","t79","t80","t45","t23","t72","t120","t121","t50","t105","t106","t48","t38","t21","t22","t37","t93","t94","t65","t66","t3","t26","t47","t84","t113","t114"
"t1",0,3.9112850797,6.4289857891,3.35479032499,6.42898578897,6.42898578847,6.42898578857,6.42898578857,4.62740899633,6.07140743664,6.42898578888,6.42898578888,6.42898578821,6.42898578861,6.42898578861,6.42898578861,6.42898578827,6.42898578827,6.42898578861,6.42898578866,6.42898578858,6.42898578858,6.42898578856,6.4289857886,6.4289857886,6.42898578897,6.42898578897,4.72998317464,6.42898578844,6.42898578854,6.42898578854,6.08456278474,6.42898578874,6.42898578874,6.42898578874,6.42898578864,6.42898578865,6.42898578864,6.42898578864,6.05265736185,6.42898578837,6.42898578867,6.18976833304,6.42898578867,6.41036386587,6.42898578877,6.42898578824,6.42898578864,6.42898578864,5.99545474244,6.42898578874,6.42898578874,6.42898578914,5.08893340734,4.59989243858,3.8906389322,6.4289857886,6.4289857886,6.4289857887,6.4289857887,6.4289857887,6.428985789,6.428985789,6.4289857888,6.4289857888,6.4289857888,6.42898578878,6.42898578878,6.42898578878,6.4289857888,6.4289857888,6.4289857885,5.8454932852,6.4289857885,6.4289857885,6.4289857885,4.2813325254,4.3929142701,5.1956523915,6.42898578921,6.42898578921,6.42898578911,6.42898578911,6.428985789168,6.428985789168,6.42898578913,6.42898578903,5.74649812343,6.4289857892,6.4289857892,6.4289857891,6.428985789135,6.428985789135,6.42898578916,6.42898578916,6.4289857889,4.67791044501,6.428985789,6.428985789,6.428985789,6.428985789,6.428985789,6.4289857890686,6.4289857890686,6.4289857889686,5.6757324146,6.42898578912,6.42898578911,6.42898578911,6.42898578902,6.42898578912,6.42898578912,6.42898578902,6.428985789,5.5527173042,6.2592771454,5.86449804276,6.42898578916,6.42898578916,6.4289857891,6.4289857891,3.591926754376,5.616424624476,6.428985788576,6.361254811576,6.428985788566,6.428985788566
"t2",3.9112850797,0,5.6063247754,2.53212931129,5.60632477527,5.60632477477,5.60632477487,5.60632477487,3.80474798263,5.24874642294,5.60632477518,5.60632477518,5.60632477451,5.60632477491,5.60632477491,5.60632477491,5.60632477457,5.60632477457,5.60632477491,5.60632477496,5.60632477488,5.60632477488,5.60632477486,5.6063247749,5.6063247749,5.60632477527,5.60632477527,3.90732216094,5.60632477474,5.60632477484,5.60632477484,5.26190177104,5.60632477504,5.60632477504,5.60632477504,5.60632477494,5.60632477495,5.60632477494,5.60632477494,5.22999634815,5.60632477467,5.60632477497,5.36710731934,5.60632477497,5.58770285217,5.60632477507,5.60632477454,5.60632477494,5.60632477494,5.17279372874,5.60632477504,5.60632477504,5.60632477544,4.26627239364,3.77723142488,3.5714332767,6.1097801331,6.1097801331,6.1097801332,6.1097801332,6.1097801332,6.1097801335,6.1097801335,6.1097801333,6.1097801333,6.1097801333,6.10978013328,6.10978013328,6.10978013328,6.1097801333,6.1097801333,6.109780133,5.5262876297,6.109780133,6.109780133,6.109780133,3.9621268699,4.0737086146,5.3104857078,6.54381910551,6.54381910551,6.54381910541,6.54381910541,6.543819105468,6.543819105468,6.54381910543,6.54381910533,5.86133143973,6.5438191055,6.5438191055,6.5438191054,6.543819105435,6.543819105435,6.54381910546,6.54381910546,6.5438191052,4.79274376131,6.5438191053,6.5438191053,6.5438191053,6.5438191053,6.5438191053,6.5438191053686,6.5438191053686,6.5438191052686,5.7905657309,6.54381910542,6.54381910541,6.54381910541,6.54381910532,6.54381910542,6.54381910542,6.54381910532,6.5438191053,5.6675506205,6.3741104617,5.97933135906,6.54381910546,6.54381910546,6.5438191054,6.5438191054,3.706760070676,5.731257940776,6.543819104876,6.476088127876,6.543819104866,6.543819104866
"t5",6.4289857891,5.6063247754,0,3.46741284789,6.54160831187,6.54160831137,6.54160831147,6.54160831147,4.74003151923,6.18402995954,6.54160831178,6.54160831178,6.54160831111,6.54160831151,6.54160831151,6.54160831151,6.54160831117,6.54160831117,6.54160831151,6.54160831156,6.54160831148,6.54160831148,6.54160831146,6.5416083115,6.5416083115,6.54160831187,6.54160831187,4.84260569754,6.54160831134,6.54160831144,6.54160831144,6.19718530764,6.54160831164,6.54160831164,6.54160831164,6.54160831154,6.54160831155,6.54160831154,6.54160831154,6.16527988475,6.54160831127,6.54160831157,6.30239085594,6.54160831157,6.52298638877,6.54160831167,6.54160831114,6.54160831154,6.54160831154,6.10807726534,6.54160831164,6.54160831164,6.54160831204,5.20155593024,4.71251496148,6.0891339861,8.6274808425,8.6274808425,8.6274808426,8.6274808426,8.6274808426,8.6274808429,8.6274808429,8.6274808427,8.6274808427,8.6274808427,8.62748084268,8.62748084268,8.62748084268,8.6274808427,8.6274808427,8.6274808424,8.0439883391,8.6274808424,8.6274808424,8.6274808424,6.4798275793,6.591409324,7.8281864172,9.06151981491,9.06151981491,9.06151981481,9.06151981481,9.061519814868,9.061519814868,9.06151981483,9.06151981473,8.37903214913,9.0615198149,9.0615198149,9.0615198148,9.061519814835,9.061519814835,9.06151981486,9.06151981486,9.0615198146,7.31044447071,9.0615198147,9.0615198147,9.0615198147,9.0615198147,9.0615198147,9.0615198147686,9.0615198147686,9.0615198146686,8.3082664403,9.06151981482,9.06151981481,9.06151981481,9.06151981472,9.06151981482,9.06151981482,9.06151981472,9.0615198147,8.1852513299,8.8918111711,8.49703206846,9.06151981486,9.06151981486,9.0615198148,9.0615198148,6.224460780076,8.248958650176,9.061519814276,8.993788837276,9.061519814266,9.061519814266
"t6",3.35479032499,2.53212931129,3.46741284789,0,3.13643299216,3.13643299166,3.13643299176,3.13643299176,1.33485619952,2.77885463983,3.13643299207,3.13643299207,3.1364329914,3.1364329918,3.1364329918,3.1364329918,3.13643299146,3.13643299146,3.1364329918,3.13643299185,3.13643299177,3.13643299177,3.13643299175,3.13643299179,3.13643299179,3.13643299216,3.13643299216,1.43743037783,3.13643299163,3.13643299173,3.13643299173,2.79200998793,3.13643299193,3.13643299193,3.13643299193,3.13643299183,3.13643299184,3.13643299183,3.13643299183,2.76010456504,3.13643299156,3.13643299186,2.89721553623,3.13643299186,3.11781106906,3.13643299196,3.13643299143,3.13643299183,3.13643299183,2.70290194563,3.13643299193,3.13643299193,3.13643299233,1.79638061053,1.30733964177,3.01493852199,5.55328537839,5.55328537839,5.55328537849,5.55328537849,5.55328537849,5.55328537879,5.55328537879,5.55328537859,5.55328537859,5.55328537859,5.55328537857,5.55328537857,5.55328537857,5.55328537859,5.55328537859,5.55328537829,4.96979287499,5.55328537829,5.55328537829,5.55328537829,3.40563211519,3.51721385989,4.75399095309,5.9873243508,5.9873243508,5.9873243507,5.9873243507,5.987324350758,5.987324350758,5.98732435072,5.98732435062,5.30483668502,5.98732435079,5.98732435079,5.98732435069,5.987324350725,5.987324350725,5.98732435075,5.98732435075,5.98732435049,4.2362490066,5.98732435059,5.98732435059,5.98732435059,5.98732435059,5.98732435059,5.9873243506586,5.9873243506586,5.9873243505586,5.23407097619,5.98732435071,5.9873243507,5.9873243507,5.98732435061,5.98732435071,5.98732435071,5.98732435061,5.98732435059,5.11105586579,5.81761570699,5.42283660435,5.98732435075,5.98732435075,5.98732435069,5.98732435069,3.150265315966,5.174763186066,5.987324350166,5.919593373166,5.987324350156,5.987324350156
"t15",6.42898578897,5.60632477527,6.54160831187,3.13643299216,0,3.5259755635,3.5259755636,3.5259755636,1.88219289222,4.63329987173,4.99087822397,4.99087822397,4.9908782233,4.9908782237,4.9908782237,4.9908782237,4.99087822336,4.99087822336,4.9908782237,4.99087822375,4.99087822367,4.99087822367,4.99087822365,4.99087822369,4.99087822369,4.99087822406,4.99087822406,4.33961672873,6.03861934253,6.03861934263,6.03861934263,5.69419633883,6.03861934283,6.03861934283,6.03861934283,6.03861934273,6.03861934274,6.03861934273,6.03861934273,5.66229091594,6.03861934246,6.03861934276,5.79940188713,6.03861934276,6.01999741996,6.03861934286,6.03861934233,6.03861934273,6.03861934273,5.60508829653,6.03861934283,6.03861934283,6.03861934323,4.69856696143,4.20952599267,6.08913398597,8.62748084237,8.62748084237,8.62748084247,8.62748084247,8.62748084247,8.62748084277,8.62748084277,8.62748084257,8.62748084257,8.62748084257,8.62748084255,8.62748084255,8.62748084255,8.62748084257,8.62748084257,8.62748084227,8.04398833897,8.62748084227,8.62748084227,8.62748084227,6.47982757917,6.59140932387,7.82818641707,9.06151981478,9.06151981478,9.06151981468,9.06151981468,9.061519814738,9.061519814738,9.0615198147,9.0615198146,8.379032149,9.06151981477,9.06151981477,9.06151981467,9.061519814705,9.061519814705,9.06151981473,9.06151981473,9.06151981447,7.31044447058,9.06151981457,9.06151981457,9.06151981457,9.06151981457,9.06151981457,9.0615198146386,9.0615198146386,9.0615198145386,8.30826644017,9.06151981469,9.06151981468,9.06151981468,9.06151981459,9.06151981469,9.06151981469,9.06151981459,9.06151981457,8.18525132977,8.89181117097,8.49703206833,9.06151981473,9.06151981473,9.06151981467,9.06151981467,6.224460779946,8.248958650046,9.061519814146,8.993788837146,9.061519814136,9.061519814136
"t60",6.42898578847,5.60632477477,6.54160831137,3.13643299166,3.5259755635,0,0.9293778431,0.9293778431,1.88219289172,4.63329987123,4.99087822347,4.99087822347,4.9908782228,4.9908782232,4.9908782232,4.9908782232,4.99087822286,4.99087822286,4.9908782232,4.99087822325,4.99087822317,4.99087822317,4.99087822315,4.99087822319,4.99087822319,4.99087822356,4.99087822356,4.33961672823,6.03861934203,6.03861934213,6.03861934213,5.69419633833,6.03861934233,6.03861934233,6.03861934233,6.03861934223,6.03861934224,6.03861934223,6.03861934223,5.66229091544,6.03861934196,6.03861934226,5.79940188663,6.03861934226,6.01999741946,6.03861934236,6.03861934183,6.03861934223,6.03861934223,5.60508829603,6.03861934233,6.03861934233,6.03861934273,4.69856696093,4.20952599217,6.08913398547,8.62748084187,8.62748084187,8.62748084197,8.62748084197,8.62748084197,8.62748084227,8.62748084227,8.62748084207,8.62748084207,8.62748084207,8.62748084205,8.62748084205,8.62748084205,8.62748084207,8.62748084207,8.62748084177,8.04398833847,8.62748084177,8.62748084177,8.62748084177,6.47982757867,6.59140932337,7.82818641657,9.06151981428,9.06151981428,9.06151981418,9.06151981418,9.061519814238,9.061519814238,9.0615198142,9.0615198141,8.3790321485,9.06151981427,9.06151981427,9.06151981417,9.061519814205,9.061519814205,9.06151981423,9.06151981423,9.06151981397,7.31044447008,9.06151981407,9.06151981407,9.06151981407,9.06151981407,9.06151981407,9.0615198141386,9.0615198141386,9.0615198140386,8.30826643967,9.06151981419,9.06151981418,9.06151981418,9.06151981409,9.06151981419,9.06151981419,9.06151981409,9.06151981407,8.18525132927,8.89181117047,8.49703206783,9.06151981423,9.06151981423,9.06151981417,9.06151981417,6.224460779446,8.248958649546,9.061519813646,8.993788836646,9.061519813636,9.061519813636
"t98",6.42898578857,5.60632477487,6.54160831147,3.13643299176,3.5259755636,0.9293778431,0,0.413336661,1.88219289182,4.63329987133,4.99087822357,4.99087822357,4.9908782229,4.9908782233,4.9908782233,4.9908782233,4.99087822296,4.99087822296,4.9908782233,4.99087822335,4.99087822327,4.99087822327,4.99087822325,4.99087822329,4.99087822329,4.99087822366,4.99087822366,4.33961672833,6.03861934213,6.03861934223,6.03861934223,5.69419633843,6.03861934243,6.03861934243,6.03861934243,6.03861934233,6.03861934234,6.03861934233,6.03861934233,5.66229091554,6.03861934206,6.03861934236,5.79940188673,6.03861934236,6.01999741956,6.03861934246,6.03861934193,6.03861934233,6.03861934233,5.60508829613,6.03861934243,6.03861934243,6.03861934283,4.69856696103,4.20952599227,6.08913398557,8.62748084197,8.62748084197,8.62748084207,8.62748084207,8.62748084207,8.62748084237,8.62748084237,8.62748084217,8.62748084217,8.62748084217,8.62748084215,8.62748084215,8.62748084215,8.62748084217,8.62748084217,8.62748084187,8.04398833857,8.62748084187,8.62748084187,8.62748084187,6.47982757877,6.59140932347,7.82818641667,9.06151981438,9.06151981438,9.06151981428,9.06151981428,9.061519814338,9.061519814338,9.0615198143,9.0615198142,8.3790321486,9.06151981437,9.06151981437,9.06151981427,9.061519814305,9.061519814305,9.06151981433,9.06151981433,9.06151981407,7.31044447018,9.06151981417,9.06151981417,9.06151981417,9.06151981417,9.06151981417,9.0615198142386,9.0615198142386,9.0615198141386,8.30826643977,9.06151981429,9.06151981428,9.06151981428,9.06151981419,9.06151981429,9.06151981429,9.06151981419,9.06151981417,8.18525132937,8.89181117057,8.49703206793,9.06151981433,9.06151981433,9.06151981427,9.06151981427,6.224460779546,8.248958649646,9.061519813746,8.993788836746,9.061519813736,9.061519813736
"t99",6.42898578857,5.60632477487,6.54160831147,3.13643299176,3.5259755636,0.9293778431,0.413336661,0,1.88219289182,4.63329987133,4.99087822357,4.99087822357,4.9908782229,4.9908782233,4.9908782233,4.9908782233,4.99087822296,4.99087822296,4.9908782233,4.99087822335,4.99087822327,4.99087822327,4.99087822325,4.99087822329,4.99087822329,4.99087822366,4.99087822366,4.33961672833,6.03861934213,6.03861934223,6.03861934223,5.69419633843,6.03861934243,6.03861934243,6.03861934243,6.03861934233,6.03861934234,6.03861934233,6.03861934233,5.66229091554,6.03861934206,6.03861934236,5.79940188673,6.03861934236,6.01999741956,6.03861934246,6.03861934193,6.03861934233,6.03861934233,5.60508829613,6.03861934243,6.03861934243,6.03861934283,4.69856696103,4.20952599227,6.08913398557,8.62748084197,8.62748084197,8.62748084207,8.62748084207,8.62748084207,8.62748084237,8.62748084237,8.62748084217,8.62748084217,8.62748084217,8.62748084215,8.62748084215,8.62748084215,8.62748084217,8.62748084217,8.62748084187,8.04398833857,8.62748084187,8.62748084187,8.62748084187,6.47982757877,6.59140932347,7.82818641667,9.06151981438,9.06151981438,9.06151981428,9.06151981428,9.061519814338,9.061519814338,9.0615198143,9.0615198142,8.3790321486,9.06151981437,9.06151981437,9.06151981427,9.061519814305,9.061519814305,9.06151981433,9.06151981433,9.06151981407,7.31044447018,9.06151981417,9.06151981417,9.06151981417,9.06151981417,9.06151981417,9.0615198142386,9.0615198142386,9.0615198141386,8.30826643977,9.06151981429,9.06151981428,9.06151981428,9.06151981419,9.06151981429,9.06151981429,9.06151981419,9.06151981417,8.18525132937,8.89181117057,8.49703206793,9.06151981433,9.06151981433,9.06151981427,9.06151981427,6.224460779546,8.248958649646,9.061519813746,8.993788836746,9.061519813736,9.061519813736
"t13",4.62740899633,3.80474798263,4.74003151923,1.33485619952,1.88219289222,1.88219289172,1.88219289182,1.88219289182,0,2.83172307909,3.18930143133,3.18930143133,3.18930143066,3.18930143106,3.18930143106,3.18930143106,3.18930143072,3.18930143072,3.18930143106,3.18930143111,3.18930143103,3.18930143103,3.18930143101,3.18930143105,3.18930143105,3.18930143142,3.18930143142,2.53803993609,4.23704254989,4.23704254999,4.23704254999,3.89261954619,4.23704255019,4.23704255019,4.23704255019,4.23704255009,4.2370425501,4.23704255009,4.23704255009,3.8607141233,4.23704254982,4.23704255012,3.99782509449,4.23704255012,4.21842062732,4.23704255022,4.23704254969,4.23704255009,4.23704255009,3.80351150389,4.23704255019,4.23704255019,4.23704255059,2.89699016879,2.40794920003,4.28755719333,6.82590404973,6.82590404973,6.82590404983,6.82590404983,6.82590404983,6.82590405013,6.82590405013,6.82590404993,6.82590404993,6.82590404993,6.82590404991,6.82590404991,6.82590404991,6.82590404993,6.82590404993,6.82590404963,6.24241154633,6.82590404963,6.82590404963,6.82590404963,4.67825078653,4.78983253123,6.02660962443,7.25994302214,7.25994302214,7.25994302204,7.25994302204,7.259943022098,7.259943022098,7.25994302206,7.25994302196,6.57745535636,7.25994302213,7.25994302213,7.25994302203,7.259943022065,7.259943022065,7.25994302209,7.25994302209,7.25994302183,5.50886767794,7.25994302193,7.25994302193,7.25994302193,7.25994302193,7.25994302193,7.2599430219986,7.2599430219986,7.2599430218986,6.50668964753,7.25994302205,7.25994302204,7.25994302204,7.25994302195,7.25994302205,7.25994302205,7.25994302195,7.25994302193,6.38367453713,7.09023437833,6.69545527569,7.25994302209,7.25994302209,7.25994302203,7.25994302203,4.422883987306,6.447381857406,7.259943021506,7.192212044506,7.259943021496,7.259943021496
"t24",6.07140743664,5.24874642294,6.18402995954,2.77885463983,4.63329987173,4.63329987123,4.63329987133,4.63329987133,2.83172307909,0,2.04159447684,2.04159447684,3.47777335377,3.47777335417,3.47777335417,3.47777335417,3.47777335383,3.47777335383,3.47777335417,3.47777335422,3.47777335414,3.47777335414,3.47777335412,3.47777335416,3.47777335416,3.47777335453,3.47777335453,3.9820383764,5.6810409902,5.6810409903,5.6810409903,5.3366179865,5.6810409905,5.6810409905,5.6810409905,5.6810409904,5.68104099041,5.6810409904,5.6810409904,5.30471256361,5.68104099013,5.68104099043,5.4418235348,5.68104099043,5.66241906763,5.68104099053,5.68104099,5.6810409904,5.6810409904,5.2475099442,5.6810409905,5.6810409905,5.6810409909,4.3409886091,3.85194764034,5.73155563364,8.26990249004,8.26990249004,8.26990249014,8.26990249014,8.26990249014,8.26990249044,8.26990249044,8.26990249024,8.26990249024,8.26990249024,8.26990249022,8.26990249022,8.26990249022,8.26990249024,8.26990249024,8.26990248994,7.68640998664,8.26990248994,8.26990248994,8.26990248994,6.12224922684,6.23383097154,7.47060806474,8.70394146245,8.70394146245,8.70394146235,8.70394146235,8.703941462408,8.703941462408,8.70394146237,8.70394146227,8.02145379667,8.70394146244,8.70394146244,8.70394146234,8.703941462375,8.703941462375,8.7039414624,8.7039414624,8.70394146214,6.95286611825,8.70394146224,8.70394146224,8.70394146224,8.70394146224,8.70394146224,8.7039414623086,8.7039414623086,8.7039414622086,7.95068808784,8.70394146236,8.70394146235,8.70394146235,8.70394146226,8.70394146236,8.70394146236,8.70394146226,8.70394146224,7.82767297744,8.53423281864,8.139453716,8.7039414624,8.7039414624,8.70394146234,8.70394146234,5.866882427616,7.891380297716,8.703941461816,8.636210484816,8.703941461806,8.703941461806
