"","t19","t34","t106","t107","t72","t29","t32","t52","t67","t68","t18","t98","t99","t27","t83","t108","t109","t85","t80","t124","t125","t97","t120","t121","t31","t36","t37","t47","t48","t4","t16","t63","t64","t94","t95","t5","t110","t111","t73","t74","t84","t112","t113","t69","t38","t114","t115","t49","t50","t54","t55","t43","t44","t41","t81","t82","t79","t96","t100","t101","t3","t7","t20","t21","t59","t60","t56","t17","t116","t117","t88","t28","t12","t2","t30","t62","t77","t78","t75","t42","t9","t13","t45","t46","t26","t58","t61","t118","t119","t92","t93","t24","t104","t105","t22","t23","t14","t39","t40","t70","t71","t57","t53","t122","t123","t91","t76","t51","t86","t87","t102","t103","t35","t33","t11","t8","t6","t10","t25","t65","t66","t15","t89","t90","t1"
"t48",5.72226116365,5.72226116375,5.72226116381,5.72226116381,5.72226116385,5.72226116375,5.72226116385,5.72226116385,5.72226116385,5.72226116385,4.52175991531,5.72226116413,5.72226116413,5.72226116345,5.72226116383,5.72226116383,5.72226116383,5.7222611639,5.72226116385,5.722261164202,5.722261164202,5.7222611642,5.7222611642,5.7222611642,1.91684161112,1.24155797483,1.91684161112,1.20198221,0,2.3467811701,3.31675401785,4.56750547793,4.56750547793,4.56750547799,4.56750547799,4.56750547795,6.26062918006,6.26062918006,6.26062918045,6.26062918045,6.26062918065,6.26062918061,6.26062918061,6.26062918065,5.565930243277,6.26062918054,6.26062918054,6.26062918055,6.26062918055,6.26062918065,5.90961319145,6.26062918055,6.26062918055,6.26062918065,6.26062918065,6.24977709565,6.26062918065,6.26062918061,6.26062918061,6.26062918061,4.07630282679,5.21066224509,6.19021109909,6.03983067409,5.99612043905,6.26062918015,5.77449695297,6.26062918079,6.26062918045,6.26062918045,6.26062918049,6.26062918069,5.11679366339,4.77411582171,6.26062918005,6.26062918015,6.26062918007,6.26062918007,6.26062918005,5.73558690312,6.26062918095,5.62342335715,6.26062918045,6.26062918045,5.63066526645,6.26062918045,6.260629180451,6.260629180451,6.260629180451,6.26062918035,6.26062918035,5.2558069078,6.26062918071,6.26062918071,6.15330008735,6.26062918035,5.26332861465,6.26062918065,6.26062918065,6.26062918065,6.26062918065,6.26062918055,7.08252276953,7.08252276962,7.08252276962,7.08252276953,7.08252276953,7.08252276952,7.08252276964,7.08252276964,7.08252276963,7.08252276963,7.08252276958,7.08252276955,7.08252276945,6.54881914495,6.29708736375,7.08252276925,7.08252276995,7.08252276965,6.89663597115,7.08252276925,7.08252276945,7.08252276945,4.452655167427
"t4",3.62184081255,3.62184081265,3.62184081271,3.62184081271,3.62184081275,3.62184081265,3.62184081275,3.62184081275,3.62184081275,3.62184081275,2.42133956421,3.62184081303,3.62184081303,3.62184081235,3.62184081273,3.62184081273,3.62184081273,3.6218408128,3.62184081275,3.621840813102,3.621840813102,3.6218408131,3.6218408131,3.6218408131,2.34678117002,1.67149753373,2.34678117002,2.3467811701,2.3467811701,0,1.21633366675,2.46708512683,2.46708512683,2.46708512689,2.46708512689,2.46708512685,4.16020882896,4.16020882896,4.16020882935,4.16020882935,4.16020882955,4.16020882951,4.16020882951,4.16020882955,3.465509892177,4.16020882944,4.16020882944,4.16020882945,4.16020882945,4.16020882955,3.80919284035,4.16020882945,4.16020882945,4.16020882955,4.16020882955,4.14935674455,4.16020882955,4.16020882951,4.16020882951,4.16020882951,1.97588247569,3.11024189399,4.08979074799,3.93941032299,3.89570008795,4.16020882905,3.67407660187,4.16020882969,4.16020882935,4.16020882935,4.16020882939,4.16020882959,3.01637331229,2.67369547061,4.16020882895,4.16020882905,4.16020882897,4.16020882897,4.16020882895,3.63516655202,4.16020882985,3.52300300605,4.16020882935,4.16020882935,3.53024491535,4.16020882935,4.160208829351,4.160208829351,4.160208829351,4.16020882925,4.16020882925,3.1553865567,4.16020882961,4.16020882961,4.05287973625,4.16020882925,3.16290826355,4.16020882955,4.16020882955,4.16020882955,4.16020882955,4.16020882945,4.98210241843,4.98210241852,4.98210241852,4.98210241843,4.98210241843,4.98210241842,4.98210241854,4.98210241854,4.98210241853,4.98210241853,4.98210241848,4.98210241845,4.98210241835,4.44839879385,4.19666701265,4.98210241815,4.98210241885,4.98210241855,4.79621562005,4.98210241815,4.98210241835,4.98210241835,2.352234816327
"t16",4.4715097032,4.4715097033,4.47150970336,4.47150970336,4.4715097034,4.4715097033,4.4715097034,4.4715097034,4.4715097034,4.4715097034,3.27100845486,4.47150970368,4.47150970368,4.471509703,4.47150970338,4.47150970338,4.47150970338,4.47150970345,4.4715097034,4.471509703752,4.471509703752,4.47150970375,4.47150970375,4.47150970375,3.31675401777,2.64147038148,3.31675401777,3.31675401785,3.31675401785,1.21633366675,0,1.32396190708,1.32396190708,1.32396190714,1.32396190714,2.7914577579,5.00987771961,5.00987771961,5.00987772,5.00987772,5.0098777202,5.00987772016,5.00987772016,5.0098777202,4.315178782827,5.00987772009,5.00987772009,5.0098777201,5.0098777201,5.0098777202,4.658861731,5.0098777201,5.0098777201,5.0098777202,5.0098777202,4.9990256352,5.0098777202,5.00987772016,5.00987772016,5.00987772016,2.82555136634,3.95991078464,4.93945963864,4.78907921364,4.7453689786,5.0098777197,4.52374549252,5.00987772034,5.00987772,5.00987772,5.00987772004,5.00987772024,3.86604220294,3.52336436126,5.0098777196,5.0098777197,5.00987771962,5.00987771962,5.0098777196,4.48483544267,5.0098777205,4.3726718967,5.00987772,5.00987772,4.379913806,5.00987772,5.009877720001,5.009877720001,5.009877720001,5.0098777199,5.0098777199,4.00505544735,5.00987772026,5.00987772026,4.9025486269,5.0098777199,4.0125771542,5.0098777202,5.0098777202,5.0098777202,5.0098777202,5.0098777201,5.83177130908,5.83177130917,5.83177130917,5.83177130908,5.83177130908,5.83177130907,5.83177130919,5.83177130919,5.83177130918,5.83177130918,5.83177130913,5.8317713091,5.831771309,5.2980676845,5.0463359033,5.8317713088,5.8317713095,5.8317713092,5.6458845107,5.8317713088,5.831771309,5.831771309,3.201903706977
"t63",5.72226116328,5.72226116338,5.72226116344,5.72226116344,5.72226116348,5.72226116338,5.72226116348,5.72226116348,5.72226116348,5.72226116348,4.52175991494,5.72226116376,5.72226116376,5.72226116308,5.72226116346,5.72226116346,5.72226116346,5.72226116353,5.72226116348,5.722261163832,5.722261163832,5.72226116383,5.72226116383,5.72226116383,4.56750547785,3.89222184156,4.56750547785,4.56750547793,4.56750547793,2.46708512683,1.32396190708,0,0.8668651012,0.93772612222,0.93772612222,4.04220921798,6.26062917969,6.26062917969,6.26062918008,6.26062918008,6.26062918028,6.26062918024,6.26062918024,6.26062918028,5.565930242907,6.26062918017,6.26062918017,6.26062918018,6.26062918018,6.26062918028,5.90961319108,6.26062918018,6.26062918018,6.26062918028,6.26062918028,6.24977709528,6.26062918028,6.26062918024,6.26062918024,6.26062918024,4.07630282642,5.21066224472,6.19021109872,6.03983067372,5.99612043868,6.26062917978,5.7744969526,6.26062918042,6.26062918008,6.26062918008,6.26062918012,6.26062918032,5.11679366302,4.77411582134,6.26062917968,6.26062917978,6.2606291797,6.2606291797,6.26062917968,5.73558690275,6.26062918058,5.62342335678,6.26062918008,6.26062918008,5.63066526608,6.26062918008,6.260629180081,6.260629180081,6.260629180081,6.26062917998,6.26062917998,5.25580690743,6.26062918034,6.26062918034,6.15330008698,6.26062917998,5.26332861428,6.26062918028,6.26062918028,6.26062918028,6.26062918028,6.26062918018,7.08252276916,7.08252276925,7.08252276925,7.08252276916,7.08252276916,7.08252276915,7.08252276927,7.08252276927,7.08252276926,7.08252276926,7.08252276921,7.08252276918,7.08252276908,6.54881914458,6.29708736338,7.08252276888,7.08252276958,7.08252276928,6.89663597078,7.08252276888,7.08252276908,7.08252276908,4.452655167057
"t64",5.72226116328,5.72226116338,5.72226116344,5.72226116344,5.72226116348,5.72226116338,5.72226116348,5.72226116348,5.72226116348,5.72226116348,4.52175991494,5.72226116376,5.72226116376,5.72226116308,5.72226116346,5.72226116346,5.72226116346,5.72226116353,5.72226116348,5.722261163832,5.722261163832,5.72226116383,5.72226116383,5.72226116383,4.56750547785,3.89222184156,4.56750547785,4.56750547793,4.56750547793,2.46708512683,1.32396190708,0.8668651012,0,0.93772612222,0.93772612222,4.04220921798,6.26062917969,6.26062917969,6.26062918008,6.26062918008,6.26062918028,6.26062918024,6.26062918024,6.26062918028,5.565930242907,6.26062918017,6.26062918017,6.26062918018,6.26062918018,6.26062918028,5.90961319108,6.26062918018,6.26062918018,6.26062918028,6.26062918028,6.24977709528,6.26062918028,6.26062918024,6.26062918024,6.26062918024,4.07630282642,5.21066224472,6.19021109872,6.03983067372,5.99612043868,6.26062917978,5.7744969526,6.26062918042,6.26062918008,6.26062918008,6.26062918012,6.26062918032,5.11679366302,4.77411582134,6.26062917968,6.26062917978,6.2606291797,6.2606291797,6.26062917968,5.73558690275,6.26062918058,5.62342335678,6.26062918008,6.26062918008,5.63066526608,6.26062918008,6.260629180081,6.260629180081,6.260629180081,6.26062917998,6.26062917998,5.25580690743,6.26062918034,6.26062918034,6.15330008698,6.26062917998,5.26332861428,6.26062918028,6.26062918028,6.26062918028,6.26062918028,6.26062918018,7.08252276916,7.08252276925,7.08252276925,7.08252276916,7.08252276916,7.08252276915,7.08252276927,7.08252276927,7.08252276926,7.08252276926,7.08252276921,7.08252276918,7.08252276908,6.54881914458,6.29708736338,7.08252276888,7.08252276958,7.08252276928,6.89663597078,7.08252276888,7.08252276908,7.08252276908,4.452655167057
"t94",5.72226116334,5.72226116344,5.7222611635,5.7222611635,5.72226116354,5.72226116344,5.72226116354,5.72226116354,5.72226116354,5.72226116354,4.521759915,5.72226116382,5.72226116382,5.72226116314,5.72226116352,5.72226116352,5.72226116352,5.72226116359,5.72226116354,5.722261163892,5.722261163892,5.72226116389,5.72226116389,5.72226116389,4.56750547791,3.89222184162,4.56750547791,4.56750547799,4.56750547799,2.46708512689,1.32396190714,0.93772612222,0.93772612222,0,0.16930135928,4.04220921804,6.26062917975,6.26062917975,6.26062918014,6.26062918014,6.26062918034,6.2606291803,6.2606291803,6.26062918034,5.565930242967,6.26062918023,6.26062918023,6.26062918024,6.26062918024,6.26062918034,5.90961319114,6.26062918024,6.26062918024,6.26062918034,6.26062918034,6.24977709534,6.26062918034,6.2606291803,6.2606291803,6.2606291803,4.07630282648,5.21066224478,6.19021109878,6.03983067378,5.99612043874,6.26062917984,5.77449695266,6.26062918048,6.26062918014,6.26062918014,6.26062918018,6.26062918038,5.11679366308,4.7741158214,6.26062917974,6.26062917984,6.26062917976,6.26062917976,6.26062917974,5.73558690281,6.26062918064,5.62342335684,6.26062918014,6.26062918014,5.63066526614,6.26062918014,6.260629180141,6.260629180141,6.260629180141,6.26062918004,6.26062918004,5.25580690749,6.2606291804,6.2606291804,6.15330008704,6.26062918004,5.26332861434,6.26062918034,6.26062918034,6.26062918034,6.26062918034,6.26062918024,7.08252276922,7.08252276931,7.08252276931,7.08252276922,7.08252276922,7.08252276921,7.08252276933,7.08252276933,7.08252276932,7.08252276932,7.08252276927,7.08252276924,7.08252276914,6.54881914464,6.29708736344,7.08252276894,7.08252276964,7.08252276934,6.89663597084,7.08252276894,7.08252276914,7.08252276914,4.452655167117
"t95",5.72226116334,5.72226116344,5.7222611635,5.7222611635,5.72226116354,5.72226116344,5.72226116354,5.72226116354,5.72226116354,5.72226116354,4.521759915,5.72226116382,5.72226116382,5.72226116314,5.72226116352,5.72226116352,5.72226116352,5.72226116359,5.72226116354,5.722261163892,5.722261163892,5.72226116389,5.72226116389,5.72226116389,4.56750547791,3.89222184162,4.56750547791,4.56750547799,4.56750547799,2.46708512689,1.32396190714,0.93772612222,0.93772612222,0.16930135928,0,4.04220921804,6.26062917975,6.26062917975,6.26062918014,6.26062918014,6.26062918034,6.2606291803,6.2606291803,6.26062918034,5.565930242967,6.26062918023,6.26062918023,6.26062918024,6.26062918024,6.26062918034,5.90961319114,6.26062918024,6.26062918024,6.26062918034,6.26062918034,6.24977709534,6.26062918034,6.2606291803,6.2606291803,6.2606291803,4.07630282648,5.21066224478,6.19021109878,6.03983067378,5.99612043874,6.26062917984,5.77449695266,6.26062918048,6.26062918014,6.26062918014,6.26062918018,6.26062918038,5.11679366308,4.7741158214,6.26062917974,6.26062917984,6.26062917976,6.26062917976,6.26062917974,5.73558690281,6.26062918064,5.62342335684,6.26062918014,6.26062918014,5.63066526614,6.26062918014,6.260629180141,6.260629180141,6.260629180141,6.26062918004,6.26062918004,5.25580690749,6.2606291804,6.2606291804,6.15330008704,6.26062918004,5.26332861434,6.26062918034,6.26062918034,6.26062918034,6.26062918034,6.26062918024,7.08252276922,7.08252276931,7.08252276931,7.08252276922,7.08252276922,7.08252276921,7.08252276933,7.08252276933,7.08252276932,7.08252276932,7.08252276927,7.08252276924,7.08252276914,6.54881914464,6.29708736344,7.08252276894,7.08252276964,7.08252276934,6.89663597084,7.08252276894,7.08252276914,7.08252276914,4.452655167117
"t5",5.7222611633,5.7222611634,5.72226116346,5.72226116346,5.7222611635,5.7222611634,5.7222611635,5.7222611635,5.7222611635,5.7222611635,4.52175991496,5.72226116378,5.72226116378,5.7222611631,5.72226116348,5.72226116348,5.72226116348,5.72226116355,5.7222611635,5.722261163852,5.722261163852,5.72226116385,5.72226116385,5.72226116385,4.56750547787,3.89222184158,4.56750547787,4.56750547795,4.56750547795,2.46708512685,2.7914577579,4.04220921798,4.04220921798,4.04220921804,4.04220921804,0,6.26062917971,6.26062917971,6.2606291801,6.2606291801,6.2606291803,6.26062918026,6.26062918026,6.2606291803,5.565930242927,6.26062918019,6.26062918019,6.2606291802,6.2606291802,6.2606291803,5.9096131911,6.2606291802,6.2606291802,6.2606291803,6.2606291803,6.2497770953,6.2606291803,6.26062918026,6.26062918026,6.26062918026,4.07630282644,5.21066224474,6.19021109874,6.03983067374,5.9961204387,6.2606291798,5.77449695262,6.26062918044,6.2606291801,6.2606291801,6.26062918014,6.26062918034,5.11679366304,4.77411582136,6.2606291797,6.2606291798,6.26062917972,6.26062917972,6.2606291797,5.73558690277,6.2606291806,5.6234233568,6.2606291801,6.2606291801,5.6306652661,6.2606291801,6.260629180101,6.260629180101,6.260629180101,6.26062918,6.26062918,5.25580690745,6.26062918036,6.26062918036,6.153300087,6.26062918,5.2633286143,6.2606291803,6.2606291803,6.2606291803,6.2606291803,6.2606291802,7.08252276918,7.08252276927,7.08252276927,7.08252276918,7.08252276918,7.08252276917,7.08252276929,7.08252276929,7.08252276928,7.08252276928,7.08252276923,7.0825227692,7.0825227691,6.5488191446,6.2970873634,7.0825227689,7.0825227696,7.0825227693,6.8966359708,7.0825227689,7.0825227691,7.0825227691,4.452655167077
"t110",6.26062917961,6.26062917971,6.26062917977,6.26062917977,6.26062917981,6.26062917971,6.26062917981,6.26062917981,6.26062917981,6.26062917981,5.06012793127,6.26062918009,6.26062918009,6.26062917941,6.26062917979,6.26062917979,6.26062917979,6.26062917986,6.26062917981,6.260629180162,6.260629180162,6.26062918016,6.26062918016,6.26062918016,6.26062917998,5.58534554369,6.26062917998,6.26062918006,6.26062918006,4.16020882896,5.00987771961,6.26062917969,6.26062917969,6.26062917975,6.26062917975,6.26062917971,0,0.08238057142,2.25122903181,2.25122903181,3.74709594401,3.74709594397,3.74709594397,3.74709594401,3.052397006637,3.7470959439,3.7470959439,5.73121608731,5.73121608731,5.73121608741,5.38020009821,5.73121608731,5.73121608731,5.73121608741,5.73121608741,5.72036400241,5.73121608741,5.73121608737,5.73121608737,5.73121608737,3.54688973355,4.68124915185,5.66079800585,5.51041758085,5.46670734581,5.73121608691,5.24508385973,5.73121608755,5.73121608721,5.73121608721,5.73121608725,5.73121608745,4.58738057015,4.24470272847,5.73121608681,5.73121608691,5.73121608683,5.73121608683,5.73121608681,5.20617380988,5.73121608771,5.09401026391,5.73121608721,5.73121608721,5.10125217321,5.73121608721,5.731216087211,5.731216087211,5.731216087211,5.73121608711,5.73121608711,4.72639381456,5.73121608747,5.73121608747,5.62388699411,5.73121608711,4.73391552141,5.73121608741,5.73121608741,5.73121608741,5.73121608741,5.73121608731,7.08252276889,7.08252276898,7.08252276898,7.08252276889,7.08252276889,7.08252276888,7.082522769,7.082522769,7.08252276899,7.08252276899,7.08252276894,7.08252276891,7.08252276881,6.54881914431,6.29708736311,7.08252276861,7.08252276931,7.08252276901,6.89663597051,7.08252276861,7.08252276881,7.08252276881,4.452655166787
"t111",6.26062917961,6.26062917971,6.26062917977,6.26062917977,6.26062917981,6.26062917971,6.26062917981,6.26062917981,6.26062917981,6.26062917981,5.06012793127,6.26062918009,6.26062918009,6.26062917941,6.26062917979,6.26062917979,6.26062917979,6.26062917986,6.26062917981,6.260629180162,6.260629180162,6.26062918016,6.26062918016,6.26062918016,6.26062917998,5.58534554369,6.26062917998,6.26062918006,6.26062918006,4.16020882896,5.00987771961,6.26062917969,6.26062917969,6.26062917975,6.26062917975,6.26062917971,0.08238057142,0,2.25122903181,2.25122903181,3.74709594401,3.74709594397,3.74709594397,3.74709594401,3.052397006637,3.7470959439,3.7470959439,5.73121608731,5.73121608731,5.73121608741,5.38020009821,5.73121608731,5.73121608731,5.73121608741,5.73121608741,5.72036400241,5.73121608741,5.73121608737,5.73121608737,5.73121608737,3.54688973355,4.68124915185,5.66079800585,5.51041758085,5.46670734581,5.73121608691,5.24508385973,5.73121608755,5.73121608721,5.73121608721,5.73121608725,5.73121608745,4.58738057015,4.24470272847,5.73121608681,5.73121608691,5.73121608683,5.73121608683,5.73121608681,5.20617380988,5.73121608771,5.09401026391,5.73121608721,5.73121608721,5.10125217321,5.73121608721,5.731216087211,5.731216087211,5.731216087211,5.73121608711,5.73121608711,4.72639381456,5.73121608747,5.73121608747,5.62388699411,5.73121608711,4.73391552141,5.73121608741,5.73121608741,5.73121608741,5.73121608741,5.73121608731,7.08252276889,7.08252276898,7.08252276898,7.08252276889,7.08252276889,7.08252276888,7.082522769,7.082522769,7.08252276899,7.08252276899,7.08252276894,7.08252276891,7.08252276881,6.54881914431,6.29708736311,7.08252276861,7.08252276931,7.08252276901,6.89663597051,7.08252276861,7.08252276881,7.08252276881,4.452655166787
"t73",6.26062918,6.2606291801,6.26062918016,6.26062918016,6.2606291802,6.2606291801,6.2606291802,6.2606291802,6.2606291802,6.2606291802,5.06012793166,6.26062918048,6.26062918048,6.2606291798,6.26062918018,6.26062918018,6.26062918018,6.26062918025,6.2606291802,6.260629180552,6.260629180552,6.26062918055,6.26062918055,6.26062918055,6.26062918037,5.58534554408,6.26062918037,6.26062918045,6.26062918045,4.16020882935,5.00987772,6.26062918008,6.26062918008,6.26062918014,6.26062918014,6.2606291801,2.25122903181,2.25122903181,0,0.67135347,3.7470959444,3.74709594436,3.74709594436,3.7470959444,3.052397007027,3.74709594429,3.74709594429,5.7312160877,5.7312160877,5.7312160878,5.3802000986,5.7312160877,5.7312160877,5.7312160878,5.7312160878,5.7203640028,5.7312160878,5.73121608776,5.73121608776,5.73121608776,3.54688973394,4.68124915224,5.66079800624,5.51041758124,5.4667073462,5.7312160873,5.24508386012,5.73121608794,5.7312160876,5.7312160876,5.73121608764,5.73121608784,4.58738057054,4.24470272886,5.7312160872,5.7312160873,5.73121608722,5.73121608722,5.7312160872,5.20617381027,5.7312160881,5.0940102643,5.7312160876,5.7312160876,5.1012521736,5.7312160876,5.731216087601,5.731216087601,5.731216087601,5.7312160875,5.7312160875,4.72639381495,5.73121608786,5.73121608786,5.6238869945,5.7312160875,4.7339155218,5.7312160878,5.7312160878,5.7312160878,5.7312160878,5.7312160877,7.08252276928,7.08252276937,7.08252276937,7.08252276928,7.08252276928,7.08252276927,7.08252276939,7.08252276939,7.08252276938,7.08252276938,7.08252276933,7.0825227693,7.0825227692,6.5488191447,6.2970873635,7.082522769,7.0825227697,7.0825227694,6.8966359709,7.082522769,7.0825227692,7.0825227692,4.452655167177
"t74",6.26062918,6.2606291801,6.26062918016,6.26062918016,6.2606291802,6.2606291801,6.2606291802,6.2606291802,6.2606291802,6.2606291802,5.06012793166,6.26062918048,6.26062918048,6.2606291798,6.26062918018,6.26062918018,6.26062918018,6.26062918025,6.2606291802,6.260629180552,6.260629180552,6.26062918055,6.26062918055,6.26062918055,6.26062918037,5.58534554408,6.26062918037,6.26062918045,6.26062918045,4.16020882935,5.00987772,6.26062918008,6.26062918008,6.26062918014,6.26062918014,6.2606291801,2.25122903181,2.25122903181,0.67135347,0,3.7470959444,3.74709594436,3.74709594436,3.7470959444,3.052397007027,3.74709594429,3.74709594429,5.7312160877,5.7312160877,5.7312160878,5.3802000986,5.7312160877,5.7312160877,5.7312160878,5.7312160878,5.7203640028,5.7312160878,5.73121608776,5.73121608776,5.73121608776,3.54688973394,4.68124915224,5.66079800624,5.51041758124,5.4667073462,5.7312160873,5.24508386012,5.73121608794,5.7312160876,5.7312160876,5.73121608764,5.73121608784,4.58738057054,4.24470272886,5.7312160872,5.7312160873,5.73121608722,5.73121608722,5.7312160872,5.20617381027,5.7312160881,5.0940102643,5.7312160876,5.7312160876,5.1012521736,5.7312160876,5.731216087601,5.731216087601,5.731216087601,5.7312160875,5.7312160875,4.72639381495,5.73121608786,5.73121608786,5.6238869945,5.7312160875,4.7339155218,5.7312160878,5.7312160878,5.7312160878,5.7312160878,5.7312160877,7.08252276928,7.08252276937,7.08252276937,7.08252276928,7.08252276928,7.08252276927,7.08252276939,7.08252276939,7.08252276938,7.08252276938,7.08252276933,7.0825227693,7.0825227692,6.5488191447,6.2970873635,7.082522769,7.0825227697,7.0825227694,6.8966359709,7.082522769,7.0825227692,7.0825227692,4.452655167177
"t84",6.2606291802,6.2606291803,6.26062918036,6.26062918036,6.2606291804,6.2606291803,6.2606291804,6.2606291804,6.2606291804,6.2606291804,5.06012793186,6.26062918068,6.26062918068,6.26062918,6.26062918038,6.26062918038,6.26062918038,6.26062918045,6.2606291804,6.260629180752,6.260629180752,6.26062918075,6.26062918075,6.26062918075,6.26062918057,5.58534554428,6.26062918057,6.26062918065,6.26062918065,4.16020882955,5.0098777202,6.26062918028,6.26062918028,6.26062918034,6.26062918034,6.2606291803,3.74709594401,3.74709594401,3.7470959444,3.7470959444,0,0.43570108576,0.43570108576,0.723556393,0.930208999227,1.62490793649,1.62490793649,5.7312160879,5.7312160879,5.731216088,5.3802000988,5.7312160879,5.7312160879,5.731216088,5.731216088,5.720364003,5.731216088,5.73121608796,5.73121608796,5.73121608796,3.54688973414,4.68124915244,5.66079800644,5.51041758144,5.4667073464,5.7312160875,5.24508386032,5.73121608814,5.7312160878,5.7312160878,5.73121608784,5.73121608804,4.58738057074,4.24470272906,5.7312160874,5.7312160875,5.73121608742,5.73121608742,5.7312160874,5.20617381047,5.7312160883,5.0940102645,5.7312160878,5.7312160878,5.1012521738,5.7312160878,5.731216087801,5.731216087801,5.731216087801,5.7312160877,5.7312160877,4.72639381515,5.73121608806,5.73121608806,5.6238869947,5.7312160877,4.733915522,5.731216088,5.731216088,5.731216088,5.731216088,5.7312160879,7.08252276948,7.08252276957,7.08252276957,7.08252276948,7.08252276948,7.08252276947,7.08252276959,7.08252276959,7.08252276958,7.08252276958,7.08252276953,7.0825227695,7.0825227694,6.5488191449,6.2970873637,7.0825227692,7.0825227699,7.0825227696,6.8966359711,7.0825227692,7.0825227694,7.0825227694,4.452655167377
"t112",6.26062918016,6.26062918026,6.26062918032,6.26062918032,6.26062918036,6.26062918026,6.26062918036,6.26062918036,6.26062918036,6.26062918036,5.06012793182,6.26062918064,6.26062918064,6.26062917996,6.26062918034,6.26062918034,6.26062918034,6.26062918041,6.26062918036,6.260629180712,6.260629180712,6.26062918071,6.26062918071,6.26062918071,6.26062918053,5.58534554424,6.26062918053,6.26062918061,6.26062918061,4.16020882951,5.00987772016,6.26062918024,6.26062918024,6.2606291803,6.2606291803,6.26062918026,3.74709594397,3.74709594397,3.74709594436,3.74709594436,0.43570108576,0,0.07144590732,0.72355639296,0.930208999187,1.62490793645,1.62490793645,5.73121608786,5.73121608786,5.73121608796,5.38020009876,5.73121608786,5.73121608786,5.73121608796,5.73121608796,5.72036400296,5.73121608796,5.73121608792,5.73121608792,5.73121608792,3.5468897341,4.6812491524,5.6607980064,5.5104175814,5.46670734636,5.73121608746,5.24508386028,5.7312160881,5.73121608776,5.73121608776,5.7312160878,5.731216088,4.5873805707,4.24470272902,5.73121608736,5.73121608746,5.73121608738,5.73121608738,5.73121608736,5.20617381043,5.73121608826,5.09401026446,5.73121608776,5.73121608776,5.10125217376,5.73121608776,5.731216087761,5.731216087761,5.731216087761,5.73121608766,5.73121608766,4.72639381511,5.73121608802,5.73121608802,5.62388699466,5.73121608766,4.73391552196,5.73121608796,5.73121608796,5.73121608796,5.73121608796,5.73121608786,7.08252276944,7.08252276953,7.08252276953,7.08252276944,7.08252276944,7.08252276943,7.08252276955,7.08252276955,7.08252276954,7.08252276954,7.08252276949,7.08252276946,7.08252276936,6.54881914486,6.29708736366,7.08252276916,7.08252276986,7.08252276956,6.89663597106,7.08252276916,7.08252276936,7.08252276936,4.452655167337
"t113",6.26062918016,6.26062918026,6.26062918032,6.26062918032,6.26062918036,6.26062918026,6.26062918036,6.26062918036,6.26062918036,6.26062918036,5.06012793182,6.26062918064,6.26062918064,6.26062917996,6.26062918034,6.26062918034,6.26062918034,6.26062918041,6.26062918036,6.260629180712,6.260629180712,6.26062918071,6.26062918071,6.26062918071,6.26062918053,5.58534554424,6.26062918053,6.26062918061,6.26062918061,4.16020882951,5.00987772016,6.26062918024,6.26062918024,6.2606291803,6.2606291803,6.26062918026,3.74709594397,3.74709594397,3.74709594436,3.74709594436,0.43570108576,0.07144590732,0,0.72355639296,0.930208999187,1.62490793645,1.62490793645,5.73121608786,5.73121608786,5.73121608796,5.38020009876,5.73121608786,5.73121608786,5.73121608796,5.73121608796,5.72036400296,5.73121608796,5.73121608792,5.73121608792,5.73121608792,3.5468897341,4.6812491524,5.6607980064,5.5104175814,5.46670734636,5.73121608746,5.24508386028,5.7312160881,5.73121608776,5.73121608776,5.7312160878,5.731216088,4.5873805707,4.24470272902,5.73121608736,5.73121608746,5.73121608738,5.73121608738,5.73121608736,5.20617381043,5.73121608826,5.09401026446,5.73121608776,5.73121608776,5.10125217376,5.73121608776,5.731216087761,5.731216087761,5.731216087761,5.73121608766,5.73121608766,4.72639381511,5.73121608802,5.73121608802,5.62388699466,5.73121608766,4.73391552196,5.73121608796,5.73121608796,5.73121608796,5.73121608796,5.73121608786,7.08252276944,7.08252276953,7.08252276953,7.08252276944,7.08252276944,7.08252276943,7.08252276955,7.08252276955,7.08252276954,7.08252276954,7.08252276949,7.08252276946,7.08252276936,6.54881914486,6.29708736366,7.08252276916,7.08252276986,7.08252276956,6.89663597106,7.08252276916,7.08252276936,7.08252276936,4.452655167337
