,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t11,7.7558713,0.062710606,6.9990153,5.793947,7.2568727,7.0050197,5.193798,3.1954684,5.182404,3.7641704,4.7445436,2.8192058,5.513539,3.0331943,7.2160854,6.048986
t12,7.66778,0.08939668,7.065897,5.7853255,7.177848,7.0807357,5.2528944,3.2238653,5.125433,3.7584352,4.6910954,2.854537,5.4509063,3.014229,7.1653004,6.1313252
t40,7.644629,0.21858014,7.148681,5.8604245,6.9920893,7.0099196,5.416941,3.3666818,5.0542364,3.8812683,4.690946,2.965592,5.4730268,3.146537,7.359458,6.229938
t118,7.561339,0.47877637,7.315622,6.0732846,6.6320477,6.924363,5.7161274,3.672663,4.865986,4.1411786,4.656528,3.2442117,5.4859476,3.4240036,7.643337,6.4434094
t157,7.6382484,0.4073234,7.2948394,6.0590086,6.670252,6.9007926,5.6710753,3.6151915,4.9269934,4.1061516,4.7212677,3.172456,5.450538,3.3875225,7.5823364,6.437256
t158,7.700452,0.36634892,7.3432407,6.137505,6.635608,6.8097086,5.6998267,3.6299403,5.0060697,4.161405,4.73028,3.1499715,5.5121126,3.420425,7.593466,6.4923744
t104,7.6330786,0.40115,7.342887,6.0609436,6.6287,6.8576202,5.695015,3.655404,4.9542837,4.0981975,4.660291,3.1921742,5.460089,3.398294,7.607076,6.4845715
t105,7.591901,0.47905484,7.44761,6.0938063,6.6140685,6.7648926,5.7367144,3.7529528,4.975004,4.1580257,4.5707135,3.2927635,5.571443,3.5161629,7.684263,6.5826387
t45,7.636126,0.43329713,7.368517,6.135884,6.578048,6.8347187,5.7550707,3.6897423,4.950953,4.1805296,4.648702,3.2175093,5.525736,3.4454467,7.66029,6.50534
t46,7.5837703,0.16032891,7.1132493,5.768172,7.0495696,7.0776033,5.360915,3.301152,5.0855956,3.7948885,4.6430855,2.9039328,5.479054,3.067759,7.284766,6.184
t5,7.851682,-0.005676673,6.9849486,5.7562704,7.2893767,6.946692,5.1075296,3.1149645,5.225373,3.6978862,4.799589,2.7213566,5.480252,2.943443,7.2129064,6.0156474
t119,7.889959,0.265576,7.740256,5.4597507,6.790872,6.6876235,5.431807,3.2915149,5.0950837,3.4982116,4.8554482,2.6660244,5.1892858,3.032255,7.5709724,6.79372
t120,7.895703,0.27177835,7.7543464,5.452286,6.7829356,6.674018,5.4323378,3.2904809,5.081712,3.4924676,4.867316,2.6659982,5.1733446,3.0258095,7.5780663,6.808697
t47,7.873146,0.12781014,7.4494104,5.5534806,7.090328,6.849592,5.3007,3.1598096,5.080879,3.5611305,4.8534513,2.6211095,5.2464166,2.945455,7.2999907,6.5219088
t92,7.9640512,0.23920318,7.6460967,5.4178267,6.9723277,6.672168,5.3544383,3.2088227,4.974289,3.4485981,5.013141,2.5596893,5.022842,2.9226716,7.4076524,6.82906
