"","t11","t12","t40","t118","t157","t158","t104","t105","t45","t46","t5","t119","t120","t47","t92","t124","t125","t110","t111","t44","t28","t50","t51","t75","t76","t68","t83","t90","t106","t107","t32","t155","t156","t148","t66","t67","t29","t25","t27","t48","t49","t24","t129","t151","t152","t35","t70","t71","t59","t115","t144","t145","t149","t150","t100","t101","t97","t98","t140","t141","t17","t19","t146","t147","t54","t55","t18","t26","t138","t139","t142","t143","t137","t84","t85","t88","t89","t126","t130","t131","t63","t116","t117","t161","t162","t74","t159","t160","t20","t3","t2","t69","t73","t127","t128","t91","t82","t72","t108","t109","t16","t42","t43","t30","t31","t56","t57","t135","t136","t134","t52","t53","t22","t23","t15","t6","t58","t86","t87","t41","t7","t13","t38","t39","t21","t77","t78","t163","t164","t165","t166","t121","t122","t36","t37","t95","t96","t65","t132","t133","t123","t153","t154","t112","t14","t10","t8","t4","t33","t64","t79","t80","t102","t103","t113","t114","t99","t93","t94","t81","t62","t60","t61","t34","t9","t1"
"t129",5.805726386649,6.082032880099,7.294829616799,8.904497069699,8.904497069699,8.904497069699,8.904497069499,8.904497069499,8.904497069799,7.533929697799,4.207518949999,7.898873793799,7.898873793799,6.624449567899,7.898873793399,7.898873793399,7.898873793399,7.898873793279,7.898873793279,6.392517704079,7.131880702899,6.164862729199,7.683897422799,7.611689891999,7.476640255799,7.429991804599,7.683897422999,7.683897423019,7.683897423019,7.683897423019,7.625190285499,6.446190091999,6.446190091999,6.446190091989,6.446190091689,5.369165879489,4.563574287999,5.656508947099,4.821254190299,6.446190091399,4.966665489339,4.2906566884,0,0.50438953478,0.50438953478,2.8968664584,3.7008136353,3.7008136353,4.408476611,4.4084766106,4.4084766107,4.4084766107,4.4084766106,4.4084766106,4.40847661057,4.40847661057,3.84932598131,4.0762997798,4.4084766107,4.4084766107,3.5828842546,4.73086939865,6.43878708575,6.43878708575,5.46014906445,6.43878708555,3.65380564705,9.335135108701,9.335135109001,9.335135109001,9.335135108921,9.335135108921,9.335135109001,9.335135109001,9.267773585001,9.335135108199,9.335135108199,9.335135108799,9.335135108819,9.335135108819,8.990883338699,9.335135109308,9.335135109308,9.335135109299,9.335135109299,9.335135109099,9.335135109019,9.335135109019,7.476162107399,7.382471573199,7.337056866519,13.884606521389,13.884606521329,13.884606521379,13.884606521379,13.884606521379,13.884606521429,13.884606521349,13.568749168879,13.507973577269,11.298349186989,12.668784357129,12.869458326929,13.061735293029,13.884606521029,13.392533956399,13.065029698499,13.884606521371,13.884606521371,13.884606521399,13.884606521309,12.368980155459,12.318992553609,11.972731360509,11.712921250309,10.322791713709,12.571510010999,13.884606521199,13.884606521199,12.318823400099,10.831971820499,10.892213294709,12.267794741919,12.336386712519,12.115333973319,13.884606521519,13.213782236919,13.884606521109,13.884606521111,13.884606521111,13.884606521111,13.884606521119,13.725738552619,12.687950477909,13.884606521209,13.884606521309,13.884606521309,13.048335513009,13.884606521309,13.884606521309,13.884606521319,13.884606521219,13.884606521219,13.884606521309,11.641636147709,11.059708301309,10.624231217799,9.338478276259,12.339020485499,13.884606521399,13.884606521599,13.884606521599,13.884606521599,13.884606521599,13.884606521399,13.884606521399,13.884606521399,13.422557252699,13.325813109659,13.884606521499,13.884606521899,13.884606521099,12.582786762799,12.295723610999,10.509831081169,7.477471809929
"t151",5.805726386629,6.082032880079,7.294829616779,8.904497069679,8.904497069679,8.904497069679,8.904497069479,8.904497069479,8.904497069779,7.533929697779,4.207518949979,7.898873793779,7.898873793779,6.624449567879,7.898873793379,7.898873793379,7.898873793379,7.898873793259,7.898873793259,6.392517704059,7.131880702879,6.164862729179,7.683897422779,7.611689891979,7.476640255779,7.429991804579,7.683897422979,7.683897422999,7.683897422999,7.683897422999,7.625190285479,6.446190091979,6.446190091979,6.446190091969,6.446190091669,5.369165879469,4.563574287979,5.656508947079,4.821254190279,6.446190091379,4.966665489319,4.29065668838,0.50438953478,0,0.307753242,2.89686645838,3.70081363528,3.70081363528,4.40847661098,4.40847661058,4.40847661068,4.40847661068,4.40847661058,4.40847661058,4.40847661055,4.40847661055,3.84932598129,4.07629977978,4.40847661068,4.40847661068,3.58288425458,4.73086939863,6.43878708573,6.43878708573,5.46014906443,6.43878708553,3.65380564703,9.335135108681,9.335135108981,9.335135108981,9.335135108901,9.335135108901,9.335135108981,9.335135108981,9.267773584981,9.335135108179,9.335135108179,9.335135108779,9.335135108799,9.335135108799,8.990883338679,9.335135109288,9.335135109288,9.335135109279,9.335135109279,9.335135109079,9.335135108999,9.335135108999,7.476162107379,7.382471573179,7.337056866499,13.884606521369,13.884606521309,13.884606521359,13.884606521359,13.884606521359,13.884606521409,13.884606521329,13.568749168859,13.507973577249,11.298349186969,12.668784357109,12.869458326909,13.061735293009,13.884606521009,13.392533956379,13.065029698479,13.884606521351,13.884606521351,13.884606521379,13.884606521289,12.368980155439,12.318992553589,11.972731360489,11.712921250289,10.322791713689,12.571510010979,13.884606521179,13.884606521179,12.318823400079,10.831971820479,10.892213294689,12.267794741899,12.336386712499,12.115333973299,13.884606521499,13.213782236899,13.884606521089,13.884606521091,13.884606521091,13.884606521091,13.884606521099,13.725738552599,12.687950477889,13.884606521189,13.884606521289,13.884606521289,13.048335512989,13.884606521289,13.884606521289,13.884606521299,13.884606521199,13.884606521199,13.884606521289,11.641636147689,11.059708301289,10.624231217779,9.338478276239,12.339020485479,13.884606521379,13.884606521579,13.884606521579,13.884606521579,13.884606521579,13.884606521379,13.884606521379,13.884606521379,13.422557252679,13.325813109639,13.884606521479,13.884606521879,13.884606521079,12.582786762779,12.295723610979,10.509831081149,7.477471809909
"t152",5.805726386629,6.082032880079,7.294829616779,8.904497069679,8.904497069679,8.904497069679,8.904497069479,8.904497069479,8.904497069779,7.533929697779,4.207518949979,7.898873793779,7.898873793779,6.624449567879,7.898873793379,7.898873793379,7.898873793379,7.898873793259,7.898873793259,6.392517704059,7.131880702879,6.164862729179,7.683897422779,7.611689891979,7.476640255779,7.429991804579,7.683897422979,7.683897422999,7.683897422999,7.683897422999,7.625190285479,6.446190091979,6.446190091979,6.446190091969,6.446190091669,5.369165879469,4.563574287979,5.656508947079,4.821254190279,6.446190091379,4.966665489319,4.29065668838,0.50438953478,0.307753242,0,2.89686645838,3.70081363528,3.70081363528,4.40847661098,4.40847661058,4.40847661068,4.40847661068,4.40847661058,4.40847661058,4.40847661055,4.40847661055,3.84932598129,4.07629977978,4.40847661068,4.40847661068,3.58288425458,4.73086939863,6.43878708573,6.43878708573,5.46014906443,6.43878708553,3.65380564703,9.335135108681,9.335135108981,9.335135108981,9.335135108901,9.335135108901,9.335135108981,9.335135108981,9.267773584981,9.335135108179,9.335135108179,9.335135108779,9.335135108799,9.335135108799,8.990883338679,9.335135109288,9.335135109288,9.335135109279,9.335135109279,9.335135109079,9.335135108999,9.335135108999,7.476162107379,7.382471573179,7.337056866499,13.884606521369,13.884606521309,13.884606521359,13.884606521359,13.884606521359,13.884606521409,13.884606521329,13.568749168859,13.507973577249,11.298349186969,12.668784357109,12.869458326909,13.061735293009,13.884606521009,13.392533956379,13.065029698479,13.884606521351,13.884606521351,13.884606521379,13.884606521289,12.368980155439,12.318992553589,11.972731360489,11.712921250289,10.322791713689,12.571510010979,13.884606521179,13.884606521179,12.318823400079,10.831971820479,10.892213294689,12.267794741899,12.336386712499,12.115333973299,13.884606521499,13.213782236899,13.884606521089,13.884606521091,13.884606521091,13.884606521091,13.884606521099,13.725738552599,12.687950477889,13.884606521189,13.884606521289,13.884606521289,13.048335512989,13.884606521289,13.884606521289,13.884606521299,13.884606521199,13.884606521199,13.884606521289,11.641636147689,11.059708301289,10.624231217779,9.338478276239,12.339020485479,13.884606521379,13.884606521579,13.884606521579,13.884606521579,13.884606521579,13.884606521379,13.884606521379,13.884606521379,13.422557252679,13.325813109639,13.884606521479,13.884606521879,13.884606521079,12.582786762779,12.295723610979,10.509831081149,7.477471809909
"t35",5.035893752249,5.312200245699,6.524996982399,8.134664435299,8.134664435299,8.134664435299,8.134664435099,8.134664435099,8.134664435399,6.764097063399,3.437686315599,7.129041159399,7.129041159399,5.854616933499,7.129041158999,7.129041158999,7.129041158999,7.129041158879,7.129041158879,5.622685069679,6.362048068499,5.395030094799,6.914064788399,6.841857257599,6.706807621399,6.660159170199,6.914064788599,6.914064788619,6.914064788619,6.914064788619,6.855357651099,5.676357457599,5.676357457599,5.676357457589,5.676357457289,4.599333245089,3.793741653599,4.886676312699,4.051421555899,5.676357456999,4.196832854939,3.520824054,2.8968664584,2.89686645838,2.89686645838,0,2.9309810009,2.9309810009,3.6386439766,3.6386439762,3.6386439763,3.6386439763,3.6386439762,3.6386439762,3.63864397617,3.63864397617,3.07949334691,3.3064671454,3.6386439763,3.6386439763,2.8130516202,3.96103676425,5.66895445135,5.66895445135,4.69031643005,5.66895445115,2.88397301265,8.565302474301,8.565302474601,8.565302474601,8.565302474521,8.565302474521,8.565302474601,8.565302474601,8.497940950601,8.565302473799,8.565302473799,8.565302474399,8.565302474419,8.565302474419,8.221050704299,8.565302474908,8.565302474908,8.565302474899,8.565302474899,8.565302474699,8.565302474619,8.565302474619,6.706329472999,6.612638938799,6.567224232119,13.114773886989,13.114773886929,13.114773886979,13.114773886979,13.114773886979,13.114773887029,13.114773886949,12.798916534479,12.738140942869,10.528516552589,11.898951722729,12.099625692529,12.291902658629,13.114773886629,12.622701321999,12.295197064099,13.114773886971,13.114773886971,13.114773886999,13.114773886909,11.599147521059,11.549159919209,11.202898726109,10.943088615909,9.552959079309,11.801677376599,13.114773886799,13.114773886799,11.548990765699,10.062139186099,10.122380660309,11.497962107519,11.566554078119,11.345501338919,13.114773887119,12.443949602519,13.114773886709,13.114773886711,13.114773886711,13.114773886711,13.114773886719,12.955905918219,11.918117843509,13.114773886809,13.114773886909,13.114773886909,12.278502878609,13.114773886909,13.114773886909,13.114773886919,13.114773886819,13.114773886819,13.114773886909,10.871803513309,10.289875666909,9.854398583399,8.568645641859,11.569187851099,13.114773886999,13.114773887199,13.114773887199,13.114773887199,13.114773887199,13.114773886999,13.114773886999,13.114773886999,12.652724618299,12.555980475259,13.114773887099,13.114773887499,13.114773886699,11.812954128399,11.525890976599,9.739998446769,6.707639175529
"t70",5.805726386149,6.082032879599,7.294829616299,8.904497069199,8.904497069199,8.904497069199,8.904497068999,8.904497068999,8.904497069299,7.533929697299,4.207518949499,7.898873793299,7.898873793299,6.624449567399,7.898873792899,7.898873792899,7.898873792899,7.898873792779,7.898873792779,6.392517703579,7.131880702399,6.164862728699,7.683897422299,7.611689891499,7.476640255299,7.429991804099,7.683897422499,7.683897422519,7.683897422519,7.683897422519,7.625190284999,6.446190091499,6.446190091499,6.446190091489,6.446190091189,5.369165878989,4.563574287499,5.656508946599,4.821254189799,6.446190090899,4.966665488839,4.2906566879,3.7008136353,3.70081363528,3.70081363528,2.9309810009,0,1.7971105658,4.4084766105,4.4084766101,4.4084766102,4.4084766102,4.4084766101,4.4084766101,4.40847661007,4.40847661007,3.84932598081,4.0762997793,4.4084766102,4.4084766102,3.5828842541,4.73086939815,6.43878708525,6.43878708525,5.46014906395,6.43878708505,3.65380564655,9.335135108201,9.335135108501,9.335135108501,9.335135108421,9.335135108421,9.335135108501,9.335135108501,9.267773584501,9.335135107699,9.335135107699,9.335135108299,9.335135108319,9.335135108319,8.990883338199,9.335135108808,9.335135108808,9.335135108799,9.335135108799,9.335135108599,9.335135108519,9.335135108519,7.476162106899,7.382471572699,7.337056866019,13.884606520889,13.884606520829,13.884606520879,13.884606520879,13.884606520879,13.884606520929,13.884606520849,13.568749168379,13.507973576769,11.298349186489,12.668784356629,12.869458326429,13.061735292529,13.884606520529,13.392533955899,13.065029697999,13.884606520871,13.884606520871,13.884606520899,13.884606520809,12.368980154959,12.318992553109,11.972731360009,11.712921249809,10.322791713209,12.571510010499,13.884606520699,13.884606520699,12.318823399599,10.831971819999,10.892213294209,12.267794741419,12.336386712019,12.115333972819,13.884606521019,13.213782236419,13.884606520609,13.884606520611,13.884606520611,13.884606520611,13.884606520619,13.725738552119,12.687950477409,13.884606520709,13.884606520809,13.884606520809,13.048335512509,13.884606520809,13.884606520809,13.884606520819,13.884606520719,13.884606520719,13.884606520809,11.641636147209,11.059708300809,10.624231217299,9.338478275759,12.339020484999,13.884606520899,13.884606521099,13.884606521099,13.884606521099,13.884606521099,13.884606520899,13.884606520899,13.884606520899,13.422557252199,13.325813109159,13.884606520999,13.884606521399,13.884606520599,12.582786762299,12.295723610499,10.509831080669,7.477471809429
"t71",5.805726386149,6.082032879599,7.294829616299,8.904497069199,8.904497069199,8.904497069199,8.904497068999,8.904497068999,8.904497069299,7.533929697299,4.207518949499,7.898873793299,7.898873793299,6.624449567399,7.898873792899,7.898873792899,7.898873792899,7.898873792779,7.898873792779,6.392517703579,7.131880702399,6.164862728699,7.683897422299,7.611689891499,7.476640255299,7.429991804099,7.683897422499,7.683897422519,7.683897422519,7.683897422519,7.625190284999,6.446190091499,6.446190091499,6.446190091489,6.446190091189,5.369165878989,4.563574287499,5.656508946599,4.821254189799,6.446190090899,4.966665488839,4.2906566879,3.7008136353,3.70081363528,3.70081363528,2.9309810009,1.7971105658,0,4.4084766105,4.4084766101,4.4084766102,4.4084766102,4.4084766101,4.4084766101,4.40847661007,4.40847661007,3.84932598081,4.0762997793,4.4084766102,4.4084766102,3.5828842541,4.73086939815,6.43878708525,6.43878708525,5.46014906395,6.43878708505,3.65380564655,9.335135108201,9.335135108501,9.335135108501,9.335135108421,9.335135108421,9.335135108501,9.335135108501,9.267773584501,9.335135107699,9.335135107699,9.335135108299,9.335135108319,9.335135108319,8.990883338199,9.335135108808,9.335135108808,9.335135108799,9.335135108799,9.335135108599,9.335135108519,9.335135108519,7.476162106899,7.382471572699,7.337056866019,13.884606520889,13.884606520829,13.884606520879,13.884606520879,13.884606520879,13.884606520929,13.884606520849,13.568749168379,13.507973576769,11.298349186489,12.668784356629,12.869458326429,13.061735292529,13.884606520529,13.392533955899,13.065029697999,13.884606520871,13.884606520871,13.884606520899,13.884606520809,12.368980154959,12.318992553109,11.972731360009,11.712921249809,10.322791713209,12.571510010499,13.884606520699,13.884606520699,12.318823399599,10.831971819999,10.892213294209,12.267794741419,12.336386712019,12.115333972819,13.884606521019,13.213782236419,13.884606520609,13.884606520611,13.884606520611,13.884606520611,13.884606520619,13.725738552119,12.687950477409,13.884606520709,13.884606520809,13.884606520809,13.048335512509,13.884606520809,13.884606520809,13.884606520819,13.884606520719,13.884606520719,13.884606520809,11.641636147209,11.059708300809,10.624231217299,9.338478275759,12.339020484999,13.884606520899,13.884606521099,13.884606521099,13.884606521099,13.884606521099,13.884606520899,13.884606520899,13.884606520899,13.422557252199,13.325813109159,13.884606520999,13.884606521399,13.884606520599,12.582786762299,12.295723610499,10.509831080669,7.477471809429
"t59",5.805726386449,6.082032879899,7.294829616599,8.904497069499,8.904497069499,8.904497069499,8.904497069299,8.904497069299,8.904497069599,7.533929697599,4.207518949799,7.898873793599,7.898873793599,6.624449567699,7.898873793199,7.898873793199,7.898873793199,7.898873793079,7.898873793079,6.392517703879,7.131880702699,6.164862728999,7.683897422599,7.611689891799,7.476640255599,7.429991804399,7.683897422799,7.683897422819,7.683897422819,7.683897422819,7.625190285299,6.446190091799,6.446190091799,6.446190091789,6.446190091489,5.369165879289,4.563574287799,5.656508946899,4.821254190099,6.446190091199,4.966665489139,4.2906566882,4.408476611,4.40847661098,4.40847661098,3.6386439766,4.4084766105,4.4084766105,0,2.9871797576,2.9871797577,2.9871797577,2.9871797576,2.9871797576,2.98717975757,2.98717975757,2.78185382951,3.008827628,3.3410044589,3.3410044589,3.5828842544,4.73086939845,6.43878708555,6.43878708555,5.46014906425,6.43878708535,3.65380564685,9.335135108501,9.335135108801,9.335135108801,9.335135108721,9.335135108721,9.335135108801,9.335135108801,9.267773584801,9.335135107999,9.335135107999,9.335135108599,9.335135108619,9.335135108619,8.990883338499,9.335135109108,9.335135109108,9.335135109099,9.335135109099,9.335135108899,9.335135108819,9.335135108819,7.476162107199,7.382471572999,7.337056866319,13.884606521189,13.884606521129,13.884606521179,13.884606521179,13.884606521179,13.884606521229,13.884606521149,13.568749168679,13.507973577069,11.298349186789,12.668784356929,12.869458326729,13.061735292829,13.884606520829,13.392533956199,13.065029698299,13.884606521171,13.884606521171,13.884606521199,13.884606521109,12.368980155259,12.318992553409,11.972731360309,11.712921250109,10.322791713509,12.571510010799,13.884606520999,13.884606520999,12.318823399899,10.831971820299,10.892213294509,12.267794741719,12.336386712319,12.115333973119,13.884606521319,13.213782236719,13.884606520909,13.884606520911,13.884606520911,13.884606520911,13.884606520919,13.725738552419,12.687950477709,13.884606521009,13.884606521109,13.884606521109,13.048335512809,13.884606521109,13.884606521109,13.884606521119,13.884606521019,13.884606521019,13.884606521109,11.641636147509,11.059708301109,10.624231217599,9.338478276059,12.339020485299,13.884606521199,13.884606521399,13.884606521399,13.884606521399,13.884606521399,13.884606521199,13.884606521199,13.884606521199,13.422557252499,13.325813109459,13.884606521299,13.884606521699,13.884606520899,12.582786762599,12.295723610799,10.509831080969,7.477471809729
"t115",5.805726386049,6.082032879499,7.294829616199,8.904497069099,8.904497069099,8.904497069099,8.904497068899,8.904497068899,8.904497069199,7.533929697199,4.207518949399,7.898873793199,7.898873793199,6.624449567299,7.898873792799,7.898873792799,7.898873792799,7.898873792679,7.898873792679,6.392517703479,7.131880702299,6.164862728599,7.683897422199,7.611689891399,7.476640255199,7.429991803999,7.683897422399,7.683897422419,7.683897422419,7.683897422419,7.625190284899,6.446190091399,6.446190091399,6.446190091389,6.446190091089,5.369165878889,4.563574287399,5.656508946499,4.821254189699,6.446190090799,4.966665488739,4.2906566878,4.4084766106,4.40847661058,4.40847661058,3.6386439762,4.4084766101,4.4084766101,2.9871797576,0,0.6288299659,0.6288299659,1.4701461408,1.4701461408,1.47014614077,1.47014614077,2.78185382911,3.0088276276,3.3410044585,3.3410044585,3.582884254,4.73086939805,6.43878708515,6.43878708515,5.46014906385,6.43878708495,3.65380564645,9.335135108101,9.335135108401,9.335135108401,9.335135108321,9.335135108321,9.335135108401,9.335135108401,9.267773584401,9.335135107599,9.335135107599,9.335135108199,9.335135108219,9.335135108219,8.990883338099,9.335135108708,9.335135108708,9.335135108699,9.335135108699,9.335135108499,9.335135108419,9.335135108419,7.476162106799,7.382471572599,7.337056865919,13.884606520789,13.884606520729,13.884606520779,13.884606520779,13.884606520779,13.884606520829,13.884606520749,13.568749168279,13.507973576669,11.298349186389,12.668784356529,12.869458326329,13.061735292429,13.884606520429,13.392533955799,13.065029697899,13.884606520771,13.884606520771,13.884606520799,13.884606520709,12.368980154859,12.318992553009,11.972731359909,11.712921249709,10.322791713109,12.571510010399,13.884606520599,13.884606520599,12.318823399499,10.831971819899,10.892213294109,12.267794741319,12.336386711919,12.115333972719,13.884606520919,13.213782236319,13.884606520509,13.884606520511,13.884606520511,13.884606520511,13.884606520519,13.725738552019,12.687950477309,13.884606520609,13.884606520709,13.884606520709,13.048335512409,13.884606520709,13.884606520709,13.884606520719,13.884606520619,13.884606520619,13.884606520709,11.641636147109,11.059708300709,10.624231217199,9.338478275659,12.339020484899,13.884606520799,13.884606520999,13.884606520999,13.884606520999,13.884606520999,13.884606520799,13.884606520799,13.884606520799,13.422557252099,13.325813109059,13.884606520899,13.884606521299,13.884606520499,12.582786762199,12.295723610399,10.509831080569,7.477471809329
"t144",5.805726386149,6.082032879599,7.294829616299,8.904497069199,8.904497069199,8.904497069199,8.904497068999,8.904497068999,8.904497069299,7.533929697299,4.207518949499,7.898873793299,7.898873793299,6.624449567399,7.898873792899,7.898873792899,7.898873792899,7.898873792779,7.898873792779,6.392517703579,7.131880702399,6.164862728699,7.683897422299,7.611689891499,7.476640255299,7.429991804099,7.683897422499,7.683897422519,7.683897422519,7.683897422519,7.625190284999,6.446190091499,6.446190091499,6.446190091489,6.446190091189,5.369165878989,4.563574287499,5.656508946599,4.821254189799,6.446190090899,4.966665488839,4.2906566879,4.4084766107,4.40847661068,4.40847661068,3.6386439763,4.4084766102,4.4084766102,2.9871797577,0.6288299659,0,0.3430764936,1.4701461409,1.4701461409,1.47014614087,1.47014614087,2.78185382921,3.0088276277,3.3410044586,3.3410044586,3.5828842541,4.73086939815,6.43878708525,6.43878708525,5.46014906395,6.43878708505,3.65380564655,9.335135108201,9.335135108501,9.335135108501,9.335135108421,9.335135108421,9.335135108501,9.335135108501,9.267773584501,9.335135107699,9.335135107699,9.335135108299,9.335135108319,9.335135108319,8.990883338199,9.335135108808,9.335135108808,9.335135108799,9.335135108799,9.335135108599,9.335135108519,9.335135108519,7.476162106899,7.382471572699,7.337056866019,13.884606520889,13.884606520829,13.884606520879,13.884606520879,13.884606520879,13.884606520929,13.884606520849,13.568749168379,13.507973576769,11.298349186489,12.668784356629,12.869458326429,13.061735292529,13.884606520529,13.392533955899,13.065029697999,13.884606520871,13.884606520871,13.884606520899,13.884606520809,12.368980154959,12.318992553109,11.972731360009,11.712921249809,10.322791713209,12.571510010499,13.884606520699,13.884606520699,12.318823399599,10.831971819999,10.892213294209,12.267794741419,12.336386712019,12.115333972819,13.884606521019,13.213782236419,13.884606520609,13.884606520611,13.884606520611,13.884606520611,13.884606520619,13.725738552119,12.687950477409,13.884606520709,13.884606520809,13.884606520809,13.048335512509,13.884606520809,13.884606520809,13.884606520819,13.884606520719,13.884606520719,13.884606520809,11.641636147209,11.059708300809,10.624231217299,9.338478275759,12.339020484999,13.884606520899,13.884606521099,13.884606521099,13.884606521099,13.884606521099,13.884606520899,13.884606520899,13.884606520899,13.422557252199,13.325813109159,13.884606520999,13.884606521399,13.884606520599,12.582786762299,12.295723610499,10.509831080669,7.477471809429
"t145",5.805726386149,6.082032879599,7.294829616299,8.904497069199,8.904497069199,8.904497069199,8.904497068999,8.904497068999,8.904497069299,7.533929697299,4.207518949499,7.898873793299,7.898873793299,6.624449567399,7.898873792899,7.898873792899,7.898873792899,7.898873792779,7.898873792779,6.392517703579,7.131880702399,6.164862728699,7.683897422299,7.611689891499,7.476640255299,7.429991804099,7.683897422499,7.683897422519,7.683897422519,7.683897422519,7.625190284999,6.446190091499,6.446190091499,6.446190091489,6.446190091189,5.369165878989,4.563574287499,5.656508946599,4.821254189799,6.446190090899,4.966665488839,4.2906566879,4.4084766107,4.40847661068,4.40847661068,3.6386439763,4.4084766102,4.4084766102,2.9871797577,0.6288299659,0.3430764936,0,1.4701461409,1.4701461409,1.47014614087,1.47014614087,2.78185382921,3.0088276277,3.3410044586,3.3410044586,3.5828842541,4.73086939815,6.43878708525,6.43878708525,5.46014906395,6.43878708505,3.65380564655,9.335135108201,9.335135108501,9.335135108501,9.335135108421,9.335135108421,9.335135108501,9.335135108501,9.267773584501,9.335135107699,9.335135107699,9.335135108299,9.335135108319,9.335135108319,8.990883338199,9.335135108808,9.335135108808,9.335135108799,9.335135108799,9.335135108599,9.335135108519,9.335135108519,7.476162106899,7.382471572699,7.337056866019,13.884606520889,13.884606520829,13.884606520879,13.884606520879,13.884606520879,13.884606520929,13.884606520849,13.568749168379,13.507973576769,11.298349186489,12.668784356629,12.869458326429,13.061735292529,13.884606520529,13.392533955899,13.065029697999,13.884606520871,13.884606520871,13.884606520899,13.884606520809,12.368980154959,12.318992553109,11.972731360009,11.712921249809,10.322791713209,12.571510010499,13.884606520699,13.884606520699,12.318823399599,10.831971819999,10.892213294209,12.267794741419,12.336386712019,12.115333972819,13.884606521019,13.213782236419,13.884606520609,13.884606520611,13.884606520611,13.884606520611,13.884606520619,13.725738552119,12.687950477409,13.884606520709,13.884606520809,13.884606520809,13.048335512509,13.884606520809,13.884606520809,13.884606520819,13.884606520719,13.884606520719,13.884606520809,11.641636147209,11.059708300809,10.624231217299,9.338478275759,12.339020484999,13.884606520899,13.884606521099,13.884606521099,13.884606521099,13.884606521099,13.884606520899,13.884606520899,13.884606520899,13.422557252199,13.325813109159,13.884606520999,13.884606521399,13.884606520599,12.582786762299,12.295723610499,10.509831080669,7.477471809429
"t149",5.805726386049,6.082032879499,7.294829616199,8.904497069099,8.904497069099,8.904497069099,8.904497068899,8.904497068899,8.904497069199,7.533929697199,4.207518949399,7.898873793199,7.898873793199,6.624449567299,7.898873792799,7.898873792799,7.898873792799,7.898873792679,7.898873792679,6.392517703479,7.131880702299,6.164862728599,7.683897422199,7.611689891399,7.476640255199,7.429991803999,7.683897422399,7.683897422419,7.683897422419,7.683897422419,7.625190284899,6.446190091399,6.446190091399,6.446190091389,6.446190091089,5.369165878889,4.563574287399,5.656508946499,4.821254189699,6.446190090799,4.966665488739,4.2906566878,4.4084766106,4.40847661058,4.40847661058,3.6386439762,4.4084766101,4.4084766101,2.9871797576,1.4701461408,1.4701461409,1.4701461409,0,0.3149690932,1.16910739097,1.16910739097,2.78185382911,3.0088276276,3.3410044585,3.3410044585,3.582884254,4.73086939805,6.43878708515,6.43878708515,5.46014906385,6.43878708495,3.65380564645,9.335135108101,9.335135108401,9.335135108401,9.335135108321,9.335135108321,9.335135108401,9.335135108401,9.267773584401,9.335135107599,9.335135107599,9.335135108199,9.335135108219,9.335135108219,8.990883338099,9.335135108708,9.335135108708,9.335135108699,9.335135108699,9.335135108499,9.335135108419,9.335135108419,7.476162106799,7.382471572599,7.337056865919,13.884606520789,13.884606520729,13.884606520779,13.884606520779,13.884606520779,13.884606520829,13.884606520749,13.568749168279,13.507973576669,11.298349186389,12.668784356529,12.869458326329,13.061735292429,13.884606520429,13.392533955799,13.065029697899,13.884606520771,13.884606520771,13.884606520799,13.884606520709,12.368980154859,12.318992553009,11.972731359909,11.712921249709,10.322791713109,12.571510010399,13.884606520599,13.884606520599,12.318823399499,10.831971819899,10.892213294109,12.267794741319,12.336386711919,12.115333972719,13.884606520919,13.213782236319,13.884606520509,13.884606520511,13.884606520511,13.884606520511,13.884606520519,13.725738552019,12.687950477309,13.884606520609,13.884606520709,13.884606520709,13.048335512409,13.884606520709,13.884606520709,13.884606520719,13.884606520619,13.884606520619,13.884606520709,11.641636147109,11.059708300709,10.624231217199,9.338478275659,12.339020484899,13.884606520799,13.884606520999,13.884606520999,13.884606520999,13.884606520999,13.884606520799,13.884606520799,13.884606520799,13.422557252099,13.325813109059,13.884606520899,13.884606521299,13.884606520499,12.582786762199,12.295723610399,10.509831080569,7.477471809329
