,phylopars_picante,phylopars_phylnn_fill_means,phylopars_linear_eigenvecs,phylopars_linear_umap,phylopars_linear_autoencoded,phylopars_xgb_eigenvecs,phylopars_xgb_umap,phylopars_xgb_autoencoded,picante_phylnn_fill_means,picante_linear_eigenvecs,picante_linear_umap,picante_linear_autoencoded,picante_xgb_eigenvecs,picante_xgb_umap,picante_xgb_autoencoded,phylnn_fill_means_linear_eigenvecs,phylnn_fill_means_linear_umap,phylnn_fill_means_linear_autoencoded,phylnn_fill_means_xgb_eigenvecs,phylnn_fill_means_xgb_umap,phylnn_fill_means_xgb_autoencoded,linear_eigenvecs_linear_umap,linear_eigenvecs_linear_autoencoded,linear_eigenvecs_xgb_eigenvecs,linear_eigenvecs_xgb_umap,linear_eigenvecs_xgb_autoencoded,linear_umap_linear_autoencoded,linear_umap_xgb_eigenvecs,linear_umap_xgb_umap,linear_umap_xgb_autoencoded,linear_autoencoded_xgb_eigenvecs,linear_autoencoded_xgb_umap,linear_autoencoded_xgb_autoencoded,xgb_eigenvecs_xgb_umap,xgb_eigenvecs_xgb_autoencoded,xgb_umap_xgb_autoencoded
stat,-0.2474882091408328,-5.028481586286822,-3.5425860316489604,-6.015393997617248,-7.476672230780475,-0.8163763458554399,-1.774778732100994,-2.317824163747582,-5.0863724327029445,-3.3165453598635706,-5.791926045382196,-7.173209251267751,-0.731330541006975,-1.6433849334426616,-2.365263900862389,1.240679231535073,-1.6228469207894243,-3.837816194200319,4.267117835016945,2.9629893968363135,2.1995158210656647,-5.2756541165665,-5.790838550800449,2.7063220514929154,1.657681427602001,0.7546939456927563,-2.6054367457058483,5.338033692913052,4.953862448131534,3.3475440567712433,7.220962077364538,6.201201941134838,4.907519436595292,-0.9959860058909177,-1.5885662266716973,-0.7154033870122648
p value,0.8050429653031612,2.205111859613681e-06,0.0006061653872139426,3.0279001713294796e-08,3.114156832043217e-11,0.4162449754357229,0.0790080708744876,0.02251720247237047,1.7328413092876725e-06,0.0012751643147665464,8.245657177090144e-08,1.3502693429379858e-10,0.46630478173617596,0.10347566477499391,0.019966446250094867,0.21765641255015306,0.10780238917456612,0.00021876342738430635,4.539249378509102e-05,0.003815617034698768,0.03016827018246972,7.80246545242563e-07,8.285620763075161e-08,0.008013161283384059,0.10054738856483257,0.452224193427735,0.010590338346778017,5.979108779298156e-07,3.002014247935907e-06,0.0011537611981416495,1.0730982181447647e-10,1.3007321732391812e-08,3.6314810979714157e-06,0.3216851217872618,0.11534706060502918,0.4760436732583496
