"accepted_species","F1.1/1"
"t81",0.81658995289029
"t82",-0.35930050170039
"t39",0.10567838813531
"t63",0.166931327579819
"t6",NA
"t42",1.36627090753329
"t43",0.328412109940018
"t28",2.06735490423944
"t44",0.899056339002216
"t45",0.251390035082184
"t57",0.350711937932003
"t58",2.24573418247564
"t11",1.23924912368962
"t31",0.624719484642005
"t33",-0.411606315998629
"t34",-0.36133906165012
"t26",0.661051202336395
"t27",1.3932603265749
"t38",-0.609559694043695
"t9",0.278746870476516
"t70",0.169898078650143
"t73",-0.191825207795468
"t78",0.765644272274181
"t79",1.09512306923562
"t41",-1.71240904763655
"t40",-0.0932590292506294
"t51",0.134342088631609
"t52",0.193770284093134
"t22",-1.00385016859433
"t18",0.408683733747164
"t46",0.364298313938844
"t47",0.0523907675930418
"t5",-1.28500455165111
"t29",0.366391092749796
"t30",-0.522376781790328
"t66",NA
"t67",1.82571611740666
"t1",-0.87899064930967
"t48",0.424981148909392
"t49",0.735989643613388
"t37",0.695310459197949
"t12",-3.61904440646078
"t61",0.399819917936837
"t62",-0.431928913786928
"t23",-1.94801018182623
"t24",-0.475932715254195
"t4",-0.83703569705998
"t8",0.0121521461208167
"t53",NA
"t54",NA
"t83",NA
"t88",NA
"t89",-0.641367996623623
"t75",-0.190911477240563
"t2",NA
"t17",-0.750567197728485
"t80",NA
"t86",-0.452986890792356
"t87",0.632898804609552
"t97",0.928996339385726
"t98",-0.802767856175602
"t56",-1.26718628335017
"t25",-0.954308546293626
"t50",0.324497932801138
"t76",1.45734802654046
"t77",0.186292494674977
"t3",0.0103957625806542
"t21",-1.60909913436952
"t71",-1.13161470291703
"t72",0.183306444294307
"t91",0.706904781993201
"t92",-0.14614743170781
"t19",-1.12919114693498
"t20",-0.77067424342704
"t14",0.100189368832086
"t13",1.00718993570149
"t7",-2.26352854793582
"t99",-1.86332142752562
"t100",0.509739475643078
"t68",-0.2028454765585
"t69",0.121479637743279
"t35",0.709064640623758
"t36",-0.60729317984549
"t32",-1.4320940243827
"t55",NA
"t74",NA
"t84",-0.466233307576939
"t85",0.891233257822363
"t10",-0.234137325500665
"t15",-0.379054864476984
"t16",0.153509906909647
"t93",0.739920510113667
"t94",1.32113154884684
"t59",0.0684404756722081
"t60",0.657778499757649
"t64",2.7035509311407
"t65",1.02026813059468
"t90",-0.308681944848527
"t95",0.0610888927693817
"t96",-0.549817608708208
