"","t7","t12","t17","t18","t15","t21","t32","t99","t100","t83","t59","t60","t101","t110","t111","t43","t48","t102","t103","t136","t137","t132","t133","t124","t50","t51","t46","t36","t58","t123","t130","t131","t70","t84","t97","t98","t26","t121","t122","t62","t38","t63","t127","t138","t139","t64","t69","t134","t135","t37","t40","t41","t22","t95","t96","t68","t142","t143","t77","t93","t94","t54","t47","t29","t6","t8","t9","t2","t1","t10","t11","t19","t27","t115","t116","t82","t71","t72","t34","t30","t35","t78","t85","t86","t73","t119","t120","t74","t87","t88","t79","t45","t44","t107","t117","t118","t90","t24","t20","t3","t28","t57","t108","t109","t89","t104","t105","t33","t128","t129","t112","t31","t39","t55","t56","t61","t66","t67","t25","t49","t75","t76","t23","t125","t126","t91","t92","t113","t114","t42","t65","t80","t81","t106","t140","t141","t52","t53","t16","t14","t13","t4","t5"
"t7",0,4.5917239917,6.8833790743,3.808339791897,3.58084124692,6.8833790752,6.6364505541,6.8323268345,6.8833790749,6.8833790748,6.88337907495,6.88337907495,6.883379075,6.88337907496,6.88337907496,6.8833790749,6.8833790749,6.88337907481,6.88337907481,6.88337907482,6.88337907482,6.88337907442,6.88337907442,6.88337907442,6.8833790746,6.8833790746,6.8833790746,6.8833790749,6.8833790747,6.8833790747,6.88337907467,6.88337907467,6.88337907467,6.88337907467,6.88337907457,6.88337907457,5.695354424,6.8833790748042,6.8833790748042,6.5212632570042,5.9758993150042,6.4351978641842,6.8833790748142,6.8833790748142,6.8833790748142,6.8833790748342,6.8833790747642,6.8833790747842,6.8833790747842,6.8833790749042,6.8833790748,6.8833790748,4.5683459035,6.8833790744,6.8833790744,6.88337907491,6.883379074851,6.883379074851,6.88337907486,6.88337907486,6.88337907486,6.26960423311,6.2586628593,5.5950297794,3.53825201509,5.90624496409,3.64934842914,4.0986788789,3.9420767938,8.538035957122,9.596290707292,9.523088774792,10.444737674132,12.140092493792,12.140092493792,12.140092493792,12.140092493692,12.140092493692,12.140092494092,12.140092493492,11.303890390392,12.140092493792,12.140092493752,12.140092493752,12.140092493962,12.140092493962,12.140092493962,12.140092493862,12.140092493942,12.140092493942,12.140092493872,11.815800140362,12.140092493922,12.140092493622,12.140092493632,12.140092493632,12.140092493722,11.336841161622,9.251645382132,9.355308012822,11.55050140119,12.14009249428,12.14009249432,12.14009249432,12.14009249422,12.14009249422,12.14009249422,11.89137806582,12.14009249463,12.14009249463,12.14009249462,11.42526730397,12.14009249437,12.14009249417,11.74983159237,11.81734771577,12.14009249427,11.85821713697,10.41077994299,12.14009249399,12.14009249399,12.14009249399,9.92128810622,12.14009249433,12.14009249433,12.1400924943,12.0567991892,12.1400924943,12.1400924943,11.13871987066,12.0424529546,12.1400924943,12.1400924943,12.1400924943,12.14009249431,12.14009249431,12.1400924947,12.1400924947,12.140092494,9.7418696248,8.9028625567,6.65560432812,7.7153458204
"t12",4.5917239917,0,5.3195282386,2.244488956197,2.01699041122,6.8668105831,6.619882062,6.8157583424,6.8668105828,6.8668105827,6.86681058285,6.86681058285,6.8668105829,6.86681058286,6.86681058286,6.8668105828,6.8668105828,6.86681058271,6.86681058271,6.86681058272,6.86681058272,6.86681058232,6.86681058232,6.86681058232,6.8668105825,6.8668105825,6.8668105825,6.8668105828,6.8668105826,6.8668105826,6.86681058257,6.86681058257,6.86681058257,6.86681058257,6.86681058247,6.86681058247,5.6787859319,6.8668105827042,6.8668105827042,6.5046947649042,5.9593308229042,6.4186293720842,6.8668105827142,6.8668105827142,6.8668105827142,6.8668105827342,6.8668105826642,6.8668105826842,6.8668105826842,6.8668105828042,6.8668105827,6.8668105827,4.5517774114,6.8668105823,6.8668105823,6.86681058281,6.866810582751,6.866810582751,6.86681058276,6.86681058276,6.86681058276,6.25303574101,6.2420943672,5.5784612873,4.32407259079,6.69206553979,4.43516900484,4.8844994546,4.7278973695,9.323856532822,10.382111282992,10.308909350492,11.230558249832,12.925913069492,12.925913069492,12.925913069492,12.925913069392,12.925913069392,12.925913069792,12.925913069192,12.089710966092,12.925913069492,12.925913069452,12.925913069452,12.925913069662,12.925913069662,12.925913069662,12.925913069562,12.925913069642,12.925913069642,12.925913069572,12.601620716062,12.925913069622,12.925913069322,12.925913069332,12.925913069332,12.925913069422,12.122661737322,10.037465957832,10.141128588522,12.33632197689,12.92591306998,12.92591307002,12.92591307002,12.92591306992,12.92591306992,12.92591306992,12.67719864152,12.92591307033,12.92591307033,12.92591307032,12.21108787967,12.92591307007,12.92591306987,12.53565216807,12.60316829147,12.92591306997,12.64403771267,11.19660051869,12.92591306969,12.92591306969,12.92591306969,10.70710868192,12.92591307003,12.92591307003,12.92591307,12.8426197649,12.92591307,12.92591307,11.92454044636,12.8282735303,12.92591307,12.92591307,12.92591307,12.92591307001,12.92591307001,12.9259130704,12.9259130704,12.9259130697,10.5276902005,9.6886831324,7.44142490382,8.5011663961
"t17",6.8833790743,5.3195282386,0,3.086696865597,3.40138208962,9.1584656657,8.9115371446,9.107413425,9.1584656654,9.1584656653,9.15846566545,9.15846566545,9.1584656655,9.15846566546,9.15846566546,9.1584656654,9.1584656654,9.15846566531,9.15846566531,9.15846566532,9.15846566532,9.15846566492,9.15846566492,9.15846566492,9.1584656651,9.1584656651,9.1584656651,9.1584656654,9.1584656652,9.1584656652,9.15846566517,9.15846566517,9.15846566517,9.15846566517,9.15846566507,9.15846566507,7.9704410145,9.1584656653042,9.1584656653042,8.7963498475042,8.2509859055042,8.7102844546842,9.1584656653142,9.1584656653142,9.1584656653142,9.1584656653342,9.1584656652642,9.1584656652842,9.1584656652842,9.1584656654042,9.1584656653,9.1584656653,6.843432494,9.1584656649,9.1584656649,9.15846566541,9.158465665351,9.158465665351,9.15846566536,9.15846566536,9.15846566536,8.54469082361,8.5337494498,7.8701163699,6.61572767339,8.98372062239,6.72682408744,7.1761545372,7.0195524521,11.615511615422,12.673766365592,12.600564433092,13.522213332432,15.217568152092,15.217568152092,15.217568152092,15.217568151992,15.217568151992,15.217568152392,15.217568151792,14.381366048692,15.217568152092,15.217568152052,15.217568152052,15.217568152262,15.217568152262,15.217568152262,15.217568152162,15.217568152242,15.217568152242,15.217568152172,14.893275798662,15.217568152222,15.217568151922,15.217568151932,15.217568151932,15.217568152022,14.414316819922,12.329121040432,12.432783671122,14.62797705949,15.21756815258,15.21756815262,15.21756815262,15.21756815252,15.21756815252,15.21756815252,14.96885372412,15.21756815293,15.21756815293,15.21756815292,14.50274296227,15.21756815267,15.21756815247,14.82730725067,14.89482337407,15.21756815257,14.93569279527,13.48825560129,15.21756815229,15.21756815229,15.21756815229,12.99876376452,15.21756815263,15.21756815263,15.2175681526,15.1342748475,15.2175681526,15.2175681526,14.21619552896,15.1199286129,15.2175681526,15.2175681526,15.2175681526,15.21756815261,15.21756815261,15.217568153,15.217568153,15.2175681523,12.8193452831,11.980338215,9.73307998642,10.7928214787
"t18",3.808339791897,2.244488956197,3.086696865597,0,0.326342807217,6.083426383297,5.836497862197,6.032374142597,6.083426382997,6.083426382897,6.083426383047,6.083426383047,6.083426383097,6.083426383057,6.083426383057,6.083426382997,6.083426382997,6.083426382907,6.083426382907,6.083426382917,6.083426382917,6.083426382517,6.083426382517,6.083426382517,6.083426382697,6.083426382697,6.083426382697,6.083426382997,6.083426382797,6.083426382797,6.083426382767,6.083426382767,6.083426382767,6.083426382767,6.083426382667,6.083426382667,4.895401732097,6.0834263829012,6.0834263829012,5.7213105651012,5.1759466231012,5.6352451722812,6.0834263829112,6.0834263829112,6.0834263829112,6.0834263829312,6.0834263828612,6.0834263828812,6.0834263828812,6.0834263830012,6.083426382897,6.083426382897,3.768393211597,6.083426382497,6.083426382497,6.083426383007,6.083426382948,6.083426382948,6.083426382957,6.083426382957,6.083426382957,5.469651541207,5.458710167397,4.795077087497,3.540688390987,5.908681339987,3.651784805037,4.101115254797,3.944513169697,8.540472333019,9.598727083189,9.525525150689,10.447174050029,12.142528869689,12.142528869689,12.142528869689,12.142528869589,12.142528869589,12.142528869989,12.142528869389,11.306326766289,12.142528869689,12.142528869649,12.142528869649,12.142528869859,12.142528869859,12.142528869859,12.142528869759,12.142528869839,12.142528869839,12.142528869769,11.818236516259,12.142528869819,12.142528869519,12.142528869529,12.142528869529,12.142528869619,11.339277537519,9.254081758029,9.357744388719,11.552937777087,12.142528870177,12.142528870217,12.142528870217,12.142528870117,12.142528870117,12.142528870117,11.893814441717,12.142528870527,12.142528870527,12.142528870517,11.427703679867,12.142528870267,12.142528870067,11.752267968267,11.819784091667,12.142528870167,11.860653512867,10.413216318887,12.142528869887,12.142528869887,12.142528869887,9.923724482117,12.142528870227,12.142528870227,12.142528870197,12.059235565097,12.142528870197,12.142528870197,11.141156246557,12.044889330497,12.142528870197,12.142528870197,12.142528870197,12.142528870207,12.142528870207,12.142528870597,12.142528870597,12.142528869897,9.744306000697,8.905298932597,6.658040704017,7.717782196297
"t15",3.58084124692,2.01699041122,3.40138208962,0.326342807217,0,5.85592783832,5.60899931722,5.80487559762,5.85592783802,5.85592783792,5.85592783807,5.85592783807,5.85592783812,5.85592783808,5.85592783808,5.85592783802,5.85592783802,5.85592783793,5.85592783793,5.85592783794,5.85592783794,5.85592783754,5.85592783754,5.85592783754,5.85592783772,5.85592783772,5.85592783772,5.85592783802,5.85592783782,5.85592783782,5.85592783779,5.85592783779,5.85592783779,5.85592783779,5.85592783769,5.85592783769,4.66790318712,5.8559278379242,5.8559278379242,5.4938120201242,4.9484480781242,5.4077466273042,5.8559278379342,5.8559278379342,5.8559278379342,5.8559278379542,5.8559278378842,5.8559278379042,5.8559278379042,5.8559278380242,5.85592783792,5.85592783792,3.54089466662,5.85592783752,5.85592783752,5.85592783803,5.855927837971,5.855927837971,5.85592783798,5.85592783798,5.85592783798,5.24215299623,5.23121162242,4.56757854252,3.31318984601,5.68118279501,3.42428626006,3.87361670982,3.71701462472,8.312973788042,9.371228538212,9.298026605712,10.219675505052,11.915030324712,11.915030324712,11.915030324712,11.915030324612,11.915030324612,11.915030325012,11.915030324412,11.078828221312,11.915030324712,11.915030324672,11.915030324672,11.915030324882,11.915030324882,11.915030324882,11.915030324782,11.915030324862,11.915030324862,11.915030324792,11.590737971282,11.915030324842,11.915030324542,11.915030324552,11.915030324552,11.915030324642,11.111778992542,9.026583213052,9.130245843742,11.32543923211,11.9150303252,11.91503032524,11.91503032524,11.91503032514,11.91503032514,11.91503032514,11.66631589674,11.91503032555,11.91503032555,11.91503032554,11.20020513489,11.91503032529,11.91503032509,11.52476942329,11.59228554669,11.91503032519,11.63315496789,10.18571777391,11.91503032491,11.91503032491,11.91503032491,9.69622593714,11.91503032525,11.91503032525,11.91503032522,11.83173702012,11.91503032522,11.91503032522,10.91365770158,11.81739078552,11.91503032522,11.91503032522,11.91503032522,11.91503032523,11.91503032523,11.91503032562,11.91503032562,11.91503032492,9.51680745572,8.67780038762,6.43054215904,7.49028365132
"t21",6.8833790752,6.8668105831,9.1584656657,6.083426383297,5.85592783832,0,5.2210399669,5.4169162473,5.4679684877,5.4679684876,5.46796848775,5.46796848775,5.4679684878,5.46796848776,5.46796848776,5.4679684877,5.4679684877,5.46796848761,5.46796848761,5.46796848762,5.46796848762,5.75612392222,5.75612392222,5.75612392222,6.20980898,6.20980898,6.20980898,6.2098089803,6.2098089801,6.2098089801,6.20980898007,6.20980898007,6.20980898007,6.20980898007,6.20980897997,6.20980897997,5.0217843294,6.2098089802042,6.2098089802042,5.8476931624042,5.3023292204042,5.7616277695842,6.2098089802142,6.2098089802142,6.2098089802142,6.2098089802342,6.2098089801642,6.2098089801842,6.2098089801842,6.2098089803042,6.2098089802,6.2098089802,3.8947758089,6.2098089798,6.2098089798,6.20980898031,6.209808980251,6.209808980251,6.20980898026,6.20980898026,6.20980898026,5.59603413851,5.5850927647,4.9214596848,6.61572767429,8.98372062329,6.72682408834,7.1761545381,7.019552453,11.615511616322,12.673766366492,12.600564433992,13.522213333332,15.217568152992,15.217568152992,15.217568152992,15.217568152892,15.217568152892,15.217568153292,15.217568152692,14.381366049592,15.217568152992,15.217568152952,15.217568152952,15.217568153162,15.217568153162,15.217568153162,15.217568153062,15.217568153142,15.217568153142,15.217568153072,14.893275799562,15.217568153122,15.217568152822,15.217568152832,15.217568152832,15.217568152922,14.414316820822,12.329121041332,12.432783672022,14.62797706039,15.21756815348,15.21756815352,15.21756815352,15.21756815342,15.21756815342,15.21756815342,14.96885372502,15.21756815383,15.21756815383,15.21756815382,14.50274296317,15.21756815357,15.21756815337,14.82730725157,14.89482337497,15.21756815347,14.93569279617,13.48825560219,15.21756815319,15.21756815319,15.21756815319,12.99876376542,15.21756815353,15.21756815353,15.2175681535,15.1342748484,15.2175681535,15.2175681535,14.21619552986,15.1199286138,15.2175681535,15.2175681535,15.2175681535,15.21756815351,15.21756815351,15.2175681539,15.2175681539,15.2175681532,12.819345284,11.9803382159,9.73307998732,10.7928214796
"t32",6.6364505541,6.619882062,8.9115371446,5.836497862197,5.60899931722,5.2210399669,0,2.5322833584,2.5833355988,2.5833355987,3.66528248865,3.66528248865,3.6652824887,3.66528248866,3.66528248866,3.6652824886,3.6652824886,3.66528248851,3.66528248851,3.66528248852,3.66528248852,5.50919540112,5.50919540112,5.50919540112,5.9628804589,5.9628804589,5.9628804589,5.9628804592,5.962880459,5.962880459,5.96288045897,5.96288045897,5.96288045897,5.96288045897,5.96288045887,5.96288045887,4.7748558083,5.9628804591042,5.9628804591042,5.6007646413042,5.0554006993042,5.5146992484842,5.9628804591142,5.9628804591142,5.9628804591142,5.9628804591342,5.9628804590642,5.9628804590842,5.9628804590842,5.9628804592042,5.9628804591,5.9628804591,3.6478472878,5.9628804587,5.9628804587,5.96288045921,5.962880459151,5.962880459151,5.96288045916,5.96288045916,5.96288045916,5.34910561741,5.3381642436,4.6745311637,6.36879915319,8.73679210219,6.47989556724,6.929226017,6.7726239319,11.368583095222,12.426837845392,12.353635912892,13.275284812232,14.970639631892,14.970639631892,14.970639631892,14.970639631792,14.970639631792,14.970639632192,14.970639631592,14.134437528492,14.970639631892,14.970639631852,14.970639631852,14.970639632062,14.970639632062,14.970639632062,14.970639631962,14.970639632042,14.970639632042,14.970639631972,14.646347278462,14.970639632022,14.970639631722,14.970639631732,14.970639631732,14.970639631822,14.167388299722,12.082192520232,12.185855150922,14.38104853929,14.97063963238,14.97063963242,14.97063963242,14.97063963232,14.97063963232,14.97063963232,14.72192520392,14.97063963273,14.97063963273,14.97063963272,14.25581444207,14.97063963247,14.97063963227,14.58037873047,14.64789485387,14.97063963237,14.68876427507,13.24132708109,14.97063963209,14.97063963209,14.97063963209,12.75183524432,14.97063963243,14.97063963243,14.9706396324,14.8873463273,14.9706396324,14.9706396324,13.96926700876,14.8730000927,14.9706396324,14.9706396324,14.9706396324,14.97063963241,14.97063963241,14.9706396328,14.9706396328,14.9706396321,12.5724167629,11.7334096948,9.48615146622,10.5458929585
"t99",6.8323268345,6.8157583424,9.107413425,6.032374142597,5.80487559762,5.4169162473,2.5322833584,0,0.3539140782,0.6073398911,3.86115876905,3.86115876905,3.8611587691,3.86115876906,3.86115876906,3.861158769,3.861158769,3.86115876891,3.86115876891,3.86115876892,3.86115876892,5.70507168152,5.70507168152,5.70507168152,6.1587567393,6.1587567393,6.1587567393,6.1587567396,6.1587567394,6.1587567394,6.15875673937,6.15875673937,6.15875673937,6.15875673937,6.15875673927,6.15875673927,4.9707320887,6.1587567395042,6.1587567395042,5.7966409217042,5.2512769797042,5.7105755288842,6.1587567395142,6.1587567395142,6.1587567395142,6.1587567395342,6.1587567394642,6.1587567394842,6.1587567394842,6.1587567396042,6.1587567395,6.1587567395,3.8437235682,6.1587567391,6.1587567391,6.15875673961,6.158756739551,6.158756739551,6.15875673956,6.15875673956,6.15875673956,5.54498189781,5.534040524,4.8704074441,6.56467543359,8.93266838259,6.67577184764,7.1251022974,6.9685002123,11.564459375622,12.622714125792,12.549512193292,13.471161092632,15.166515912292,15.166515912292,15.166515912292,15.166515912192,15.166515912192,15.166515912592,15.166515911992,14.330313808892,15.166515912292,15.166515912252,15.166515912252,15.166515912462,15.166515912462,15.166515912462,15.166515912362,15.166515912442,15.166515912442,15.166515912372,14.842223558862,15.166515912422,15.166515912122,15.166515912132,15.166515912132,15.166515912222,14.363264580122,12.278068800632,12.381731431322,14.57692481969,15.16651591278,15.16651591282,15.16651591282,15.16651591272,15.16651591272,15.16651591272,14.91780148432,15.16651591313,15.16651591313,15.16651591312,14.45169072247,15.16651591287,15.16651591267,14.77625501087,14.84377113427,15.16651591277,14.88464055547,13.43720336149,15.16651591249,15.16651591249,15.16651591249,12.94771152472,15.16651591283,15.16651591283,15.1665159128,15.0832226077,15.1665159128,15.1665159128,14.16514328916,15.0688763731,15.1665159128,15.1665159128,15.1665159128,15.16651591281,15.16651591281,15.1665159132,15.1665159132,15.1665159125,12.7682930433,11.9292859752,9.68202774662,10.7417692389
"t100",6.8833790749,6.8668105828,9.1584656654,6.083426382997,5.85592783802,5.4679684877,2.5833355988,0.3539140782,0,0.6583921315,3.91221100945,3.91221100945,3.9122110095,3.91221100946,3.91221100946,3.9122110094,3.9122110094,3.91221100931,3.91221100931,3.91221100932,3.91221100932,5.75612392192,5.75612392192,5.75612392192,6.2098089797,6.2098089797,6.2098089797,6.20980898,6.2098089798,6.2098089798,6.20980897977,6.20980897977,6.20980897977,6.20980897977,6.20980897967,6.20980897967,5.0217843291,6.2098089799042,6.2098089799042,5.8476931621042,5.3023292201042,5.7616277692842,6.2098089799142,6.2098089799142,6.2098089799142,6.2098089799342,6.2098089798642,6.2098089798842,6.2098089798842,6.2098089800042,6.2098089799,6.2098089799,3.8947758086,6.2098089795,6.2098089795,6.20980898001,6.209808979951,6.209808979951,6.20980897996,6.20980897996,6.20980897996,5.59603413821,5.5850927644,4.9214596845,6.61572767399,8.98372062299,6.72682408804,7.1761545378,7.0195524527,11.615511616022,12.673766366192,12.600564433692,13.522213333032,15.217568152692,15.217568152692,15.217568152692,15.217568152592,15.217568152592,15.217568152992,15.217568152392,14.381366049292,15.217568152692,15.217568152652,15.217568152652,15.217568152862,15.217568152862,15.217568152862,15.217568152762,15.217568152842,15.217568152842,15.217568152772,14.893275799262,15.217568152822,15.217568152522,15.217568152532,15.217568152532,15.217568152622,14.414316820522,12.329121041032,12.432783671722,14.62797706009,15.21756815318,15.21756815322,15.21756815322,15.21756815312,15.21756815312,15.21756815312,14.96885372472,15.21756815353,15.21756815353,15.21756815352,14.50274296287,15.21756815327,15.21756815307,14.82730725127,14.89482337467,15.21756815317,14.93569279587,13.48825560189,15.21756815289,15.21756815289,15.21756815289,12.99876376512,15.21756815323,15.21756815323,15.2175681532,15.1342748481,15.2175681532,15.2175681532,14.21619552956,15.1199286135,15.2175681532,15.2175681532,15.2175681532,15.21756815321,15.21756815321,15.2175681536,15.2175681536,15.2175681529,12.8193452837,11.9803382156,9.73307998702,10.7928214793
"t83",6.8833790748,6.8668105827,9.1584656653,6.083426382897,5.85592783792,5.4679684876,2.5833355987,0.6073398911,0.6583921315,0,3.91221100935,3.91221100935,3.9122110094,3.91221100936,3.91221100936,3.9122110093,3.9122110093,3.91221100921,3.91221100921,3.91221100922,3.91221100922,5.75612392182,5.75612392182,5.75612392182,6.2098089796,6.2098089796,6.2098089796,6.2098089799,6.2098089797,6.2098089797,6.20980897967,6.20980897967,6.20980897967,6.20980897967,6.20980897957,6.20980897957,5.021784329,6.2098089798042,6.2098089798042,5.8476931620042,5.3023292200042,5.7616277691842,6.2098089798142,6.2098089798142,6.2098089798142,6.2098089798342,6.2098089797642,6.2098089797842,6.2098089797842,6.2098089799042,6.2098089798,6.2098089798,3.8947758085,6.2098089794,6.2098089794,6.20980897991,6.209808979851,6.209808979851,6.20980897986,6.20980897986,6.20980897986,5.59603413811,5.5850927643,4.9214596844,6.61572767389,8.98372062289,6.72682408794,7.1761545377,7.0195524526,11.615511615922,12.673766366092,12.600564433592,13.522213332932,15.217568152592,15.217568152592,15.217568152592,15.217568152492,15.217568152492,15.217568152892,15.217568152292,14.381366049192,15.217568152592,15.217568152552,15.217568152552,15.217568152762,15.217568152762,15.217568152762,15.217568152662,15.217568152742,15.217568152742,15.217568152672,14.893275799162,15.217568152722,15.217568152422,15.217568152432,15.217568152432,15.217568152522,14.414316820422,12.329121040932,12.432783671622,14.62797705999,15.21756815308,15.21756815312,15.21756815312,15.21756815302,15.21756815302,15.21756815302,14.96885372462,15.21756815343,15.21756815343,15.21756815342,14.50274296277,15.21756815317,15.21756815297,14.82730725117,14.89482337457,15.21756815307,14.93569279577,13.48825560179,15.21756815279,15.21756815279,15.21756815279,12.99876376502,15.21756815313,15.21756815313,15.2175681531,15.134274848,15.2175681531,15.2175681531,14.21619552946,15.1199286134,15.2175681531,15.2175681531,15.2175681531,15.21756815311,15.21756815311,15.2175681535,15.2175681535,15.2175681528,12.8193452836,11.9803382155,9.73307998692,10.7928214792
