"","turnover.rates","eps.values","transition.rates"
"1",0.537382846930996,0.33642218564637,NA
"2",0.572748247999698,0.120324912248179,0.781560606556013
"3",0.886955197900534,0.122026586672291,0.533640092238784
"4",0.954280407633632,0.39548038970679,0.920362553093582
"5",0.537382846930996,0.33642218564637,0.65644185594283
"6",0.572748247999698,0.120324912248179,NA
"7",0.886955197900534,0.122026586672291,0.347415829310194
"8",0.954280407633632,0.39548038970679,0.774438832420856
"9",0.537382846930996,0.33642218564637,0.603322384180501
"10",0.572748247999698,0.120324912248179,0.244452816434205
"11",0.886955197900534,0.122026586672291,NA
"12",0.954280407633632,0.39548038970679,0.997666534502059
"13",0.537382846930996,0.33642218564637,0.716350221540779
"14",0.572748247999698,0.120324912248179,0.743533046683297
"15",0.886955197900534,0.122026586672291,0.909971343353391
"16",0.954280407633632,0.39548038970679,NA
