,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,-6.669828,-0.4974002,-3.7351644,23.268297,6.3421717,-2.7773979,-3.6845105,6.309934,-4.851175,23.687641,4.545074,-2.6907525,13.782107,-4.195491,-3.856531
t104,-6.9735765,9.354338,-3.1466043,43.746273,14.134683,-5.739547,-8.270462,2.9305718,-3.9822404,33.24927,12.97569,-1.6136316,10.441006,-1.5722069,-4.4590116
t115,-6.9918075,9.440883,-3.1300714,43.739258,14.228527,-5.746754,-8.284817,2.957324,-3.970766,33.296963,12.804766,-1.5724438,10.369314,-1.5488403,-4.460001
t116,-6.9781356,9.458766,-3.1441085,43.73857,14.228736,-5.7214007,-8.302869,2.8688283,-3.9814682,33.319504,12.7864485,-1.5678302,10.406458,-1.558081,-4.466753
t82,-6.9649925,9.124171,-3.1016304,43.716087,14.152239,-5.7153935,-8.288966,3.0519073,-3.9459748,33.23539,13.231095,-1.6540816,10.42916,-1.5947156,-4.4708385
t52,-6.3455806,8.10105,-2.7523468,41.461353,13.464245,-5.366054,-7.9098754,2.8045478,-3.4885552,31.212053,11.897972,-1.5316923,8.641541,-1.4153281,-4.22218
t53,-6.2174582,8.068205,-2.699541,41.062916,13.332181,-5.321657,-7.8298874,2.7219927,-3.4167354,30.859795,11.79144,-1.45828,8.407712,-1.3514332,-4.193452
t16,-4.0934544,1.6212955,-1.6076949,34.47942,10.613463,-4.040851,-6.192809,2.575617,-2.0959232,23.296114,9.75035,-2.2953963,2.6595845,-0.5893354,-3.68504
t48,-6.7420154,0.49024457,-2.9619117,43.89632,13.245578,-5.127006,-7.5579147,4.6275344,-3.7902982,31.922678,12.357843,-3.3343818,8.008182,-2.208017,-4.640124
t49,-6.78273,0.4820153,-3.0758507,44.39151,13.126153,-5.151834,-7.64077,4.5852957,-3.8871753,32.158195,12.371333,-3.4875805,8.302543,-2.2840133,-4.6905127
t29,-4.9732337,0.35106343,-1.7994051,43.042263,13.529519,-4.3214207,-6.846752,4.574966,-2.4168236,24.577951,11.180678,-3.273192,5.3854294,-0.32314363,-4.1433406
t58,-6.305432,-0.034231484,-2.5215394,48.0236,14.983885,-4.8052235,-7.5348725,5.7871857,-3.191958,28.695745,12.855115,-3.7798302,7.8487673,-1.0070153,-4.662584
t97,-6.3629932,-0.033836614,-2.6277707,48.557068,15.110669,-4.847204,-7.618875,5.977958,-3.287082,28.84873,12.673277,-3.8422165,8.150258,-1.0335212,-4.754986
t98,-6.303865,-0.041197885,-2.6004527,48.47151,15.061139,-4.8049655,-7.605736,5.9191265,-3.2649724,28.775673,12.739341,-3.8561502,8.033104,-1.0363109,-4.7393184
t33,-6.3738313,-0.034395423,-2.5107446,47.78048,14.728317,-4.9400625,-7.577373,5.891149,-3.3889318,29.452309,12.421776,-3.8586297,8.081935,-1.0958285,-4.7529297
t27,-4.864483,0.3895747,-1.7297739,42.690617,13.469336,-4.263072,-6.835325,4.4721174,-2.2617614,23.919626,11.1834,-3.3262463,5.0596094,-0.2216988,-3.9974084
t152,-6.257361,-0.04570185,-2.5604048,48.44707,15.166539,-4.836502,-7.684715,5.742272,-3.2701173,28.72813,12.898719,-4.1206045,8.388673,-0.9673274,-4.7865043
t153,-6.257192,-0.0456782,-2.5603905,48.44682,15.166264,-4.836455,-7.684691,5.7422357,-3.2701435,28.728542,12.899302,-4.1202416,8.389453,-0.96753913,-4.786534
t109,-6.3032,-0.0023651242,-2.435797,49.118366,15.286757,-5.0321507,-7.8493304,6.149324,-3.1481588,28.563446,12.486685,-4.0785985,8.3302,-0.94249815,-4.5006275
t110,-6.3132567,0.023790538,-2.443371,49.22376,15.362873,-5.027765,-7.8580585,6.155994,-3.1338086,28.549028,12.623082,-4.077626,8.357161,-0.91475594,-4.5144577
t68,-6.383241,-0.027969515,-2.5361814,48.920338,15.344474,-4.9765334,-7.779442,6.1439285,-3.2040386,28.565474,12.689646,-4.099364,8.103987,-0.9234611,-4.543855
t107,-6.3665366,-0.0752237,-2.559839,49.008392,15.123849,-4.9395857,-7.8069124,6.407053,-3.219198,28.536716,12.43064,-4.2674465,8.131236,-0.9102073,-4.5804076
t108,-6.103071,-0.049438726,-2.3974466,48.09605,14.901444,-4.832688,-7.668396,6.1417027,-3.022493,27.65163,12.142138,-4.1132402,7.553068,-0.7632277,-4.4583683
t139,-6.40801,-0.09198009,-2.6152384,47.990353,14.986588,-4.7360606,-7.6033554,5.773486,-3.3609643,29.255611,13.343264,-4.1220756,8.314712,-1.230779,-4.5532866
t140,-6.4103785,-0.08963672,-2.6174345,47.98687,14.968497,-4.73788,-7.605761,5.785608,-3.3610597,29.250557,13.359803,-4.1198025,8.305936,-1.2304473,-4.549953
t5,-5.796293,1.3634925,-2.684654,36.22124,11.398116,-4.5097275,-6.906601,2.463968,-3.5195718,30.292253,10.404753,-2.825826,5.0638146,-1.9937052,-4.4386983
t51,-5.162387,0.0014113784,-2.4560149,36.47376,12.04862,-4.7833495,-7.6421237,0.9085088,-2.9607153,31.996237,-0.30039164,-3.3779988,-0.14130573,-2.047012,-3.2628314
t70,-6.026615,-0.051022828,-2.9246073,39.09304,12.914296,-5.1689487,-8.117859,1.1708419,-3.5964837,35.026405,-0.12011434,-3.894202,1.1453414,-2.6003854,-3.600633
t71,-5.559242,-0.01636268,-2.6885939,37.61261,12.413455,-4.9361396,-7.874518,0.93175197,-3.2561867,33.29236,-0.21222773,-3.66447,0.19101857,-2.2743096,-3.4036107
t88,-6.029365,-0.017507805,-2.969155,39.22755,12.925986,-5.110481,-8.200374,1.4009387,-3.5623047,35.081684,-0.28990433,-3.742645,0.8312979,-2.5631487,-3.5938706
t146,-5.9762206,-0.024100363,-2.9359138,39.293495,12.848683,-5.1359262,-8.19932,1.3579078,-3.5285645,35.041702,-0.35439602,-3.7219834,0.6749916,-2.558095,-3.5034826
t147,-5.9745536,-0.024154484,-2.9358177,39.28518,12.854585,-5.1338763,-8.196738,1.3523753,-3.5282998,35.03955,-0.3522842,-3.723376,0.67879486,-2.5573986,-3.5055065
t113,-6.0231934,-0.12670013,-2.9294407,39.479156,12.8923855,-5.1404834,-8.062868,1.5847518,-3.6107805,35.1006,-0.16927712,-3.8998299,0.79011154,-2.6282203,-3.6324315
t114,-6.015493,-0.11504489,-2.9387777,39.480305,12.882739,-5.1374598,-8.068835,1.5472028,-3.6080968,35.04057,-0.14449713,-3.8950555,0.8358865,-2.6151702,-3.6291814
t121,-6.1226783,-0.013669885,-2.9475367,39.396355,12.674631,-5.1137815,-8.051949,1.5403659,-3.6191788,34.925232,-0.11616727,-3.858384,1.0948734,-2.5466962,-3.5173175
t122,-6.09331,-0.02403809,-2.9556806,39.352757,12.70986,-5.1100035,-8.049525,1.5054317,-3.6307628,34.922325,-0.13051865,-3.8821125,1.1369009,-2.538061,-3.551057
t36,-6.281531,-0.0785225,-2.993058,39.04219,12.71965,-5.0518985,-8.015147,1.5137444,-3.6452043,35.127735,-0.0015249798,-3.8982377,0.7060442,-2.597901,-3.6450593
t35,-6.489071,-0.01347462,-3.1840742,39.707268,12.468922,-4.9706483,-7.847243,2.1411493,-3.938214,34.848793,3.3238096,-3.8279634,2.5551224,-2.6005943,-3.9804265
t125,-6.3501964,0.54950637,-3.1173427,39.648323,12.736572,-4.9202704,-7.9199634,1.8058009,-3.8825974,34.82055,1.6761789,-3.7703836,1.9314833,-2.4446232,-4.0212526
t126,-6.339132,0.53723854,-3.1111443,39.65812,12.820558,-4.9094357,-7.9199014,1.7900469,-3.883632,34.829216,1.5253072,-3.7734761,1.9739852,-2.4453442,-4.018076
t111,-6.328649,0.5719268,-3.1284444,39.602177,12.7300825,-4.9097714,-7.938446,1.8018637,-3.8977635,34.8077,1.5520415,-3.803807,1.962348,-2.428609,-4.0281043
t150,-6.914009,0.5115575,-4.137768,37.39262,10.501047,-4.9082236,-7.5914245,4.4739347,-4.7433143,35.620255,15.362045,-3.2817857,7.2792177,-2.6074972,-6.0231
t151,-6.9133945,0.511599,-4.1374135,37.397377,10.504708,-4.9074397,-7.5910997,4.46874,-4.743081,35.620052,15.35859,-3.2819245,7.279053,-2.6069012,-6.023187
