,0,1,2,3,4,5,6,7,8,9
t19,9.154026,-1.6162251,3.5020201,8.739774,-1.5237737,2.2758803,5.6416616,3.6934252,-4.9779367,3.3307724
t30,9.049096,-1.4765708,3.4004476,8.732586,-1.533691,2.2339177,5.7150397,3.7426383,-5.115667,3.5250576
t61,9.059376,-1.5851697,3.4110744,8.694784,-1.6518769,2.166998,5.635035,3.6175885,-5.073891,3.4628448
t62,9.082872,-1.5026546,3.4479797,8.764067,-1.4497737,2.2634585,5.731879,3.803109,-5.071919,3.4424012
t44,9.120595,-1.6121659,3.583932,8.703173,-1.574164,2.2893782,5.8350163,3.758034,-4.934205,3.5378318
t25,9.034553,-1.5586052,3.524343,8.814325,-1.4116307,2.1880648,5.814794,3.8691478,-4.9893856,3.3669496
t48,9.011208,-1.4187461,3.057524,8.846937,-1.399819,2.1342669,5.3570356,3.5280957,-5.3295894,3.25811
t85,8.945619,-1.3140297,3.031644,8.816724,-1.5076852,2.2038999,5.3491526,3.6003788,-5.293626,3.3337302
t86,8.951795,-1.347339,3.095686,8.8559265,-1.4921486,2.1639383,5.408454,3.5717945,-5.250063,3.3022332
t39,8.814151,-1.1616174,2.6455226,9.038272,-1.3426645,1.9492978,5.040272,3.4218647,-5.539743,2.9957201
t40,8.735356,-1.2504493,2.754173,8.93506,-1.3649004,1.9509782,5.143495,3.4283164,-5.4423747,3.080927
t38,8.788653,-0.89795685,2.4058352,9.338775,-1.3009698,1.8805736,4.830122,3.3594973,-5.7037416,2.838598
t75,8.73023,-0.92742413,2.34071,9.246029,-1.2816749,1.9342982,4.854804,3.277046,-5.7120414,2.765514
t76,8.763818,-1.0220059,2.2790031,9.145475,-1.2087405,1.9298028,4.8355374,3.1702838,-5.6796584,2.7123682
t83,8.807937,-0.8795869,2.4207268,9.163113,-1.21006,1.7506291,4.787475,3.4645014,-5.7829547,2.8809583
t84,8.7583885,-0.94684803,2.301314,9.213529,-1.2341433,1.7989182,4.7476344,3.3379292,-5.7881417,2.7488499
t16,8.6961155,-1.0675937,2.4094417,9.046131,-1.2336442,1.9499887,5.0227423,3.3127131,-5.7278132,2.8101432
t15,8.791292,-1.0728278,2.458713,9.091993,-1.2628938,1.8627938,4.9218683,3.3787875,-5.6859756,2.8721454
t77,0.3714656,13.32719,7.9630694,4.2228484,9.029441,1.2184033,1.0727254,3.2308857,11.862407,3.0203025
t78,0.38329542,13.303015,7.9658074,4.2574463,9.051952,1.2245164,1.0261978,3.229362,11.85084,3.0172145
t53,0.4915877,13.211729,7.707851,4.355922,9.019641,1.2942599,0.9947899,3.1243198,11.701826,3.046355
t54,0.6230983,13.357814,7.8091507,4.395497,9.161958,1.3633212,1.0292768,3.2538133,11.773222,2.9723516
t17,0.562597,13.314434,7.8569145,4.353858,9.118128,1.3119665,0.97997814,3.265625,11.805612,2.9856775
t46,0.6041446,13.41809,7.7515306,4.297099,9.197806,1.234586,1.1969999,3.5074284,11.599127,2.560728
t47,0.5714223,13.314712,7.746882,4.3374004,9.127739,1.2150372,1.0426726,3.4916885,11.6906,2.70941
t45,0.45571512,13.339436,7.907421,4.2075543,9.140228,1.1422096,1.1655883,3.5460591,11.6120205,2.5692644
t20,0.36379832,13.199776,7.8715363,4.2674084,9.065294,1.1124437,0.9886497,3.4444945,11.636703,2.6701374
t21,0.29300243,13.1752,7.926848,4.211233,9.057146,1.0911272,1.0015262,3.4324381,11.614029,2.6300213
t26,0.09400628,13.09621,8.156179,4.307718,9.222825,1.2044289,0.75822246,3.5400825,11.766129,2.644818
t32,0.05075823,13.143673,8.231786,4.257922,9.275267,1.2491832,0.8073484,3.5715518,11.734607,2.6329806
t67,0.17908531,13.082834,8.033494,4.2124023,9.408119,1.3443862,0.74317884,3.5266294,11.680294,2.5091393
t68,0.2328367,12.9787445,8.000136,4.22668,9.301835,1.2167103,0.7011985,3.5550764,11.619258,2.479793
t22,0.2465102,13.063551,8.141874,4.2289963,9.189132,1.0711938,0.70541024,3.7313712,11.673992,2.5649035
t11,0.10181792,13.185714,8.231259,4.2286,9.199837,1.180065,0.86848444,3.5884953,11.7230625,2.711481
t50,-1.245016,0.5631362,6.9192147,8.927996,0.044531494,1.738181,4.8311687,7.772439,4.4194117,-1.8076372
t93,-1.2924092,0.5483094,6.7916436,8.877526,0.16618095,1.8662447,4.8189926,7.6660466,4.4538326,-1.6622424
t94,-1.3149136,0.6290065,6.8250284,8.919457,0.11027598,1.835572,4.89878,7.757499,4.36999,-1.6934909
t91,4.009608,5.6967907,1.0932095,-0.059417985,2.4992313,6.708354,1.1116363,8.301779,4.2301736,0.29759064
t92,3.889044,5.773654,1.097981,0.009637044,2.369692,6.5805945,1.1175203,8.274438,4.253694,0.24725191
t7,3.7968924,5.7980924,1.0124258,0.1548779,2.298836,6.5488944,1.1313081,8.254031,4.315806,0.15369028
t97,4.1221576,5.5461755,1.154088,-0.35111797,2.6788366,6.576206,0.93052036,8.477806,4.1569257,0.32655746
t98,4.0008883,5.6463394,1.0818553,-0.4094757,2.5764313,6.5404663,0.86551213,8.474885,4.2079225,0.24922977
t37,3.9242454,5.720359,1.1765212,-0.384173,2.6357784,6.456733,0.8265792,8.584877,4.155462,0.20407054
t89,3.974518,5.6577044,1.0468459,-0.28007913,2.6984162,6.5405517,0.75932014,8.617336,4.33509,0.122022144
t90,3.9582398,5.620951,0.89259964,-0.2919631,2.5774171,6.662275,0.69226533,8.551426,4.1496644,0.04841191
t13,4.057491,5.6565914,0.99807566,-0.08270948,2.7075956,6.7796745,1.023367,8.621862,4.150684,0.13452426
t14,3.9416504,5.745437,0.97859144,-0.15069562,2.611809,6.6443963,1.0042685,8.709461,4.3214855,0.1181384
