"accepted_species","sorted"
"t71",0.941716811807097
"t84",1.24638489211412
"t85",0.686405278295112
"t3",-0.225844217031573
"t21",0.785301196446279
"t99",0.825621302374527
"t100",0.815434018490051
"t82",0.277657485929101
"t83",0.276672480284886
"t61",0.201032123121579
"t62",-0.0701450834669241
"t54",-0.234738565709929
"t5",0.918761906011093
"t57",1.83358965593358
"t58",2.15094419175369
"t11",1.15586805575609
"t79",0.551399968950771
"t80",0.337342492985132
"t59",0.889687588505798
"t60",2.12991388432558
"t32",0.966229853332327
"t33",0.97886987225642
"t46",1.08872854180223
"t47",0.966747008323079
"t88",1.24788998481405
"t89",1.35485817072756
"t51",1.41966181385944
"t30",-0.39550682312885
"t48",0.496940686128582
"t49",0.64027375621432
"t7",-0.647224441091828
"t14",0.70686980318808
"t15",-0.393088443587397
"t29",-0.666623378462861
"t81",-0.100667265978884
"t93",-0.263280044457303
"t94",-0.30601021018731
"t20",-1.12716704551302
"t1",-1.63633199986173
"t2",-0.195590768341302
"t18",-0.0992363545954229
"t19",-0.773164733723747
"t12",-0.0867837654285978
"t9",1.15554383141277
"t75",-0.863890841482248
"t76",-0.795309190152718
"t74",-0.489745014972627
"t31",-1.15776509465453
"t10",-1.50587088343407
"t4",-0.899852620072974
"t28",-0.137424109472211
"t65",-0.37011914602899
"t66",-0.381949870157507
"t86",0.948595190765774
"t87",0.697668754124577
"t36",0.753187389980927
"t16",-0.25322636881498
"t17",-0.254703666854373
"t34",NA
"t35",-1.04191328360224
"t72",NA
"t73",NA
"t27",NA
"t41",NA
"t42",NA
"t22",-0.547116383678113
"t67",-2.27833670509085
"t68",NA
"t44",NA
"t63",-2.02167492533052
"t64",-1.72096018318059
"t69",NA
"t70",NA
"t25",-1.52774957304577
"t50",-1.48407535339003
"t77",-1.22393591976136
"t78",-1.70182577816451
"t37",-1.66924676338723
"t8",-0.548250031751172
"t97",0.121035841747013
"t98",0.0405880050004956
"t39",0.738764005689563
"t40",0.169092792542786
"t13",2.19202336627757
"t55",1.30607301912367
"t56",1.80504799362624
"t38",0.413757504998524
"t95",0.207842685902729
"t96",0.104153579109205
"t45",0.611940453297753
"t23",1.16621382940446
"t24",0.95194493326228
"t6",-0.014272123961467
"t43",-0.0280601306152584
"t52",-0.200003469753871
"t53",0.0888895371999038
"t26",1.08332801953452
"t90",-0.27986181669029
"t91",-0.521589555817002
"t92",-0.670498101961894
