"","nbr_traits","class","model","states","correlation","uncorr_traits","fraction_uncorr_traits","lambda","kappa","highCor","manTrait"
"1",1,"ordinal","ARD",2,"1",1,0,0.046840965282172,0.428799480898306,0,0
