"","t119","t120","t84","t85","t49","t67","t68","t75","t76","t50","t31","t57","t58","t36","t37","t22","t12","t13","t18","t19","t6","t45","t86","t87","t115","t116","t103","t104","t102","t21","t20","t74","t105","t106","t62","t61","t94","t95","t35","t17","t43","t107","t108","t55","t56","t51","t60","t117","t118","t98","t99","t109","t110","t88","t89","t77","t78","t33","t34","t9","t14","t16","t92","t93","t72","t73","t10","t8","t11","t38","t47","t48","t90","t91","t59","t7","t15","t53","t54","t25","t70","t71","t32","t39","t40","t29","t28","t30","t41","t121","t122","t46","t79","t80","t96","t97","t42","t4","t65","t66","t26","t27","t111","t112","t100","t83","t81","t82","t44","t63","t64","t69","t113","t114","t101","t52","t5","t23","t24","t3","t2","t1"
"t103",7.5337739601312,7.5337739601312,7.4379008410822,7.5337739601022,7.5337739602022,7.5337739602022,7.5337739602022,7.5337739601022,7.5337739601022,7.5337739601022,7.5337739601122,7.5337739601122,7.5337739601122,6.9874042796722,7.5337739601122,7.5337739603122,7.5337739603422,7.3025193793422,7.5337739597422,7.0978555790422,6.1074124057422,6.3276602714122,6.3276602714122,6.3276602714122,6.3276602713152,6.3276602713152,0,0.11651258158,0.14356225214,2.29588434407,2.84505528717,2.88367526009,2.88367526005,2.88367526005,2.88367526009,2.70326164644,2.88367526004,2.88367526004,2.36277372117,3.87035054226,4.95892352946,4.95892352942,4.95892352942,4.958923529489,4.958923529489,4.95892352936,4.95892352941,4.958923529348,4.958923529348,4.9589235294,4.9589235294,4.95892352942,4.95892352942,4.95892352946,4.95892352946,4.95892352953,4.7745767676,4.87372069253,4.95892352953,4.95892352943,3.541968189478,4.958923529268,4.958923529668,4.958923529668,4.958923529668,4.958923529668,4.958923529768,3.164095374248,4.024409821768,4.464203032768,4.958923529668,4.958923529668,4.958923529568,4.958923529568,4.958923529568,4.9592294888622,4.9592294898022,4.9592294894022,4.9592294894022,4.7324546667022,4.9592294893622,4.9592294893622,4.9592294893022,4.9592294893022,4.9592294893022,4.9592294893622,4.9592294893622,4.9592294894022,4.9592294894022,4.9592294893772,4.9592294893772,4.9248555355922,4.9592294892922,4.9592294892922,4.9592294893922,4.9592294893922,4.4298127574102,3.6132526353922,4.9802560543122,4.9802560543122,4.9802560548122,4.9802560548122,4.9802560543022,4.9802560543022,4.9802560543122,4.9802560542722,4.9802560549722,4.9802560549722,4.9802560547722,4.9802560547722,4.9802560547722,4.9802560542722,4.9802560543122,4.9802560543122,4.9802560543122,4.9802560542722,6.7503482068122,6.7503482070122,6.7503482070122,4.6870116621122,5.1582607087022,7.1299265844362
"t104",7.5337739601312,7.5337739601312,7.4379008410822,7.5337739601022,7.5337739602022,7.5337739602022,7.5337739602022,7.5337739601022,7.5337739601022,7.5337739601022,7.5337739601122,7.5337739601122,7.5337739601122,6.9874042796722,7.5337739601122,7.5337739603122,7.5337739603422,7.3025193793422,7.5337739597422,7.0978555790422,6.1074124057422,6.3276602714122,6.3276602714122,6.3276602714122,6.3276602713152,6.3276602713152,0.11651258158,0,0.14356225214,2.29588434407,2.84505528717,2.88367526009,2.88367526005,2.88367526005,2.88367526009,2.70326164644,2.88367526004,2.88367526004,2.36277372117,3.87035054226,4.95892352946,4.95892352942,4.95892352942,4.958923529489,4.958923529489,4.95892352936,4.95892352941,4.958923529348,4.958923529348,4.9589235294,4.9589235294,4.95892352942,4.95892352942,4.95892352946,4.95892352946,4.95892352953,4.7745767676,4.87372069253,4.95892352953,4.95892352943,3.541968189478,4.958923529268,4.958923529668,4.958923529668,4.958923529668,4.958923529668,4.958923529768,3.164095374248,4.024409821768,4.464203032768,4.958923529668,4.958923529668,4.958923529568,4.958923529568,4.958923529568,4.9592294888622,4.9592294898022,4.9592294894022,4.9592294894022,4.7324546667022,4.9592294893622,4.9592294893622,4.9592294893022,4.9592294893022,4.9592294893022,4.9592294893622,4.9592294893622,4.9592294894022,4.9592294894022,4.9592294893772,4.9592294893772,4.9248555355922,4.9592294892922,4.9592294892922,4.9592294893922,4.9592294893922,4.4298127574102,3.6132526353922,4.9802560543122,4.9802560543122,4.9802560548122,4.9802560548122,4.9802560543022,4.9802560543022,4.9802560543122,4.9802560542722,4.9802560549722,4.9802560549722,4.9802560547722,4.9802560547722,4.9802560547722,4.9802560542722,4.9802560543122,4.9802560543122,4.9802560543122,4.9802560542722,6.7503482068122,6.7503482070122,6.7503482070122,4.6870116621122,5.1582607087022,7.1299265844362
"t102",7.5337739601312,7.5337739601312,7.4379008410822,7.5337739601022,7.5337739602022,7.5337739602022,7.5337739602022,7.5337739601022,7.5337739601022,7.5337739601022,7.5337739601122,7.5337739601122,7.5337739601122,6.9874042796722,7.5337739601122,7.5337739603122,7.5337739603422,7.3025193793422,7.5337739597422,7.0978555790422,6.1074124057422,6.3276602714122,6.3276602714122,6.3276602714122,6.3276602713152,6.3276602713152,0.14356225214,0.14356225214,0,2.29588434407,2.84505528717,2.88367526009,2.88367526005,2.88367526005,2.88367526009,2.70326164644,2.88367526004,2.88367526004,2.36277372117,3.87035054226,4.95892352946,4.95892352942,4.95892352942,4.958923529489,4.958923529489,4.95892352936,4.95892352941,4.958923529348,4.958923529348,4.9589235294,4.9589235294,4.95892352942,4.95892352942,4.95892352946,4.95892352946,4.95892352953,4.7745767676,4.87372069253,4.95892352953,4.95892352943,3.541968189478,4.958923529268,4.958923529668,4.958923529668,4.958923529668,4.958923529668,4.958923529768,3.164095374248,4.024409821768,4.464203032768,4.958923529668,4.958923529668,4.958923529568,4.958923529568,4.958923529568,4.9592294888622,4.9592294898022,4.9592294894022,4.9592294894022,4.7324546667022,4.9592294893622,4.9592294893622,4.9592294893022,4.9592294893022,4.9592294893022,4.9592294893622,4.9592294893622,4.9592294894022,4.9592294894022,4.9592294893772,4.9592294893772,4.9248555355922,4.9592294892922,4.9592294892922,4.9592294893922,4.9592294893922,4.4298127574102,3.6132526353922,4.9802560543122,4.9802560543122,4.9802560548122,4.9802560548122,4.9802560543022,4.9802560543022,4.9802560543122,4.9802560542722,4.9802560549722,4.9802560549722,4.9802560547722,4.9802560547722,4.9802560547722,4.9802560542722,4.9802560543122,4.9802560543122,4.9802560543122,4.9802560542722,6.7503482068122,6.7503482070122,6.7503482070122,4.6870116621122,5.1582607087022,7.1299265844362
"t21",7.5337739600612,7.5337739600612,7.4379008410122,7.5337739600322,7.5337739601322,7.5337739601322,7.5337739601322,7.5337739600322,7.5337739600322,7.5337739600322,7.5337739600422,7.5337739600422,7.5337739600422,6.9874042796022,7.5337739600422,7.5337739602422,7.5337739602722,7.3025193792722,7.5337739596722,7.0978555789722,6.1074124056722,6.3276602713422,6.3276602713422,6.3276602713422,6.3276602712452,6.3276602712452,2.29588434407,2.29588434407,2.29588434407,0,2.8450552871,2.88367526002,2.88367525998,2.88367525998,2.88367526002,2.70326164637,2.88367525997,2.88367525997,2.3627737211,3.87035054219,4.95892352939,4.95892352935,4.95892352935,4.958923529419,4.958923529419,4.95892352929,4.95892352934,4.958923529278,4.958923529278,4.95892352933,4.95892352933,4.95892352935,4.95892352935,4.95892352939,4.95892352939,4.95892352946,4.77457676753,4.87372069246,4.95892352946,4.95892352936,3.541968189408,4.958923529198,4.958923529598,4.958923529598,4.958923529598,4.958923529598,4.958923529698,3.164095374178,4.024409821698,4.464203032698,4.958923529598,4.958923529598,4.958923529498,4.958923529498,4.958923529498,4.9592294887922,4.9592294897322,4.9592294893322,4.9592294893322,4.7324546666322,4.9592294892922,4.9592294892922,4.9592294892322,4.9592294892322,4.9592294892322,4.9592294892922,4.9592294892922,4.9592294893322,4.9592294893322,4.9592294893072,4.9592294893072,4.9248555355222,4.9592294892222,4.9592294892222,4.9592294893222,4.9592294893222,4.4298127573402,3.6132526353222,4.9802560542422,4.9802560542422,4.9802560547422,4.9802560547422,4.9802560542322,4.9802560542322,4.9802560542422,4.9802560542022,4.9802560549022,4.9802560549022,4.9802560547022,4.9802560547022,4.9802560547022,4.9802560542022,4.9802560542422,4.9802560542422,4.9802560542422,4.9802560542022,6.7503482067422,6.7503482069422,6.7503482069422,4.6870116620422,5.1582607086322,7.1299265843662
"t20",7.4951539873612,7.4951539873612,7.3992808683122,7.4951539873322,7.4951539874322,7.4951539874322,7.4951539874322,7.4951539873322,7.4951539873322,7.4951539873322,7.4951539873422,7.4951539873422,7.4951539873422,6.9487843069022,7.4951539873422,7.4951539875422,7.4951539875722,7.2638994065722,7.4951539869722,7.0592356062722,6.0687924329722,6.2890402986422,6.2890402986422,6.2890402986422,6.2890402985452,6.2890402985452,2.84505528717,2.84505528717,2.84505528717,2.8450552871,0,2.28464217292,2.28464217288,2.28464217288,2.28464217292,2.10422855927,2.28464217287,2.28464217287,1.763740634,3.83173056949,4.92030355669,4.92030355665,4.92030355665,4.920303556719,4.920303556719,4.92030355659,4.92030355664,4.920303556578,4.920303556578,4.92030355663,4.92030355663,4.92030355665,4.92030355665,4.92030355669,4.92030355669,4.92030355676,4.73595679483,4.83510071976,4.92030355676,4.92030355666,3.503348216708,4.920303556498,4.920303556898,4.920303556898,4.920303556898,4.920303556898,4.920303556998,3.125475401478,3.985789848998,4.425583059998,4.920303556898,4.920303556898,4.920303556798,4.920303556798,4.920303556798,4.9206095160922,4.9206095170322,4.9206095166322,4.9206095166322,4.6938346939322,4.9206095165922,4.9206095165922,4.9206095165322,4.9206095165322,4.9206095165322,4.9206095165922,4.9206095165922,4.9206095166322,4.9206095166322,4.9206095166072,4.9206095166072,4.8862355628222,4.9206095165222,4.9206095165222,4.9206095166222,4.9206095166222,4.3911927846402,3.5746326626222,4.9416360815422,4.9416360815422,4.9416360820422,4.9416360820422,4.9416360815322,4.9416360815322,4.9416360815422,4.9416360815022,4.9416360822022,4.9416360822022,4.9416360820022,4.9416360820022,4.9416360820022,4.9416360815022,4.9416360815422,4.9416360815422,4.9416360815422,4.9416360815022,6.7117282340422,6.7117282342422,6.7117282342422,4.6483916893422,5.1196407359322,7.0913066116662
"t74",7.5337739602812,7.5337739602812,7.4379008412322,7.5337739602522,7.5337739603522,7.5337739603522,7.5337739603522,7.5337739602522,7.5337739602522,7.5337739602522,7.5337739602622,7.5337739602622,7.5337739602622,6.9874042798222,7.5337739602622,7.5337739604622,7.5337739604922,7.3025193794922,7.5337739598922,7.0978555791922,6.1074124058922,6.3276602715622,6.3276602715622,6.3276602715622,6.3276602714652,6.3276602714652,2.88367526009,2.88367526009,2.88367526009,2.88367526002,2.28464217292,0,0.44730653636,0.44730653636,0.7232680942,0.67694718279,0.85736079639,0.85736079639,0.83603739252,3.87035054241,4.95892352961,4.95892352957,4.95892352957,4.958923529639,4.958923529639,4.95892352951,4.95892352956,4.958923529498,4.958923529498,4.95892352955,4.95892352955,4.95892352957,4.95892352957,4.95892352961,4.95892352961,4.95892352968,4.77457676775,4.87372069268,4.95892352968,4.95892352958,3.541968189628,4.958923529418,4.958923529818,4.958923529818,4.958923529818,4.958923529818,4.958923529918,3.164095374398,4.024409821918,4.464203032918,4.958923529818,4.958923529818,4.958923529718,4.958923529718,4.958923529718,4.9592294890122,4.9592294899522,4.9592294895522,4.9592294895522,4.7324546668522,4.9592294895122,4.9592294895122,4.9592294894522,4.9592294894522,4.9592294894522,4.9592294895122,4.9592294895122,4.9592294895522,4.9592294895522,4.9592294895272,4.9592294895272,4.9248555357422,4.9592294894422,4.9592294894422,4.9592294895422,4.9592294895422,4.4298127575602,3.6132526355422,4.9802560544622,4.9802560544622,4.9802560549622,4.9802560549622,4.9802560544522,4.9802560544522,4.9802560544622,4.9802560544222,4.9802560551222,4.9802560551222,4.9802560549222,4.9802560549222,4.9802560549222,4.9802560544222,4.9802560544622,4.9802560544622,4.9802560544622,4.9802560544222,6.7503482069622,6.7503482071622,6.7503482071622,4.6870116622622,5.1582607088522,7.1299265845862
"t105",7.5337739602412,7.5337739602412,7.4379008411922,7.5337739602122,7.5337739603122,7.5337739603122,7.5337739603122,7.5337739602122,7.5337739602122,7.5337739602122,7.5337739602222,7.5337739602222,7.5337739602222,6.9874042797822,7.5337739602222,7.5337739604222,7.5337739604522,7.3025193794522,7.5337739598522,7.0978555791522,6.1074124058522,6.3276602715222,6.3276602715222,6.3276602715222,6.3276602714252,6.3276602714252,2.88367526005,2.88367526005,2.88367526005,2.88367525998,2.28464217288,0.44730653636,0,0.08902455152,0.72326809416,0.67694718275,0.85736079635,0.85736079635,0.83603739248,3.87035054237,4.95892352957,4.95892352953,4.95892352953,4.958923529599,4.958923529599,4.95892352947,4.95892352952,4.958923529458,4.958923529458,4.95892352951,4.95892352951,4.95892352953,4.95892352953,4.95892352957,4.95892352957,4.95892352964,4.77457676771,4.87372069264,4.95892352964,4.95892352954,3.541968189588,4.958923529378,4.958923529778,4.958923529778,4.958923529778,4.958923529778,4.958923529878,3.164095374358,4.024409821878,4.464203032878,4.958923529778,4.958923529778,4.958923529678,4.958923529678,4.958923529678,4.9592294889722,4.9592294899122,4.9592294895122,4.9592294895122,4.7324546668122,4.9592294894722,4.9592294894722,4.9592294894122,4.9592294894122,4.9592294894122,4.9592294894722,4.9592294894722,4.9592294895122,4.9592294895122,4.9592294894872,4.9592294894872,4.9248555357022,4.9592294894022,4.9592294894022,4.9592294895022,4.9592294895022,4.4298127575202,3.6132526355022,4.9802560544222,4.9802560544222,4.9802560549222,4.9802560549222,4.9802560544122,4.9802560544122,4.9802560544222,4.9802560543822,4.9802560550822,4.9802560550822,4.9802560548822,4.9802560548822,4.9802560548822,4.9802560543822,4.9802560544222,4.9802560544222,4.9802560544222,4.9802560543822,6.7503482069222,6.7503482071222,6.7503482071222,4.6870116622222,5.1582607088122,7.1299265845462
"t106",7.5337739602412,7.5337739602412,7.4379008411922,7.5337739602122,7.5337739603122,7.5337739603122,7.5337739603122,7.5337739602122,7.5337739602122,7.5337739602122,7.5337739602222,7.5337739602222,7.5337739602222,6.9874042797822,7.5337739602222,7.5337739604222,7.5337739604522,7.3025193794522,7.5337739598522,7.0978555791522,6.1074124058522,6.3276602715222,6.3276602715222,6.3276602715222,6.3276602714252,6.3276602714252,2.88367526005,2.88367526005,2.88367526005,2.88367525998,2.28464217288,0.44730653636,0.08902455152,0,0.72326809416,0.67694718275,0.85736079635,0.85736079635,0.83603739248,3.87035054237,4.95892352957,4.95892352953,4.95892352953,4.958923529599,4.958923529599,4.95892352947,4.95892352952,4.958923529458,4.958923529458,4.95892352951,4.95892352951,4.95892352953,4.95892352953,4.95892352957,4.95892352957,4.95892352964,4.77457676771,4.87372069264,4.95892352964,4.95892352954,3.541968189588,4.958923529378,4.958923529778,4.958923529778,4.958923529778,4.958923529778,4.958923529878,3.164095374358,4.024409821878,4.464203032878,4.958923529778,4.958923529778,4.958923529678,4.958923529678,4.958923529678,4.9592294889722,4.9592294899122,4.9592294895122,4.9592294895122,4.7324546668122,4.9592294894722,4.9592294894722,4.9592294894122,4.9592294894122,4.9592294894122,4.9592294894722,4.9592294894722,4.9592294895122,4.9592294895122,4.9592294894872,4.9592294894872,4.9248555357022,4.9592294894022,4.9592294894022,4.9592294895022,4.9592294895022,4.4298127575202,3.6132526355022,4.9802560544222,4.9802560544222,4.9802560549222,4.9802560549222,4.9802560544122,4.9802560544122,4.9802560544222,4.9802560543822,4.9802560550822,4.9802560550822,4.9802560548822,4.9802560548822,4.9802560548822,4.9802560543822,4.9802560544222,4.9802560544222,4.9802560544222,4.9802560543822,6.7503482069222,6.7503482071222,6.7503482071222,4.6870116622222,5.1582607088122,7.1299265845462
"t62",7.5337739602812,7.5337739602812,7.4379008412322,7.5337739602522,7.5337739603522,7.5337739603522,7.5337739603522,7.5337739602522,7.5337739602522,7.5337739602522,7.5337739602622,7.5337739602622,7.5337739602622,6.9874042798222,7.5337739602622,7.5337739604622,7.5337739604922,7.3025193794922,7.5337739598922,7.0978555791922,6.1074124058922,6.3276602715622,6.3276602715622,6.3276602715622,6.3276602714652,6.3276602714652,2.88367526009,2.88367526009,2.88367526009,2.88367526002,2.28464217292,0.7232680942,0.72326809416,0.72326809416,0,0.67694718279,0.85736079639,0.85736079639,0.83603739252,3.87035054241,4.95892352961,4.95892352957,4.95892352957,4.958923529639,4.958923529639,4.95892352951,4.95892352956,4.958923529498,4.958923529498,4.95892352955,4.95892352955,4.95892352957,4.95892352957,4.95892352961,4.95892352961,4.95892352968,4.77457676775,4.87372069268,4.95892352968,4.95892352958,3.541968189628,4.958923529418,4.958923529818,4.958923529818,4.958923529818,4.958923529818,4.958923529918,3.164095374398,4.024409821918,4.464203032918,4.958923529818,4.958923529818,4.958923529718,4.958923529718,4.958923529718,4.9592294890122,4.9592294899522,4.9592294895522,4.9592294895522,4.7324546668522,4.9592294895122,4.9592294895122,4.9592294894522,4.9592294894522,4.9592294894522,4.9592294895122,4.9592294895122,4.9592294895522,4.9592294895522,4.9592294895272,4.9592294895272,4.9248555357422,4.9592294894422,4.9592294894422,4.9592294895422,4.9592294895422,4.4298127575602,3.6132526355422,4.9802560544622,4.9802560544622,4.9802560549622,4.9802560549622,4.9802560544522,4.9802560544522,4.9802560544622,4.9802560544222,4.9802560551222,4.9802560551222,4.9802560549222,4.9802560549222,4.9802560549222,4.9802560544222,4.9802560544622,4.9802560544622,4.9802560544622,4.9802560544222,6.7503482069622,6.7503482071622,6.7503482071622,4.6870116622622,5.1582607088522,7.1299265845862
"t61",7.3533603466312,7.3533603466312,7.2574872275822,7.3533603466022,7.3533603467022,7.3533603467022,7.3533603467022,7.3533603466022,7.3533603466022,7.3533603466022,7.3533603466122,7.3533603466122,7.3533603466122,6.8069906661722,7.3533603466122,7.3533603468122,7.3533603468422,7.1221057658422,7.3533603462422,6.9174419655422,5.9269987922422,6.1472466579122,6.1472466579122,6.1472466579122,6.1472466578152,6.1472466578152,2.70326164644,2.70326164644,2.70326164644,2.70326164637,2.10422855927,0.67694718279,0.67694718275,0.67694718275,0.67694718279,0,0.5631044696,0.5631044696,0.65562377887,3.68993692876,4.77850991596,4.77850991592,4.77850991592,4.778509915989,4.778509915989,4.77850991586,4.77850991591,4.778509915848,4.778509915848,4.7785099159,4.7785099159,4.77850991592,4.77850991592,4.77850991596,4.77850991596,4.77850991603,4.5941631541,4.69330707903,4.77850991603,4.77850991593,3.361554575978,4.778509915768,4.778509916168,4.778509916168,4.778509916168,4.778509916168,4.778509916268,2.983681760748,3.843996208268,4.283789419268,4.778509916168,4.778509916168,4.778509916068,4.778509916068,4.778509916068,4.7788158753622,4.7788158763022,4.7788158759022,4.7788158759022,4.5520410532022,4.7788158758622,4.7788158758622,4.7788158758022,4.7788158758022,4.7788158758022,4.7788158758622,4.7788158758622,4.7788158759022,4.7788158759022,4.7788158758772,4.7788158758772,4.7444419220922,4.7788158757922,4.7788158757922,4.7788158758922,4.7788158758922,4.2493991439102,3.4328390218922,4.7998424408122,4.7998424408122,4.7998424413122,4.7998424413122,4.7998424408022,4.7998424408022,4.7998424408122,4.7998424407722,4.7998424414722,4.7998424414722,4.7998424412722,4.7998424412722,4.7998424412722,4.7998424407722,4.7998424408122,4.7998424408122,4.7998424408122,4.7998424407722,6.5699345933122,6.5699345935122,6.5699345935122,4.5065980486122,4.9778470952022,6.9495129709362
"t94",7.5337739602312,7.5337739602312,7.4379008411822,7.5337739602022,7.5337739603022,7.5337739603022,7.5337739603022,7.5337739602022,7.5337739602022,7.5337739602022,7.5337739602122,7.5337739602122,7.5337739602122,6.9874042797722,7.5337739602122,7.5337739604122,7.5337739604422,7.3025193794422,7.5337739598422,7.0978555791422,6.1074124058422,6.3276602715122,6.3276602715122,6.3276602715122,6.3276602714152,6.3276602714152,2.88367526004,2.88367526004,2.88367526004,2.88367525997,2.28464217287,0.85736079639,0.85736079635,0.85736079635,0.85736079639,0.5631044696,0,0.2531734462,0.83603739247,3.87035054236,4.95892352956,4.95892352952,4.95892352952,4.958923529589,4.958923529589,4.95892352946,4.95892352951,4.958923529448,4.958923529448,4.9589235295,4.9589235295,4.95892352952,4.95892352952,4.95892352956,4.95892352956,4.95892352963,4.7745767677,4.87372069263,4.95892352963,4.95892352953,3.541968189578,4.958923529368,4.958923529768,4.958923529768,4.958923529768,4.958923529768,4.958923529868,3.164095374348,4.024409821868,4.464203032868,4.958923529768,4.958923529768,4.958923529668,4.958923529668,4.958923529668,4.9592294889622,4.9592294899022,4.9592294895022,4.9592294895022,4.7324546668022,4.9592294894622,4.9592294894622,4.9592294894022,4.9592294894022,4.9592294894022,4.9592294894622,4.9592294894622,4.9592294895022,4.9592294895022,4.9592294894772,4.9592294894772,4.9248555356922,4.9592294893922,4.9592294893922,4.9592294894922,4.9592294894922,4.4298127575102,3.6132526354922,4.9802560544122,4.9802560544122,4.9802560549122,4.9802560549122,4.9802560544022,4.9802560544022,4.9802560544122,4.9802560543722,4.9802560550722,4.9802560550722,4.9802560548722,4.9802560548722,4.9802560548722,4.9802560543722,4.9802560544122,4.9802560544122,4.9802560544122,4.9802560543722,6.7503482069122,6.7503482071122,6.7503482071122,4.6870116622122,5.1582607088022,7.1299265845362
"t95",7.5337739602312,7.5337739602312,7.4379008411822,7.5337739602022,7.5337739603022,7.5337739603022,7.5337739603022,7.5337739602022,7.5337739602022,7.5337739602022,7.5337739602122,7.5337739602122,7.5337739602122,6.9874042797722,7.5337739602122,7.5337739604122,7.5337739604422,7.3025193794422,7.5337739598422,7.0978555791422,6.1074124058422,6.3276602715122,6.3276602715122,6.3276602715122,6.3276602714152,6.3276602714152,2.88367526004,2.88367526004,2.88367526004,2.88367525997,2.28464217287,0.85736079639,0.85736079635,0.85736079635,0.85736079639,0.5631044696,0.2531734462,0,0.83603739247,3.87035054236,4.95892352956,4.95892352952,4.95892352952,4.958923529589,4.958923529589,4.95892352946,4.95892352951,4.958923529448,4.958923529448,4.9589235295,4.9589235295,4.95892352952,4.95892352952,4.95892352956,4.95892352956,4.95892352963,4.7745767677,4.87372069263,4.95892352963,4.95892352953,3.541968189578,4.958923529368,4.958923529768,4.958923529768,4.958923529768,4.958923529768,4.958923529868,3.164095374348,4.024409821868,4.464203032868,4.958923529768,4.958923529768,4.958923529668,4.958923529668,4.958923529668,4.9592294889622,4.9592294899022,4.9592294895022,4.9592294895022,4.7324546668022,4.9592294894622,4.9592294894622,4.9592294894022,4.9592294894022,4.9592294894022,4.9592294894622,4.9592294894622,4.9592294895022,4.9592294895022,4.9592294894772,4.9592294894772,4.9248555356922,4.9592294893922,4.9592294893922,4.9592294894922,4.9592294894922,4.4298127575102,3.6132526354922,4.9802560544122,4.9802560544122,4.9802560549122,4.9802560549122,4.9802560544022,4.9802560544022,4.9802560544122,4.9802560543722,4.9802560550722,4.9802560550722,4.9802560548722,4.9802560548722,4.9802560548722,4.9802560543722,4.9802560544122,4.9802560544122,4.9802560544122,4.9802560543722,6.7503482069122,6.7503482071122,6.7503482071122,4.6870116622122,5.1582607088022,7.1299265845362
"t35",7.0128724213612,7.0128724213612,6.9169993023122,7.0128724213322,7.0128724214322,7.0128724214322,7.0128724214322,7.0128724213322,7.0128724213322,7.0128724213322,7.0128724213422,7.0128724213422,7.0128724213422,6.4665027409022,7.0128724213422,7.0128724215422,7.0128724215722,6.7816178405722,7.0128724209722,6.5769540402722,5.5865108669722,5.8067587326422,5.8067587326422,5.8067587326422,5.8067587325452,5.8067587325452,2.36277372117,2.36277372117,2.36277372117,2.3627737211,1.763740634,0.83603739252,0.83603739248,0.83603739248,0.83603739252,0.65562377887,0.83603739247,0.83603739247,0,3.34944900349,4.43802199069,4.43802199065,4.43802199065,4.438021990719,4.438021990719,4.43802199059,4.43802199064,4.438021990578,4.438021990578,4.43802199063,4.43802199063,4.43802199065,4.43802199065,4.43802199069,4.43802199069,4.43802199076,4.25367522883,4.35281915376,4.43802199076,4.43802199066,3.021066650708,4.438021990498,4.438021990898,4.438021990898,4.438021990898,4.438021990898,4.438021990998,2.643193835478,3.503508282998,3.943301493998,4.438021990898,4.438021990898,4.438021990798,4.438021990798,4.438021990798,4.4383279500922,4.4383279510322,4.4383279506322,4.4383279506322,4.2115531279322,4.4383279505922,4.4383279505922,4.4383279505322,4.4383279505322,4.4383279505322,4.4383279505922,4.4383279505922,4.4383279506322,4.4383279506322,4.4383279506072,4.4383279506072,4.4039539968222,4.4383279505222,4.4383279505222,4.4383279506222,4.4383279506222,3.9089112186402,3.0923510966222,4.4593545155422,4.4593545155422,4.4593545160422,4.4593545160422,4.4593545155322,4.4593545155322,4.4593545155422,4.4593545155022,4.4593545162022,4.4593545162022,4.4593545160022,4.4593545160022,4.4593545160022,4.4593545155022,4.4593545155422,4.4593545155422,4.4593545155422,4.4593545155022,6.2294466680422,6.2294466682422,6.2294466682422,4.1661101233422,4.6373591699322,6.6090250456662
"t17",6.4452009724512,6.4452009724512,6.3493278534022,6.4452009724222,6.4452009725222,6.4452009725222,6.4452009725222,6.4452009724222,6.4452009724222,6.4452009724222,6.4452009724322,6.4452009724322,6.4452009724322,5.8988312919922,6.4452009724322,6.4452009726322,6.4452009726622,6.2139463916622,6.4452009720622,6.0092825913622,5.0188394180622,5.2390872837322,5.2390872837322,5.2390872837322,5.2390872836352,5.2390872836352,3.87035054226,3.87035054226,3.87035054226,3.87035054219,3.83173056949,3.87035054241,3.87035054237,3.87035054237,3.87035054241,3.68993692876,3.87035054236,3.87035054236,3.34944900349,0,1.356782397,1.35678239696,1.35678239696,1.356782397029,1.356782397029,1.3567823969,1.35678239695,1.356782396888,1.356782396888,1.35678239694,1.35678239694,1.35678239696,1.35678239696,3.368585261,3.368585261,3.69932178387,3.51497502194,3.61411894687,3.69932178387,3.69932178377,2.282366443818,3.699321783608,3.699321784008,3.699321784008,3.699321784008,3.699321784008,3.699321784108,1.904493628588,2.764808076108,3.204601287108,3.699321784008,3.699321784008,3.699321783908,3.699321783908,3.699321783908,3.8706565011822,3.8706565021222,3.8706565017222,3.8706565017222,3.6438816790222,3.8706565016822,3.8706565016822,3.8706565016222,3.8706565016222,3.8706565016222,3.8706565016822,3.8706565016822,3.8706565017222,3.8706565017222,3.8706565016972,3.8706565016972,3.8362825479122,3.8706565016122,3.8706565016122,3.8706565017122,3.8706565017122,3.3412397697302,2.5246796477122,3.8916830666322,3.8916830666322,3.8916830671322,3.8916830671322,3.8916830666222,3.8916830666222,3.8916830666322,3.8916830665922,3.8916830672922,3.8916830672922,3.8916830670922,3.8916830670922,3.8916830670922,3.8916830665922,3.8916830666322,3.8916830666322,3.8916830666322,3.8916830665922,5.6617752191322,5.6617752193322,5.6617752193322,3.5984386744322,4.0696877210222,6.0413535967562
