"","turnover.rates","eps.values","transition.rates"
"1",0.718530004611239,0.130582871846855,NA
"2",0.328671785769984,0.596803669817746,0.430740392766893
"3",0.128348352154717,0.526777440449223,0.150047785835341
"4",0.767202381277457,0.489125332329422,0.142682533012703
"5",0.718530004611239,0.130582871846855,0.790686459979042
"6",0.328671785769984,0.596803669817746,NA
"7",0.128348352154717,0.526777440449223,0.450237181037664
"8",0.767202381277457,0.489125332329422,0.0903252128046006
"9",0.718530004611239,0.130582871846855,0.934386351844296
"10",0.328671785769984,0.596803669817746,0.691736687673256
"11",0.128348352154717,0.526777440449223,NA
"12",0.767202381277457,0.489125332329422,0.987166257807985
"13",0.718530004611239,0.130582871846855,0.665198849281296
"14",0.328671785769984,0.596803669817746,0.177863320568576
"15",0.128348352154717,0.526777440449223,0.0375402886420488
"16",0.767202381277457,0.489125332329422,NA
