,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-3.1883407,-4.3831353,33.36146,-1.8479756,8.223744,23.205486,10.63108,-2.9609058,13.508274,-2.858439,21.715406,7.5878778,-4.61692,5.9310927,41.189785,6.0405946
t11,-3.130139,-5.659574,35.753067,-2.046931,11.977832,24.336306,9.595597,-2.8967164,13.955541,-3.133314,19.311327,5.582331,-5.3472633,7.9067483,45.399223,6.653687
t12,-3.4487393,-6.2468767,39.689827,-2.3016062,12.813269,27.11477,11.028184,-3.2657297,15.690135,-3.4456642,21.539278,6.329484,-5.946584,8.560462,50.05303,7.695181
t6,-2.873061,-5.2411785,32.8589,-1.8679031,11.186342,22.399822,8.755478,-2.675103,12.764556,-2.8904989,17.758495,5.079862,-4.9068217,7.29501,41.903675,6.149705
t46,-3.5965252,-8.351481,42.730343,-4.1790667,20.114513,30.572086,3.5594063,-3.019447,31.293951,-4.201388,26.733994,9.377834,-6.590656,5.6537848,58.578968,10.248977
t47,-3.5590553,-8.009917,40.84937,-3.9693806,19.428074,29.60732,2.9444234,-2.762097,30.318624,-4.0553603,25.815847,9.179804,-6.3555813,5.1404347,56.510975,9.325427
t33,-3.2625089,-7.441503,36.807156,-3.5632558,18.314503,26.444246,2.0648031,-2.3532898,28.29322,-3.724179,22.839495,8.050064,-5.798404,4.382087,51.66812,8.620238
t23,-3.0440738,-6.5543075,32.174667,-3.1043518,16.882957,23.379599,0.73033947,-1.8775158,25.787586,-3.2515805,20.454008,7.254737,-5.027106,3.3198004,45.790775,7.0056496
t144,-3.747834,-8.071074,42.04209,-4.016786,20.247166,29.67565,2.8983665,-2.5965383,32.481976,-3.9158814,27.05682,9.116554,-6.5865707,4.454512,57.84498,8.491593
t145,-3.7524383,-8.067214,42.002594,-4.012811,20.238342,29.644367,2.906194,-2.5940068,32.468426,-3.9267297,27.081022,9.161928,-6.576993,4.44679,57.865475,8.494294
t78,-3.9693222,-7.81531,40.931587,-3.930853,19.592205,29.951275,1.8934674,-2.5079935,32.4816,-4.1218224,26.91852,10.958696,-6.1595545,4.992067,56.826023,7.6651783
t79,-3.74086,-7.324515,37.68341,-3.6525757,18.722775,27.648376,0.93758917,-2.231192,30.858072,-3.853211,24.985367,9.963607,-5.675744,4.3421273,52.942287,7.151947
t134,-3.880864,-7.965482,40.855618,-4.209519,20.495792,28.923058,-0.10634538,-2.4025238,34.30761,-3.9711025,26.714697,10.372389,-6.0003524,4.708044,56.71195,8.543262
t135,-3.8641682,-7.84848,40.194977,-4.130054,20.290394,28.509222,-0.15580718,-2.322069,33.950417,-3.9312756,26.319695,10.246539,-5.8938637,4.581828,55.958523,8.350535
