"accepted_species","trait_BM_trend_scaled"
"t2",1
"t93",0
"t102",0
"t137",0
"t138",0
"t18",NA
"t19",NA
"t17",1
"t58",NA
"t98",NA
"t99",1
"t114",1
"t115",1
"t7",1
"t8",1
"t50",1
"t60",1
"t66",1
"t67",1
"t29",1
"t79",0
"t108",0
"t109",0
"t103",0
"t104",0
"t27",1
"t25",0
"t80",0
"t81",0
"t65",0
"t75",0
"t76",0
"t87",0
"t88",0
"t53",0
"t107",0
"t121",NA
"t122",0
"t48",0
"t9",1
"t96",1
"t97",1
"t38",1
"t11",1
"t20",1
"t30",1
"t31",1
"t12",1
"t90",0
"t91",1
"t71",0
"t72",0
"t15",1
"t16",NA
"t68",1
"t69",NA
"t133",1
"t134",1
"t82",1
"t117",NA
"t118",1
"t40",1
"t32",1
"t33",NA
"t100",1
"t125",1
"t126",1
"t116",1
"t129",1
"t130",1
"t39",1
"t51",NA
"t52",0
"t57",1
"t139",0
"t140",0
"t94",1
"t131",NA
"t132",1
"t54",1
"t83",1
"t84",1
"t44",0
"t85",1
"t86",1
"t24",1
"t36",1
"t37",1
"t41",0
"t42",1
"t43",1
"t45",1
"t77",0
"t78",NA
"t5",NA
"t6",1
"t34",0
"t35",0
"t28",0
"t119",0
"t120",0
"t26",1
"t13",0
"t10",1
"t46",0
"t47",0
"t14",1
"t21",0
"t22",0
"t64",NA
"t112",0
"t113",0
"t70",0
"t23",0
"t110",0
"t111",0
"t89",0
"t105",0
"t106",0
"t101",0
"t56",0
"t95",0
"t141",0
"t142",0
"t135",0
"t136",0
"t92",0
"t62",0
"t63",0
"t59",0
"t127",1
"t128",1
"t61",1
"t55",1
"t49",0
"t73",1
"t74",0
"t123",0
"t124",0
"t4",1
"t3",1
"t1",1
