"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142"
"t2",-0.0300073213341657,-0.00971021251643637,-0.0831303862455305,0.00875588993931263,-0.00178946396547209,-6.32438343316025e-06,0.0691805081290727,0.011326632334469,-0.0424680248710686,-0.00282899293069254,0.515222386620268,0.144775182937572,-0.12905299017883,-0.000268414265544997,-0.140811553884255,-0.0390332899550589,-0.00240535078541342,0.00512287005811705,0.0128612932109107,0.0521899856512968,0.0283523590082301,0.0538030034055941,-0.0736876747835253,-3.54518842736545e-05,-0.0177301427181994,0.000674954768657812,-0.0157689241759919,0.00229371980234965,-0.0299685008639254,5.31527443019925e-05,-0.00213929702439761,-0.000406727007759008,2.60886955153718e-05,-0.115851117358717,0.000285503325098579,-0.000152784351357316,-0.000182330083030267,-1.35056541539937e-17,-0.000733886051203356,-0.000343143075903284,0.137341632888857,0.00491049398886228,0.339991637267794,0.0316664738874358,-0.0209273238852001,1.93457894289805e-05,0.00279010788672073,7.90908335667452e-05,0.000324981445657893,6.80347019459537e-05,0.00655995455699071,-0.000260004689721189,-0.000375263505543438,0.000510076312179129,-0.0416684403504783,-2.14586160712996e-06,0.289548391313025,-0.00194621276416124,-0.0120359853046818,-6.09096860020594e-09,0.00162881702489551,-0.00130388893709031,7.80427283118952e-05,-3.93000330926463e-05,2.51542779010169e-06,-0.000149946337631446,7.11795730876016e-06,-5.73570339874271e-07,-6.64673314014164e-07,-1.08220075469784e-15,2.76188710352395e-05,8.49007361815381e-05,-3.81813162737277e-06,2.40286863720028e-05,1.23381888600981e-06,-6.83532645804445e-06,-2.99929371362177e-08,-2.76189240218504e-06,-8.9152222544543e-06,0.000146358021670091,-0.000560666026718433,-1.04507044070896e-08,-1.97971218472163e-07,5.18031605762415e-07,1.63685067233194e-05,-1.08382861511418e-06,-1.71196311684279e-06,4.65857806169074e-06,2.25697735344405e-06,-2.42014365508252e-07,-1.46039413385408e-06,-1.37910024967533e-15,2.39684669943556e-16,-1.32849203569466e-05,-1.51189895025156e-06,-4.13999659417131e-15,7.68554393208496e-06,-1.64853466800018e-17,-4.45762580690678e-05,-4.93727860185098e-15,-1.25021798344051e-14,-3.87744976146494e-06,-4.825745723524e-15,1.36617207884854e-07,3.75223594646001e-07,-6.60851094346273e-06,9.62168395034081e-07,4.85547135169034e-07,4.73187754411504e-06,0.000222016528456073,-3.19493391319746e-05,-4.63140820533388e-14,7.20835926448349e-05,0.636538689251114,2.45732547199362e-06,5.89326100636711e-05,-0.000413570801388802,1.36930930936472e-15,8.58542750681242e-16,-4.09319860837975e-08,2.05603358938947e-06,-1.27925576901785e-05,2.64399474222685e-08,1.14708091844906e-16,-2.33368109582959e-15,-6.31878796552361e-05,3.10477623622969e-15,1.51667837626716e-15,-5.13755429704046e-15,-7.36061365784146e-15,3.3101982809841e-06,-2.40585459337086e-15,-2.79412867711859e-15,1.93326706137545e-15,3.77748230352139e-16,8.12936670217561e-16,-1.15576107279296e-15,-1.43014966195074e-15,-1.22931721702838e-13,-1.052480728193e-14,1.99792658274475e-14,-0.0839181358296414
"t93",0.0241255515655805,-0.0237121571642593,-0.0838888811533096,-0.233934755861223,-0.00636590436736373,0.00038204869079472,-0.0488359771138728,0.000298110962898447,-0.394430681854094,0.00217157312366342,-0.0657395662128444,0.0184190855314872,0.00301064766610161,-7.37192457371712e-05,-0.00352160575484886,-0.0170694917286528,-5.8502564756818e-05,0.00242815294239437,0.00528628780828783,0.00523855603531907,0.0188472178389539,0.0345184327103022,-0.0517837193615398,-2.97586103613078e-05,0.0565755251695828,-0.00354888634432745,0.0127711571601192,-0.000908289159220418,-0.000443855677067267,1.85494638890176e-06,5.48688067507819e-06,-5.04888055201581e-07,2.74343997892366e-07,-0.000219999191689219,-1.44606422332178e-05,2.41284986916706e-06,3.21383396814079e-07,-4.50590142419923e-16,-3.16872224362444e-05,-1.23508052567077e-05,0.00176819707858246,5.76221084611201e-05,1.98583441192446e-05,2.10237361826446e-05,-1.34068967568533e-05,-4.99771429746657e-07,1.36883953361826e-06,-4.22925571259711e-06,-1.97058588218496e-05,-4.94629757418591e-06,-0.000535655094369595,2.98841900996578e-05,3.33798213385871e-05,-4.38432493493058e-05,0.000247106569305194,4.46539011709913e-08,-0.000346235902818987,-0.000372030816751987,-0.0026666496035411,-8.36604187015202e-09,-6.42738933559906e-06,-6.07499416218076e-06,3.06399279252476e-05,-1.69245313169707e-05,2.27416006289773e-05,-0.009537140400513,-0.000339331139945285,1.63577199955142e-06,4.84876781950538e-05,-5.18275811444983e-16,8.50930081940156e-05,-0.000109391198314906,-0.00043898426777051,3.95321359336395e-06,7.76333517660471e-09,-3.1005402185826e-06,1.10272613277625e-07,1.02254611734096e-06,1.73121883588228e-05,-4.2737833383844e-05,0.000163150365708614,-8.6233456415107e-08,-1.03584211843548e-08,-1.02886982597007e-05,-0.000206551119238672,3.76915544897954e-07,1.86590761438075e-05,-2.01080743971765e-06,-2.59263733417165e-05,3.63695762834955e-06,4.88135131324072e-05,-1.04687058546164e-13,3.85883979745437e-14,0.783089743444891,-0.00379419490926836,1.71911454861283e-14,7.45436563553992e-06,-1.13169183033617e-13,-0.000454070611076709,1.02338689930723e-14,9.2947556935939e-15,-1.17284450586215e-05,8.70046140649963e-15,3.0984472308027e-07,4.35602883795268e-08,-1.31652564379345e-05,1.91111168216627e-06,5.2904942618019e-08,8.60745756539687e-06,0.000230080584889898,-3.27695319745959e-05,2.41801433843203e-14,0.382142954006527,-5.50671532340008e-06,-1.2784436861706e-07,-5.27875111523116e-06,5.24788623176191e-05,-8.43607818140222e-15,8.53086716480781e-15,8.80804023794847e-08,-0.000113519145999974,3.41553338338228e-05,-7.21135703948243e-08,-1.83695691863792e-14,-1.26344333665813e-15,0.0049018505124652,1.28639645187383e-14,-2.52508910633476e-15,1.99192347383146e-17,-1.59507626828536e-16,-1.09224811907735e-06,7.18993755244253e-15,-1.78499002096008e-15,1.40208156956943e-15,-7.28936801603663e-16,-1.4203351848319e-15,-2.91628031148045e-16,-2.90937389166138e-15,-1.22865788450264e-13,-1.11937603756995e-14,1.59941062813751e-14,-0.0839181358296886
"t102",0.024157482715027,-0.0237675327699355,-0.0841946393884622,-0.235084011743989,-0.0063984965117953,0.000384372652789003,-0.0493248831044522,0.000301726497215382,-0.399859702969848,0.00220245902120583,-0.0667313960486395,0.018726601991657,0.00306422151156266,-7.51936003060448e-05,-0.00359878180451882,-0.0174692980532456,-5.99669057834466e-05,0.00249797141695827,0.00547363076859953,0.00542785806196412,0.0197212503885981,0.0361536199013406,-0.0542473313972913,-3.13660327749395e-05,0.0602052515341478,-0.00379829818792322,0.0137204628190717,-0.00097850452099451,-0.000478919501992539,2.01642525176444e-06,5.99895423543157e-06,-5.52819048513047e-07,3.03219247805431e-07,-0.000243957863599579,-1.61122307124552e-05,2.69627698335035e-06,3.59320872209249e-07,1.41574321491019e-15,-3.62925163209651e-05,-1.41972363353187e-05,0.00205846002724501,6.71249525748874e-05,2.32907920599019e-05,2.47537561001345e-05,-1.5907446403042e-05,-5.95670889145942e-07,1.63800905206216e-06,-5.1373177456912e-06,-2.40670122365091e-05,-6.10054514935173e-06,-0.000665974971648158,3.89196571178455e-05,4.63948546878743e-05,-6.10556089916665e-05,0.000349877120556101,6.49567695524514e-08,-0.000506691721848966,-0.000564360345274851,-0.00405683766151564,-1.29379274104116e-08,-9.99783378901051e-06,-9.59788137106959e-06,4.94851456616123e-05,-3.23461940964646e-05,4.40579031428236e-05,-0.0196562613890299,-0.00078784401514176,3.86621762146477e-06,0.000115622054833891,-1.1883229196609e-15,0.000269452315653756,-0.000724122492142664,-0.00358586636404614,-3.07459588624619e-05,-5.12119916051638e-08,1.74872016702883e-05,-2.8403213228626e-07,-1.98283127349188e-06,-2.93835632536736e-05,6.43200470542346e-05,-9.53167972276663e-05,4.01743127736913e-08,4.25384532177555e-09,3.60819412451755e-06,6.04821525115018e-05,-4.12211882610008e-08,-9.52224133285046e-07,8.64671824415804e-08,7.54798684417383e-07,1.31210845308199e-07,5.08659733566455e-06,-1.25980413306275e-14,1.04182360185981e-14,0.108803079798406,-0.000572126916493116,7.61933724349641e-15,1.30411384183965e-06,1.13700467222041e-14,-8.58364484937224e-05,7.40870391080301e-15,-1.02532469095052e-14,-1.6367549055543e-06,-2.05703955273099e-15,2.42436213954101e-08,1.94920940380561e-09,-4.96554612078262e-07,7.00825301881195e-08,1.10963513628398e-09,2.59632014911982e-08,-0.000101223843246727,1.49500451073054e-05,-5.90890325360209e-14,-0.860899584931689,0.000114555703900859,-1.50653022238751e-07,-5.12601123276253e-06,4.89180075329893e-05,2.77689992222611e-14,-2.5803860668167e-14,7.76778114710431e-08,-9.75917735989145e-05,2.90749950784047e-05,-6.12206165612462e-08,5.6837899313147e-14,-2.08807260478625e-15,0.00400412109161891,-4.26069996941756e-14,8.69810032996721e-15,-4.32238487283447e-16,-4.64721780399567e-15,-8.64275019925689e-07,-1.20159992226794e-14,-2.21225097322057e-15,3.06200394669128e-15,2.10916366682092e-15,4.9722532663683e-15,4.38478577592662e-16,3.08054110263125e-16,-1.03144463481202e-13,-8.97646924689406e-15,2.10436534901005e-14,-0.0839181358296284
"t137",0.0242030756612911,-0.0238465613218252,-0.084630717053246,-0.236722084864377,-0.00644494650987394,0.000387683192298844,-0.0500200315888307,0.000306862094957057,-0.407565331686059,0.00224628727977657,-0.0681382767895621,0.0191624820720051,0.00314012002322825,-7.72802441419678e-05,-0.00370791471067495,-0.0180342761974051,-6.20347410492829e-05,0.00259640415565433,0.00573700492364889,0.00569390896579557,0.0209445380999829,0.0384413088917898,-0.0576937409729628,-3.36090687261902e-05,0.0652510400016589,-0.00414424619248478,0.015035315808861,-0.00107565688564898,-0.000527406672675294,2.23911531515004e-06,6.70368554670468e-06,-6.18748934135709e-07,3.428086828863e-07,-0.000276769676941132,-1.83704957664699e-05,3.08344190953077e-06,4.11135121116011e-07,-7.21930535398809e-16,-4.25346097176055e-05,-1.66971791240173e-05,0.00244999245822252,7.99408218172166e-05,2.79109609640562e-05,2.97689835016511e-05,-1.92624512128436e-05,-7.24182393885693e-07,1.998329651931e-06,-6.34815007141571e-06,-2.9874315425776e-05,-7.63381028691526e-06,-0.000838752646891584,5.07746619012248e-05,6.3256042541941e-05,-8.33467870854651e-05,0.000482584437138142,9.10557070014431e-08,-0.000712755393828204,-0.000809996978711129,-0.00583158866691749,-1.87607090093137e-08,-1.45414518846797e-05,-1.40713719046799e-05,7.33457399344529e-05,-5.1511668639548e-05,7.05155308927313e-05,-0.032148369189555,-0.00133660488110542,6.59192817929245e-06,0.00019761570396848,3.43959572845268e-16,0.00049124539056037,-0.0014487140426362,-0.00728333583238106,-7.05367625992781e-05,-1.18709080973133e-07,4.09995271410158e-05,-7.2725811191143e-07,-5.33292064803418e-06,-8.12028016686735e-05,0.000182609113086466,-0.000368781673751061,1.72316563605454e-07,1.94255124029608e-08,1.7914999667723e-05,0.000332768206681562,-4.48786868965151e-07,-1.96424315735641e-05,2.07803623075676e-06,2.59245147708255e-05,-3.04948293425914e-06,-3.20575940043417e-05,5.85739394538566e-14,-2.32756143656019e-14,-0.432693586385455,0.00194714010913241,-1.07945455700071e-14,-3.12483053282912e-06,6.12543998714302e-14,0.000152638855002428,-8.70041052829679e-15,-5.15559674496863e-15,1.27897505277035e-06,-3.82584057462196e-15,-1.5340239489258e-08,-1.14055116372908e-09,2.86365655721896e-07,-4.03320580002348e-08,-6.19662517247334e-10,-1.40473734043843e-08,3.75548687220065e-05,-5.50655482501607e-06,1.61100081305238e-14,0.237498650824051,-2.71572191543893e-05,9.47584990448251e-09,-7.9822061368441e-08,1.99696118071027e-06,-4.85532128712024e-15,5.92607553616137e-15,6.5759326393423e-09,-1.07935644845223e-05,3.5495746219888e-06,-7.67851314607774e-09,-2.45314718051271e-14,-9.36828843234332e-16,0.000739334701846983,3.59774806596947e-14,-2.79752277846745e-15,5.61171276383616e-15,3.01268466867722e-15,-2.37190112609271e-07,5.90740764997503e-16,-1.92639775744392e-15,3.49412420446235e-15,-8.7571733427835e-15,-4.27149024681422e-15,-5.29325473047271e-15,-1.04202002843026e-14,0.707106781186436,-4.22541811600537e-14,2.767678266656e-13,-0.0839181358306224
"t138",0.024203075661291,-0.0238465613218253,-0.0846307170532456,-0.236722084864378,-0.00644494650987407,0.000387683192299003,-0.0500200315888303,0.000306862094956837,-0.40756533168606,0.00224628727977664,-0.0681382767895602,0.0191624820720047,0.00314012002322864,-7.72802441410453e-05,-0.00370791471067531,-0.0180342761974054,-6.20347410494877e-05,0.00259640415565464,0.00573700492364831,0.00569390896579643,0.0209445380999828,0.0384413088917893,-0.0576937409729604,-3.3609068727047e-05,0.0652510400016551,-0.0041442461924852,0.0150353158088616,-0.00107565688564898,-0.00052740667267372,2.23911531462658e-06,6.70368554603467e-06,-6.18748933614341e-07,3.42808683036101e-07,-0.000276769676938068,-1.83704957661851e-05,3.08344190880643e-06,4.11135121539513e-07,6.93307623413989e-17,-4.25346097173016e-05,-1.66971791212938e-05,0.00244999245822045,7.99408218181903e-05,2.79109609623337e-05,2.9768983503502e-05,-1.92624512117911e-05,-7.24182394461877e-07,1.99832965461318e-06,-6.34815006593939e-06,-2.98743154242075e-05,-7.63381028622727e-06,-0.000838752646890688,5.07746619008145e-05,6.3256042542128e-05,-8.33467870856047e-05,0.000482584437136986,9.10557061954376e-08,-0.000712755393833579,-0.000809996978715707,-0.00583158866691129,-1.8760710725039e-08,-1.45414518866963e-05,-1.40713719051285e-05,7.33457399328414e-05,-5.15116686350457e-05,7.0515530898296e-05,-0.0321483691895331,-0.00133660488110266,6.59192817812625e-06,0.000197615703968631,1.85145600793222e-15,0.000491245390559763,-0.00144871404263865,-0.00728333583237908,-7.05367626009617e-05,-1.18709084166198e-07,4.09995271410455e-05,-7.27258114645946e-07,-5.33292064670271e-06,-8.12028016623353e-05,0.000182609113094519,-0.000368781673762486,1.72316567408827e-07,1.94255179997033e-08,1.7914999668725e-05,0.000332768206685093,-4.48786871598503e-07,-1.96424315736023e-05,2.07803623132011e-06,2.59245147735762e-05,-3.04948294077221e-06,-3.20575939974501e-05,5.58227011251607e-14,-2.47070344013163e-14,-0.432693586385467,0.00194714010910919,-1.3420966510688e-14,-3.12483054049152e-06,3.3982538665101e-14,0.000152638855004566,-8.65425352875831e-15,5.39854454390669e-15,1.27897505159724e-06,-1.87014967898598e-15,-1.53402416187885e-08,-1.1405471332722e-09,2.86365649473497e-07,-4.03320514411706e-08,-6.19663606076165e-10,-1.40473747875854e-08,3.75548687242519e-05,-5.50655482749273e-06,1.87011649687916e-14,0.237498650824034,-2.71572191758531e-05,9.47586148885901e-09,-7.98220618837419e-08,1.99696120263243e-06,-1.46157933521158e-14,1.11972805668791e-14,6.57593115256167e-09,-1.07935644658411e-05,3.54957459536487e-06,-7.67851540038203e-09,-1.29474039935546e-14,7.25700568326937e-16,0.000739334701932508,9.47519661809572e-15,-3.73202607229357e-15,-2.40471795367092e-15,4.61692609661941e-16,-2.37190105515268e-07,3.85210548561967e-16,5.88317307719621e-15,-1.43070556807934e-15,7.92198675610242e-15,2.03547791873485e-15,4.50687523571506e-16,8.67819492137922e-15,-0.707106781186658,2.35287891449002e-14,-2.41382825247973e-13,-0.0839181358287385
"t18",0.0229380655124649,-0.0216643028623676,-0.0727202765119683,-0.192809025700303,-0.00520487071373815,0.000301497627621826,-0.0400646562734564,-0.00218978592915997,0.0380942843493762,-8.40545948984591e-05,-0.000156379829491123,-0.000186034483421177,-0.000135286701140201,1.04875703979411e-05,0.000858203701102046,0.00565017298873189,2.51701645827247e-05,-0.00165582333069638,-0.00641459506298727,-0.00668161656658983,-0.044890821933603,-0.0867904790114317,0.131637941678974,0.000106107066165967,-0.347129507995304,0.0317523726557834,-0.154085942765739,0.0142792651968886,0.00833776905272589,-0.000218089045526346,0.000243260651986713,-1.67450213138646e-05,3.56705229763061e-06,-0.00236349946134729,-0.000123874212806624,1.83496613255622e-05,2.39571199325796e-06,-1.37619550466991e-16,-0.000110450720547832,-3.86978964192815e-05,0.00370220467866113,0.000117906453168763,3.12803029229842e-05,2.77848541147857e-05,-1.13559469991461e-05,-2.90453707578515e-07,4.83461814857727e-07,1.98194760082555e-06,1.49053452842936e-05,6.28287819178246e-06,0.000903465910513902,-0.000123328176103327,-0.000264066515177459,0.000352165921604512,-0.00224964101385057,-4.89128604206665e-07,0.00394142674529137,0.00525049815026624,0.038247036913187,1.31295914018327e-07,0.000104049694277947,0.000106628373798759,-0.000600113303465844,0.000679842683883906,-0.000961944702309749,0.506711705720824,0.0272686292198387,-0.00013958911657252,-0.00426243622280235,-2.40130742355039e-15,-0.0194330006491687,-0.000507421402799142,0.146289884293031,-0.0156902548075814,-1.9341531579523e-05,0.00520918670054609,-3.74470952103425e-05,-0.000213939872376139,-0.00292435838058642,0.00599246117793021,-0.00656135988184061,2.71834138636908e-06,2.8765535079498e-07,0.000245994128386961,0.00421211376895473,-3.98306270776912e-06,-0.000146396457943071,1.5051635927837e-05,0.000178110593021644,-1.49308745814407e-05,-6.78391542076044e-05,3.30451397603838e-15,-3.84814955305605e-15,-0.0167107214184945,0.00731345194288832,-2.78253466001739e-15,1.14269875319723e-05,7.34475578385831e-15,-0.00108214542401345,-3.76233221313977e-15,-1.12681719088089e-14,-4.86285849225214e-05,-3.0385040048541e-15,1.36189474465267e-06,1.94046895132662e-07,-5.87593125191429e-05,8.5319325048437e-06,2.36970932301132e-07,3.86516395783304e-05,0.000926940089279942,-0.000131084478982596,-1.14212956410915e-14,0.00252631600894716,0.000251659364677577,-1.32889285939062e-06,-6.08988918609043e-05,0.000646432288070358,-7.60312893989806e-15,1.13605546562068e-14,1.29317614144622e-06,-0.0270136777644032,0.000650580231264347,-1.42152586765165e-06,3.39187084303616e-14,-9.21886912624055e-14,0.701148203001922,1.0372501121386e-12,2.42851202934619e-14,3.31561505101831e-14,-7.98683023749392e-14,4.8044524510446e-06,3.92980156264129e-15,-4.97501854299572e-15,4.30145141666057e-16,-2.51644216924234e-16,-3.23853588598272e-15,-6.73094149442913e-15,6.71586028783871e-16,-6.02303533648456e-14,-1.33031779766162e-14,1.6241964154725e-14,-0.0839181358296777
"t19",0.0232069594079908,-0.0221146108946686,-0.0750944966351066,-0.201346809532066,-0.00544530805554017,0.000318124155565099,-0.0437731670015983,-0.00243800119400384,0.0430362099129661,-9.53489826607335e-05,-0.000178769865190636,-0.000215758450241332,-0.000158459257228259,1.25302889247129e-05,0.00104326474618724,0.00696305414957146,3.14755428653597e-05,-0.00214229247008695,-0.00882809066718885,-0.00925550380927524,-0.0685044628368561,-0.133718610877211,0.203213153628585,0.000174387631998469,-0.631463727956962,0.0615324400473019,-0.311663230693372,0.029818948792501,0.0177346109168168,-0.000507416487596446,0.0006086748126356,-4.27054351270552e-05,1.03333677110321e-05,-0.00717904584014102,-0.000404097318037533,6.2634609111814e-05,8.24480951299949e-06,-1.72276115762801e-16,-0.000595624772690182,-0.000226814029287275,0.0306726120522417,0.000997448151206604,0.000337506826268411,0.000354523303585563,-0.000223654634545949,-8.3050874255635e-06,2.26992227093168e-05,-7.01965727484628e-05,-0.000328095670531788,-8.30636803496143e-05,-0.00908000538015224,0.000549540871219863,0.000715556443817625,-0.000944465338106713,0.00555486200104894,1.07753419605839e-06,-0.00848918866445481,-0.0100449407118755,-0.0725599343333041,-2.37985108218872e-07,-0.000185749165678238,-0.000183157401192877,0.000980896603547531,-0.000857307110233687,0.00119522567052568,-0.592871910257146,-0.0291652659079595,0.000147633113895656,0.00448383926490585,2.37208192319971e-15,0.0180071049551035,0.000408446245860483,-0.115489555730401,0.0108659352628218,1.32694372038332e-05,-0.00353793749130803,2.37169869070226e-05,0.000131019933373684,0.00176046383378347,-0.00354966999697698,0.00338474774601603,-1.35761868477646e-06,-1.41195176549145e-07,-0.000118261464787666,-0.00198020091105027,1.70817577054192e-06,6.03760351153984e-05,-6.17086432291426e-06,-7.22521354453119e-05,5.72108632314943e-06,2.40201685089267e-05,-1.62068724978558e-16,1.99938032706527e-16,0.00560297017532294,-0.00239705066271857,4.24689262886689e-16,-3.52817248618033e-06,-1.56395542532159e-14,0.000314685027591023,5.32984393909728e-16,1.26287994472762e-15,1.15989337346466e-05,2.32790444211373e-16,-3.07682794716986e-07,-4.29712060230822e-08,1.29642575048773e-05,-1.88142145368959e-06,-5.18574385906716e-08,-8.39103139873632e-06,-0.000183572688484407,2.59165895277678e-05,1.73384880398485e-15,-0.000468633839767326,-4.52778593873584e-05,2.00289496500084e-07,8.21037038311592e-06,-8.35552642168451e-05,-3.54313169609255e-16,-9.63318554364072e-16,-1.53905396776704e-07,0.00304099825541353,-7.13196299002202e-05,1.54598981997893e-07,-1.45747244113798e-15,8.58577102426262e-15,-0.0648036915639645,-9.54982100666369e-14,-2.3111472563708e-15,-2.79880300810724e-15,7.54915827251122e-15,-3.06466391755458e-07,-1.70637689477069e-15,8.21325074513739e-16,2.03635570129528e-15,2.00777524213867e-16,1.13369231777457e-15,-5.69067812080584e-16,-1.17649492288764e-15,-1.23386180249083e-13,-8.94666394091973e-15,1.86264745471942e-14,-0.0839181358296738
"t17",0.0229338136621676,-0.021664353476366,-0.072778030862422,-0.193260474254984,-0.00521884894866991,0.000302916454907204,-0.0411074975894507,-0.0023238795358812,0.0432550770210744,-9.91136852235574e-05,-0.000212643890282708,1.40676881914447e-05,-8.48692970708757e-05,8.38851265747541e-06,0.000719226780037693,0.00481480028862231,2.16591940104194e-05,-0.00143688136434907,-0.00554593048849082,-0.00577084640919543,-0.0379274989726572,-0.0731336143876665,0.110863066159601,8.76891575583848e-05,-0.276936597717239,0.024713563880587,-0.117794391159369,0.010763607025256,0.00623251191517539,-0.000156006073859166,0.000167206525892684,-1.13819452300075e-05,2.23060482419354e-06,-0.0014263774531983,-7.04630688055167e-05,1.00120215547616e-05,1.29685860517472e-06,-3.90877973312001e-16,-2.73829541469049e-05,-6.90357469347405e-06,-0.000662143194457275,-2.41115591142157e-05,-1.70739745165999e-05,-2.31646361616309e-05,2.09527554720276e-05,9.12279551014048e-07,-2.81001712173586e-06,1.22149785724632e-05,6.27750652331252e-05,1.84084517682911e-05,0.00222834663090507,-0.000202287847191064,-0.000362169152255296,0.00048143099312518,-0.00299836467287217,-6.30503020212734e-07,0.0050482360990722,0.00650924510015468,0.0473097605586282,1.60455848499913e-07,0.000126652112561673,0.000128499649656251,-0.000714087766433688,0.000759170088532239,-0.00107041668357894,0.555902000485638,0.0292957470708141,-0.000149578375372563,-0.00456180091920896,-2.35027394008115e-15,-0.0202223743464354,-0.00214658211428691,0.138462855446117,-0.0149454535749472,-1.83812660498232e-05,0.0049380873563481,-3.48376541203597e-05,-0.000197112640442524,-0.0026806694232315,0.00546637292192585,-0.00572013083602183,2.34247511403367e-06,2.46302776090166e-07,0.000208987813176444,0.00354770178196683,-3.22961527059808e-06,-0.000116634685620675,1.19588464049849e-05,0.000140811889496662,-1.14780443946073e-05,-4.99641899281693e-05,-1.69396443786474e-15,3.08522845491225e-15,-0.0119140999699237,0.00375239709975055,2.24857658132549e-15,7.69798852773364e-06,2.51688607439746e-14,-0.000696115562928912,2.87973199777856e-15,9.60885357833197e-15,-2.55584401763621e-05,3.99424813788774e-15,6.64388655871429e-07,9.1826859400742e-08,-2.76453208331333e-05,4.01073994867762e-06,1.10038757829101e-07,1.77144023412242e-05,0.000355653168907122,-5.01039764796007e-05,1.14320617052056e-14,0.000818917959319617,7.40570820329995e-05,-1.18867212389184e-07,4.57225849174312e-06,-9.47683270050792e-05,9.89858569455033e-15,-1.33867755615958e-14,-3.9452767459261e-07,0.0173456151547015,-0.000319019196997692,7.25643882272747e-07,-3.75450690863677e-14,9.08843929640793e-14,-0.70895334436839,-1.04679515894643e-12,-2.53627825318086e-14,-3.20168151967374e-14,8.06160188984572e-14,-1.76329656578439e-05,-5.80379514779874e-15,4.90286257179018e-15,3.42337089889859e-15,3.95625115284236e-16,3.16512867097712e-15,3.1276238731501e-15,-3.26172218060926e-15,-1.44356322627061e-13,-6.9111863360159e-15,1.97361208102452e-14,-0.083918135829645
