"","t35","t36","t27","t28","t99","t100","t54","t41","t16","t65","t66","t10","t11","t19","t31","t32","t17","t18","t2","t69","t77","t78","t9","t3","t6","t106","t107","t25","t71","t72","t52","t70","t82","t115","t116","t46","t12","t45","t47","t48","t37","t111","t112","t26","t24","t103","t104","t105","t59","t76","t79","t91","t92","t1","t101","t102","t137","t138","t130","t30","t13","t34","t125","t128","t129","t131","t132","t43","t44","t93","t94","t119","t120","t20","t123","t124","t5","t29","t81","t117","t118","t23","t121","t122","t60","t61","t126","t127","t49","t95","t96","t80","t89","t90","t50","t51","t33","t63","t64","t40","t22","t135","t136","t113","t114","t73","t55","t74","t75","t62","t14","t15","t4","t56","t57","t109","t110","t58","t133","t134","t108","t86","t83","t84","t87","t88","t85","t53","t67","t68","t21","t38","t39","t42","t97","t98","t7","t8"
"t35",0,1.3211312361,5.57273002346,6.834789936,7.25599828198,7.25599828198,7.25599828198,7.25599828198,7.25599828198,7.25599828211,6.92269045371,7.255998282453,5.687617714753,6.14808240461,7.25599828201,6.57893300881,7.2559982823,7.0147982753,5.49626757783,7.25599828243,7.25599828253,7.25599828253,7.25599828173,6.26405885613,4.91697565008,7.25599828183,7.25599828183,6.01268530023,7.25599828203,7.25599828203,7.25599828222,7.25599828222,7.25599828222,7.25599828222,7.25599828222,7.25599828223,5.57075749298,7.255998281825,7.255998281835,7.255998281835,6.375578823925,7.255998281806,7.255998281806,7.255998281606,5.889497507426,7.255998281426,7.138650750266,7.195964738166,6.873025425326,7.255998281426,7.255998281406,7.255998281406,7.255998281406,4.21792897028,7.255998282,7.255998282,7.25599828199,7.25599828199,7.255998282,7.2559982815,6.1203235603,6.40183378269,7.25599828219,7.25599828218,7.25599828218,7.25599828189,7.25599828189,6.7528827211,7.2559982819,7.25599828193,7.25599828193,7.2559982818,7.2559982818,5.94396696529,7.25599828166,7.25599828166,4.93609865022,6.91370156405,7.25599828195,7.25599828195,7.25599828195,7.25599828165,7.25599828201,7.25599828201,7.255998282,6.7331592447,7.25599828202,7.25599828202,7.25599828197,7.25599828197,7.25599828197,7.25599828196,7.2559982819,7.2559982819,7.25599828196,6.97489924906,7.25599828156,7.25599828196,7.25599828196,7.25599828196,7.25599828236,7.25599828183,7.25599828183,7.25599828199,7.25599828199,7.16353615719,7.25599828199,7.01109146066,7.25599828196,7.25599828196,5.45839172757,7.25599828169,5.6373985184,7.25599828204,6.67199738374,7.2559982818,7.11871842229,7.2559982821,7.25599828197,7.25599828197,7.255998282,7.2559982821,7.255998282,7.255998282,7.25599828204,7.25599828204,7.255998282,6.5687274878,7.25599828194,6.71434921257,6.34473987717,7.25599828247,6.93268671137,7.25599828194,7.25599828194,7.25599828194,5.46808072914,5.05572264482
"t36",1.3211312361,0,4.61054968356,5.8726095961,6.29381794208,6.29381794208,6.29381794208,6.29381794208,6.29381794208,6.29381794221,5.96051011381,6.293817942553,4.725437374853,5.18590206471,6.29381794211,5.61675266891,6.2938179424,6.0526179354,4.53408723793,6.29381794253,6.29381794263,6.29381794263,6.29381794183,5.30187851623,3.95479531018,6.29381794193,6.29381794193,5.05050496033,6.29381794213,6.29381794213,6.29381794232,6.29381794232,6.29381794232,6.29381794232,6.29381794232,6.29381794233,4.60857715308,6.293817941925,6.293817941935,6.293817941935,5.413398484025,6.293817941906,6.293817941906,6.293817941706,4.927317167526,6.293817941526,6.176470410366,6.233784398266,5.910845085426,6.293817941526,6.293817941506,6.293817941506,6.293817941506,3.25574863038,6.2938179421,6.2938179421,6.29381794209,6.29381794209,6.2938179421,6.2938179416,5.1581432204,5.43965344279,6.29381794229,6.29381794228,6.29381794228,6.29381794199,6.29381794199,5.7907023812,6.293817942,6.29381794203,6.29381794203,6.2938179419,6.2938179419,4.98178662539,6.29381794176,6.29381794176,3.97391831032,5.95152122415,6.29381794205,6.29381794205,6.29381794205,6.29381794175,6.29381794211,6.29381794211,6.2938179421,5.7709789048,6.29381794212,6.29381794212,6.29381794207,6.29381794207,6.29381794207,6.29381794206,6.293817942,6.293817942,6.29381794206,6.01271890916,6.29381794166,6.29381794206,6.29381794206,6.29381794206,6.29381794246,6.29381794193,6.29381794193,6.29381794209,6.29381794209,6.20135581729,6.29381794209,6.04891112076,6.29381794206,6.29381794206,4.49621138767,6.29381794179,4.6752181785,6.29381794214,5.70981704384,6.2938179419,6.15653808239,6.2938179422,6.29381794207,6.29381794207,6.2938179421,6.2938179422,6.2938179421,6.2938179421,6.29381794214,6.29381794214,6.2938179421,5.6065471479,6.29381794204,5.75216887267,5.38255953727,6.29381794257,5.97050637147,6.29381794204,6.29381794204,6.29381794204,4.50590038924,4.09354230492
"t27",5.57273002346,4.61054968356,0,1.37274214346,5.99393836944,5.99393836944,5.99393836944,5.99393836944,5.99393836944,5.99393836957,5.66063054117,5.993938369913,4.425557802213,4.88602249207,5.99393836947,5.31687309627,5.99393836976,5.75273836276,4.23420766529,5.99393836989,5.99393836999,5.99393836999,5.99393836919,5.00199894359,3.65491573754,5.99393836929,5.99393836929,4.75062538769,5.99393836949,5.99393836949,5.99393836968,5.99393836968,5.99393836968,5.99393836968,5.99393836968,5.99393836969,4.30869758044,5.993938369285,5.993938369295,5.993938369295,5.113518911385,5.993938369266,5.993938369266,5.993938369066,4.627437594886,5.993938368886,5.876590837726,5.933904825626,5.610965512786,5.993938368886,5.993938368866,5.993938368866,5.993938368866,2.95586905774,5.99393836946,5.99393836946,5.99393836945,5.99393836945,5.99393836946,5.99393836896,4.85826364776,5.13977387015,5.99393836965,5.99393836964,5.99393836964,5.99393836935,5.99393836935,5.49082280856,5.99393836936,5.99393836939,5.99393836939,5.99393836926,5.99393836926,4.68190705275,5.99393836912,5.99393836912,3.67403873768,5.65164165151,5.99393836941,5.99393836941,5.99393836941,5.99393836911,5.99393836947,5.99393836947,5.99393836946,5.47109933216,5.99393836948,5.99393836948,5.99393836943,5.99393836943,5.99393836943,5.99393836942,5.99393836936,5.99393836936,5.99393836942,5.71283933652,5.99393836902,5.99393836942,5.99393836942,5.99393836942,5.99393836982,5.99393836929,5.99393836929,5.99393836945,5.99393836945,5.90147624465,5.99393836945,5.74903154812,5.99393836942,5.99393836942,4.19633181503,5.99393836915,4.37533860586,5.9939383695,5.4099374712,5.99393836926,5.85665850975,5.99393836956,5.99393836943,5.99393836943,5.99393836946,5.99393836956,5.99393836946,5.99393836946,5.9939383695,5.9939383695,5.99393836946,5.30666757526,5.9939383694,5.45228930003,5.08267996463,5.99393836993,5.67062679883,5.9939383694,5.9939383694,5.9939383694,4.2060208166,3.79366273228
"t28",6.834789936,5.8726095961,1.37274214346,0,7.25599828198,7.25599828198,7.25599828198,7.25599828198,7.25599828198,7.25599828211,6.92269045371,7.255998282453,5.687617714753,6.14808240461,7.25599828201,6.57893300881,7.2559982823,7.0147982753,5.49626757783,7.25599828243,7.25599828253,7.25599828253,7.25599828173,6.26405885613,4.91697565008,7.25599828183,7.25599828183,6.01268530023,7.25599828203,7.25599828203,7.25599828222,7.25599828222,7.25599828222,7.25599828222,7.25599828222,7.25599828223,5.57075749298,7.255998281825,7.255998281835,7.255998281835,6.375578823925,7.255998281806,7.255998281806,7.255998281606,5.889497507426,7.255998281426,7.138650750266,7.195964738166,6.873025425326,7.255998281426,7.255998281406,7.255998281406,7.255998281406,4.21792897028,7.255998282,7.255998282,7.25599828199,7.25599828199,7.255998282,7.2559982815,6.1203235603,6.40183378269,7.25599828219,7.25599828218,7.25599828218,7.25599828189,7.25599828189,6.7528827211,7.2559982819,7.25599828193,7.25599828193,7.2559982818,7.2559982818,5.94396696529,7.25599828166,7.25599828166,4.93609865022,6.91370156405,7.25599828195,7.25599828195,7.25599828195,7.25599828165,7.25599828201,7.25599828201,7.255998282,6.7331592447,7.25599828202,7.25599828202,7.25599828197,7.25599828197,7.25599828197,7.25599828196,7.2559982819,7.2559982819,7.25599828196,6.97489924906,7.25599828156,7.25599828196,7.25599828196,7.25599828196,7.25599828236,7.25599828183,7.25599828183,7.25599828199,7.25599828199,7.16353615719,7.25599828199,7.01109146066,7.25599828196,7.25599828196,5.45839172757,7.25599828169,5.6373985184,7.25599828204,6.67199738374,7.2559982818,7.11871842229,7.2559982821,7.25599828197,7.25599828197,7.255998282,7.2559982821,7.255998282,7.255998282,7.25599828204,7.25599828204,7.255998282,6.5687274878,7.25599828194,6.71434921257,6.34473987717,7.25599828247,6.93268671137,7.25599828194,7.25599828194,7.25599828194,5.46808072914,5.05572264482
"t99",7.25599828198,6.29381794208,5.99393836944,7.25599828198,0,0.5832830772,1.4850897586,1.8743749634,3.254717634,5.20352814613,4.87022031773,5.203528146473,3.635147578773,4.09561226863,5.20352814603,4.52646287283,5.20352814632,4.96232813932,5.01324321925,6.77297392385,6.77297392395,6.77297392395,6.77297392315,5.78103449755,4.4339512915,6.77297392325,6.77297392325,5.52966094165,6.77297392345,6.77297392345,6.77297392364,6.77297392364,6.77297392364,6.77297392364,6.77297392364,6.77297392365,5.0877331344,6.772973923245,6.772973923255,6.772973923255,5.892554465345,6.772973923226,6.772973923226,6.772973923026,5.406473148846,6.772973922846,6.655626391686,6.712940379586,6.390001066746,6.772973922846,6.772973922826,6.772973922826,6.772973922826,3.7349046117,6.82701744538,6.82701744538,6.82701744537,6.82701744537,6.82701744538,6.82701744488,5.69134272368,5.97285294607,6.82701744557,6.82701744556,6.82701744556,6.82701744527,6.82701744527,6.32390188448,6.82701744528,6.82701744531,6.82701744531,6.82701744518,6.82701744518,5.51498612867,6.82701744504,6.82701744504,4.5071178136,6.48472072743,6.82701744533,6.82701744533,6.82701744533,6.82701744503,6.82701744539,6.82701744539,6.82701744538,6.30417840808,6.8270174454,6.8270174454,6.82701744535,6.82701744535,6.82701744535,6.82701744534,6.82701744528,6.82701744528,6.82701744534,6.54591841244,6.82701744494,6.82701744534,6.82701744534,6.82701744534,6.82701744574,6.82701744521,6.82701744521,6.82701744537,6.82701744537,6.73455532057,6.82701744537,6.58211062404,6.82701744534,6.82701744534,5.02941089095,6.82701744507,5.20841768178,6.82701744542,6.24301654712,6.82701744518,6.68973758567,6.82701744548,6.82701744535,6.82701744535,6.82701744538,6.82701744548,6.82701744538,6.82701744538,6.82701744542,6.82701744542,6.82701744538,6.13974665118,6.82701744532,6.28536837595,5.91575904055,6.82701744585,6.50370587475,6.82701744532,6.82701744532,6.82701744532,5.03909989252,4.6267418082
"t100",7.25599828198,6.29381794208,5.99393836944,7.25599828198,0.5832830772,0,1.4850897586,1.8743749634,3.254717634,5.20352814613,4.87022031773,5.203528146473,3.635147578773,4.09561226863,5.20352814603,4.52646287283,5.20352814632,4.96232813932,5.01324321925,6.77297392385,6.77297392395,6.77297392395,6.77297392315,5.78103449755,4.4339512915,6.77297392325,6.77297392325,5.52966094165,6.77297392345,6.77297392345,6.77297392364,6.77297392364,6.77297392364,6.77297392364,6.77297392364,6.77297392365,5.0877331344,6.772973923245,6.772973923255,6.772973923255,5.892554465345,6.772973923226,6.772973923226,6.772973923026,5.406473148846,6.772973922846,6.655626391686,6.712940379586,6.390001066746,6.772973922846,6.772973922826,6.772973922826,6.772973922826,3.7349046117,6.82701744538,6.82701744538,6.82701744537,6.82701744537,6.82701744538,6.82701744488,5.69134272368,5.97285294607,6.82701744557,6.82701744556,6.82701744556,6.82701744527,6.82701744527,6.32390188448,6.82701744528,6.82701744531,6.82701744531,6.82701744518,6.82701744518,5.51498612867,6.82701744504,6.82701744504,4.5071178136,6.48472072743,6.82701744533,6.82701744533,6.82701744533,6.82701744503,6.82701744539,6.82701744539,6.82701744538,6.30417840808,6.8270174454,6.8270174454,6.82701744535,6.82701744535,6.82701744535,6.82701744534,6.82701744528,6.82701744528,6.82701744534,6.54591841244,6.82701744494,6.82701744534,6.82701744534,6.82701744534,6.82701744574,6.82701744521,6.82701744521,6.82701744537,6.82701744537,6.73455532057,6.82701744537,6.58211062404,6.82701744534,6.82701744534,5.02941089095,6.82701744507,5.20841768178,6.82701744542,6.24301654712,6.82701744518,6.68973758567,6.82701744548,6.82701744535,6.82701744535,6.82701744538,6.82701744548,6.82701744538,6.82701744538,6.82701744542,6.82701744542,6.82701744538,6.13974665118,6.82701744532,6.28536837595,5.91575904055,6.82701744585,6.50370587475,6.82701744532,6.82701744532,6.82701744532,5.03909989252,4.6267418082
"t54",7.25599828198,6.29381794208,5.99393836944,7.25599828198,1.4850897586,1.4850897586,0,1.8743749634,3.254717634,5.20352814613,4.87022031773,5.203528146473,3.635147578773,4.09561226863,5.20352814603,4.52646287283,5.20352814632,4.96232813932,5.01324321925,6.77297392385,6.77297392395,6.77297392395,6.77297392315,5.78103449755,4.4339512915,6.77297392325,6.77297392325,5.52966094165,6.77297392345,6.77297392345,6.77297392364,6.77297392364,6.77297392364,6.77297392364,6.77297392364,6.77297392365,5.0877331344,6.772973923245,6.772973923255,6.772973923255,5.892554465345,6.772973923226,6.772973923226,6.772973923026,5.406473148846,6.772973922846,6.655626391686,6.712940379586,6.390001066746,6.772973922846,6.772973922826,6.772973922826,6.772973922826,3.7349046117,6.82701744538,6.82701744538,6.82701744537,6.82701744537,6.82701744538,6.82701744488,5.69134272368,5.97285294607,6.82701744557,6.82701744556,6.82701744556,6.82701744527,6.82701744527,6.32390188448,6.82701744528,6.82701744531,6.82701744531,6.82701744518,6.82701744518,5.51498612867,6.82701744504,6.82701744504,4.5071178136,6.48472072743,6.82701744533,6.82701744533,6.82701744533,6.82701744503,6.82701744539,6.82701744539,6.82701744538,6.30417840808,6.8270174454,6.8270174454,6.82701744535,6.82701744535,6.82701744535,6.82701744534,6.82701744528,6.82701744528,6.82701744534,6.54591841244,6.82701744494,6.82701744534,6.82701744534,6.82701744534,6.82701744574,6.82701744521,6.82701744521,6.82701744537,6.82701744537,6.73455532057,6.82701744537,6.58211062404,6.82701744534,6.82701744534,5.02941089095,6.82701744507,5.20841768178,6.82701744542,6.24301654712,6.82701744518,6.68973758567,6.82701744548,6.82701744535,6.82701744535,6.82701744538,6.82701744548,6.82701744538,6.82701744538,6.82701744542,6.82701744542,6.82701744538,6.13974665118,6.82701744532,6.28536837595,5.91575904055,6.82701744585,6.50370587475,6.82701744532,6.82701744532,6.82701744532,5.03909989252,4.6267418082
"t41",7.25599828198,6.29381794208,5.99393836944,7.25599828198,1.8743749634,1.8743749634,1.8743749634,0,3.254717634,5.20352814613,4.87022031773,5.203528146473,3.635147578773,4.09561226863,5.20352814603,4.52646287283,5.20352814632,4.96232813932,5.01324321925,6.77297392385,6.77297392395,6.77297392395,6.77297392315,5.78103449755,4.4339512915,6.77297392325,6.77297392325,5.52966094165,6.77297392345,6.77297392345,6.77297392364,6.77297392364,6.77297392364,6.77297392364,6.77297392364,6.77297392365,5.0877331344,6.772973923245,6.772973923255,6.772973923255,5.892554465345,6.772973923226,6.772973923226,6.772973923026,5.406473148846,6.772973922846,6.655626391686,6.712940379586,6.390001066746,6.772973922846,6.772973922826,6.772973922826,6.772973922826,3.7349046117,6.82701744538,6.82701744538,6.82701744537,6.82701744537,6.82701744538,6.82701744488,5.69134272368,5.97285294607,6.82701744557,6.82701744556,6.82701744556,6.82701744527,6.82701744527,6.32390188448,6.82701744528,6.82701744531,6.82701744531,6.82701744518,6.82701744518,5.51498612867,6.82701744504,6.82701744504,4.5071178136,6.48472072743,6.82701744533,6.82701744533,6.82701744533,6.82701744503,6.82701744539,6.82701744539,6.82701744538,6.30417840808,6.8270174454,6.8270174454,6.82701744535,6.82701744535,6.82701744535,6.82701744534,6.82701744528,6.82701744528,6.82701744534,6.54591841244,6.82701744494,6.82701744534,6.82701744534,6.82701744534,6.82701744574,6.82701744521,6.82701744521,6.82701744537,6.82701744537,6.73455532057,6.82701744537,6.58211062404,6.82701744534,6.82701744534,5.02941089095,6.82701744507,5.20841768178,6.82701744542,6.24301654712,6.82701744518,6.68973758567,6.82701744548,6.82701744535,6.82701744535,6.82701744538,6.82701744548,6.82701744538,6.82701744538,6.82701744542,6.82701744542,6.82701744538,6.13974665118,6.82701744532,6.28536837595,5.91575904055,6.82701744585,6.50370587475,6.82701744532,6.82701744532,6.82701744532,5.03909989252,4.6267418082
"t16",7.25599828198,6.29381794208,5.99393836944,7.25599828198,3.254717634,3.254717634,3.254717634,3.254717634,0,5.20352814613,4.87022031773,5.203528146473,3.635147578773,4.09561226863,5.20352814603,4.52646287283,5.20352814632,4.96232813932,5.01324321925,6.77297392385,6.77297392395,6.77297392395,6.77297392315,5.78103449755,4.4339512915,6.77297392325,6.77297392325,5.52966094165,6.77297392345,6.77297392345,6.77297392364,6.77297392364,6.77297392364,6.77297392364,6.77297392364,6.77297392365,5.0877331344,6.772973923245,6.772973923255,6.772973923255,5.892554465345,6.772973923226,6.772973923226,6.772973923026,5.406473148846,6.772973922846,6.655626391686,6.712940379586,6.390001066746,6.772973922846,6.772973922826,6.772973922826,6.772973922826,3.7349046117,6.82701744538,6.82701744538,6.82701744537,6.82701744537,6.82701744538,6.82701744488,5.69134272368,5.97285294607,6.82701744557,6.82701744556,6.82701744556,6.82701744527,6.82701744527,6.32390188448,6.82701744528,6.82701744531,6.82701744531,6.82701744518,6.82701744518,5.51498612867,6.82701744504,6.82701744504,4.5071178136,6.48472072743,6.82701744533,6.82701744533,6.82701744533,6.82701744503,6.82701744539,6.82701744539,6.82701744538,6.30417840808,6.8270174454,6.8270174454,6.82701744535,6.82701744535,6.82701744535,6.82701744534,6.82701744528,6.82701744528,6.82701744534,6.54591841244,6.82701744494,6.82701744534,6.82701744534,6.82701744534,6.82701744574,6.82701744521,6.82701744521,6.82701744537,6.82701744537,6.73455532057,6.82701744537,6.58211062404,6.82701744534,6.82701744534,5.02941089095,6.82701744507,5.20841768178,6.82701744542,6.24301654712,6.82701744518,6.68973758567,6.82701744548,6.82701744535,6.82701744535,6.82701744538,6.82701744548,6.82701744538,6.82701744538,6.82701744542,6.82701744542,6.82701744538,6.13974665118,6.82701744532,6.28536837595,5.91575904055,6.82701744585,6.50370587475,6.82701744532,6.82701744532,6.82701744532,5.03909989252,4.6267418082
"t65",7.25599828211,6.29381794221,5.99393836957,7.25599828211,5.20352814613,5.20352814613,5.20352814613,5.20352814613,5.20352814613,0,0.9185109386,3.917224901343,2.348844333643,3.8949264855,5.0028423629,4.3257770897,5.05054770541,4.80934769841,5.01324321938,6.77297392398,6.77297392408,6.77297392408,6.77297392328,5.78103449768,4.43395129163,6.77297392338,6.77297392338,5.52966094178,6.77297392358,6.77297392358,6.77297392377,6.77297392377,6.77297392377,6.77297392377,6.77297392377,6.77297392378,5.08773313453,6.772973923375,6.772973923385,6.772973923385,5.892554465475,6.772973923356,6.772973923356,6.772973923156,5.406473148976,6.772973922976,6.655626391816,6.712940379716,6.390001066876,6.772973922976,6.772973922956,6.772973922956,6.772973922956,3.73490461183,6.82701744551,6.82701744551,6.8270174455,6.8270174455,6.82701744551,6.82701744501,5.69134272381,5.9728529462,6.8270174457,6.82701744569,6.82701744569,6.8270174454,6.8270174454,6.32390188461,6.82701744541,6.82701744544,6.82701744544,6.82701744531,6.82701744531,5.5149861288,6.82701744517,6.82701744517,4.50711781373,6.48472072756,6.82701744546,6.82701744546,6.82701744546,6.82701744516,6.82701744552,6.82701744552,6.82701744551,6.30417840821,6.82701744553,6.82701744553,6.82701744548,6.82701744548,6.82701744548,6.82701744547,6.82701744541,6.82701744541,6.82701744547,6.54591841257,6.82701744507,6.82701744547,6.82701744547,6.82701744547,6.82701744587,6.82701744534,6.82701744534,6.8270174455,6.8270174455,6.7345553207,6.8270174455,6.58211062417,6.82701744547,6.82701744547,5.02941089108,6.8270174452,5.20841768191,6.82701744555,6.24301654725,6.82701744531,6.6897375858,6.82701744561,6.82701744548,6.82701744548,6.82701744551,6.82701744561,6.82701744551,6.82701744551,6.82701744555,6.82701744555,6.82701744551,6.13974665131,6.82701744545,6.28536837608,5.91575904068,6.82701744598,6.50370587488,6.82701744545,6.82701744545,6.82701744545,5.03909989265,4.62674180833
