"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137"
"t35",-0.050011867063975,-0.00138357646262024,-0.0369339833814663,0.00775588720996346,-0.0397695462676813,0.00935879215329502,-0.00157333320616029,0.1044839281652,0.454436122176098,-0.133195181597043,-0.0166816006809214,0.224509494733886,-0.048518809774141,0.0634336297274719,-0.0662738537879642,0.00905134557269312,-0.033273621582323,-0.51865119893328,-0.00509389995526609,-0.00839081599655635,-0.00240387470590592,0.00174268277147789,0.000471841320694148,0.0127230531635932,0.00229603411201902,-0.00643171335082261,0.0038381603597144,0.0491498034223523,-0.0063877087195188,-0.00210540629296538,0.00906458776852865,-0.000166479123796129,0.00581045244717033,-0.00171405217820546,-0.0230649126946203,-0.0113314656465312,0.00393673573577421,0.00125209150700771,-0.0170401671838719,-0.00292777077687147,-0.0130219519567634,0.000421974575506781,4.63501978069619e-05,-6.58673940492727e-06,0.00434058450333459,0.00128109847847538,-0.00172184393703119,0.00139810063551304,-0.00507203980883182,0.0240400722658601,0.00552881869958432,-0.00388397299739127,0.00105631913167152,-0.000411655240976381,-0.000112712975633901,-0.00874318028281833,0.000279175803165948,-0.000701495265609348,-4.5844434961274e-05,-0.000699057085530474,-7.23839120055676e-05,-0.00248927634439864,-0.00154863238152146,-0.00012194425963288,-0.0534252970962706,0.0119008387823829,-1.76182286753851e-15,0.000149551917892507,-0.000666772913142209,-0.000127191068957027,-0.000827156205141776,0.0312871967807459,0.00194856329840138,-0.00109843831711217,0.0727418385880645,-2.95260784661856e-14,0.432703506395396,0.268845661987796,-0.00602851965913024,-0.0130753175864076,0.380237007252116,-0.0158003602604398,0.000361086490702033,-0.0130319961642566,0.0192844375712726,-6.08337170960792e-15,-0.00791622427230378,-0.0320071204353615,0.000490937370553156,-0.000659958207732193,-6.27547812370689e-07,-0.000265166880839546,-1.42824512522089e-05,3.56856990765098e-07,5.87078705224483e-05,3.34094202156249e-15,1.55948665090904e-06,0.000805450188307798,-3.63890829771238e-05,6.19930844118526e-08,9.02803076146044e-16,-0.000412206621334315,-0.00795161659096799,-0.000774563062596485,0.0035359937793136,3.41896222036412e-16,-4.27815661480686e-16,-5.79972018319328e-16,-0.000305888524748536,-1.56657758756049e-16,5.44421050906846e-16,5.39291339064261e-16,3.11593232776723e-15,5.16849679930272e-06,3.27427215110607e-16,-1.38765086313439e-07,-4.90716193882282e-08,-5.09961576690293e-16,1.06835911252103e-05,1.74218531358099e-15,-1.06757408702947e-08,-1.08351698088689e-15,-5.34798043960701e-17,-1.51794341084692e-08,-1.9576558656077e-07,6.72117066198701e-16,-3.66959332694898e-17,7.00608591119784e-08,2.58042011070417e-16,1.93619018462675e-16,-7.51121199307358e-17,-7.15701673253007e-07,-6.6377544205583e-16,4.47565671433484e-16,-1.76173678684765e-16,1.83759095463495e-15,-1.36588158957323e-15
"t36",-0.0489657850369984,-0.00134707752436671,-0.0355223362375755,0.0074425896957191,-0.0378385053276993,0.00878816150186146,-0.00146578625405842,0.0953153118841769,0.397024970004757,-0.115707837780699,-0.0144082573184081,0.193335582790013,-0.041284080545259,0.0538722060292876,-0.0547892881396273,0.007444053117041,-0.0272095384965419,-0.417486495835418,-0.00409124945883007,-0.00648330269427313,-0.00185063822104906,0.00132161892014961,0.000347979611936402,0.00911911765904842,0.00161664836274828,-0.0045156388084936,0.00253363554609036,0.0317445740242971,-0.00393436221625328,-0.00122292028618818,0.00512853924244704,-9.2551473895546e-05,0.0031541774971985,-0.000921382822921997,-0.0118963646402219,-0.00583113323839675,0.0018790540074472,0.000585219172054416,-0.00772764126358053,-0.00116811983682847,-0.00507247835690252,0.000154197460470529,1.59972225493743e-05,-1.97052433532305e-06,0.00123671734944275,0.000332463995940243,-0.000350956528712078,0.000206104146154447,-0.000710572365806132,0.0032014130082331,0.000102368017047007,-3.50334761039682e-06,-1.65742174644101e-05,1.31525753503698e-05,1.02472464452858e-05,0.00182316245939053,-7.04700285496571e-05,0.000219690702529491,1.59793382245399e-05,0.000258284381520992,2.8325832839424e-05,0.000992987761398955,0.000677646618952332,5.62607865607554e-05,0.0255778331090856,-0.00625561587122371,2.10122862670651e-15,-8.0673891628132e-05,0.000361627148117996,7.60079723098579e-05,0.000524101155200586,-0.0211471484585854,-0.0013981581761863,0.00113218951725343,-0.0817297525040749,3.29299975732973e-14,-0.490601079820347,-0.306597007537538,0.00743945072773779,0.016436177390576,-0.484948915017413,0.0228222227743445,-0.000536666260366342,0.0208441337896284,-0.0314716309918776,9.73697742124688e-15,0.0149351186388164,0.0649224187758728,-0.00103770506996704,0.001525814901066,1.52120107977199e-06,0.000645795181531756,3.68296886653356e-05,-9.28090021218577e-07,-0.000153316182960249,-4.51484693962685e-15,-4.15332387943429e-06,-0.00250106703179386,0.000114621333248652,-2.22461919156077e-07,-2.69809755215446e-15,0.00156982794436686,0.0307133874700764,0.00339707177914277,-0.0156016565373144,-1.29961261030273e-15,3.63322833484994e-16,6.64788216969774e-16,0.0015992819547137,2.74911486590275e-16,-1.54999598347135e-15,-7.48183865040174e-16,-2.08019935426671e-15,-4.44182541078778e-05,-6.61326998505576e-16,1.70532388885805e-06,6.63496183326765e-07,1.56710366409233e-15,-0.00159564067285408,-2.25103384090473e-15,-4.69209022895942e-07,8.75861946998298e-16,-3.97369474872446e-16,-3.19950300866444e-07,-2.89817196782371e-06,-6.5542513702882e-16,-5.21967400355344e-17,9.13894914257805e-07,-1.26183714099716e-15,3.38056923259785e-17,-1.08608103669325e-16,-7.0234824305932e-06,1.18637507425361e-15,6.31795247576087e-16,3.86425872448729e-16,3.46120695006773e-16,-2.81961632360544e-15
"t27",-0.0484217301639504,-0.00132781157778382,-0.0347508980857316,0.00727021226133874,-0.0367472028583189,0.00845078510433692,-0.00140028011214246,0.0891978572532405,0.346864615583084,-0.0996725031549977,-0.0122093434405936,0.162273376026118,-0.0330246114260959,0.0426849004060533,-0.0327612885225582,0.00386486061308688,-0.0106589252477196,0.447343259243488,0.00854565401150486,-0.00915818280719745,-0.00253899855630438,0.00166815742155936,0.000404509787458807,0.0101122119473326,0.00175528606511848,-0.00488808715011323,0.00260746956052277,0.0322154304976971,-0.00388537951814428,-0.00117135040134889,0.00484772165556506,-8.67193259319774e-05,0.00292042914609795,-0.00084891844442238,-0.0107339988949666,-0.00525522717468313,0.00162786688328125,0.000501193667638284,-0.00650681122850296,-0.000908744508610817,-0.00388211164593618,0.000112640140018458,1.11630295109348e-05,-1.19932579551845e-06,0.000711743188885404,0.00016883556374335,-0.000106215101733011,-1.22221954212281e-05,9.04947022290228e-05,-0.00063566833457099,-0.000926606550375662,0.000734354510495298,-0.000221037977675146,9.42600315282787e-05,3.38219244156711e-05,0.00384339589755693,-0.00013700749176192,0.000393264222130181,2.75389459417506e-05,0.000436342055554895,4.69426352001982e-05,0.0016352419727971,0.00108298692414125,8.8413036640809e-05,0.0397287533610391,-0.00943573656811946,-4.41488317786158e-15,-0.000120698351080959,0.000540121308374589,0.000110062593850681,0.000744372609415725,-0.0293699816521011,-0.00189920172553088,0.0011824587975265,-0.0670347731439864,4.42194600797048e-14,-0.38418429702222,-0.232100953883413,-6.66117737153074e-05,-0.00858121307264026,0.621872124550601,0.0576253618605663,-0.00120339912009749,0.0396526245976446,-0.0582152948597314,-5.26909594786458e-15,0.0245099176690222,0.103028241183609,-0.00162184460011849,0.00232169619592027,2.28811652769846e-06,0.000970339186852533,5.46766721720811e-05,-1.37554611675154e-06,-0.000227054059140845,3.39204597071143e-15,-6.12843059978422e-06,-0.00360327642914541,0.000164824207764243,-3.15093722703343e-07,-3.3953783888082e-15,0.00221044282609317,0.043189855592849,0.00472621841776117,-0.0216960393219066,1.74018660196111e-15,2.41381382830336e-16,-4.98226175464028e-16,0.00219855500182985,-3.83927876882766e-16,2.35410819350734e-15,1.02987190995818e-15,-3.45651081466908e-16,-5.97080153014756e-05,1.01547324530014e-15,2.270025500595e-06,8.81419369007987e-07,1.53823950173565e-15,-0.00208240564531964,2.33975168748246e-15,-6.07782122733616e-07,-9.38332351411458e-16,8.293303376529e-16,-4.11897754474413e-07,-3.71263581045958e-06,1.31410625775723e-16,-5.69932453754909e-17,1.16812222895664e-06,-5.1811109093294e-17,1.98306012932999e-16,-2.16835923987731e-16,-8.92261577840842e-06,-1.0567549648139e-15,6.048908912565e-16,-6.93955767203337e-16,1.58298437861064e-15,-1.9929088950828e-15
"t28",-0.0497839110990431,-0.00137523601999352,-0.0365755415565294,0.00767474676888443,-0.0392301789601463,0.0091791669820846,-0.00153687216782937,0.100653444569695,0.414439737226055,-0.119992199983132,-0.0148111155793406,0.197635065821076,-0.0408666572983639,0.0529548365848387,-0.042127364704439,0.00500436833793936,-0.0139070274436339,0.596111871631347,0.0114214054552453,-0.0128932088683702,-0.00359207768673527,0.00240834228982543,0.000606500280280739,0.0157620083143735,0.00280327589892636,-0.00783719615358821,0.00455123686173422,0.0579623956066081,-0.00747176692386456,-0.00244838735269706,0.0105234507566676,-0.000193097721017497,0.00673279458630827,-0.00198545796222526,-0.0266877818352172,-0.013110718989858,0.00455067525313864,0.00144722100879985,-0.0196948771509359,-0.00338591001815222,-0.0150626693683839,0.00048840384062156,5.36797113102828e-05,-7.64079232202541e-06,0.00503801355440794,0.00148849693615799,-0.00200548952414839,0.00163262819566279,-0.00592486307534292,0.0280912007789432,0.00649393325970992,-0.0045653800143046,0.0012424970950722,-0.000484529461801003,-0.000132962249563814,-0.0103494270758064,0.00033073889695757,-0.000831581844952977,-5.43480629060534e-05,-0.000828637025015139,-8.57822484036111e-05,-0.00294973368235527,-0.00183365744806371,-0.000144286496665856,-0.0631737345589027,0.0140405810707846,3.38635419233104e-15,0.000176293509063703,-0.000785852019700785,-0.000149256394994402,-0.000967008948221655,0.0363744490596137,0.00224974196935466,-0.00106464379348545,0.0565027431775167,-3.60078628780375e-14,0.321581965667436,0.193417129372553,5.22567865677221e-05,0.00663751700530926,-0.475712550011004,-0.0400859861694458,0.000819120615873058,-0.0255275664245414,0.0369113369234798,5.3777639595379e-15,-0.0139350404949644,-0.055502854381146,0.000847492868773032,-0.00113603502357825,-1.081796655134e-06,-0.000457213876741165,-2.47254796015925e-05,6.18259101355888e-07,0.000101751635237421,-2.11139137041958e-15,2.70822050609707e-06,0.00142974153070498,-6.47589472549355e-05,1.13320043196244e-07,1.203621635121e-15,-0.000764235339060504,-0.0147945377298723,-0.00149178717241932,0.00682219861019317,-1.88461747601617e-15,-4.33415862239837e-16,1.45461199884496e-16,-0.00062287385848748,1.51034424911659e-16,-2.04080611624819e-15,-7.3249778931267e-16,3.02143886622179e-15,1.29138677553815e-05,-1.00455332034539e-15,-4.18709076221549e-07,-1.5659615755934e-07,-9.00530877112647e-16,0.000240227959137511,-1.31562065152531e-15,5.32877139902405e-08,5.77727534136274e-17,-7.88714608694597e-16,2.64717941361272e-08,1.67344091832188e-07,1.24326350249791e-16,-4.35901538026895e-17,-4.24421342127889e-08,-6.19213099600198e-16,1.57527877153486e-16,3.9581609719536e-17,1.0704989085837e-07,9.63087422657847e-16,3.22781199836278e-16,5.36859340418737e-16,1.09211198832342e-15,-1.93321581346232e-15
"t99",-0.0779977707506015,-0.00276456029945232,-0.101193452109433,0.0268433156723057,-0.256935269497204,-0.0531638430280704,0.00409373758816348,-0.110298238007544,-0.173641756391943,0.056066189688418,0.0110683103120879,0.314650990093489,0.00215701030302789,-0.00324238764284365,0.0023780483899364,-0.000224985646554097,0.000375754039372253,-0.000212760409820781,3.96124941775122e-05,-0.0287519851764264,0.000216814832161979,0.000122790969355477,6.93937964971773e-05,0.0362254048512312,1.97405788190401e-05,-0.000171958406855132,0.000595786960406018,0.00923909586201916,-0.00119651188375797,-0.000613534403355824,0.00328106329176113,-7.54684054237596e-05,0.0315379008595517,-8.64276912561782e-07,-0.012499956032897,-0.00645423515218565,0.212907579655738,-0.00241465052753191,0.0111899268157713,0.000352992416806,0.00121463242017342,-1.79139173517126e-05,-5.59803699121991e-07,-2.45062711948827e-07,0.000242882730724226,0.00126092467798672,-0.00018521670484881,0.000228071051778701,-0.000883367269051656,0.00449922882680209,0.0035507240941227,-0.00573001545689758,0.375752540269679,0.000509177301628744,2.62221364636634e-05,0.00280105090147751,-9.08937803903272e-07,-1.12174044640656e-05,-1.64195105980877e-06,-3.78485549573423e-05,-6.36306991218343e-06,-0.000281740471228716,-0.268396520499187,2.32760400847112e-05,0.00588671453658197,-0.000608065592131254,-4.47008642137861e-17,-6.74019790924234e-06,2.57663236510312e-05,1.74836636383242e-06,9.67293712115344e-06,-0.000239692895329009,-9.78563621565537e-05,-1.54277145762214e-06,5.56362450500033e-05,6.52854032243586e-16,0.000375133590178052,-0.000195732255374831,4.14699515257722e-06,7.85077104756044e-06,-0.000101817017161897,0.00014162243164487,-3.6363223738162e-06,0.000180343709822088,-0.000290325777790831,8.13560990925001e-15,0.00021493778043093,0.00107729650461611,-1.916063422199e-05,3.14177725865279e-05,8.24351374112418e-08,1.43144212654874e-05,8.74009893454355e-05,-1.27158783068344e-08,-3.68563128377638e-06,2.09131826809422e-15,-1.0257111987636e-07,-6.34398094902966e-05,2.9736264650725e-06,-6.9320131485609e-09,-4.67705475513737e-16,5.31423964447533e-05,0.0010622015900188,0.000124902419326487,-0.000585927075928451,3.25731047156807e-15,4.73472989057997e-16,8.5703590337326e-15,9.73331871441962e-05,-1.89022056191465e-14,3.73680952143239e-14,-8.4513652917375e-14,-0.707106781186546,-1.37716017727301e-06,-8.42575519096514e-15,6.5614125819466e-08,3.60696042215112e-08,1.04548772888905e-14,-7.9259411802115e-05,-1.45004894148309e-15,-3.1409631002947e-08,-2.32244278214214e-15,-2.6929002473023e-15,-1.82995411520939e-08,-1.73969074014925e-07,1.32766652909595e-15,-2.49507333483974e-16,5.60445048181238e-08,-6.14410967397542e-16,7.46643068418677e-16,-8.05064222582615e-16,-4.56343633239832e-07,5.13537447603496e-16,9.38316607243385e-16,-2.11478194253233e-15,8.34099781948856e-16,-3.26161577878339e-15
"t100",-0.0779977707506014,-0.00276456029945237,-0.101193452109434,0.0268433156723057,-0.256935269497204,-0.0531638430280707,0.00409373758816343,-0.110298238007544,-0.173641756391943,0.0560661896884178,0.0110683103120879,0.314650990093488,0.00215701030302785,-0.0032423876428438,0.00237804838993564,-0.00022498564655426,0.000375754039372427,-0.000212760409821947,3.96124941775075e-05,-0.0287519851764265,0.000216814832162013,0.000122790969355821,6.93937964970414e-05,0.0362254048512311,1.97405788184945e-05,-0.00017195840685507,0.00059578696040584,0.00923909586201846,-0.00119651188375814,-0.000613534403356006,0.00328106329176188,-7.54684054233933e-05,0.0315379008595523,-8.64276913270798e-07,-0.0124999560328975,-0.00645423515218528,0.212907579655737,-0.00241465052753123,0.011189926815771,0.000352992416806736,0.00121463242017287,-1.79139173520989e-05,-5.59803699407561e-07,-2.45062711751452e-07,0.000242882730724904,0.00126092467798591,-0.000185216704848735,0.000228071051778307,-0.000883367269051786,0.00449922882680349,0.00355072409412351,-0.00573001545689687,0.375752540269676,0.000509177301630234,2.62221364641678e-05,0.00280105090147826,-9.08937804721599e-07,-1.12174044627455e-05,-1.64195105843017e-06,-3.7848554957858e-05,-6.363069912689e-06,-0.000281740471229942,-0.26839652049919,2.32760400852357e-05,0.00588671453657834,-0.00060806559213134,8.57779946955698e-16,-6.74019790817901e-06,2.57663236525615e-05,1.748366364307e-06,9.67293712117153e-06,-0.000239692895324063,-9.78563621608943e-05,-1.54277145598754e-06,5.5636245052039e-05,8.63170933181668e-17,0.000375133590172393,-0.000195732255380278,4.14699515362873e-06,7.85077104583677e-06,-0.000101817017162279,0.000141622431645303,-3.6363223762539e-06,0.000180343709821511,-0.000290325777791871,-3.6982009632612e-15,0.000214937780429773,0.00107729650461908,-1.91606342220568e-05,3.14177725912898e-05,8.2435134943532e-08,1.43144212600126e-05,8.74009893282829e-05,-1.27158835053807e-08,-3.68563128850925e-06,-5.31162943782561e-15,-1.02571113800945e-07,-6.34398094845528e-05,2.97362646487122e-06,-6.93201478148895e-09,9.14712622611357e-16,5.3142396438989e-05,0.00106220159001579,0.000124902419306143,-0.000585927075917688,-2.77545311364136e-15,-7.51987695991587e-16,-8.98756811041692e-15,9.73331871294128e-05,1.92455248291179e-14,-3.8364979880348e-14,8.53016160132354e-14,0.707106781186548,-1.37716017152872e-06,8.15984199858841e-15,6.56141419253634e-08,3.60696237514839e-08,-8.4719694183422e-15,-7.92594118040233e-05,2.14737445051805e-15,-3.14096303346488e-08,1.2318462001628e-15,1.71930628651288e-15,-1.82995527137789e-08,-1.73969073915454e-07,-1.00434199460433e-15,6.41633080216466e-17,5.60445039838856e-08,-7.13097508986235e-16,-4.83767484098949e-16,6.28109108082722e-16,-4.56343636833081e-07,-2.49013876951144e-16,4.72919768095547e-16,1.67756656636817e-15,1.42642917881137e-15,-9.17081042424461e-16
"t54",-0.0772237535552504,-0.00272984771862024,-0.0993394787652993,0.0263228666246967,-0.250917844264505,-0.051588561973328,0.00395713652069611,-0.105516950168233,-0.16254077436428,0.0523295390262289,0.0103001887241222,0.292365677069063,0.0019918732677946,-0.00299119947322313,0.00216313766175998,-0.000204091945266388,0.000339830822829155,-0.00019080664231153,3.54829037396033e-05,-0.0252188758745072,0.000189791530034715,0.00010659787744561,5.9307700213046e-05,0.0304612299976911,1.6430009882856e-05,-0.000142882476038844,0.000477330038249273,0.00730503546281682,-0.000918718643964774,-0.000453852058516714,0.00238595031181236,-5.42491563487183e-05,0.0223136405273612,-6.074744897978e-07,-0.00854188126063332,-0.00440355804851976,0.137775768240428,-0.00153906427215645,0.00697664074557793,0.00019963032612641,0.000674015606472429,-9.43966801174787e-06,-2.81264406502939e-07,-1.08615994711403e-07,0.000102922852558814,0.000488769364215506,-5.58237401094912e-05,4.62108504557469e-05,-0.000166808716474675,0.000789942479451707,-0.000286272824579078,0.00072952208368283,-0.0651827815901851,-0.000112476991976233,-1.0851330785045e-05,-0.00261742068991785,1.08848004424207e-06,1.85978403617297e-05,3.28000613223355e-06,8.44702073475997e-05,1.59672084146162e-05,0.000736682729385268,0.870759228838552,-8.68030869836746e-05,-0.0244146241732786,0.00344772759478763,1.44959448364091e-15,4.2317292867439e-05,-0.000165417738562708,-1.83620142449641e-05,-0.00015861087935235,0.00953526042922402,-0.0155327805100352,-9.33632008965478e-06,0.000283755180362422,-1.01315832738789e-15,0.00188341365060411,-0.000973042279142819,1.82722789430056e-05,3.37337062901189e-05,-0.000429264087057499,0.000518488458484774,-1.29487281484338e-05,0.000601846614056849,-0.000953171306444273,-3.31926141198788e-15,0.000636774030157271,0.00305716676070605,-5.3167219713837e-05,8.33940083088577e-05,2.14215605388292e-07,3.71220675513205e-05,0.000221353670074867,-3.20959779931527e-08,-9.287753537716e-06,-1.98535572358625e-15,-2.56524794933458e-07,-0.000150468472662689,7.02184145651273e-06,-1.57771900021072e-08,-9.76912422711876e-16,0.000119160307066058,0.00237370020705053,0.000271406867042727,-0.0012716336105326,-7.03231059247831e-16,2.95188516828384e-16,-4.69171773532601e-17,0.000204747559540122,4.10662548255149e-16,-1.86673248151144e-16,-1.01703238602291e-16,3.07982485897661e-15,-2.71897722403977e-06,-1.00652588809483e-15,1.25910933511682e-07,6.88064187052323e-08,-1.69177496678065e-16,-0.000143459625133223,-1.22410404497498e-16,-5.55998992765847e-08,6.85284496027672e-16,1.25686737456725e-16,-3.18043565075886e-08,-2.97936896007493e-07,2.1669068961034e-16,7.56789268873437e-17,9.53483550694281e-08,8.17000746170808e-17,2.76373923937641e-16,6.69263449933261e-16,-7.62434284487295e-07,4.00496143028235e-16,3.90765818126866e-16,3.07489760815849e-16,1.85716361088985e-15,-2.05200908503619e-15
"t41",-0.0765526346793074,-0.00269971545802325,-0.0977261001615431,0.0258697471147913,-0.245669671637743,-0.0502109297872425,0.00383747908666201,-0.101310332436896,-0.152684800362731,0.0490079588715907,0.00961655484403625,0.272518979000583,0.0018444302997002,-0.0027668342281895,0.00197006342877806,-0.000185300143085497,0.000307481664917025,-0.000170969365949679,3.17496385261624e-05,-0.0219977170869576,0.000165134478287445,9.17737587046256e-05,5.00170030953735e-05,0.0251177251621897,1.33487870120567e-05,-0.000115803405388477,0.000365459302035564,0.00546939849816965,-0.00065217378721113,-0.000298542027161708,0.0015100025407432,-3.33989900041878e-05,0.0131991591426446,-3.53144266001254e-07,-0.00458365520152751,-0.00235169583226985,0.0612545623910061,-0.000642845530528724,0.00263314929860296,3.6661881711375e-05,9.62742572428069e-05,-2.46098660811936e-07,2.49902193171287e-08,4.6455792234944e-08,-5.79204367929713e-05,-0.000417410718366631,0.000104121327612804,-0.000193206995403659,0.000785173358359007,-0.0041818129977273,-0.00649527261750764,0.0115926908508882,-0.836656990946348,-0.00124722306948293,-9.29860868532478e-05,-0.0309768594398406,3.46469872273968e-05,-0.000156079838559806,-1.1173880454501e-05,-0.000182827734104946,-2.14750290663016e-05,-0.000832311727047328,-0.311102609457727,4.44595088815866e-06,-0.0030066068909638,0.00158446097353135,-2.91579919756617e-15,2.25431233948306e-05,-9.04928034643521e-05,-1.39834403042161e-05,-0.000136293276793525,0.00902700311821682,-0.0157256604264401,-1.14517680568805e-05,0.000354856192590028,1.00891801171825e-15,0.00235942061202582,-0.00122028367533391,2.32088421598278e-05,4.29554859982534e-05,-0.000547634020687901,0.000669912268461164,-1.67672352534941e-05,0.000782990522864311,-0.00124138505731754,9.66152317715685e-17,0.000833932113601064,0.0040103141327029,-6.97907240373908e-05,0.000109572387957648,2.81533546277977e-07,4.87886689084791e-05,0.000290954073136471,-4.21880562946227e-08,-1.22081413194021e-05,5.13583388121787e-15,-3.37181254068506e-07,-0.000197658927516284,9.22318834723565e-06,-2.07013551797972e-08,3.78587817535489e-16,0.000156260964650279,0.0031123086270421,0.000355375073661565,-0.00166494206338354,-1.44426066071978e-15,-4.93548696782512e-16,2.42396145979245e-16,0.000267560325668387,-1.02935909485217e-15,1.72298654374936e-16,-1.01162395724646e-15,-1.61577429675817e-15,-3.53444669837432e-06,1.37657288521195e-16,1.63182583977904e-07,8.91135330512501e-08,-8.96874000724351e-16,-0.000184527105886081,-3.55672636755211e-16,-7.12736441126396e-08,-4.04681067746258e-16,4.93342421706306e-17,-4.0646758518418e-08,-3.79786641119705e-07,1.06625765611958e-16,-9.97741381416325e-17,1.21395784308094e-07,-6.38192654950992e-16,-3.85201403803654e-17,-7.20387827294034e-16,-9.67361105361854e-07,-1.43025656750185e-17,4.17234259324065e-16,2.4260983018868e-16,1.03198289202151e-15,-1.70937726179239e-15
"t16",-0.0729398100125298,-0.00253697524730244,-0.088949242852245,0.023401419360242,-0.216933165748176,-0.0426066553525756,0.00317373270745297,-0.0776605226915081,-0.0956398380426233,0.0297064233818363,0.00562779779842543,0.156474321699891,0.000974845948154823,-0.00144174123179822,0.000806611707549822,-7.16095193083426e-05,0.000110902985434598,-4.89123312769173e-05,8.73840297927375e-06,-0.00149446035510412,7.69450679730949e-06,-4.13417878274133e-06,-1.16388193131441e-05,-0.0113264721568772,-8.04308697186833e-06,7.2747361297536e-05,-0.000467368642435839,-0.00855142945702714,0.00150958742401326,0.00107008473055291,-0.00653143138955232,0.000163595726271725,-0.0765244412394662,2.19501311957969e-06,0.0383511938562135,0.0200088983584877,-0.928627211698977,0.0116116267108335,-0.0621553759832029,-0.00404777758344587,-0.0166033009552814,0.000456771295068663,4.51956472977772e-05,-5.46502468998681e-06,0.00391260325137151,0.0135755809847216,-0.0011248558550406,0.000892514665993198,-0.00327167380622651,0.015812208695245,0.0035648708944371,-0.00368240153574476,0.109629997113358,-3.4383380549654e-05,-4.2258381362375e-05,-0.0278160914596402,3.39062756939205e-05,-0.000159782684632927,-1.11775418411876e-05,-0.000174703491519594,-1.85174590720477e-05,-0.000675039069287066,-0.0150573733634398,-3.07422748112388e-05,-0.013950431546221,0.00346914152456276,-3.39905811284845e-17,4.67299074673406e-05,-0.00018587625940943,-2.61161656338869e-05,-0.000248200548472138,0.0161801396300834,-0.0279546677901725,-2.02531806191426e-05,0.000628922116531923,3.64043906929159e-16,0.00418265265839533,-0.0021635792070609,4.12342068471976e-05,7.63535071112396e-05,-0.00097378053742473,0.00119476758446637,-2.99225098686681e-05,0.0013993871689548,-0.00221947944638138,5.47763399128651e-16,0.00149443445660189,0.00719305110862711,-0.000125234021289516,0.000196773150076205,5.05751196908178e-07,8.76472888369295e-05,0.00052285495670341,-7.58165431878976e-08,-2.1939784947841e-05,-2.66082209948039e-16,-6.06015336418305e-07,-0.000355398933420759,1.65839654493763e-05,-3.72234789607211e-08,-8.5684614828902e-16,0.000280959292833977,0.00559586426125592,0.000638794851897732,-0.00299272634131378,5.51280775809372e-16,2.35248641456524e-16,-3.76893264704175e-16,0.000480691884347026,3.27390201071515e-16,2.08965104075767e-16,1.23589762891451e-16,6.52939119435188e-16,-6.33760047274937e-06,8.09323062524922e-16,2.92206649837694e-07,1.59521099204363e-07,1.09943681173663e-15,-0.000329112045005824,4.98259405856611e-17,-1.26861167596795e-07,-3.25498087393238e-16,-1.98348947183518e-16,-7.22084110525012e-08,-6.73519430543756e-07,-1.80087925200409e-16,-5.77965005593851e-17,2.15105773275379e-07,-2.24562208031114e-16,-1.8665776082646e-17,-1.51095812527664e-16,-1.70986568547622e-06,-2.91387229820084e-16,3.5901972116013e-16,9.48319771613816e-17,1.18461857463284e-15,-1.91844587568292e-15
