"accepted_species","traits"
"t4",0
"t6",0
"t13",0
"t16",1
"t17",1
"t25",1
"t26",0
"t27",1
"t29",1
"t31",0
"t33",1
"t34",1
"t35",1
"t36",0
"t39",0
"t40",0
"t45",1
"t47",1
"t48",0
"t49",0
"t52",0
"t53",0
"t56",0
"t57",0
"t58",0
"t59",1
"t60",0
"t61",0
"t62",0
"t63",1
"t64",0
"t66",1
"t67",0
"t71",1
"t74",1
"t75",0
"t76",1
"t77",1
"t78",0
"t80",1
"t82",0
"t83",0
"t86",1
"t87",1
"t88",1
"t89",1
"t92",1
"t93",1
"t94",1
"t95",1
"t97",1
"t98",1
"t99",1
"t100",0
"t101",0
"t103",1
"t105",1
"t106",1
"t108",1
"t109",1
"t110",0
"t111",1
"t112",1
"t114",0
"t116",1
"t117",1
"t119",0
"t120",0
"t121",0
"t122",1
"t123",1
"t125",1
"t126",0
"t127",0
"t129",0
"t130",0
"t131",0
"t132",0
"t133",1
"t134",0
"t135",1
"t136",0
"t137",0
"t138",1
"t139",1
"t140",0
"t141",0
"t142",1
"t143",1
"t144",0
"t145",1
"t146",0
"t147",1
"t148",1
"t149",1
"t150",1
"t151",0
"t152",0
"t153",0
"t154",0
