"","t52","t53","t43","t10","t41","t42","t112","t113","t107","t131","t132","t116","t117","t71","t103","t104","t75","t76","t72","t73","t135","t136","t108","t109","t64","t65","t3","t5","t6","t17","t97","t98","t39","t15","t16","t141","t142","t60","t12","t54","t62","t63","t35","t47","t48","t139","t140","t68","t93","t94","t101","t102","t74","t143","t144","t145","t105","t106","t51","t45","t99","t133","t134","t129","t130","t146","t147","t90","t44","t24","t86","t148","t149","t126","t127","t128","t87","t38","t57","t58","t61","t120","t121","t55","t66","t67","t8","t9","t36","t37","t29","t83","t122","t123","t69","t137","t138","t19","t31","t32","t84","t85","t30","t95","t96","t82","t4","t27","t110","t111","t118","t119","t77","t18","t11","t114","t115","t100","t59","t33","t34","t88","t89","t91","t92","t70","t40","t20","t21","t13","t28","t56","t124","t125","t81","t46","t23","t49","t50","t22","t14","t7","t25","t26","t78","t79","t80","t1","t2"
"t52",0,1.0770864063,1.1338164855,2.3177954692,4.8472932994,5.0813760557,5.0813760552,5.0813760552,4.9575294804,5.08137605523,5.08137605523,5.0813760552,5.0813760552,4.76424039381,5.08137605521,5.08137605521,4.8394407454,5.0813760553,5.0813760552,5.0813760552,5.0813760553,5.0813760553,5.0813760552,5.0813760552,4.62254175809,5.08137605519,3.30477677412,4.23794845039,4.23207161469,4.44260605635,6.69890105252,6.69890105252,6.69890105252,4.72520914007,4.84437134581,6.698901052,6.698901052,6.69890105201,5.18224321477,6.092201878254,6.698901052474,6.698901052474,5.491978625744,6.330731338334,6.359900358634,6.698901052434,6.698901052434,6.698901052434,6.698901052504,6.698901052504,6.698901052504,6.698901052504,6.698901052484,6.698901052494,6.698901052492,6.698901052492,6.698901052424,6.698901052424,6.698901052524,5.876761698824,6.447081564954,6.698901052524,6.698901052524,6.698901052514,6.698901052514,6.698901052454,6.698901052454,6.698901052524,6.698901052524,6.698901052624,6.698901051954,6.698901052034,6.698901052034,6.698901052054,6.698901052104,6.698901052104,6.698901052154,6.202264424304,6.698901052434,6.698901052434,6.698901052494,6.698901052394,6.698901052394,6.698901052434,6.698901052454,6.698901052454,4.54517166847,4.18414961777,7.0834206006,7.1154116186,6.0361185739,7.164874484,7.164874484,7.164874484,6.8045031139,7.16487448375,7.16487448375,5.5306878281,6.7512425736,7.1648744837,7.164874484,7.164874484,6.065107634,7.1648744836,7.1648744836,7.1648744837,4.6086165213,7.1648744838,7.164874484,7.164874484,7.164874484,7.164874484,7.1648744839,5.9611468297,5.0196973189,8.81229620253,8.81229620253,8.8122962026,8.8122962026,8.6850192451,8.8122962021,8.7405187355,8.8122962029,8.812296203,8.812296203,8.7286691654,8.8122962032,7.33461533012,7.96908277942,7.13512474252,8.6057084565,8.8122962026,8.8122962026,8.8122962026,8.8122962025,8.8122962026,8.81229620306,8.81229620296,8.49853092566,7.62794874072,6.68300373342,6.2239568869,7.31768552986,8.27662360709,8.81229620279,8.812296202793,8.812296202793,7.30683372,5.8054002946
"t53",1.0770864063,0,1.7017506728,2.8857296565,5.4152274867,5.649310243,5.6493102425,5.6493102425,5.5254636677,5.64931024253,5.64931024253,5.6493102425,5.6493102425,5.33217458111,5.64931024251,5.64931024251,5.4073749327,5.6493102426,5.6493102425,5.6493102425,5.6493102426,5.6493102426,5.6493102425,5.6493102425,5.19047594539,5.64931024249,3.87271096142,4.80588263769,4.80000580199,5.01054024365,7.26683523982,7.26683523982,7.26683523982,5.29314332737,5.41230553311,7.2668352393,7.2668352393,7.26683523931,5.75017740207,6.660136065554,7.266835239774,7.266835239774,6.059912813044,6.898665525634,6.927834545934,7.266835239734,7.266835239734,7.266835239734,7.266835239804,7.266835239804,7.266835239804,7.266835239804,7.266835239784,7.266835239794,7.266835239792,7.266835239792,7.266835239724,7.266835239724,7.266835239824,6.444695886124,7.015015752254,7.266835239824,7.266835239824,7.266835239814,7.266835239814,7.266835239754,7.266835239754,7.266835239824,7.266835239824,7.266835239924,7.266835239254,7.266835239334,7.266835239334,7.266835239354,7.266835239404,7.266835239404,7.266835239454,6.770198611604,7.266835239734,7.266835239734,7.266835239794,7.266835239694,7.266835239694,7.266835239734,7.266835239754,7.266835239754,5.11310585577,4.75208380507,7.6513547879,7.6833458059,6.6040527612,7.7328086713,7.7328086713,7.7328086713,7.3724373012,7.73280867105,7.73280867105,6.0986220154,7.3191767609,7.732808671,7.7328086713,7.7328086713,6.6330418213,7.7328086709,7.7328086709,7.732808671,5.1765507086,7.7328086711,7.7328086713,7.7328086713,7.7328086713,7.7328086713,7.7328086712,6.529081017,5.5876315062,9.38023038983,9.38023038983,9.3802303899,9.3802303899,9.2529534324,9.3802303894,9.3084529228,9.3802303902,9.3802303903,9.3802303903,9.2966033527,9.3802303905,7.90254951742,8.53701696672,7.70305892982,9.1736426438,9.3802303899,9.3802303899,9.3802303899,9.3802303898,9.3802303899,9.38023039036,9.38023039026,9.06646511296,8.19588292802,7.25093792072,6.7918910742,7.88561971716,8.84455779439,9.38023039009,9.380230390093,9.380230390093,7.8747679073,6.3733344819
"t43",1.1338164855,1.7017506728,0,2.6192986635,5.1487964937,5.38287925,5.3828792495,5.3828792495,5.2590326747,5.38287924953,5.38287924953,5.3828792495,5.3828792495,5.06574358811,5.38287924951,5.38287924951,5.1409439397,5.3828792496,5.3828792495,5.3828792495,5.3828792496,5.3828792496,5.3828792495,5.3828792495,4.92404495239,5.38287924949,3.60627996842,4.53945164469,4.53357480899,4.74410925065,7.00040424682,7.00040424682,7.00040424682,5.02671233437,5.14587454011,7.0004042463,7.0004042463,7.00040424631,5.48374640907,6.393705072554,7.000404246774,7.000404246774,5.793481820044,6.632234532634,6.661403552934,7.000404246734,7.000404246734,7.000404246734,7.000404246804,7.000404246804,7.000404246804,7.000404246804,7.000404246784,7.000404246794,7.000404246792,7.000404246792,7.000404246724,7.000404246724,7.000404246824,6.178264893124,6.748584759254,7.000404246824,7.000404246824,7.000404246814,7.000404246814,7.000404246754,7.000404246754,7.000404246824,7.000404246824,7.000404246924,7.000404246254,7.000404246334,7.000404246334,7.000404246354,7.000404246404,7.000404246404,7.000404246454,6.503767618604,7.000404246734,7.000404246734,7.000404246794,7.000404246694,7.000404246694,7.000404246734,7.000404246754,7.000404246754,4.84667486277,4.48565281207,7.3849237949,7.4169148129,6.3376217682,7.4663776783,7.4663776783,7.4663776783,7.1060063082,7.46637767805,7.46637767805,5.8321910224,7.0527457679,7.466377678,7.4663776783,7.4663776783,6.3666108283,7.4663776779,7.4663776779,7.466377678,4.9101197156,7.4663776781,7.4663776783,7.4663776783,7.4663776783,7.4663776783,7.4663776782,6.262650024,5.3212005132,9.11379939683,9.11379939683,9.1137993969,9.1137993969,8.9865224394,9.1137993964,9.0420219298,9.1137993972,9.1137993973,9.1137993973,9.0301723597,9.1137993975,7.63611852442,8.27058597372,7.43662793682,8.9072116508,9.1137993969,9.1137993969,9.1137993969,9.1137993968,9.1137993969,9.11379939736,9.11379939726,8.80003411996,7.92945193502,6.98450692772,6.5254600812,7.61918872416,8.57812680139,9.11379939709,9.113799397093,9.113799397093,7.6083369143,6.1069034889
"t10",2.3177954692,2.8857296565,2.6192986635,0,3.1009649154,3.3350476717,3.3350476712,3.3350476712,3.2112010964,3.33504767123,3.33504767123,3.3350476712,3.3350476712,3.01791200981,3.33504767121,3.33504767121,3.0931123614,3.3350476713,3.3350476712,3.3350476712,3.3350476713,3.3350476713,3.3350476712,3.3350476712,2.87621337409,3.33504767119,1.55844839012,2.49162006639,2.48574323069,2.69627767235,4.95257266852,4.95257266852,4.95257266852,2.97888075607,3.09804296181,4.952572668,4.952572668,4.95257266801,3.43591483077,4.345873494254,4.952572668474,4.952572668474,3.745650241744,4.584402954334,4.613571974634,4.952572668434,4.952572668434,4.952572668434,4.952572668504,4.952572668504,4.952572668504,4.952572668504,4.952572668484,4.952572668494,4.952572668492,4.952572668492,4.952572668424,4.952572668424,4.952572668524,4.130433314824,4.700753180954,4.952572668524,4.952572668524,4.952572668514,4.952572668514,4.952572668454,4.952572668454,4.952572668524,4.952572668524,4.952572668624,4.952572667954,4.952572668034,4.952572668034,4.952572668054,4.952572668104,4.952572668104,4.952572668154,4.455936040304,4.952572668434,4.952572668434,4.952572668494,4.952572668394,4.952572668394,4.952572668434,4.952572668454,4.952572668454,2.79884328447,2.43782123377,5.3370922166,5.3690832346,4.2897901899,5.4185461,5.4185461,5.4185461,5.0581747299,5.41854609975,5.41854609975,3.7843594441,5.0049141896,5.4185460997,5.4185461,5.4185461,4.31877925,5.4185460996,5.4185460996,5.4185460997,2.8622881373,5.4185460998,5.4185461,5.4185461,5.4185461,5.4185461,5.4185460999,4.2148184457,3.2733689349,7.06596781853,7.06596781853,7.0659678186,7.0659678186,6.9386908611,7.0659678181,6.9941903515,7.0659678189,7.065967819,7.065967819,6.9823407814,7.0659678192,5.58828694612,6.22275439542,5.38879635852,6.8593800725,7.0659678186,7.0659678186,7.0659678186,7.0659678185,7.0659678186,7.06596781906,7.06596781896,6.75220254166,5.88162035672,4.93667534942,4.4776285029,5.57135714586,6.53029522309,7.06596781879,7.065967818793,7.065967818793,5.560505336,4.0590719106
"t41",4.8472932994,5.4152274867,5.1487964937,3.1009649154,0,1.7676891517,3.429197602,3.429197602,3.3053510272,3.42919760203,3.42919760203,3.429197602,3.429197602,3.11206194061,3.42919760201,3.42919760201,3.1872622922,3.4291976021,3.429197602,3.429197602,3.4291976021,3.4291976021,3.429197602,3.429197602,2.97036330489,3.42919760199,3.63862820572,4.57179988199,4.56592304629,4.77645748795,7.03275248412,7.03275248412,7.03275248412,5.05906057167,5.17822277741,7.0327524836,7.0327524836,7.03275248361,5.51609464637,6.426053309854,7.032752484074,7.032752484074,5.825830057344,6.664582769934,6.693751790234,7.032752484034,7.032752484034,7.032752484034,7.032752484104,7.032752484104,7.032752484104,7.032752484104,7.032752484084,7.032752484094,7.032752484092,7.032752484092,7.032752484024,7.032752484024,7.032752484124,6.210613130424,6.780932996554,7.032752484124,7.032752484124,7.032752484114,7.032752484114,7.032752484054,7.032752484054,7.032752484124,7.032752484124,7.032752484224,7.032752483554,7.032752483634,7.032752483634,7.032752483654,7.032752483704,7.032752483704,7.032752483754,6.536115855904,7.032752484034,7.032752484034,7.032752484094,7.032752483994,7.032752483994,7.032752484034,7.032752484054,7.032752484054,4.87902310007,4.51800104937,7.4172720322,7.4492630502,6.3699700055,7.4987259156,7.4987259156,7.4987259156,7.1383545455,7.49872591535,7.49872591535,5.8645392597,7.0850940052,7.4987259153,7.4987259156,7.4987259156,6.3989590656,7.4987259152,7.4987259152,7.4987259153,4.9424679529,7.4987259154,7.4987259156,7.4987259156,7.4987259156,7.4987259156,7.4987259155,6.2949982613,5.3535487505,9.14614763413,9.14614763413,9.1461476342,9.1461476342,9.0188706767,9.1461476337,9.0743701671,9.1461476345,9.1461476346,9.1461476346,9.062520597,9.1461476348,7.66846676172,8.30293421102,7.46897617412,8.9395598881,9.1461476342,9.1461476342,9.1461476342,9.1461476341,9.1461476342,9.14614763466,9.14614763456,8.83238235726,7.96180017232,7.01685516502,6.5578083185,7.65153696146,8.61047503869,9.14614763439,9.146147634393,9.146147634393,7.6406851516,6.1392517262
"t42",5.0813760557,5.649310243,5.38287925,3.3350476717,1.7676891517,0,3.6632803583,3.6632803583,3.5394337835,3.66328035833,3.66328035833,3.6632803583,3.6632803583,3.34614469691,3.66328035831,3.66328035831,3.4213450485,3.6632803584,3.6632803583,3.6632803583,3.6632803584,3.6632803584,3.6632803583,3.6632803583,3.20444606119,3.66328035829,3.87271096202,4.80588263829,4.80000580259,5.01054024425,7.26683524042,7.26683524042,7.26683524042,5.29314332797,5.41230553371,7.2668352399,7.2668352399,7.26683523991,5.75017740267,6.660136066154,7.266835240374,7.266835240374,6.059912813644,6.898665526234,6.927834546534,7.266835240334,7.266835240334,7.266835240334,7.266835240404,7.266835240404,7.266835240404,7.266835240404,7.266835240384,7.266835240394,7.266835240392,7.266835240392,7.266835240324,7.266835240324,7.266835240424,6.444695886724,7.015015752854,7.266835240424,7.266835240424,7.266835240414,7.266835240414,7.266835240354,7.266835240354,7.266835240424,7.266835240424,7.266835240524,7.266835239854,7.266835239934,7.266835239934,7.266835239954,7.266835240004,7.266835240004,7.266835240054,6.770198612204,7.266835240334,7.266835240334,7.266835240394,7.266835240294,7.266835240294,7.266835240334,7.266835240354,7.266835240354,5.11310585637,4.75208380567,7.6513547885,7.6833458065,6.6040527618,7.7328086719,7.7328086719,7.7328086719,7.3724373018,7.73280867165,7.73280867165,6.098622016,7.3191767615,7.7328086716,7.7328086719,7.7328086719,6.6330418219,7.7328086715,7.7328086715,7.7328086716,5.1765507092,7.7328086717,7.7328086719,7.7328086719,7.7328086719,7.7328086719,7.7328086718,6.5290810176,5.5876315068,9.38023039043,9.38023039043,9.3802303905,9.3802303905,9.252953433,9.38023039,9.3084529234,9.3802303908,9.3802303909,9.3802303909,9.2966033533,9.3802303911,7.90254951802,8.53701696732,7.70305893042,9.1736426444,9.3802303905,9.3802303905,9.3802303905,9.3802303904,9.3802303905,9.38023039096,9.38023039086,9.06646511356,8.19588292862,7.25093792132,6.7918910748,7.88561971776,8.84455779499,9.38023039069,9.380230390693,9.380230390693,7.8747679079,6.3733344825
"t112",5.0813760552,5.6493102425,5.3828792495,3.3350476712,3.429197602,3.6632803583,0,0.3853057398,0.864976903,0.98882347783,0.98882347783,2.2096543896,2.2096543896,2.22632442321,2.54346008461,2.54346008461,2.3015247748,2.5434600847,2.5434600846,2.5434600846,2.5434600847,2.5434600847,2.5434600846,2.5434600846,2.08462578749,2.54346008459,3.87271096152,4.80588263779,4.80000580209,5.01054024375,7.26683523992,7.26683523992,7.26683523992,5.29314332747,5.41230553321,7.2668352394,7.2668352394,7.26683523941,5.75017740217,6.660136065654,7.266835239874,7.266835239874,6.059912813144,6.898665525734,6.927834546034,7.266835239834,7.266835239834,7.266835239834,7.266835239904,7.266835239904,7.266835239904,7.266835239904,7.266835239884,7.266835239894,7.266835239892,7.266835239892,7.266835239824,7.266835239824,7.266835239924,6.444695886224,7.015015752354,7.266835239924,7.266835239924,7.266835239914,7.266835239914,7.266835239854,7.266835239854,7.266835239924,7.266835239924,7.266835240024,7.266835239354,7.266835239434,7.266835239434,7.266835239454,7.266835239504,7.266835239504,7.266835239554,6.770198611704,7.266835239834,7.266835239834,7.266835239894,7.266835239794,7.266835239794,7.266835239834,7.266835239854,7.266835239854,5.11310585587,4.75208380517,7.651354788,7.683345806,6.6040527613,7.7328086714,7.7328086714,7.7328086714,7.3724373013,7.73280867115,7.73280867115,6.0986220155,7.319176761,7.7328086711,7.7328086714,7.7328086714,6.6330418214,7.732808671,7.732808671,7.7328086711,5.1765507087,7.7328086712,7.7328086714,7.7328086714,7.7328086714,7.7328086714,7.7328086713,6.5290810171,5.5876315063,9.38023038993,9.38023038993,9.38023039,9.38023039,9.2529534325,9.3802303895,9.3084529229,9.3802303903,9.3802303904,9.3802303904,9.2966033528,9.3802303906,7.90254951752,8.53701696682,7.70305892992,9.1736426439,9.38023039,9.38023039,9.38023039,9.3802303899,9.38023039,9.38023039046,9.38023039036,9.06646511306,8.19588292812,7.25093792082,6.7918910743,7.88561971726,8.84455779449,9.38023039019,9.380230390193,9.380230390193,7.8747679074,6.373334482
"t113",5.0813760552,5.6493102425,5.3828792495,3.3350476712,3.429197602,3.6632803583,0.3853057398,0,0.864976903,0.98882347783,0.98882347783,2.2096543896,2.2096543896,2.22632442321,2.54346008461,2.54346008461,2.3015247748,2.5434600847,2.5434600846,2.5434600846,2.5434600847,2.5434600847,2.5434600846,2.5434600846,2.08462578749,2.54346008459,3.87271096152,4.80588263779,4.80000580209,5.01054024375,7.26683523992,7.26683523992,7.26683523992,5.29314332747,5.41230553321,7.2668352394,7.2668352394,7.26683523941,5.75017740217,6.660136065654,7.266835239874,7.266835239874,6.059912813144,6.898665525734,6.927834546034,7.266835239834,7.266835239834,7.266835239834,7.266835239904,7.266835239904,7.266835239904,7.266835239904,7.266835239884,7.266835239894,7.266835239892,7.266835239892,7.266835239824,7.266835239824,7.266835239924,6.444695886224,7.015015752354,7.266835239924,7.266835239924,7.266835239914,7.266835239914,7.266835239854,7.266835239854,7.266835239924,7.266835239924,7.266835240024,7.266835239354,7.266835239434,7.266835239434,7.266835239454,7.266835239504,7.266835239504,7.266835239554,6.770198611704,7.266835239834,7.266835239834,7.266835239894,7.266835239794,7.266835239794,7.266835239834,7.266835239854,7.266835239854,5.11310585587,4.75208380517,7.651354788,7.683345806,6.6040527613,7.7328086714,7.7328086714,7.7328086714,7.3724373013,7.73280867115,7.73280867115,6.0986220155,7.319176761,7.7328086711,7.7328086714,7.7328086714,6.6330418214,7.732808671,7.732808671,7.7328086711,5.1765507087,7.7328086712,7.7328086714,7.7328086714,7.7328086714,7.7328086714,7.7328086713,6.5290810171,5.5876315063,9.38023038993,9.38023038993,9.38023039,9.38023039,9.2529534325,9.3802303895,9.3084529229,9.3802303903,9.3802303904,9.3802303904,9.2966033528,9.3802303906,7.90254951752,8.53701696682,7.70305892992,9.1736426439,9.38023039,9.38023039,9.38023039,9.3802303899,9.38023039,9.38023039046,9.38023039036,9.06646511306,8.19588292812,7.25093792082,6.7918910743,7.88561971726,8.84455779449,9.38023039019,9.380230390193,9.380230390193,7.8747679074,6.373334482
"t107",4.9575294804,5.5254636677,5.2590326747,3.2112010964,3.3053510272,3.5394337835,0.864976903,0.864976903,0,0.38896591083,0.38896591083,2.0858078148,2.0858078148,2.10247784841,2.41961350981,2.41961350981,2.1776782,2.4196135099,2.4196135098,2.4196135098,2.4196135099,2.4196135099,2.4196135098,2.4196135098,1.96077921269,2.41961350979,3.74886438672,4.68203606299,4.67615922729,4.88669366895,7.14298866512,7.14298866512,7.14298866512,5.16929675267,5.28845895841,7.1429886646,7.1429886646,7.14298866461,5.62633082737,6.536289490854,7.142988665074,7.142988665074,5.936066238344,6.774818950934,6.803987971234,7.142988665034,7.142988665034,7.142988665034,7.142988665104,7.142988665104,7.142988665104,7.142988665104,7.142988665084,7.142988665094,7.142988665092,7.142988665092,7.142988665024,7.142988665024,7.142988665124,6.320849311424,6.891169177554,7.142988665124,7.142988665124,7.142988665114,7.142988665114,7.142988665054,7.142988665054,7.142988665124,7.142988665124,7.142988665224,7.142988664554,7.142988664634,7.142988664634,7.142988664654,7.142988664704,7.142988664704,7.142988664754,6.646352036904,7.142988665034,7.142988665034,7.142988665094,7.142988664994,7.142988664994,7.142988665034,7.142988665054,7.142988665054,4.98925928107,4.62823723037,7.5275082132,7.5594992312,6.4802061865,7.6089620966,7.6089620966,7.6089620966,7.2485907265,7.60896209635,7.60896209635,5.9747754407,7.1953301862,7.6089620963,7.6089620966,7.6089620966,6.5091952466,7.6089620962,7.6089620962,7.6089620963,5.0527041339,7.6089620964,7.6089620966,7.6089620966,7.6089620966,7.6089620966,7.6089620965,6.4052344423,5.4637849315,9.25638381513,9.25638381513,9.2563838152,9.2563838152,9.1291068577,9.2563838147,9.1846063481,9.2563838155,9.2563838156,9.2563838156,9.172756778,9.2563838158,7.77870294272,8.41317039202,7.57921235512,9.0497960691,9.2563838152,9.2563838152,9.2563838152,9.2563838151,9.2563838152,9.25638381566,9.25638381556,8.94261853826,8.07203635332,7.12709134602,6.6680444995,7.76177314246,8.72071121969,9.25638381539,9.256383815393,9.256383815393,7.7509213326,6.2494879072
"t131",5.08137605523,5.64931024253,5.38287924953,3.33504767123,3.42919760203,3.66328035833,0.98882347783,0.98882347783,0.38896591083,0,0.14514812706,2.20965438963,2.20965438963,2.22632442324,2.54346008464,2.54346008464,2.30152477483,2.54346008473,2.54346008463,2.54346008463,2.54346008473,2.54346008473,2.54346008463,2.54346008463,2.08462578752,2.54346008462,3.87271096155,4.80588263782,4.80000580212,5.01054024378,7.26683523995,7.26683523995,7.26683523995,5.2931433275,5.41230553324,7.26683523943,7.26683523943,7.26683523944,5.7501774022,6.660136065684,7.266835239904,7.266835239904,6.059912813174,6.898665525764,6.927834546064,7.266835239864,7.266835239864,7.266835239864,7.266835239934,7.266835239934,7.266835239934,7.266835239934,7.266835239914,7.266835239924,7.266835239922,7.266835239922,7.266835239854,7.266835239854,7.266835239954,6.444695886254,7.015015752384,7.266835239954,7.266835239954,7.266835239944,7.266835239944,7.266835239884,7.266835239884,7.266835239954,7.266835239954,7.266835240054,7.266835239384,7.266835239464,7.266835239464,7.266835239484,7.266835239534,7.266835239534,7.266835239584,6.770198611734,7.266835239864,7.266835239864,7.266835239924,7.266835239824,7.266835239824,7.266835239864,7.266835239884,7.266835239884,5.1131058559,4.7520838052,7.65135478803,7.68334580603,6.60405276133,7.73280867143,7.73280867143,7.73280867143,7.37243730133,7.73280867118,7.73280867118,6.09862201553,7.31917676103,7.73280867113,7.73280867143,7.73280867143,6.63304182143,7.73280867103,7.73280867103,7.73280867113,5.17655070873,7.73280867123,7.73280867143,7.73280867143,7.73280867143,7.73280867143,7.73280867133,6.52908101713,5.58763150633,9.38023038996,9.38023038996,9.38023039003,9.38023039003,9.25295343253,9.38023038953,9.30845292293,9.38023039033,9.38023039043,9.38023039043,9.29660335283,9.38023039063,7.90254951755,8.53701696685,7.70305892995,9.17364264393,9.38023039003,9.38023039003,9.38023039003,9.38023038993,9.38023039003,9.38023039049,9.38023039039,9.06646511309,8.19588292815,7.25093792085,6.79189107433,7.88561971729,8.84455779452,9.38023039022,9.380230390223,9.380230390223,7.87476790743,6.37333448203
