accepted_species,estimate
t80,0.53177786
t29,-0.5113174
t58,-0.97494894
t19,-1.2101643
t83,-1.0255158
t14,1.3092424
t26,-0.06821864
t13,0.04691085
t99,0.624258
t16,-0.041621935
