"accepted_species","Medicinal"
"Cryptolepis_intricata",0
"Psydrax_approximatus",NA
"Tarenna_precidantenna",0
"Palicourea_polymorpha",0
"Asperula_cymulosa",0
"Rogiera_macdougallii",NA
"Aidia_vieillardii",0
"Uncaria_domatiifera",0
"Cynanchum_wilfordii",1
"Catunaregam_tomentosa",1
"Pachycarpus_spurius",1
"Pachycarpus_campanulatus",0
"Sherbournia_hapalophylla",0
"Kanapia_wenzelii",0
"Isidorea_pungens",0
"Mandevilla_sellowii",0
"Boucerosia_umbellata",1
"Asclepias_buchwaldii",0
"Leichhardtia_jensenii",0
"Ruehssia_loniceroides",NA
"Ixora_fragrans",0
"Pentopetia_ovalifolia",0
"Rothmannia_macrocarpa",1
"Djaloniella_ypsilostyla",0
"Rothmannia_macrosiphon",NA
"Praravinia_suberosa",0
"Genianthus_hastatus",0
"Gynochthodes_elmeri",0
"Voyria_obconica",0
"Oxypetalum_chodatianum",0
"Marsdenia_calcicola",0
"Asclepias_michauxii",0
"Strychnos_nux-vomica",1
"Strychnos_javariensis",0
"Blepharodon_hatschbachii",0
"Riocreuxia_picta",0
"Gardenia_vernicosa",0
"Ceropegia_noorjahaniae",0
"Ceropegia_zambesiaca",0
"Swertia_pumila",0
"Psychotria_acutiflora",NA
"Psychotria_spathulifolia",NA
"Galium_chloroleucum",0
"Galium_scopulorum",NA
"Galium_taiwanense",0
"Psychotria_magnistipula",0
"Psychotria_cyathicalyx",0
"Galium_kaganense",0
"Coprosma_macrocarpa",0
"Manettia_honigii",0
"Alyxia_annamensis",0
"Ixora_rugulosa",0
"Hoya_seanwhistleriana",0
"Hedyotis_pulcherrima",0
"Hoya_juannguoana",0
"Hoya_rima",0
"Hoya_davidcummingii",0
"Hedyotis_rajasekaranii",0
"Mussaenda_viridiflora",0
"Mussaenda_aptera",0
"Parsonsia_rubra",0
"Anodendron_axillare",0
"Eumachia_rostrata",1
"Machaonia_minutifolia",0
"Leptopetalum_strigulosum",0
"Coffea_pustulata",0
"Aspidosperma_huberianum",0
"Ochrosia_lifuana",0
"Palicourea_thermydri",0
"Palicourea_leucantha",0
"Macrocarpaea_pachyphylla",0
"Schizoglossum_cordifolium",1
"Aidia_waugia",0
"Sebaea_bojeri",1
"Jobinia_hatschbachii",0
"Hoffmannia_inamoena",0
"Gonolobus_salvinii",0
"Timonius_dumagat",NA
"Hamelia_calycosa",0
"Dischidia_calva",0
"Dischidia_kutchinensis",0
"Malanea_guaiquinimensis",0
"Dischidia_tomentella",0
"Pavetta_bruneelii",0
"Lasianthus_moonii",0
"Pavetta_crebrifolia",0
"Echidnopsis_insularis",NA
"Pavetta_dolichosepala",1
"Isidorea_leonis",0
"Gymnema_decaisneanum",1
"Gentianella_bawbawensis",0
"Ophiorrhiza_oppositiflora",0
"Sabicea_rosea",0
"Ophiorrhiza_tirunelvelica",0
"Tachia_occidentalis",0
"Oldenlandia_rosulata",0
"Oldenlandia_toussidana",NA
"Gentiana_hohoxiliensis",0
"Gentiana_gelida",1
"Faramea_areolata",0
