"","turnover.rates","eps.values","transition.rates"
"1",0.643256027949974,0.0661600674502552,NA
"2",0.145997975720093,0.501857046270743,0.106504641706124
"3",0.575625594705343,0.378520499449223,0.37636473798193
"4",0.423079063650221,0.489430196583271,0.294414261123165
"5",0.643256027949974,0.0661600674502552,0.169121251674369
"6",0.145997975720093,0.501857046270743,NA
"7",0.575625594705343,0.378520499449223,0.168481894535944
"8",0.423079063650221,0.489430196583271,0.4551100442186
"9",0.643256027949974,0.0661600674502552,0.510653225472197
"10",0.145997975720093,0.501857046270743,0.845542626921088
"11",0.575625594705343,0.378520499449223,NA
"12",0.423079063650221,0.489430196583271,0.340675752144307
"13",0.643256027949974,0.0661600674502552,0.0202079035807401
"14",0.145997975720093,0.501857046270743,0.960369752719998
"15",0.575625594705343,0.378520499449223,0.475226010661572
"16",0.423079063650221,0.489430196583271,NA
