,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t6,-2.6877275,8.429596,5.497946,2.6527958,2.4619186,5.180652,1.7188348,2.159279,4.9569488,9.950182,2.9533982,8.8009205,11.285294,5.591701,8.38118
t33,-2.5914195,8.322224,5.424514,2.3925924,2.598412,4.9788566,1.6362122,2.1813438,5.0627527,10.19194,3.0428724,9.054567,11.307349,5.146444,8.225699
t34,-2.6339037,8.339905,5.432506,2.528385,2.5586202,5.0540247,1.6701188,2.1288826,5.014105,10.065259,3.0285017,8.924059,11.264232,5.301873,8.28984
t4,-2.7036946,8.503726,5.579984,2.7275367,2.3755565,5.2758245,1.7864021,2.2107608,4.8977003,9.876706,2.8689847,8.753826,11.343342,5.7958484,8.463734
t50,-2.5857494,8.257536,5.375743,2.4842503,2.6664758,4.9684334,1.5968363,2.1008906,5.069242,10.099146,3.0830014,8.980968,11.263387,5.241123,8.301167
t59,-2.5945501,8.38648,5.4199014,2.6320949,2.5763133,5.11507,1.5423813,2.067015,5.0658827,9.934245,3.0579524,8.924416,11.234457,5.392602,8.302312
t60,-2.685402,8.35207,5.4071093,2.5916245,2.5749595,5.082555,1.6467605,2.1197371,5.0257154,10.003501,3.040596,8.860678,11.247959,5.461263,8.325367
t5,-2.74929,8.496115,5.465669,2.7135568,2.4868443,5.224038,1.7770005,2.1354191,4.994152,9.89101,2.986675,8.809869,11.25146,5.6565585,8.336508
t12,-1.9232246,8.505893,5.925592,2.038585,2.1965592,5.312461,1.5830643,2.4687476,4.6298075,10.485892,2.5211728,9.273054,11.733795,5.666979,8.790617
t15,-2.348169,8.51209,5.897726,2.4909546,2.123644,5.3933053,1.7930593,2.4359305,4.5617533,10.141746,2.455993,8.837255,11.611147,6.0065947,8.898501
t39,-1.7552545,8.611357,5.918752,1.9358703,2.0889783,5.428416,1.609969,2.5298965,4.607034,10.485348,2.5366583,9.4183445,11.674382,5.6315527,8.724549
t75,-1.8095927,8.625846,5.951621,2.038368,2.0917153,5.431162,1.6429884,2.561721,4.564525,10.437544,2.4735956,9.332926,11.722362,5.7085776,8.696773
t76,-1.7595185,8.658357,5.9766254,2.014139,2.04575,5.485198,1.6400995,2.590465,4.531818,10.485283,2.4374833,9.339455,11.669822,5.7340145,8.749735
t52,-2.1598291,8.49912,5.959701,2.3747416,2.0981946,5.3655753,1.763772,2.4498541,4.5624127,10.222666,2.4466052,8.919139,11.640531,5.9627056,8.870198
t23,-2.3185866,8.445058,5.9782615,2.4688737,2.1111581,5.3634477,1.7591462,2.4579594,4.4909577,10.160956,2.376269,8.754483,11.688812,6.0892205,8.973123
t19,-2.2310896,8.409156,5.854254,2.2699268,2.204977,5.307966,1.6802553,2.448495,4.4956536,10.316448,2.481495,8.881818,11.621538,5.8542194,8.930858
t41,-2.0916255,8.479146,5.9926763,2.2809803,2.1195397,5.3444357,1.7112942,2.468289,4.5381546,10.327927,2.410291,8.94678,11.65932,5.920934,8.895624
t42,-1.9104847,8.521537,5.9948406,1.998828,2.1360953,5.3640323,1.5370123,2.453826,4.63314,10.515973,2.5397537,9.234346,11.775642,5.7260923,8.878764
t35,-1.8664851,8.649335,6.059972,2.0563567,2.0811656,5.415036,1.623543,2.5848396,4.5810018,10.507202,2.4604974,9.279607,11.829041,5.7651186,8.70454
t27,-2.0551853,8.476206,5.929551,2.1970794,2.1698875,5.325491,1.6543453,2.4570014,4.565209,10.375966,2.4773684,9.041814,11.674063,5.8106318,8.8608675
t28,-1.9195973,8.435205,5.8519993,2.0231807,2.2711332,5.2306943,1.5827898,2.4647264,4.567857,10.484345,2.502691,9.215991,11.762273,5.6685095,8.818361
t26,-2.365576,8.513686,5.981289,2.5203526,2.0720787,5.434701,1.7684932,2.4928272,4.4481883,10.148234,2.3262966,8.777463,11.689888,6.141526,8.985579
t73,-2.063129,8.72803,5.897545,2.2425148,2.0864053,5.414271,1.762118,2.5446603,4.714325,10.269958,2.6285732,9.289485,11.630501,5.6807804,8.420211
