"accepted_species","F1.1/1"
"t19",-1.11850878080266
"t12",-0.0714252615594707
"t3",-0.269181987253944
"t93",-1.39328967889907
"t94",-0.658302243438666
"t34",-1.78641556228496
"t35",-0.85349485076319
"t7",-0.984660515742979
"t11",-0.543999732244647
"t27",0.341561918322391
"t23",0.0523859963216027
"t78",-0.0784622150664983
"t79",-0.170493636167969
"t62",-1.06567807240496
"t63",-0.905730503009806
"t24",-0.180621806293681
"t25",-0.622443177388884
"t72",0.520655683456456
"t73",0.0963443165102877
"t26",0.238525012931373
"t75",0.983044558251351
"t76",0.599720842368096
"t37",1.26939679928084
"t99",0.61643006988889
"t100",0.692338339530119
"t54",-0.421701337504331
"t55",-0.129695643312572
"t2",-0.107442975144782
"t22",1.308251967963
"t50",0.275818140513311
"t51",0.551279349670116
"t30",0.7099260048843
"t71",1.36862105295175
"t53",0.98532185626044
"t82",-0.591121527469318
"t83",-0.514001593739689
"t13",0.0242232697483625
"t9",0.474267864254195
"t10",0.343099277777226
"t4",-0.0621607820343235
"t46",0.647685054698051
"t47",0.512550383395548
"t40",1.11509487328558
"t18",0.104723395144372
"t84",-0.42428533144899
"t85",-0.0782168017949033
"t74",0.0948512766063001
"t36",-0.038515371156599
"t28",-1.42181039894025
"t95",-1.46845662950834
"t96",-1.68956420275699
"t97",-0.251759583840861
"t98",-0.0162331709969238
"t77",-0.357640082790532
"t64",-0.200955665025548
"t86",-0.321652640630503
"t91",-1.03273220040233
"t92",-1.29462638370373
"t20",1.3778655299848
"t67",0.628846835951986
"t68",0.656431142487169
"t8",1.38141947330276
"t58",2.0386475457255
"t87",1.90862682145678
"t88",1.17572508276939
"t29",2.26755398969067
"t60",1.69529779347889
"t61",1.30197935019442
"t65",2.13083501176615
"t66",1.37555068503428
"t6",2.17304201057248
"t80",-1.13026753192016
"t81",-0.563512325341974
"t48",0.477908720784606
"t49",1.24610694642913
"t41",0.90060925117803
"t42",1.91918729193108
"t59",0.156942736760168
"t52",0.0772742114012537
"t14",0.811219100624265
"t38",-0.143930288755254
"t39",-0.304147212123892
"t21",0.0904003441481856
"t5",-0.114256066150503
"t31",-0.669415734538869
"t69",-0.279644774502379
"t70",-0.131387107745104
"t32",-0.767993450480381
"t56",-1.69300853742584
"t57",-1.43771517483711
"t45",-1.2326555065377
"t15",-0.648906128606006
"t43",-1.48665448285056
"t44",-1.48540812165332
"t16",-1.47397310011233
"t17",-1.15924574601415
"t33",-1.53639197273014
"t89",-1.03636018728701
"t90",-1.35806464233798
"t1",0.0606312577875965
