,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t95,11.329101,2.493489,4.78309,2.8665168,8.352998,4.2625337,7.504791,5.773852,7.125168,7.9606795,5.782986,5.707845,5.3604436,2.8575377,3.2432046
t96,11.383734,2.5354323,4.828774,2.7990324,8.290875,4.2943177,7.5374775,5.8413205,7.0481834,7.994889,5.7980165,5.770152,5.3538156,2.9228058,3.2799995
t61,11.368154,2.5041025,4.7370076,2.7583811,8.216303,4.3355765,7.5939965,5.81738,7.036849,8.067899,5.7775693,5.827521,5.4287663,2.8483253,3.3729656
t34,11.39671,2.5440655,4.850774,2.8727942,8.349314,4.321235,7.6325107,5.86131,7.0064607,7.9077415,5.7775874,5.6608877,5.390701,2.9696078,3.1712213
t14,11.0968895,1.2419438,3.734665,2.8095272,8.9690275,3.737655,7.137693,4.804549,7.410196,8.781346,6.3389034,5.7894397,5.5589013,1.8323584,4.138581
t18,11.120161,1.2317176,3.7998497,2.7891204,8.929373,3.7708933,7.1494346,4.834226,7.3733253,8.79397,6.3472204,5.7676926,5.533688,1.8139153,4.0975866
t69,11.417135,2.5095127,4.675246,2.8124456,8.327991,4.185811,7.436652,5.771791,7.071614,7.933411,5.7241325,5.8228116,5.435767,2.7823775,3.2677894
t93,11.334059,2.4900243,4.6823473,2.8774211,8.335522,4.1966996,7.426367,5.719347,7.167483,7.939142,5.7405972,5.7789726,5.403434,2.7476842,3.2662382
t94,11.320861,2.4880145,4.6777515,2.8800762,8.329621,4.2002335,7.429476,5.7166247,7.1736484,7.9400144,5.739728,5.777515,5.4079533,2.7448778,3.267748
t19,11.300521,2.388956,4.713398,2.899343,8.39725,4.319175,7.589772,5.7366686,7.1476893,8.026,5.767608,5.699244,5.4596295,2.808559,3.3070261
t29,11.396834,2.4177961,4.7837486,2.8538797,8.374459,4.351094,7.601424,5.750034,7.0257034,8.028323,5.805734,5.673631,5.442139,2.944882,3.2811804
t30,11.334659,2.3369267,4.6848125,2.8504958,8.415603,4.294593,7.60735,5.7600203,7.084478,8.069466,5.7816625,5.6788077,5.4948416,2.8118432,3.3429713
t129,11.220036,1.4057441,3.8223805,2.9331527,8.677377,3.777025,6.856191,4.811457,7.32849,8.753921,6.0105267,5.4642143,5.6387773,1.929277,3.9641032
t130,11.226489,1.3696584,3.7659812,2.9600313,8.730046,3.82922,6.8914886,4.7799554,7.315034,8.791927,6.013494,5.486158,5.6184487,1.9327725,4.0011854
t56,11.284934,1.5479379,3.8962047,2.924514,8.6599245,3.7733493,6.9361796,4.9725604,7.389933,8.696165,5.9656515,5.406105,5.669032,2.0595038,3.9181368
t54,11.295343,1.4772877,3.8324792,3.0018353,8.740007,3.8781757,7.035651,4.8963475,7.3659134,8.780142,5.992297,5.4606833,5.642445,1.9953891,4.008604
t43,11.114872,1.2237072,3.71414,2.9063406,8.9393835,3.719975,7.022053,4.7095447,7.411277,8.796828,6.172494,5.7167635,5.5807414,1.8421985,4.2080035
t114,11.42481,1.4070402,3.7734947,3.0520523,8.7667885,3.841497,6.964018,4.8296194,7.4577546,8.861653,5.8974514,5.364964,5.702026,1.971202,4.2012396
