"","t1","t4","t5","t38","t39","t85","t138","t139","t62","t124","t125","t96","t22","t74","t99","t100","t30","t31","t37","t58","t59","t75","t76","t68","t69","t71","t104","t105","t33","t11","t135","t136","t73","t23","t24","t35","t36","t12","t140","t141","t53","t54","t18","t19","t88","t89","t84","t102","t103","t44","t50","t128","t129","t34","t14","t82","t83","t55","t45","t93","t146","t147","t46","t110","t111","t86","t87","t25","t32","t70","t137","t150","t151","t130","t131","t148","t149","t112","t98","t9","t10","t3","t2","t26","t72","t144","t145","t106","t107","t48","t56","t57","t49","t108","t109","t101","t61","t43","t65","t66","t42","t8","t15","t20","t21","t13","t6","t7","t117","t118","t17","t60","t90","t91","t97","t115","t116","t81","t122","t123","t47","t40","t134","t142","t143","t64","t28","t29","t119","t126","t127","t79","t80","t78","t94","t95","t63","t41","t113","t114","t16","t51","t52","t92","t132","t133","t67","t120","t121","t77","t27"
"t1",0,4.9329220649,6.5688389739,5.18657734306,5.19080202382,6.56883897349,6.56883897356,6.56883897356,6.56883897372,6.56883897332,6.56883897332,6.56883897332,6.56883897362,6.12960040172,6.56883897352,6.56883897352,6.56883897352,6.56883897352,6.23208253602,6.56883897352,6.04183404272,6.01688495442,6.56883897362,6.02040495313,6.56883897367,6.56883897363,6.56883897363,6.56883897363,6.56883897322,4.47633170372,6.56883897347,6.56883897347,6.56883897338,5.02547869528,6.53155270988,6.56883897418,6.56883897418,4.83729574578,6.56883897446,6.56883897446,5.51367982388,5.46845895864,5.23899489552,4.51806922735,6.56883897428,6.40628283318,6.56883897422,6.56883897422,6.56883897422,6.05780739912,5.54262858922,6.56883897452,6.56883897452,5.18251862862,4.08213103132,6.56883897395,6.56883897395,6.56883897425,5.93249965825,6.56883897397,6.56883897393,6.56883897393,5.54903576727,6.56883897387,6.56883897387,6.5688389739,6.5688389739,6.10827905033,6.56883897423,6.56883897383,6.56883897385,6.56883897385201,6.56883897385201,6.56883897383,6.56883897383,6.568838973892,6.568838973892,6.56883897396,6.56883897389,5.27512305309,4.21229880069,3.76505283379,5.92654630539,6.56883897419,5.81583014325,6.56883897402,6.56883897402,6.3477148565,6.56883897409,6.56883897439,6.5688389742,6.5688389742,6.5688389735,6.56883897368,6.56883897368,6.5688389737,6.5688389741,5.25168008803,6.5688389738,5.8931660913,6.568838974,3.8012733422,3.9414364537,4.6552944184,6.5688389746,3.71946445085,3.8484632115,3.9439861651,6.56883897395,6.56883897395,4.32657260095,5.65007096475,6.56883897415,6.56883897415,6.56883897425,6.56883897425,6.49312338955,6.56883897416,6.56883897425,6.56883897425,6.56883897375,6.56883897415,6.5688389742,6.56883897419,6.56883897419,6.07367043505,6.56883897355,6.56883897355,6.42188971835,6.56883897378,6.48298023367,5.96791173592,6.56883897412,6.56883897409,6.56883897419,6.56883897419,6.52502513919,5.51256248165,6.56883897395,6.56883897395,4.90086073255,6.56883897345,6.56883897345,6.56883897415,6.56883897415,6.56883897415,6.56883897415,6.56883897375,6.56883897375,5.97607479395,6.28046035315
"t4",4.9329220649,0,5.033877161,3.71092715852,3.71515183928,5.09318878895,5.09318878902,5.09318878902,5.09318878918,5.09318878878,5.09318878878,5.09318878878,5.09318878908,4.65395021718,5.09318878898,5.09318878898,7.05464437098,7.05464437098,6.71788793348,7.05464437098,6.52763944018,6.50269035188,7.05464437108,6.50621035059,7.05464437113,7.05464437109,7.05464437109,7.05464437109,7.05464437068,5.15107004262,7.24357731237,7.24357731237,7.24357731228,5.70021703418,7.20629104878,7.24357731308,7.24357731308,5.51203408468,7.24357731336,7.24357731336,6.18841816278,6.14319729754,5.91373323442,5.19280756625,7.24357731318,7.08102117208,7.24357731312,7.24357731312,7.24357731312,6.73254573802,6.21736692812,7.24357731342,7.24357731342,5.85725696752,4.75686937022,7.24357731285,7.24357731285,7.24357731315,6.60723799715,7.24357731287,7.24357731283,7.24357731283,6.22377410617,7.24357731277,7.24357731277,7.2435773128,7.2435773128,6.78301738923,7.24357731313,7.24357731273,7.24357731275,7.24357731275201,7.24357731275201,7.24357731273,7.24357731273,7.243577312792,7.243577312792,7.24357731286,7.24357731279,5.94986139199,4.88703713959,4.43979117269,6.60128464429,8.84978170949,8.09677287855,8.84978170932,8.84978170932,8.6286575918,8.84978170939,8.84978170969,8.8497817095,8.8497817095,8.8497817088,8.84978170898,8.84978170898,8.849781709,8.8497817094,7.53262282333,8.8497817091,8.1741088266,8.8497817093,6.0822160775,6.222379189,6.9362371537,8.8497817099,6.00040718615,6.1294059468,6.2249289004,8.84978170925,8.84978170925,6.60751533625,7.93101370005,8.84978170945,8.84978170945,8.84978170955,8.84978170955,8.77406612485,8.84978170946,8.84978170955,8.84978170955,8.84978170905,8.84978170945,8.8497817095,8.84978170949,8.84978170949,8.35461317035,8.84978170885,8.84978170885,8.70283245365,8.84978170908,8.76392296897,8.24885447122,8.84978170942,8.84978170939,8.84978170949,8.84978170949,8.80596787449,7.79350521695,8.84978170925,8.84978170925,7.18180346785,8.84978170875,8.84978170875,8.84978170945,8.84978170945,8.84978170945,8.84978170945,8.84978170905,8.84978170905,8.25701752925,8.56140308845
"t5",6.5688389739,5.033877161,0,5.34684406752,5.35106874828,6.72910569795,6.72910569802,6.72910569802,6.72910569818,6.72910569778,6.72910569778,6.72910569778,6.72910569808,6.28986712618,6.72910569798,6.72910569798,8.69056127998,8.69056127998,8.35380484248,8.69056127998,8.16355634918,8.13860726088,8.69056128008,8.14212725959,8.69056128013,8.69056128009,8.69056128009,8.69056128009,8.69056127968,6.78698695162,8.87949422137,8.87949422137,8.87949422128,7.33613394318,8.84220795778,8.87949422208,8.87949422208,7.14795099368,8.87949422236,8.87949422236,7.82433507178,7.77911420654,7.54965014342,6.82872447525,8.87949422218,8.71693808108,8.87949422212,8.87949422212,8.87949422212,8.36846264702,7.85328383712,8.87949422242,8.87949422242,7.49317387652,6.39278627922,8.87949422185,8.87949422185,8.87949422215,8.24315490615,8.87949422187,8.87949422183,8.87949422183,7.85969101517,8.87949422177,8.87949422177,8.8794942218,8.8794942218,8.41893429823,8.87949422213,8.87949422173,8.87949422175,8.87949422175201,8.87949422175201,8.87949422173,8.87949422173,8.879494221792,8.879494221792,8.87949422186,8.87949422179,7.58577830099,6.52295404859,6.07570808169,8.23720155329,10.48569861849,9.73268978755,10.48569861832,10.48569861832,10.2645745008,10.48569861839,10.48569861869,10.4856986185,10.4856986185,10.4856986178,10.48569861798,10.48569861798,10.485698618,10.4856986184,9.16853973233,10.4856986181,9.8100257356,10.4856986183,7.7181329865,7.858296098,8.5721540627,10.4856986189,7.63632409515,7.7653228558,7.8608458094,10.48569861825,10.48569861825,8.24343224525,9.56693060905,10.48569861845,10.48569861845,10.48569861855,10.48569861855,10.40998303385,10.48569861846,10.48569861855,10.48569861855,10.48569861805,10.48569861845,10.4856986185,10.48569861849,10.48569861849,9.99053007935,10.48569861785,10.48569861785,10.33874936265,10.48569861808,10.39983987797,9.88477138022,10.48569861842,10.48569861839,10.48569861849,10.48569861849,10.44188478349,9.42942212595,10.48569861825,10.48569861825,8.81772037685,10.48569861775,10.48569861775,10.48569861845,10.48569861845,10.48569861845,10.48569861845,10.48569861805,10.48569861805,9.89293443825,10.19731999745
"t38",5.18657734306,3.71092715852,5.34684406752,0,0.0468530717,3.50668740337,3.50668740344,3.50668740344,3.54645076734,3.54645076694,3.54645076694,3.54645076694,4.04245898464,3.60322041274,4.04245898454,4.04245898454,7.30829964914,7.30829964914,6.97154321164,7.30829964914,6.78129471834,6.75634563004,7.30829964924,6.75986562875,7.30829964929,7.30829964925,7.30829964925,7.30829964925,7.30829964884,5.40472532078,7.49723259053,7.49723259053,7.49723259044,5.95387231234,7.45994632694,7.49723259124,7.49723259124,5.76568936284,7.49723259152,7.49723259152,6.44207344094,6.3968525757,6.16738851258,5.44646284441,7.49723259134,7.33467645024,7.49723259128,7.49723259128,7.49723259128,6.98620101618,6.47102220628,7.49723259158,7.49723259158,6.11091224568,5.01052464838,7.49723259101,7.49723259101,7.49723259131,6.86089327531,7.49723259103,7.49723259099,7.49723259099,6.47742938433,7.49723259093,7.49723259093,7.49723259096,7.49723259096,7.03667266739,7.49723259129,7.49723259089,7.49723259091,7.49723259091201,7.49723259091201,7.49723259089,7.49723259089,7.497232590952,7.497232590952,7.49723259102,7.49723259095,6.20351667015,5.14069241775,4.69344645085,6.85493992245,9.10343698765,8.35042815671,9.10343698748,9.10343698748,8.88231286996,9.10343698755,9.10343698785,9.10343698766,9.10343698766,9.10343698696,9.10343698714,9.10343698714,9.10343698716,9.10343698756,7.78627810149,9.10343698726,8.42776410476,9.10343698746,6.33587135566,6.47603446716,7.18989243186,9.10343698806,6.25406246431,6.38306122496,6.47858417856,9.10343698741,9.10343698741,6.86117061441,8.18466897821,9.10343698761,9.10343698761,9.10343698771,9.10343698771,9.02772140301,9.10343698762,9.10343698771,9.10343698771,9.10343698721,9.10343698761,9.10343698766,9.10343698765,9.10343698765,8.60826844851,9.10343698701,9.10343698701,8.95648773181,9.10343698724,9.01757824713,8.50250974938,9.10343698758,9.10343698755,9.10343698765,9.10343698765,9.05962315265,8.04716049511,9.10343698741,9.10343698741,7.43545874601,9.10343698691,9.10343698691,9.10343698761,9.10343698761,9.10343698761,9.10343698761,9.10343698721,9.10343698721,8.51067280741,8.81505836661
"t39",5.19080202382,3.71515183928,5.35106874828,0.0468530717,0,3.51091208413,3.5109120842,3.5109120842,3.5506754481,3.5506754477,3.5506754477,3.5506754477,4.0466836654,3.6074450935,4.0466836653,4.0466836653,7.3125243299,7.3125243299,6.9757678924,7.3125243299,6.7855193991,6.7605703108,7.31252433,6.76409030951,7.31252433005,7.31252433001,7.31252433001,7.31252433001,7.3125243296,5.40895000154,7.50145727129,7.50145727129,7.5014572712,5.9580969931,7.4641710077,7.501457272,7.501457272,5.7699140436,7.50145727228,7.50145727228,6.4462981217,6.40107725646,6.17161319334,5.45068752517,7.5014572721,7.338901131,7.50145727204,7.50145727204,7.50145727204,6.99042569694,6.47524688704,7.50145727234,7.50145727234,6.11513692644,5.01474932914,7.50145727177,7.50145727177,7.50145727207,6.86511795607,7.50145727179,7.50145727175,7.50145727175,6.48165406509,7.50145727169,7.50145727169,7.50145727172,7.50145727172,7.04089734815,7.50145727205,7.50145727165,7.50145727167,7.50145727167201,7.50145727167201,7.50145727165,7.50145727165,7.501457271712,7.501457271712,7.50145727178,7.50145727171,6.20774135091,5.14491709851,4.69767113161,6.85916460321,9.10766166841,8.35465283747,9.10766166824,9.10766166824,8.88653755072,9.10766166831,9.10766166861,9.10766166842,9.10766166842,9.10766166772,9.1076616679,9.1076616679,9.10766166792,9.10766166832,7.79050278225,9.10766166802,8.43198878552,9.10766166822,6.34009603642,6.48025914792,7.19411711262,9.10766166882,6.25828714507,6.38728590572,6.48280885932,9.10766166817,9.10766166817,6.86539529517,8.18889365897,9.10766166837,9.10766166837,9.10766166847,9.10766166847,9.03194608377,9.10766166838,9.10766166847,9.10766166847,9.10766166797,9.10766166837,9.10766166842,9.10766166841,9.10766166841,8.61249312927,9.10766166777,9.10766166777,8.96071241257,9.107661668,9.02180292789,8.50673443014,9.10766166834,9.10766166831,9.10766166841,9.10766166841,9.06384783341,8.05138517587,9.10766166817,9.10766166817,7.43968342677,9.10766166767,9.10766166767,9.10766166837,9.10766166837,9.10766166837,9.10766166837,9.10766166797,9.10766166797,8.51489748817,8.81928304737
"t85",6.56883897349,5.09318878895,6.72910569795,3.50668740337,3.51091208413,0,1.06424066187,1.06424066187,4.92871239777,4.92871239737,4.92871239737,4.92871239737,5.42472061507,4.98548204317,5.42472061497,5.42472061497,8.69056127957,8.69056127957,8.35380484207,8.69056127957,8.16355634877,8.13860726047,8.69056127967,8.14212725918,8.69056127972,8.69056127968,8.69056127968,8.69056127968,8.69056127927,6.78698695121,8.87949422096,8.87949422096,8.87949422087,7.33613394277,8.84220795737,8.87949422167,8.87949422167,7.14795099327,8.87949422195,8.87949422195,7.82433507137,7.77911420613,7.54965014301,6.82872447484,8.87949422177,8.71693808067,8.87949422171,8.87949422171,8.87949422171,8.36846264661,7.85328383671,8.87949422201,8.87949422201,7.49317387611,6.39278627881,8.87949422144,8.87949422144,8.87949422174,8.24315490574,8.87949422146,8.87949422142,8.87949422142,7.85969101476,8.87949422136,8.87949422136,8.87949422139,8.87949422139,8.41893429782,8.87949422172,8.87949422132,8.87949422134,8.87949422134201,8.87949422134201,8.87949422132,8.87949422132,8.879494221382,8.879494221382,8.87949422145,8.87949422138,7.58577830058,6.52295404818,6.07570808128,8.23720155288,10.48569861808,9.73268978714,10.48569861791,10.48569861791,10.26457450039,10.48569861798,10.48569861828,10.48569861809,10.48569861809,10.48569861739,10.48569861757,10.48569861757,10.48569861759,10.48569861799,9.16853973192,10.48569861769,9.81002573519,10.48569861789,7.71813298609,7.85829609759,8.57215406229,10.48569861849,7.63632409474,7.76532285539,7.86084580899,10.48569861784,10.48569861784,8.24343224484,9.56693060864,10.48569861804,10.48569861804,10.48569861814,10.48569861814,10.40998303344,10.48569861805,10.48569861814,10.48569861814,10.48569861764,10.48569861804,10.48569861809,10.48569861808,10.48569861808,9.99053007894,10.48569861744,10.48569861744,10.33874936224,10.48569861767,10.39983987756,9.88477137981,10.48569861801,10.48569861798,10.48569861808,10.48569861808,10.44188478308,9.42942212554,10.48569861784,10.48569861784,8.81772037644,10.48569861734,10.48569861734,10.48569861804,10.48569861804,10.48569861804,10.48569861804,10.48569861764,10.48569861764,9.89293443784,10.19731999704
"t138",6.56883897356,5.09318878902,6.72910569802,3.50668740344,3.5109120842,1.06424066187,0,0.15018376854,4.92871239784,4.92871239744,4.92871239744,4.92871239744,5.42472061514,4.98548204324,5.42472061504,5.42472061504,8.69056127964,8.69056127964,8.35380484214,8.69056127964,8.16355634884,8.13860726054,8.69056127974,8.14212725925,8.69056127979,8.69056127975,8.69056127975,8.69056127975,8.69056127934,6.78698695128,8.87949422103,8.87949422103,8.87949422094,7.33613394284,8.84220795744,8.87949422174,8.87949422174,7.14795099334,8.87949422202,8.87949422202,7.82433507144,7.7791142062,7.54965014308,6.82872447491,8.87949422184,8.71693808074,8.87949422178,8.87949422178,8.87949422178,8.36846264668,7.85328383678,8.87949422208,8.87949422208,7.49317387618,6.39278627888,8.87949422151,8.87949422151,8.87949422181,8.24315490581,8.87949422153,8.87949422149,8.87949422149,7.85969101483,8.87949422143,8.87949422143,8.87949422146,8.87949422146,8.41893429789,8.87949422179,8.87949422139,8.87949422141,8.87949422141201,8.87949422141201,8.87949422139,8.87949422139,8.879494221452,8.879494221452,8.87949422152,8.87949422145,7.58577830065,6.52295404825,6.07570808135,8.23720155295,10.48569861815,9.73268978721,10.48569861798,10.48569861798,10.26457450046,10.48569861805,10.48569861835,10.48569861816,10.48569861816,10.48569861746,10.48569861764,10.48569861764,10.48569861766,10.48569861806,9.16853973199,10.48569861776,9.81002573526,10.48569861796,7.71813298616,7.85829609766,8.57215406236,10.48569861856,7.63632409481,7.76532285546,7.86084580906,10.48569861791,10.48569861791,8.24343224491,9.56693060871,10.48569861811,10.48569861811,10.48569861821,10.48569861821,10.40998303351,10.48569861812,10.48569861821,10.48569861821,10.48569861771,10.48569861811,10.48569861816,10.48569861815,10.48569861815,9.99053007901,10.48569861751,10.48569861751,10.33874936231,10.48569861774,10.39983987763,9.88477137988,10.48569861808,10.48569861805,10.48569861815,10.48569861815,10.44188478315,9.42942212561,10.48569861791,10.48569861791,8.81772037651,10.48569861741,10.48569861741,10.48569861811,10.48569861811,10.48569861811,10.48569861811,10.48569861771,10.48569861771,9.89293443791,10.19731999711
"t139",6.56883897356,5.09318878902,6.72910569802,3.50668740344,3.5109120842,1.06424066187,0.15018376854,0,4.92871239784,4.92871239744,4.92871239744,4.92871239744,5.42472061514,4.98548204324,5.42472061504,5.42472061504,8.69056127964,8.69056127964,8.35380484214,8.69056127964,8.16355634884,8.13860726054,8.69056127974,8.14212725925,8.69056127979,8.69056127975,8.69056127975,8.69056127975,8.69056127934,6.78698695128,8.87949422103,8.87949422103,8.87949422094,7.33613394284,8.84220795744,8.87949422174,8.87949422174,7.14795099334,8.87949422202,8.87949422202,7.82433507144,7.7791142062,7.54965014308,6.82872447491,8.87949422184,8.71693808074,8.87949422178,8.87949422178,8.87949422178,8.36846264668,7.85328383678,8.87949422208,8.87949422208,7.49317387618,6.39278627888,8.87949422151,8.87949422151,8.87949422181,8.24315490581,8.87949422153,8.87949422149,8.87949422149,7.85969101483,8.87949422143,8.87949422143,8.87949422146,8.87949422146,8.41893429789,8.87949422179,8.87949422139,8.87949422141,8.87949422141201,8.87949422141201,8.87949422139,8.87949422139,8.879494221452,8.879494221452,8.87949422152,8.87949422145,7.58577830065,6.52295404825,6.07570808135,8.23720155295,10.48569861815,9.73268978721,10.48569861798,10.48569861798,10.26457450046,10.48569861805,10.48569861835,10.48569861816,10.48569861816,10.48569861746,10.48569861764,10.48569861764,10.48569861766,10.48569861806,9.16853973199,10.48569861776,9.81002573526,10.48569861796,7.71813298616,7.85829609766,8.57215406236,10.48569861856,7.63632409481,7.76532285546,7.86084580906,10.48569861791,10.48569861791,8.24343224491,9.56693060871,10.48569861811,10.48569861811,10.48569861821,10.48569861821,10.40998303351,10.48569861812,10.48569861821,10.48569861821,10.48569861771,10.48569861811,10.48569861816,10.48569861815,10.48569861815,9.99053007901,10.48569861751,10.48569861751,10.33874936231,10.48569861774,10.39983987763,9.88477137988,10.48569861808,10.48569861805,10.48569861815,10.48569861815,10.44188478315,9.42942212561,10.48569861791,10.48569861791,8.81772037651,10.48569861741,10.48569861741,10.48569861811,10.48569861811,10.48569861811,10.48569861811,10.48569861771,10.48569861771,9.89293443791,10.19731999711
"t62",6.56883897372,5.09318878918,6.72910569818,3.54645076734,3.5506754481,4.92871239777,4.92871239784,4.92871239784,0,2.0582309936,2.0582309936,2.0582309936,5.4247206153,4.9854820434,5.4247206152,5.4247206152,8.6905612798,8.6905612798,8.3538048423,8.6905612798,8.163556349,8.1386072607,8.6905612799,8.14212725941,8.69056127995,8.69056127991,8.69056127991,8.69056127991,8.6905612795,6.78698695144,8.87949422119,8.87949422119,8.8794942211,7.336133943,8.8422079576,8.8794942219,8.8794942219,7.1479509935,8.87949422218,8.87949422218,7.8243350716,7.77911420636,7.54965014324,6.82872447507,8.879494222,8.7169380809,8.87949422194,8.87949422194,8.87949422194,8.36846264684,7.85328383694,8.87949422224,8.87949422224,7.49317387634,6.39278627904,8.87949422167,8.87949422167,8.87949422197,8.24315490597,8.87949422169,8.87949422165,8.87949422165,7.85969101499,8.87949422159,8.87949422159,8.87949422162,8.87949422162,8.41893429805,8.87949422195,8.87949422155,8.87949422157,8.87949422157201,8.87949422157201,8.87949422155,8.87949422155,8.879494221612,8.879494221612,8.87949422168,8.87949422161,7.58577830081,6.52295404841,6.07570808151,8.23720155311,10.48569861831,9.73268978737,10.48569861814,10.48569861814,10.26457450062,10.48569861821,10.48569861851,10.48569861832,10.48569861832,10.48569861762,10.4856986178,10.4856986178,10.48569861782,10.48569861822,9.16853973215,10.48569861792,9.81002573542,10.48569861812,7.71813298632,7.85829609782,8.57215406252,10.48569861872,7.63632409497,7.76532285562,7.86084580922,10.48569861807,10.48569861807,8.24343224507,9.56693060887,10.48569861827,10.48569861827,10.48569861837,10.48569861837,10.40998303367,10.48569861828,10.48569861837,10.48569861837,10.48569861787,10.48569861827,10.48569861832,10.48569861831,10.48569861831,9.99053007917,10.48569861767,10.48569861767,10.33874936247,10.4856986179,10.39983987779,9.88477138004,10.48569861824,10.48569861821,10.48569861831,10.48569861831,10.44188478331,9.42942212577,10.48569861807,10.48569861807,8.81772037667,10.48569861757,10.48569861757,10.48569861827,10.48569861827,10.48569861827,10.48569861827,10.48569861787,10.48569861787,9.89293443807,10.19731999727
"t124",6.56883897332,5.09318878878,6.72910569778,3.54645076694,3.5506754477,4.92871239737,4.92871239744,4.92871239744,2.0582309936,0,0.2855034854,0.8035393854,5.4247206149,4.985482043,5.4247206148,5.4247206148,8.6905612794,8.6905612794,8.3538048419,8.6905612794,8.1635563486,8.1386072603,8.6905612795,8.14212725901,8.69056127955,8.69056127951,8.69056127951,8.69056127951,8.6905612791,6.78698695104,8.87949422079,8.87949422079,8.8794942207,7.3361339426,8.8422079572,8.8794942215,8.8794942215,7.1479509931,8.87949422178,8.87949422178,7.8243350712,7.77911420596,7.54965014284,6.82872447467,8.8794942216,8.7169380805,8.87949422154,8.87949422154,8.87949422154,8.36846264644,7.85328383654,8.87949422184,8.87949422184,7.49317387594,6.39278627864,8.87949422127,8.87949422127,8.87949422157,8.24315490557,8.87949422129,8.87949422125,8.87949422125,7.85969101459,8.87949422119,8.87949422119,8.87949422122,8.87949422122,8.41893429765,8.87949422155,8.87949422115,8.87949422117,8.87949422117201,8.87949422117201,8.87949422115,8.87949422115,8.879494221212,8.879494221212,8.87949422128,8.87949422121,7.58577830041,6.52295404801,6.07570808111,8.23720155271,10.48569861791,9.73268978697,10.48569861774,10.48569861774,10.26457450022,10.48569861781,10.48569861811,10.48569861792,10.48569861792,10.48569861722,10.4856986174,10.4856986174,10.48569861742,10.48569861782,9.16853973175,10.48569861752,9.81002573502,10.48569861772,7.71813298592,7.85829609742,8.57215406212,10.48569861832,7.63632409457,7.76532285522,7.86084580882,10.48569861767,10.48569861767,8.24343224467,9.56693060847,10.48569861787,10.48569861787,10.48569861797,10.48569861797,10.40998303327,10.48569861788,10.48569861797,10.48569861797,10.48569861747,10.48569861787,10.48569861792,10.48569861791,10.48569861791,9.99053007877,10.48569861727,10.48569861727,10.33874936207,10.4856986175,10.39983987739,9.88477137964,10.48569861784,10.48569861781,10.48569861791,10.48569861791,10.44188478291,9.42942212537,10.48569861767,10.48569861767,8.81772037627,10.48569861717,10.48569861717,10.48569861787,10.48569861787,10.48569861787,10.48569861787,10.48569861747,10.48569861747,9.89293443767,10.19731999687
