"","t2","t3","t14","t37","t144","t145","t73","t49","t19","t20","t18","t53","t54","t34","t9","t8","t4","t1","t94","t128","t129","t65","t132","t133","t117","t31","t21","t64","t111","t112","t119","t120","t105","t30","t25","t95","t134","t135","t125","t55","t36","t38","t62","t63","t16","t17","t33","t98","t99","t70","t71","t52","t56","t142","t143","t58","t75","t90","t91","t106","t107","t88","t13","t45","t46","t138","t139","t110","t100","t101","t72","t22","t60","t61","t67","t68","t27","t42","t80","t102","t113","t114","t121","t122","t50","t51","t86","t87","t57","t40","t32","t15","t140","t141","t26","t28","t29","t78","t108","t109","t5","t6","t7","t10","t41","t83","t84","t69","t59","t123","t124","t81","t82","t39","t79","t115","t116","t136","t137","t96","t97","t89","t35","t43","t44","t76","t77","t74","t47","t23","t24","t12","t11","t66","t85","t92","t93","t118","t130","t131","t103","t104","t126","t127","t48"
"t2",0,1.21382637426,4.92308948246,7.17756864746,7.257548742281,7.257548742281,7.25754874226,7.25754874246,6.38375085542,5.89828672852,6.94878074102,7.25754874232,6.60118056082,7.25754874262,3.72196452166,2.93721125809,4.39396575216,1.68135333212,8.81016188382,8.81016188382,8.81016188382,8.81016188382,8.81016188387,8.81016188387,8.81016188392,7.82397654182,8.14496954562,8.81016188372,8.81016188382,8.81016188382,8.8101618838,8.8101618838,8.81016188382,8.52980600502,7.93312425542,8.81016188382,8.81016188382,8.81016188382,8.81016188382,8.81016188382,8.81016188362,8.81016188384,8.81016188334,8.81016188334,6.891701741183,6.904320774503,8.810161883793,8.810161883593,8.810161883593,8.81016188372,8.81016188372,8.81016188372,8.81016188372,8.81016188381,8.81016188381,8.19038573021,8.81016188372,8.54374220341,8.81016188362,8.81016188382,8.81016188382,8.81016188382,7.03539462104,8.81016188384,8.81016188384,8.81016188379,8.81016188379,8.81016188374,8.81016188383,8.81016188383,8.60557531563,8.02612260994,8.43034602473,8.21027749883,8.81016188373,8.81016188373,7.31411482476,8.81016188333,8.81016188383,8.66770421543,8.81016188388,8.81016188388,8.81016188393,8.81016188393,8.81016188357,8.81016188357,8.81016188383,8.81016188383,8.04495627093,7.80388457953,8.81016188343,6.85554137212,8.81016188366,8.81016188366,7.95174482962,8.81016188414,7.42669233404,8.81016188412,8.81016188412,8.81016188412,3.92174914762,3.47861575222,4.67958037812,5.41050458342,8.81016188451,8.81016188421,8.81016188421,8.81016188421,8.81016188413,8.81016188413,8.81016188413,8.81016188413,8.81016188413,7.68842871319,8.81016188403,8.81016188403,8.81016188403,8.81016188409,8.81016188409,8.81016188412,8.81016188412,8.81016188413,8.81016188433,8.00221979083,8.13365992853,8.81016188409,8.49683282949,8.81016188411,8.81016188451,8.81016188361,8.81016188361,6.48503600392,7.54881254392,8.14764750559,8.81016188391,8.81016188398,8.52354950114,8.81016188392,8.81016188395,8.81016188395,8.81016188399,8.81016188399,8.81016188399,8.81016188399,7.90464938952
"t3",1.21382637426,0,5.0198039564,7.2742831214,7.354263216221,7.354263216221,7.3542632162,7.3542632164,6.48046532936,5.99500120246,7.04549521496,7.35426321626,6.69789503476,7.35426321656,3.8186789956,3.03392573203,4.4906802261,2.81000366946,9.93881222116,9.93881222116,9.93881222116,9.93881222116,9.93881222121,9.93881222121,9.93881222126,8.95262687916,9.27361988296,9.93881222106,9.93881222116,9.93881222116,9.93881222114,9.93881222114,9.93881222116,9.65845634236,9.06177459276,9.93881222116,9.93881222116,9.93881222116,9.93881222116,9.93881222116,9.93881222096,9.93881222118,9.93881222068,9.93881222068,8.020352078523,8.032971111843,9.938812221133,9.938812220933,9.938812220933,9.93881222106,9.93881222106,9.93881222106,9.93881222106,9.93881222115,9.93881222115,9.31903606755,9.93881222106,9.67239254075,9.93881222096,9.93881222116,9.93881222116,9.93881222116,8.16404495838,9.93881222118,9.93881222118,9.93881222113,9.93881222113,9.93881222108,9.93881222117,9.93881222117,9.73422565297,9.15477294728,9.55899636207,9.33892783617,9.93881222107,9.93881222107,8.4427651621,9.93881222067,9.93881222117,9.79635455277,9.93881222122,9.93881222122,9.93881222127,9.93881222127,9.93881222091,9.93881222091,9.93881222117,9.93881222117,9.17360660827,8.93253491687,9.93881222077,7.98419170946,9.938812221,9.938812221,9.08039516696,9.93881222148,8.55534267138,9.93881222146,9.93881222146,9.93881222146,5.05039948496,4.60726608956,5.80823071546,6.53915492076,9.93881222185,9.93881222155,9.93881222155,9.93881222155,9.93881222147,9.93881222147,9.93881222147,9.93881222147,9.93881222147,8.81707905053,9.93881222137,9.93881222137,9.93881222137,9.93881222143,9.93881222143,9.93881222146,9.93881222146,9.93881222147,9.93881222167,9.13087012817,9.26231026587,9.93881222143,9.62548316683,9.93881222145,9.93881222185,9.93881222095,9.93881222095,7.61368634126,8.67746288126,9.27629784293,9.93881222125,9.93881222132,9.65219983848,9.93881222126,9.93881222129,9.93881222129,9.93881222133,9.93881222133,9.93881222133,9.93881222133,9.03329972686
"t14",4.92308948246,5.0198039564,0,2.6862937324,2.766273827221,2.766273827221,2.7662738272,2.7662738274,1.89247594036,1.40701181346,2.45750582596,2.76627382726,2.10990564576,2.76627382756,2.2178169726,2.10559876823,5.9725203463,6.51926677766,13.64807532936,13.64807532936,13.64807532936,13.64807532936,13.64807532941,13.64807532941,13.64807532946,12.66188998736,12.98288299116,13.64807532926,13.64807532936,13.64807532936,13.64807532934,13.64807532934,13.64807532936,13.36771945056,12.77103770096,13.64807532936,13.64807532936,13.64807532936,13.64807532936,13.64807532936,13.64807532916,13.64807532938,13.64807532888,13.64807532888,11.729615186723,11.742234220043,13.648075329333,13.648075329133,13.648075329133,13.64807532926,13.64807532926,13.64807532926,13.64807532926,13.64807532935,13.64807532935,13.02829917575,13.64807532926,13.38165564895,13.64807532916,13.64807532936,13.64807532936,13.64807532936,11.87330806658,13.64807532938,13.64807532938,13.64807532933,13.64807532933,13.64807532928,13.64807532937,13.64807532937,13.44348876117,12.86403605548,13.26825947027,13.04819094437,13.64807532927,13.64807532927,12.1520282703,13.64807532887,13.64807532937,13.50561766097,13.64807532942,13.64807532942,13.64807532947,13.64807532947,13.64807532911,13.64807532911,13.64807532937,13.64807532937,12.88286971647,12.64179802507,13.64807532897,11.69345481766,13.6480753292,13.6480753292,12.78965827516,13.64807532968,12.26460577958,13.64807532966,13.64807532966,13.64807532966,8.75966259316,8.31652919776,9.51749382366,10.24841802896,13.64807533005,13.64807532975,13.64807532975,13.64807532975,13.64807532967,13.64807532967,13.64807532967,13.64807532967,13.64807532967,12.52634215873,13.64807532957,13.64807532957,13.64807532957,13.64807532963,13.64807532963,13.64807532966,13.64807532966,13.64807532967,13.64807532987,12.84013323637,12.97157337407,13.64807532963,13.33474627503,13.64807532965,13.64807533005,13.64807532915,13.64807532915,11.32294944946,12.38672598946,12.98556095113,13.64807532945,13.64807532952,13.36146294668,13.64807532946,13.64807532949,13.64807532949,13.64807532953,13.64807532953,13.64807532953,13.64807532953,12.74256283506
"t37",7.17756864746,7.2742831214,2.6862937324,0,2.522824946821,2.522824946821,2.5228249468,2.522824947,3.49525408736,3.00978996046,4.06028397296,4.36905197426,3.71268379276,4.36905197456,4.4722961376,4.36007793323,8.2269995113,8.77374594266,15.90255449436,15.90255449436,15.90255449436,15.90255449436,15.90255449441,15.90255449441,15.90255449446,14.91636915236,15.23736215616,15.90255449426,15.90255449436,15.90255449436,15.90255449434,15.90255449434,15.90255449436,15.62219861556,15.02551686596,15.90255449436,15.90255449436,15.90255449436,15.90255449436,15.90255449436,15.90255449416,15.90255449438,15.90255449388,15.90255449388,13.984094351723,13.996713385043,15.902554494333,15.902554494133,15.902554494133,15.90255449426,15.90255449426,15.90255449426,15.90255449426,15.90255449435,15.90255449435,15.28277834075,15.90255449426,15.63613481395,15.90255449416,15.90255449436,15.90255449436,15.90255449436,14.12778723158,15.90255449438,15.90255449438,15.90255449433,15.90255449433,15.90255449428,15.90255449437,15.90255449437,15.69796792617,15.11851522048,15.52273863527,15.30267010937,15.90255449427,15.90255449427,14.4065074353,15.90255449387,15.90255449437,15.76009682597,15.90255449442,15.90255449442,15.90255449447,15.90255449447,15.90255449411,15.90255449411,15.90255449437,15.90255449437,15.13734888147,14.89627719007,15.90255449397,13.94793398266,15.9025544942,15.9025544942,15.04413744016,15.90255449468,14.51908494458,15.90255449466,15.90255449466,15.90255449466,11.01414175816,10.57100836276,11.77197298866,12.50289719396,15.90255449505,15.90255449475,15.90255449475,15.90255449475,15.90255449467,15.90255449467,15.90255449467,15.90255449467,15.90255449467,14.78082132373,15.90255449457,15.90255449457,15.90255449457,15.90255449463,15.90255449463,15.90255449466,15.90255449466,15.90255449467,15.90255449487,15.09461240137,15.22605253907,15.90255449463,15.58922544003,15.90255449465,15.90255449505,15.90255449415,15.90255449415,13.57742861446,14.64120515446,15.24004011613,15.90255449445,15.90255449452,15.61594211168,15.90255449446,15.90255449449,15.90255449449,15.90255449453,15.90255449453,15.90255449453,15.90255449453,14.99704200006
"t144",7.257548742281,7.354263216221,2.766273827221,2.522824946821,0,0.003067309442,1.206069358021,2.155926239821,3.575234182181,3.089770055281,4.140264067781,4.449032069081,3.792663887581,4.449032069381,4.552276232421,4.440058028051,8.306979606121,8.853726037481,15.982534589181,15.982534589181,15.982534589181,15.982534589181,15.982534589231,15.982534589231,15.982534589281,14.996349247181,15.317342250981,15.982534589081,15.982534589181,15.982534589181,15.982534589161,15.982534589161,15.982534589181,15.702178710381,15.105496960781,15.982534589181,15.982534589181,15.982534589181,15.982534589181,15.982534589181,15.982534588981,15.982534589201,15.982534588701,15.982534588701,14.064074446544,14.076693479864,15.982534589154,15.982534588954,15.982534588954,15.982534589081,15.982534589081,15.982534589081,15.982534589081,15.982534589171,15.982534589171,15.362758435571,15.982534589081,15.716114908771,15.982534588981,15.982534589181,15.982534589181,15.982534589181,14.207767326401,15.982534589201,15.982534589201,15.982534589151,15.982534589151,15.982534589101,15.982534589191,15.982534589191,15.777948020991,15.198495315301,15.602718730091,15.382650204191,15.982534589091,15.982534589091,14.486487530121,15.982534588691,15.982534589191,15.840076920791,15.982534589241,15.982534589241,15.982534589291,15.982534589291,15.982534588931,15.982534588931,15.982534589191,15.982534589191,15.217328976291,14.976257284891,15.982534588791,14.027914077481,15.982534589021,15.982534589021,15.124117534981,15.982534589501,14.599065039401,15.982534589481,15.982534589481,15.982534589481,11.094121852981,10.650988457581,11.851953083481,12.582877288781,15.982534589871,15.982534589571,15.982534589571,15.982534589571,15.982534589491,15.982534589491,15.982534589491,15.982534589491,15.982534589491,14.860801418551,15.982534589391,15.982534589391,15.982534589391,15.982534589451,15.982534589451,15.982534589481,15.982534589481,15.982534589491,15.982534589691,15.174592496191,15.306032633891,15.982534589451,15.669205534851,15.982534589471,15.982534589871,15.982534588971,15.982534588971,13.657408709281,14.721185249281,15.320020210951,15.982534589271,15.982534589341,15.695922206501,15.982534589281,15.982534589311,15.982534589311,15.982534589351,15.982534589351,15.982534589351,15.982534589351,15.077022094881
"t145",7.257548742281,7.354263216221,2.766273827221,2.522824946821,0.003067309442,0,1.206069358021,2.155926239821,3.575234182181,3.089770055281,4.140264067781,4.449032069081,3.792663887581,4.449032069381,4.552276232421,4.440058028051,8.306979606121,8.853726037481,15.982534589181,15.982534589181,15.982534589181,15.982534589181,15.982534589231,15.982534589231,15.982534589281,14.996349247181,15.317342250981,15.982534589081,15.982534589181,15.982534589181,15.982534589161,15.982534589161,15.982534589181,15.702178710381,15.105496960781,15.982534589181,15.982534589181,15.982534589181,15.982534589181,15.982534589181,15.982534588981,15.982534589201,15.982534588701,15.982534588701,14.064074446544,14.076693479864,15.982534589154,15.982534588954,15.982534588954,15.982534589081,15.982534589081,15.982534589081,15.982534589081,15.982534589171,15.982534589171,15.362758435571,15.982534589081,15.716114908771,15.982534588981,15.982534589181,15.982534589181,15.982534589181,14.207767326401,15.982534589201,15.982534589201,15.982534589151,15.982534589151,15.982534589101,15.982534589191,15.982534589191,15.777948020991,15.198495315301,15.602718730091,15.382650204191,15.982534589091,15.982534589091,14.486487530121,15.982534588691,15.982534589191,15.840076920791,15.982534589241,15.982534589241,15.982534589291,15.982534589291,15.982534588931,15.982534588931,15.982534589191,15.982534589191,15.217328976291,14.976257284891,15.982534588791,14.027914077481,15.982534589021,15.982534589021,15.124117534981,15.982534589501,14.599065039401,15.982534589481,15.982534589481,15.982534589481,11.094121852981,10.650988457581,11.851953083481,12.582877288781,15.982534589871,15.982534589571,15.982534589571,15.982534589571,15.982534589491,15.982534589491,15.982534589491,15.982534589491,15.982534589491,14.860801418551,15.982534589391,15.982534589391,15.982534589391,15.982534589451,15.982534589451,15.982534589481,15.982534589481,15.982534589491,15.982534589691,15.174592496191,15.306032633891,15.982534589451,15.669205534851,15.982534589471,15.982534589871,15.982534588971,15.982534588971,13.657408709281,14.721185249281,15.320020210951,15.982534589271,15.982534589341,15.695922206501,15.982534589281,15.982534589311,15.982534589311,15.982534589351,15.982534589351,15.982534589351,15.982534589351,15.077022094881
"t73",7.25754874226,7.3542632162,2.7662738272,2.5228249468,1.206069358021,1.206069358021,0,2.1559262398,3.57523418216,3.08977005526,4.14026406776,4.44903206906,3.79266388756,4.44903206936,4.5522762324,4.44005802803,8.3069796061,8.85372603746,15.98253458916,15.98253458916,15.98253458916,15.98253458916,15.98253458921,15.98253458921,15.98253458926,14.99634924716,15.31734225096,15.98253458906,15.98253458916,15.98253458916,15.98253458914,15.98253458914,15.98253458916,15.70217871036,15.10549696076,15.98253458916,15.98253458916,15.98253458916,15.98253458916,15.98253458916,15.98253458896,15.98253458918,15.98253458868,15.98253458868,14.064074446523,14.076693479843,15.982534589133,15.982534588933,15.982534588933,15.98253458906,15.98253458906,15.98253458906,15.98253458906,15.98253458915,15.98253458915,15.36275843555,15.98253458906,15.71611490875,15.98253458896,15.98253458916,15.98253458916,15.98253458916,14.20776732638,15.98253458918,15.98253458918,15.98253458913,15.98253458913,15.98253458908,15.98253458917,15.98253458917,15.77794802097,15.19849531528,15.60271873007,15.38265020417,15.98253458907,15.98253458907,14.4864875301,15.98253458867,15.98253458917,15.84007692077,15.98253458922,15.98253458922,15.98253458927,15.98253458927,15.98253458891,15.98253458891,15.98253458917,15.98253458917,15.21732897627,14.97625728487,15.98253458877,14.02791407746,15.982534589,15.982534589,15.12411753496,15.98253458948,14.59906503938,15.98253458946,15.98253458946,15.98253458946,11.09412185296,10.65098845756,11.85195308346,12.58287728876,15.98253458985,15.98253458955,15.98253458955,15.98253458955,15.98253458947,15.98253458947,15.98253458947,15.98253458947,15.98253458947,14.86080141853,15.98253458937,15.98253458937,15.98253458937,15.98253458943,15.98253458943,15.98253458946,15.98253458946,15.98253458947,15.98253458967,15.17459249617,15.30603263387,15.98253458943,15.66920553483,15.98253458945,15.98253458985,15.98253458895,15.98253458895,13.65740870926,14.72118524926,15.32002021093,15.98253458925,15.98253458932,15.69592220648,15.98253458926,15.98253458929,15.98253458929,15.98253458933,15.98253458933,15.98253458933,15.98253458933,15.07702209486
"t49",7.25754874246,7.3542632164,2.7662738274,2.522824947,2.155926239821,2.155926239821,2.1559262398,0,3.57523418236,3.08977005546,4.14026406796,4.44903206926,3.79266388776,4.44903206956,4.5522762326,4.44005802823,8.3069796063,8.85372603766,15.98253458936,15.98253458936,15.98253458936,15.98253458936,15.98253458941,15.98253458941,15.98253458946,14.99634924736,15.31734225116,15.98253458926,15.98253458936,15.98253458936,15.98253458934,15.98253458934,15.98253458936,15.70217871056,15.10549696096,15.98253458936,15.98253458936,15.98253458936,15.98253458936,15.98253458936,15.98253458916,15.98253458938,15.98253458888,15.98253458888,14.064074446723,14.076693480043,15.982534589333,15.982534589133,15.982534589133,15.98253458926,15.98253458926,15.98253458926,15.98253458926,15.98253458935,15.98253458935,15.36275843575,15.98253458926,15.71611490895,15.98253458916,15.98253458936,15.98253458936,15.98253458936,14.20776732658,15.98253458938,15.98253458938,15.98253458933,15.98253458933,15.98253458928,15.98253458937,15.98253458937,15.77794802117,15.19849531548,15.60271873027,15.38265020437,15.98253458927,15.98253458927,14.4864875303,15.98253458887,15.98253458937,15.84007692097,15.98253458942,15.98253458942,15.98253458947,15.98253458947,15.98253458911,15.98253458911,15.98253458937,15.98253458937,15.21732897647,14.97625728507,15.98253458897,14.02791407766,15.9825345892,15.9825345892,15.12411753516,15.98253458968,14.59906503958,15.98253458966,15.98253458966,15.98253458966,11.09412185316,10.65098845776,11.85195308366,12.58287728896,15.98253459005,15.98253458975,15.98253458975,15.98253458975,15.98253458967,15.98253458967,15.98253458967,15.98253458967,15.98253458967,14.86080141873,15.98253458957,15.98253458957,15.98253458957,15.98253458963,15.98253458963,15.98253458966,15.98253458966,15.98253458967,15.98253458987,15.17459249637,15.30603263407,15.98253458963,15.66920553503,15.98253458965,15.98253459005,15.98253458915,15.98253458915,13.65740870946,14.72118524946,15.32002021113,15.98253458945,15.98253458952,15.69592220668,15.98253458946,15.98253458949,15.98253458949,15.98253458953,15.98253458953,15.98253458953,15.98253458953,15.07702209506
"t19",6.38375085542,6.48046532936,1.89247594036,3.49525408736,3.575234182181,3.575234182181,3.57523418216,3.57523418236,0,1.5666208611,3.0868859372,3.3956539385,2.739285757,3.3956539388,3.67847834556,3.56626014119,7.43318171926,7.97992815062,15.10873670232,15.10873670232,15.10873670232,15.10873670232,15.10873670237,15.10873670237,15.10873670242,14.12255136032,14.44354436412,15.10873670222,15.10873670232,15.10873670232,15.1087367023,15.1087367023,15.10873670232,14.82838082352,14.23169907392,15.10873670232,15.10873670232,15.10873670232,15.10873670232,15.10873670232,15.10873670212,15.10873670234,15.10873670184,15.10873670184,13.190276559683,13.202895593003,15.108736702293,15.108736702093,15.108736702093,15.10873670222,15.10873670222,15.10873670222,15.10873670222,15.10873670231,15.10873670231,14.48896054871,15.10873670222,14.84231702191,15.10873670212,15.10873670232,15.10873670232,15.10873670232,13.33396943954,15.10873670234,15.10873670234,15.10873670229,15.10873670229,15.10873670224,15.10873670233,15.10873670233,14.90415013413,14.32469742844,14.72892084323,14.50885231733,15.10873670223,15.10873670223,13.61268964326,15.10873670183,15.10873670233,14.96627903393,15.10873670238,15.10873670238,15.10873670243,15.10873670243,15.10873670207,15.10873670207,15.10873670233,15.10873670233,14.34353108943,14.10245939803,15.10873670193,13.15411619062,15.10873670216,15.10873670216,14.25031964812,15.10873670264,13.72526715254,15.10873670262,15.10873670262,15.10873670262,10.22032396612,9.77719057072,10.97815519662,11.70907940192,15.10873670301,15.10873670271,15.10873670271,15.10873670271,15.10873670263,15.10873670263,15.10873670263,15.10873670263,15.10873670263,13.98700353169,15.10873670253,15.10873670253,15.10873670253,15.10873670259,15.10873670259,15.10873670262,15.10873670262,15.10873670263,15.10873670283,14.30079460933,14.43223474703,15.10873670259,14.79540764799,15.10873670261,15.10873670301,15.10873670211,15.10873670211,12.78361082242,13.84738736242,14.44622232409,15.10873670241,15.10873670248,14.82212431964,15.10873670242,15.10873670245,15.10873670245,15.10873670249,15.10873670249,15.10873670249,15.10873670249,14.20322420802
"t20",5.89828672852,5.99500120246,1.40701181346,3.00978996046,3.089770055281,3.089770055281,3.08977005526,3.08977005546,1.5666208611,0,2.6014218103,2.9101898116,2.2538216301,2.9101898119,3.19301421866,3.08079601429,6.94771759236,7.49446402372,14.62327257542,14.62327257542,14.62327257542,14.62327257542,14.62327257547,14.62327257547,14.62327257552,13.63708723342,13.95808023722,14.62327257532,14.62327257542,14.62327257542,14.6232725754,14.6232725754,14.62327257542,14.34291669662,13.74623494702,14.62327257542,14.62327257542,14.62327257542,14.62327257542,14.62327257542,14.62327257522,14.62327257544,14.62327257494,14.62327257494,12.704812432783,12.717431466103,14.623272575393,14.623272575193,14.623272575193,14.62327257532,14.62327257532,14.62327257532,14.62327257532,14.62327257541,14.62327257541,14.00349642181,14.62327257532,14.35685289501,14.62327257522,14.62327257542,14.62327257542,14.62327257542,12.84850531264,14.62327257544,14.62327257544,14.62327257539,14.62327257539,14.62327257534,14.62327257543,14.62327257543,14.41868600723,13.83923330154,14.24345671633,14.02338819043,14.62327257533,14.62327257533,13.12722551636,14.62327257493,14.62327257543,14.48081490703,14.62327257548,14.62327257548,14.62327257553,14.62327257553,14.62327257517,14.62327257517,14.62327257543,14.62327257543,13.85806696253,13.61699527113,14.62327257503,12.66865206372,14.62327257526,14.62327257526,13.76485552122,14.62327257574,13.23980302564,14.62327257572,14.62327257572,14.62327257572,9.73485983922,9.29172644382,10.49269106972,11.22361527502,14.62327257611,14.62327257581,14.62327257581,14.62327257581,14.62327257573,14.62327257573,14.62327257573,14.62327257573,14.62327257573,13.50153940479,14.62327257563,14.62327257563,14.62327257563,14.62327257569,14.62327257569,14.62327257572,14.62327257572,14.62327257573,14.62327257593,13.81533048243,13.94677062013,14.62327257569,14.30994352109,14.62327257571,14.62327257611,14.62327257521,14.62327257521,12.29814669552,13.36192323552,13.96075819719,14.62327257551,14.62327257558,14.33666019274,14.62327257552,14.62327257555,14.62327257555,14.62327257559,14.62327257559,14.62327257559,14.62327257559,13.71776008112
