,0,1,2,3,4,5,6,7,8,9,10,11,12
t23,9.065891,2.3052988,2.0590296,6.804485,6.6432667,6.9004326,9.199069,2.0209026,6.367951,8.1236105,1.4688098,2.910008,6.825539
t66,9.094952,2.2419524,2.108978,6.6498413,6.7541823,6.7647915,9.268375,2.0006747,6.3362517,8.168627,1.3817152,2.8737547,7.008564
t67,9.105042,2.1820724,2.0585914,6.6747212,6.712074,6.8122478,9.327101,2.0387027,6.3633885,8.117042,1.3701082,2.8471034,7.022996
t136,9.158745,2.2308345,2.0191677,6.798843,6.677641,6.8773155,9.289873,1.9849327,6.4332285,8.12352,1.4061762,2.8892312,6.9370236
t137,9.106037,2.1934292,1.9434142,6.6638484,6.706526,6.8762865,9.227371,1.9003416,6.314727,8.206336,1.267992,2.8395822,7.028375
t82,9.180777,2.117394,1.9861374,6.7364736,6.726564,6.8855357,9.386085,2.021954,6.413093,8.098895,1.3498951,2.8013952,7.08567
t53,9.193403,2.1990018,1.998848,6.795458,6.622771,6.836652,9.313582,2.004066,6.4730673,8.15136,1.3961833,2.9337776,6.963243
t20,9.066555,2.363535,2.2353325,6.7207613,6.708956,6.5601783,9.15473,2.153863,6.271558,8.332671,1.6659603,3.1477551,6.910913
t37,9.104487,2.3890266,2.2103295,6.797528,6.640252,6.638308,9.122013,2.004759,6.4273324,8.29854,1.5134511,3.0795865,6.815534
t119,9.130764,2.3124251,2.1046422,6.8682494,6.5873027,6.7217155,9.222762,1.9777346,6.4661274,8.210576,1.5956192,3.0429516,6.8256264
t120,9.1343975,2.341427,2.0923338,6.89102,6.5863023,6.7495165,9.161373,1.9572556,6.458006,8.256953,1.5239528,3.0565953,6.7825875
t41,9.090019,2.3371305,2.1641405,6.773377,6.6003265,6.6152883,9.1489935,2.1147618,6.35074,8.372148,1.5891813,3.156883,6.8936505
t70,9.715418,2.9677758,3.0116525,7.312359,6.3118267,3.9890008,8.876588,2.3142297,7.190912,9.527795,3.4384205,3.9537182,5.694107
t71,9.7897215,2.8111835,3.0829318,7.3274674,6.19075,4.0888453,8.833364,2.31205,7.1888843,9.489811,3.382281,3.9149158,5.698784
t134,9.822003,2.9880536,3.116665,7.3854213,6.1732755,4.0224347,8.768596,2.4805992,7.2054496,9.569798,3.553091,3.9897184,5.5921617
t135,9.794009,2.9959168,3.1671627,7.411844,6.2633786,3.9774234,8.83401,2.399464,7.207921,9.660571,3.506879,4.075025,5.666311
t127,9.766912,3.0697026,3.0186868,7.288083,6.2644806,3.923046,8.812772,2.443059,7.2147393,9.521875,3.6119194,3.9476924,5.595627
t94,9.778053,3.159458,3.0308406,7.2419357,6.267973,3.9340343,8.848521,2.4517422,7.283474,9.515878,3.6711147,3.9366152,5.6133995
t43,9.794671,2.8647954,3.000716,7.322944,6.1623316,4.005687,8.726684,2.4227867,7.132192,9.511271,3.4341493,3.9416986,5.5611143
t24,9.711915,3.087987,3.0233781,7.2631736,6.3780937,4.5122013,8.993115,2.285782,7.167946,9.469647,3.100912,3.9595537,5.9015274
