"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130"
"t3",-0.0660056938217128,0.020044983766269,0.0440891486115623,-0.00751267401158654,0.0431910639603679,-0.0334362464519911,1.24408580047896e-05,-0.0101026135235373,0.000799818884325748,0.010716549664223,-0.0281847645306123,0.00558449015671727,-0.0336892090296302,0.0194313365466725,-0.0949770998351371,-0.0136472047445699,-0.00247777778235589,0.000317322793925405,-0.00314610675188077,0.0030696533314531,-0.0172853949740472,0.0206424972497485,-0.0376298988818016,-0.193081147400965,-0.137937791311142,0.616491085752321,-0.0186346746403471,-0.0365661754223525,0.713851416871063,0.00127367902745707,0.0019132268255556,0.0333930414012758,0.00178030682599731,0.064044591631239,-0.048327033600447,0.0404015483835897,-0.000124483613179394,0.0125506010530402,0.103984968335916,6.85807241541385e-16,-0.000293804466549587,0.000699560624884009,0.00229158638951471,0.00286267805468988,0.000352282345246924,-0.000335448544715321,0.000354289044172764,0.000169792489548954,0.0137812019768646,-3.06721456008455e-16,-0.000298336918122061,-0.0014372964558287,0.000734679143137821,3.78244654473769e-16,-0.0171025262990455,9.9253288001452e-05,-0.00699489021122068,-2.65229702107215e-06,-2.14499271995708e-16,0.00551270987425711,0.00439939792533717,-0.00478175701165468,-5.56409245743924e-05,3.6427676139015e-17,-1.48081527215221e-16,-0.000157679037146476,-0.00776039039837069,0.00716855998086973,-0.00268697818442136,0.000703616082931177,-7.25956125231155e-09,0.000531927397756653,-0.00189070567168319,0.00679575809239377,1.24965294605699e-06,2.89572720803464e-16,0.00154864807300615,-4.54354596262734e-05,-0.00213162287259762,0.000194925723582753,3.45228494493979e-05,-6.83244802360514e-08,-0.000993276339146413,-5.25508069941356e-05,0.00157323600729149,-0.000871436907337398,-3.89166301720274e-16,-0.000578921759912341,0.000126606490782976,8.10654993033123e-06,1.64902087334501e-05,-3.73000983391075e-17,1.16547502602603e-07,-0.00010430155483362,0.00134565069746432,0.000807616904073385,-5.22179364180811e-17,0.0001572868295312,6.77476074001002e-16,0.00211164206217789,-1.72993686314603e-08,-0.000257478965374472,-1.08624711547629e-05,-6.82809916263072e-16,6.87795853166747e-17,-7.7955492463117e-16,0.00177111534452807,-0.00907731830184559,3.14644253733985e-16,-1.876901193297e-08,0.000166873147152736,-3.57648645259895e-15,-5.07373006598433e-16,4.20301182300994e-16,-5.49317048024265e-16,-0.000654514728524086,2.35070707215044e-16,2.54749290437887e-16,1.18238842263272e-05,5.10268869002225e-08,2.49995387070508e-16,2.97196682623148e-16,-9.78162090795697e-16,-1.76880129758219e-15,-2.94241090507953e-15,-8.83340821108734e-06,3.8414585778494e-15,2.984287569523e-16,-3.03833083746918e-15,-3.81646803518203e-15
"t26",-0.0863447908505639,0.0365174278271679,0.11930833841761,0.0218602890690348,-0.17583924768975,-0.0670013748734212,-7.28821594171592e-06,0.0056652087572834,-0.000396498391113844,-0.00308633879781713,0.00679791893358827,-0.000687930358428659,0.00386641348498144,-0.00202244715439929,0.0100306896746296,-0.00388732188589723,8.50820116960527e-05,-1.16916849519366e-05,6.80386133145962e-05,-6.27248421626236e-05,0.00019452397777581,-0.000241178873423334,-1.98076148589156e-05,-0.0031674006851036,-0.0414720730319933,-0.00743508918887,0.000117291129537787,0.000162459380687862,-0.00014065612482618,-3.88442819753259e-06,-3.83876586041883e-05,-0.00136861197688902,-9.92491740079294e-05,-0.0159513635386512,0.0065736152687411,-0.144754644098239,-0.000296502457663384,0.00528791258138621,0.0223316105718111,5.05464415606564e-16,-1.84337071719294e-05,3.11533653809388e-05,6.66986356605692e-05,6.36766452486527e-05,-7.99839193409998e-07,1.1127406970584e-06,-0.0037077428133471,-4.12979625720331e-06,-0.000389010821194828,-1.62591738248707e-15,1.24719377573611e-05,6.16702815210926e-05,-4.75318129138278e-05,-3.28021828363007e-15,0.00132999559249387,-9.39606833011072e-06,0.00092005909948932,3.72682161896749e-07,4.27476892427201e-15,-0.00470658444743167,-0.0723403124162244,-0.00152190544898317,-1.19696777881366e-06,2.97915762588875e-16,5.18903107512843e-16,1.42462325762212e-05,0.000763860389790387,-0.000710393383093685,0.000274019786012712,-7.46458344934656e-05,8.41090627890807e-10,-8.2383661338446e-05,0.000320130724099284,-0.00115344263253623,-2.35256391731029e-07,2.21499787250183e-15,-0.00047734935733774,1.8511655948571e-05,0.00202835741194369,-4.84148359563086e-05,-1.20140971773295e-05,2.387196226953e-08,0.0343959481422894,2.36277042669117e-05,-0.00250738133978483,0.000491181013513481,2.65235322873718e-15,0.000337176996597322,-7.85036960129225e-05,-5.18163269803817e-06,-1.11912485644925e-05,-3.85023276663995e-15,-8.1667499985536e-08,0.00470590494162621,-0.000960635662438021,-0.000655444205645403,-9.76232934662954e-15,-0.00018485084802298,-4.19705652003551e-14,-0.00284542283954775,2.52213057389537e-08,0.000431168465511196,2.24564191818612e-05,2.98585716132451e-14,-5.41570093456078e-14,4.96889790711838e-14,-0.132188048673819,0.935717927629078,-3.22242973795332e-14,-2.82700462667969e-07,0.00567411631785222,4.29662515898114e-13,2.12917286014526e-14,-1.82965465980915e-14,1.13712063252758e-14,0.100454469372242,-4.76935065388401e-15,-3.11641345791438e-15,8.92290499586918e-05,1.17593054912354e-07,-6.34910020147103e-15,1.25099922038362e-14,3.15898017663355e-15,-3.0269975535102e-16,1.75489458755397e-15,-3.37375952454405e-05,5.54303000510666e-15,-7.81078726286366e-15,-1.41834077035551e-15,-1.77882133019233e-14
"t71",-0.088640535394755,0.0383450597289499,0.127553019324912,0.0252292919044385,-0.205175901362534,-0.0787546311838469,-8.99087873650729e-06,0.00702932292355932,-0.000499959079598304,-0.00422209510555054,0.00960464662166069,-0.00113945415556497,0.00655460224403852,-0.0035891709622678,0.018361426382879,-0.00746326599382006,0.000171419778661793,-2.39497588263872e-05,0.000177472270604524,-0.000166709574310657,0.000624173835007571,-0.00100229219540858,2.4145081182349e-05,-0.0238190253623358,-0.402374530657971,-0.0981035443408861,0.00189733992920138,0.00303576494227905,-0.0246531812763657,2.17232897713945e-05,0.000102588284072308,0.0028220489328589,0.000187282439427816,0.0257486913029973,-0.00936934181042499,0.181981280446456,0.000367356603412596,-0.00628698699652803,-0.0253146305205233,-1.42226420214404e-15,1.73650259161695e-05,-2.76281338744657e-05,-5.59792566197231e-05,-5.25048454145697e-05,-9.70371500670236e-08,-1.2301499387197e-07,0.00198884567589165,1.90164062647869e-06,0.000178558041007299,-2.15913047148542e-16,-5.45447326828904e-06,-2.68492219303011e-05,1.90309156647259e-05,1.20855116725783e-16,-0.000511814917230835,3.47869446797345e-06,-0.000324051538092478,-1.3025949560794e-07,-6.16847753247428e-16,0.00153618512266585,0.0234381593933489,0.000486330199032222,4.20539952671745e-07,-1.37516310246242e-15,-6.66019047772534e-16,-2.38621905169332e-06,-0.000118608796298544,0.000109570795027011,-4.10286800814841e-05,1.06889269763644e-05,-1.0701568451435e-10,4.83996841360692e-06,-1.00255664386314e-05,3.51959443930419e-05,-1.67896715408314e-09,-1.86284636663748e-15,-0.000183077176552853,7.64536320969887e-06,0.000844580679384355,-2.05882932719769e-05,-1.11627848939961e-05,2.27048707398876e-08,0.836742292813245,-2.43346905479132e-05,0.00159408057507631,-0.000258440309577953,-6.61401603959314e-15,-0.000167044950195749,3.49654384874052e-05,2.20100395180547e-06,4.36211191082168e-06,1.12257902170478e-16,3.05403546914662e-08,-0.00172688908322368,0.000342697548650741,0.000205586170403922,3.2808737476947e-16,4.21880551649597e-05,2.80287282226451e-14,0.000592984639834789,-5.01179385429155e-09,-7.93754191890499e-05,-3.73765246937761e-06,-2.67783221937486e-15,2.07574885314053e-15,-7.30686079774818e-15,0.013482761803535,-0.095004630627476,3.67375542790927e-15,2.60271604723681e-08,-0.000494164159389533,-2.4676387199742e-14,-1.29413713284669e-15,2.57433265733628e-15,-2.71341581096032e-15,-0.00626199703975506,8.69154167684294e-16,1.28987979257944e-15,-4.41622281514361e-06,-5.52261605984204e-09,2.85113648224861e-16,8.98578238434469e-17,-1.07463816062541e-15,-1.34941643569352e-15,-6.67856920375453e-15,2.16994821816461e-07,2.00584378319422e-15,-4.56201717172066e-15,-4.87623653214634e-15,-2.94376259958922e-15
"t96",-0.0888536512836963,0.0385154223711557,0.128324028132029,0.0255485014933033,-0.207960520400623,-0.0798715725770256,-9.15392746647156e-06,0.00716006832419992,-0.000509899726811865,-0.00433251370795091,0.00987871974126607,-0.00118441291877039,0.00682295408725589,-0.0037463287779283,0.0191996880993867,-0.00782472649612585,0.000180184462565214,-2.51959029977439e-05,0.000188778697087199,-0.000177462592357016,0.000668835540965128,-0.00108070772486049,2.61865894275549e-05,-0.0261548626974297,-0.443249188701604,-0.108399472575174,0.00209981903423882,0.00336296028903004,-0.0274648166987788,2.47642888094363e-05,0.000120031748706167,0.00335336633818774,0.000223979548594749,0.0312000846363178,-0.0114942970407312,0.226542668391325,0.000458162889793307,-0.00788406295220619,-0.031959977189446,-5.60510476599931e-16,2.26323554581254e-05,-3.65022680947398e-05,-7.51958255937091e-05,-7.118039013389e-05,-1.37243832956149e-07,-1.74350738091686e-07,0.00294541745584249,2.82991501379055e-06,0.00026759550275362,-7.96826913407178e-16,-8.41655925611656e-06,-4.15272414606808e-05,3.07066923464747e-05,3.34516602961921e-15,-0.000842897252201755,5.84937740757331e-06,-0.000560742775333313,-2.26455279684903e-07,-3.27144473751437e-15,0.00280152343566557,0.0430268355986536,0.000906671968794197,8.26217408956734e-07,1.29414548331728e-15,-1.02907454159537e-16,-6.53995155206201e-06,-0.000346746064217861,0.000322171473193357,-0.000123765463425728,3.35197237369593e-05,-3.72607788467816e-10,3.49538924683674e-05,-0.000134569662291904,0.000484761795617376,9.83686457120144e-08,-6.97678700121345e-16,0.000242156336253274,-9.59077752149256e-06,-0.00105342524464808,2.53039591068722e-05,8.74751863466384e-06,-1.76052428567603e-08,-0.385228721806652,4.71552205114621e-06,-0.000101124805560761,4.53390963930816e-07,2.6603498618573e-15,-3.15434138172062e-06,1.96864169745326e-06,1.6127148799045e-07,4.5513578818213e-07,-2.78954668594839e-15,3.64631996946091e-09,-0.000231887424226278,4.67339498987169e-05,3.76108551384228e-05,6.40782719889505e-16,1.22648610645443e-05,-4.8523945646382e-15,0.000188864053205526,-1.66581606851266e-09,-2.80725408628338e-05,-1.41961403786953e-06,1.38399239985559e-15,5.28421176959557e-14,-5.82091569002887e-15,0.00642843357742706,-0.0453632380739433,2.58553618558667e-14,1.27941234358365e-08,-0.000246549106692697,0.707106781186522,-1.6868603479197e-12,2.62208175936055e-15,3.93109510156572e-16,-0.00333936573647155,1.46544007209497e-14,-4.36010897331118e-15,-2.44174366776208e-06,-3.07292080812172e-09,1.21367334575596e-14,-6.75375275049247e-15,2.42159882782416e-15,-3.132493295833e-15,-8.78604027579088e-15,1.32417245427304e-07,-8.76950517030952e-16,1.84902491347627e-14,1.33202907898725e-14,-2.85303186527777e-15
"t97",-0.0888536512836963,0.0385154223711559,0.128324028132029,0.0255485014933031,-0.207960520400623,-0.0798715725770256,-9.15392746689044e-06,0.00716006832419982,-0.000509899726811271,-0.00433251370795132,0.00987871974126644,-0.00118441291877111,0.00682295408725653,-0.00374632877792716,0.0191996880993872,-0.00782472649612584,0.000180184462565607,-2.51959029976514e-05,0.000188778697087661,-0.000177462592356979,0.000668835540965062,-0.00108070772486128,2.6186589427402e-05,-0.0261548626974304,-0.443249188701609,-0.108399472575174,0.00209981903423831,0.00336296028902881,-0.0274648166987799,2.47642888095485e-05,0.000120031748706367,0.00335336633818815,0.000223979548594091,0.031200084636319,-0.0114942970407319,0.226542668391326,0.000458162889793927,-0.00788406295220648,-0.0319599771894482,6.24371426819313e-16,2.26323554579789e-05,-3.65022680946076e-05,-7.51958255919099e-05,-7.11803901323805e-05,-1.37243834275386e-07,-1.74350738244558e-07,0.00294541745584572,2.82991501197487e-06,0.000267595502754757,-4.52503688222321e-16,-8.41655925523605e-06,-4.15272414640907e-05,3.07066923451056e-05,-6.55336816584958e-16,-0.000842897252200859,5.84937740530607e-06,-0.000560742775336136,-2.26455280590119e-07,-1.45044498565902e-15,0.00280152343566522,0.0430268355986566,0.00090667196879518,8.26217407865582e-07,1.51422585710496e-15,9.43623049167555e-16,-6.53995155036383e-06,-0.000346746064218835,0.000322171473196424,-0.000123765463430745,3.35197237318818e-05,-3.72607761286332e-10,3.49538924714942e-05,-0.000134569662288096,0.000484761795618074,9.83686454847848e-08,4.79564056311314e-16,0.000242156336256518,-9.59077752148585e-06,-0.00105342524465455,2.53039591092248e-05,8.7475186413549e-06,-1.76052344078601e-08,-0.385228721806625,4.71552205366556e-06,-0.000101124805574697,4.53390958933322e-07,2.44372629727782e-15,-3.15434138804848e-06,1.96864169295812e-06,1.61271495688513e-07,4.55135790755793e-07,3.61193902226818e-15,3.64633096153309e-09,-0.000231887424213583,4.67339498961459e-05,3.76108551401696e-05,7.45195361388454e-16,1.22648610697542e-05,-1.2740597071733e-14,0.000188864053207784,-1.66582723802736e-09,-2.80725408561865e-05,-1.41961403227337e-06,-5.74745672893281e-15,-4.48115161164344e-14,2.80270764895518e-15,0.00642843357735312,-0.0453632380733101,-2.31410071261844e-14,1.27940562229642e-08,-0.000246549107866259,-0.707106781186573,1.6837757745548e-12,-7.08678868658658e-16,-1.83634496548114e-15,-0.00333936573637024,-1.43795816204919e-14,4.62854429818802e-15,-2.44174352674286e-06,-3.07291726587765e-09,-1.04206263893019e-14,5.82649210417799e-15,-4.57207967346772e-15,-8.16940031404771e-16,6.11140395782199e-15,1.32417287637238e-07,9.65675440271349e-15,-1.15795872222442e-14,-1.79542153440362e-14,-3.4181079207411e-15
"t33",-0.087708504620817,0.0375998924390844,0.124180741916305,0.0238356204265309,-0.193024186001418,-0.0738822071337787,-8.28182138231202e-06,0.00646100655424378,-0.000456809481644336,-0.00374735049832296,0.00843223494140971,-0.000954417107922908,0.00545890957710822,-0.00295887113635947,0.0150461320819744,-0.00606886635205213,0.000138613293548211,-1.93397629823366e-05,0.000146735857915148,-0.00013869553649227,0.000581696027029049,-0.00132286551853483,0.000680098580974228,0.00241062267069082,0.0161988163925187,0.00106813965239208,-4.53765283093651e-06,3.11256306645061e-06,-7.73867664478484e-05,-2.75914161647204e-06,-3.85939074199319e-05,-0.00156800486245036,-0.000119252691706585,-0.0209627876979145,0.00934815462630719,-0.225169664791645,-0.000466459626391724,0.00859956207520678,0.0378372324083922,1.88731546440828e-15,-3.83208498109149e-05,7.16324206907205e-05,0.000177875160172533,0.000188688955827346,5.6554829253473e-06,-4.51966059368129e-06,-0.0587339713118677,-5.11655998137247e-06,-0.000748664602381426,4.29963905041914e-15,3.55097694823067e-05,0.000179246720873033,-0.000191049595924852,4.40884805549969e-16,0.00620065970810148,-5.11611805804289e-05,0.0063107310391044,2.66107388940408e-06,3.87827994796369e-14,-0.0546224758735282,-0.911581004978405,-0.0238069938219181,-7.45758818880407e-05,-1.02048375127888e-14,-1.13975813154124e-15,-7.55395485846697e-05,-0.00354010297946684,0.00325780544553341,-0.00120194078295955,0.000308106720333377,-3.03852708432519e-09,0.000197414053726315,-0.00068283175877968,0.00245263864205272,4.39572667644861e-07,5.1606478622505e-15,0.000543317005734166,-2.07671253544742e-05,-0.00227192103784948,5.40102525577803e-05,1.18584437667762e-05,-2.34967594025404e-08,-0.0305506804845914,-1.72765981565524e-05,0.00164307405506083,-0.000302417179436109,-2.35716262128904e-15,-0.00020293593546889,4.52203357970457e-05,2.92234657869478e-06,6.05978428397724e-06,-8.90109970507853e-17,4.33350037101097e-08,-0.00434795147864887,0.000490047591179793,0.000314297920948225,2.4567759389164e-15,7.13464118712354e-05,4.53992912257999e-15,0.00102355770492301,-8.7328012936323e-09,-0.000140176383486858,-6.69910400768454e-06,-5.02051584553107e-15,8.32953715425342e-15,-9.10631813810737e-15,0.0251426485126733,-0.177202486936565,6.48797375094115e-15,4.87564351134902e-08,-0.000927946485151425,-8.22724672562967e-14,-3.91924617546932e-15,4.98795161460007e-15,-3.72735566163969e-15,-0.00546140998326037,-3.18792289875759e-16,1.96260724466875e-15,-8.20948312022217e-06,-1.02812036880748e-08,2.48289052103788e-15,-3.43683904139435e-15,-1.6214320931815e-15,-2.32212164984281e-15,-2.8526245764611e-15,4.04153862040072e-07,4.35862088880818e-15,1.4746264145365e-15,-3.09586901182957e-15,-1.68973623594626e-15
"t81",-0.0894413052273054,0.0389994072719946,0.130567332424299,0.0265781225392198,-0.217077956240974,-0.0835655800720827,-9.73045330795392e-06,0.00762612813212441,-0.000546143633017652,-0.00478474853256187,0.0110553405037773,-0.00143017005924533,0.0083448472639546,-0.00470592882686531,0.0245861004793476,-0.0103414934714329,0.000246529876841753,-3.4909398759584e-05,0.00032967275039923,-0.0003169747376184,0.00157306034860404,-0.00434890722542682,0.00282327812207686,0.0238939241621082,0.255674995622055,0.0395687893553799,-0.000587992647848384,-0.000791190727681427,0.00105148339456846,7.2330553040446e-06,4.89938843827863e-05,0.00146587027132131,9.94968174203891e-05,0.0140941500374629,-0.00518988080549435,0.100340378317108,0.000202131934732837,-0.00343108240310063,-0.0136133951875227,3.03230064674145e-16,7.87641295551156e-06,-1.05824184138176e-05,-1.38430506278486e-05,-7.0052724776013e-06,1.33917598492097e-06,-1.17267731852414e-06,-0.56209111690604,4.09136133384063e-05,0.00172038810906425,8.77288563625917e-16,-2.31077970161876e-05,-0.000110830518091106,6.36795665616955e-05,9.41332010355273e-15,-0.00169130076948457,1.17143422895113e-05,-0.00116811633418439,-4.76869817322618e-07,-3.27267951171934e-15,0.00716882618146133,0.114839554908558,0.00272804117111116,6.21526038023966e-06,-1.06833997515442e-15,9.91300500293088e-16,-5.58148053273362e-07,-5.72585076409959e-05,5.50195183682891e-05,-2.39760731053854e-05,7.46805778781148e-06,-1.03559549612926e-10,1.33942692054464e-05,-5.34117004961574e-05,0.000192535849806111,3.97103222590262e-08,1.17276063895663e-16,7.45682732265101e-05,-2.87875481911967e-06,-0.0003152742680075,7.51566461268209e-06,1.78742941565305e-06,-3.5478906140012e-09,-0.00498383146625013,-3.07342901476533e-06,0.000308186631895014,-5.83668194282208e-05,-7.04915288883141e-16,-3.95701234757551e-05,8.99442478901647e-06,5.87039938866408e-07,1.24455009805564e-06,-3.92642773897324e-15,9.07448558895542e-09,-0.00597802908574172,8.4448185487708e-05,6.63173727091816e-05,-2.25197588421165e-14,1.62582492041302e-05,0.707106781186552,0.000238280636586795,-2.05563784394756e-09,-3.35851578066784e-05,-1.64233263114838e-06,7.43164438073195e-16,4.34745308872364e-15,1.10167348771558e-15,0.00687679195748306,-0.0485210058142313,1.4495834362496e-15,1.36998969042133e-08,-0.000265313009065935,-2.58421167369654e-14,-1.90394038574065e-15,1.12434172110453e-15,-1.89771994584935e-15,0.0168047553057172,6.95690655436134e-17,1.54077525331269e-15,-2.11542763838828e-06,-2.70531648696786e-09,8.85001803004396e-15,-2.54187427472168e-16,-7.76166301979605e-16,-2.06176227250239e-15,2.48836230151931e-16,1.21199005784576e-07,2.98778426067934e-15,8.51850197727911e-15,-8.50804390814854e-16,-2.99040495860356e-15
"t82",-0.0894413052273054,0.0389994072719946,0.130567332424299,0.02657812253922,-0.217077956240975,-0.0835655800720828,-9.73045330795111e-06,0.00762612813212384,-0.000546143633017562,-0.00478474853256172,0.0110553405037766,-0.001430170059245,0.00834484726395478,-0.00470592882686533,0.0245861004793477,-0.0103414934714337,0.000246529876841529,-3.49093987593672e-05,0.00032967275039929,-0.000316974737618763,0.00157306034860417,-0.00434890722542708,0.00282327812207719,0.0238939241621095,0.255674995622056,0.0395687893553799,-0.000587992647848373,-0.000791190727681319,0.0010514833945687,7.23305530426342e-06,4.8993884382132e-05,0.00146587027132217,9.94968174201015e-05,0.0140941500374635,-0.00518988080549506,0.100340378317108,0.000202131934733327,-0.00343108240310007,-0.0136133951875217,6.6796135303778e-16,7.87641295517975e-06,-1.05824184124808e-05,-1.38430506262778e-05,-7.00527247823016e-06,1.3391759850042e-06,-1.17267731861094e-06,-0.562091116906042,4.09136133395372e-05,0.00172038810906849,1.27210130320664e-15,-2.31077970169485e-05,-0.000110830518091749,6.36795665605756e-05,7.40090753938357e-15,-0.00169130076948851,1.17143422904572e-05,-0.00116811633418487,-4.76869817863493e-07,-1.0316416634256e-15,0.00716882618146005,0.114839554908563,0.0027280411711098,6.21526038239814e-06,-1.23143828512621e-15,1.5010592028109e-15,-5.58148054597037e-07,-5.72585076454398e-05,5.50195183672812e-05,-2.39760731070347e-05,7.46805778876221e-06,-1.03559771861738e-10,1.33942692075086e-05,-5.3411700496981e-05,0.000192535849809604,3.97103238884281e-08,-2.12686056623909e-15,7.45682732232295e-05,-2.87875481903836e-06,-0.000315274268016544,7.51566461375724e-06,1.78742941817541e-06,-3.54789008329418e-09,-0.00498383146621014,-3.07342901119378e-06,0.000308186631906483,-5.8366819425576e-05,6.12621178508402e-16,-3.95701234719433e-05,8.99442476959738e-06,5.87039936352347e-07,1.24455007940871e-06,4.55519141203849e-15,9.07448697369026e-09,-0.00597802908576054,8.44481854946661e-05,6.63173727095337e-05,2.30662978365581e-14,1.62582492130429e-05,-0.707106781186543,0.00023828063662121,-2.05569010423079e-09,-3.35851577856584e-05,-1.64233263453755e-06,-4.79838938042429e-15,5.16262256741992e-16,-5.37592326832695e-15,0.00687679195750091,-0.0485210058142961,1.67459756473906e-15,1.36998995636973e-08,-0.000265313009062163,-1.80011666255503e-14,-1.03442077176302e-15,1.3903305088722e-15,-4.17332285344236e-15,0.0168047553057459,-1.51697089698681e-15,-1.41164127174358e-15,-2.11542762978493e-06,-2.70531645894023e-09,-7.3350701436911e-15,-3.96802537308513e-16,-1.89679585852894e-15,-1.10983306178913e-15,-5.8408702163086e-15,1.21199015898961e-07,4.55379208390561e-15,-3.7792216918961e-15,-6.11516584019948e-15,-3.76953558523643e-15
"t76",-0.089672454346154,0.0391866453059039,0.131423764276013,0.0269494796710043,-0.220339504805861,-0.0848797885312456,-9.92823534199905e-06,0.0077853151011528,-0.000558373021971952,-0.00492814920737117,0.0114192984340119,-0.00149735542253115,0.00875339749576398,-0.00495442767982202,0.0259473145772142,-0.0109540129674038,0.00026207233143639,-3.71552704334127e-05,0.000356610291136578,-0.000343264079016213,0.00172115046938105,-0.0048066550864764,0.00315144599119446,0.0272736652636209,0.293624166905832,0.0457130513315128,-0.000681454189802769,-0.00091871523394598,0.00123518936106032,8.95908498254325e-06,6.53427740487438e-05,0.00206250596034759,0.000143528467234838,0.0215166104254976,-0.00843272725175313,0.178062996099419,0.000363253461500436,-0.0064124066024271,-0.0268331432261962,-4.37117857795527e-16,2.24279097304724e-05,-3.94695265432973e-05,-9.283911693053e-05,-9.65760988065044e-05,-3.09889790079779e-06,2.51331242167199e-06,0.343313469443712,-2.2033630026773e-05,-0.000768917061396868,-2.59682057277493e-15,4.16226712848553e-06,1.81922413951062e-05,2.94326259200687e-06,-2.42080752553594e-15,-0.000192197659938281,1.97313171354481e-06,-0.000266396895883172,-1.12726110600126e-07,-1.79260067795385e-15,0.00219505082385759,0.0360619408053281,0.000903005926257601,2.34769941436101e-06,2.37366804981666e-15,-2.45237412469948e-15,-2.82805528375904e-07,-2.9662575492982e-05,2.85528172041442e-05,-1.25356400866992e-05,3.94479746678364e-06,-5.59488629883474e-11,7.74390034741638e-06,-3.1429579407303e-05,0.000113347360391632,2.38037592979451e-08,-1.42917052247936e-15,4.65529810268901e-05,-1.79716354879216e-06,-0.000196819152529319,4.69172997921951e-06,1.10903305639268e-06,-2.20071534125236e-09,-0.00301834486811188,-1.70245534433936e-06,0.000142429943461265,-2.04130567617234e-05,-3.93300098899678e-15,-1.1226956356644e-05,6.45113181526469e-07,-6.56018120521349e-08,-1.22902894787501e-06,-2.22330163293718e-14,-2.45089405014145e-08,0.79013443195448,0.00270173567610348,0.000123870987493916,-6.17614539330978e-15,1.86645010769673e-05,-3.5455006053735e-15,0.000264643223263058,-2.25812542740894e-09,-3.64999725717283e-05,-1.77873529759881e-06,-2.55447554414145e-15,-8.53986106188451e-16,-1.68820789721115e-15,0.00858929909222434,-0.0607932305710933,1.30319063437789e-15,1.86358621233951e-08,-0.000384940883469832,-5.48355638267415e-15,-1.40985598424892e-18,4.82381432045043e-15,-3.06104210741035e-14,0.196370212941634,-1.28172664729933e-14,-3.49150632177032e-15,4.51253305309005e-07,8.18758748920414e-11,-3.18037262536632e-15,2.74982854752118e-17,-1.2090067310411e-15,-6.19114376692602e-16,-1.42611841070618e-15,7.65689456560166e-08,4.17435107531882e-15,2.6064372316812e-15,-7.23431000063873e-15,-2.05266646245731e-15
