"","t3","t26","t71","t96","t97","t33","t81","t82","t76","t86","t87","t31","t32","t104","t105","t67","t111","t112","t113","t123","t128","t129","t108","t83","t21","t36","t100","t126","t127","t12","t121","t122","t78","t79","t68","t39","t40","t84","t92","t93","t77","t8","t47","t48","t59","t60","t43","t44","t45","t46","t62","t63","t42","t64","t74","t75","t35","t24","t94","t95","t65","t61","t25","t106","t107","t13","t18","t19","t30","t109","t110","t56","t72","t73","t20","t69","t70","t14","t15","t7","t58","t101","t102","t52","t53","t114","t115","t27","t34","t55","t57","t124","t125","t80","t49","t50","t116","t130","t131","t5","t11","t37","t38","t28","t29","t23","t22","t103","t119","t120","t9","t10","t1","t4","t41","t66","t88","t89","t98","t99","t54","t16","t17","t6","t117","t118","t51","t90","t91","t85","t2"
"t3",0,4.07705679633,5.135284197431,5.135284197431,5.135284197431,4.932393906661,5.135284197461,5.135284197461,5.135284197461,5.135284197411,4.926879548121,5.135284197431,5.135284197431,5.1352841968,5.1352841968,5.1352841968,5.1352841971,5.135284197133,5.135284197133,5.13528419716,5.135284197156,5.135284197156,5.1352841972,5.1352841971,5.1352841974,4.94980944784,5.21026857964,5.21026857959,5.21026857959,4.26386180974,5.21026857967,5.21026857967,5.21026857971,5.21026857971,4.97847399124,5.56316112304,5.56316112304,5.77549737442,5.77549737445,5.77549737445,5.77549737444,5.77549737474,5.91795731214,6.06152453244,6.06152453244,6.06152453244,6.06152453253,6.06152453253,6.061524532543,6.061524532543,6.061524532553,5.800088764253,6.061524532553,6.06152453254,6.06152453254,6.06152453254,5.21525506914,6.06152453294,6.06152453252,6.06152453252,6.06152453252,6.06152453254,6.06152453214,6.06152453194,6.06152453194,5.83169008914,8.07967574824,8.07967574824,7.15216990244,8.07967574868,8.07967574868,8.07967574868,8.07967574864,8.07967574864,8.07967574854,8.039491390205,8.079675748905,6.520618599505,7.715296752905,6.583730414865,8.079675748865,8.079675748865,8.079675748865,7.749107209365,8.079675748865,8.079675748815,8.079675748815,7.273337324465,7.382167697965,7.722438366165,8.079675748815,8.079675748895,8.079675748895,8.079675748815,8.079675748865,8.079675748879,8.079675748799,8.079675748795,8.079675748795,5.697599357045,7.050888120105,7.749170730005,8.079675748805,8.079675748375,8.079675748375,7.772217171575,8.079675748745,8.079675748405,8.079675748425,8.079675748425,6.41144204064,6.34037318784,4.50812548644,6.36045838678,8.44994949168,8.44994949173,8.44994949183,8.44994949183,8.44994949173,8.44994949173,8.44994949168,8.07683352398,8.44994949098,6.85069930034,8.4499494912,8.4499494912,8.44994949134,8.44994949135,8.44994949135,8.44994949134,5.28345364714
"t26",4.07705679633,0,1.113728403561,1.113728403561,1.113728403561,0.910838112791,1.113728403591,1.113728403591,1.113728403591,1.113728403541,0.905323754251,1.113728403561,1.113728403561,3.67331067093,3.67331067093,3.67331067093,3.67331067123,3.673310671263,3.673310671263,3.67331067129,3.673310671286,3.673310671286,3.67331067133,3.67331067123,3.67331067153,4.19595155417,4.45641068597,4.45641068592,4.45641068592,3.51000391607,4.456410686,4.456410686,4.45641068604,4.45641068604,4.22461609757,4.80930322937,4.80930322937,5.02163948075,5.02163948078,5.02163948078,5.02163948077,5.02163948107,5.16409941847,5.30766663877,5.30766663877,5.30766663877,5.30766663886,5.30766663886,5.307666638873,5.307666638873,5.307666638883,5.046230870583,5.307666638883,5.30766663887,5.30766663887,5.30766663887,4.46139717547,5.30766663927,5.30766663885,5.30766663885,5.30766663885,5.30766663887,5.30766663847,5.30766663827,5.30766663827,5.07783219547,7.32581785457,7.32581785457,6.39831200877,7.32581785501,7.32581785501,7.32581785501,7.32581785497,7.32581785497,7.32581785487,7.285633496535,7.325817855235,5.766760705835,6.961438859235,5.829872521195,7.325817855195,7.325817855195,7.325817855195,6.995249315695,7.325817855195,7.325817855145,7.325817855145,6.519479430795,6.628309804295,6.968580472495,7.325817855145,7.325817855225,7.325817855225,7.325817855145,7.325817855195,7.325817855209,7.325817855129,7.325817855125,7.325817855125,4.943741463375,6.297030226435,6.995312836335,7.325817855135,7.325817854705,7.325817854705,7.018359277905,7.325817855075,7.325817854735,7.325817854755,7.325817854755,5.65758414697,5.58651529417,3.75426759277,5.60660049311,7.69609159801,7.69609159806,7.69609159816,7.69609159816,7.69609159806,7.69609159806,7.69609159801,7.32297563031,7.69609159731,6.09684140667,7.69609159753,7.69609159753,7.69609159767,7.69609159768,7.69609159768,7.69609159767,4.52959575347
"t71",5.135284197431,1.113728403561,0,0.7964033558,0.7964033558,1.95856069183,2.16145098263,2.16145098263,2.16145098263,2.16145098258,1.95304633329,2.1614509826,2.1614509826,4.731538072031,4.731538072031,4.731538072031,4.731538072331,4.731538072364,4.731538072364,4.731538072391,4.731538072387,4.731538072387,4.731538072431,4.731538072331,4.731538072631,5.254178955271,5.514638087071,5.514638087021,5.514638087021,4.568231317171,5.514638087101,5.514638087101,5.514638087141,5.514638087141,5.282843498671,5.867530630471,5.867530630471,6.079866881851,6.079866881881,6.079866881881,6.079866881871,6.079866882171,6.222326819571,6.365894039871,6.365894039871,6.365894039871,6.365894039961,6.365894039961,6.365894039974,6.365894039974,6.365894039984,6.104458271684,6.365894039984,6.365894039971,6.365894039971,6.365894039971,5.519624576571,6.365894040371,6.365894039951,6.365894039951,6.365894039951,6.365894039971,6.365894039571,6.365894039371,6.365894039371,6.136059596571,8.384045255671,8.384045255671,7.456539409871,8.384045256111,8.384045256111,8.384045256111,8.384045256071,8.384045256071,8.384045255971,8.343860897636,8.384045256336,6.824988106936,8.019666260336,6.888099922296,8.384045256296,8.384045256296,8.384045256296,8.053476716796,8.384045256296,8.384045256246,8.384045256246,7.577706831896,7.686537205396,8.026807873596,8.384045256246,8.384045256326,8.384045256326,8.384045256246,8.384045256296,8.38404525631,8.38404525623,8.384045256226,8.384045256226,6.001968864476,7.355257627536,8.053540237436,8.384045256236,8.384045255806,8.384045255806,8.076586679006,8.384045256176,8.384045255836,8.384045255856,8.384045255856,6.715811548071,6.644742695271,4.812494993871,6.664827894211,8.754318999111,8.754318999161,8.754318999261,8.754318999261,8.754318999161,8.754318999161,8.754318999111,8.381203031411,8.754318998411,7.155068807771,8.754318998631,8.754318998631,8.754318998771,8.754318998781,8.754318998781,8.754318998771,5.587823154571
"t96",5.135284197431,1.113728403561,0.7964033558,0,0.338993207,1.95856069183,2.16145098263,2.16145098263,2.16145098263,2.16145098258,1.95304633329,2.1614509826,2.1614509826,4.731538072031,4.731538072031,4.731538072031,4.731538072331,4.731538072364,4.731538072364,4.731538072391,4.731538072387,4.731538072387,4.731538072431,4.731538072331,4.731538072631,5.254178955271,5.514638087071,5.514638087021,5.514638087021,4.568231317171,5.514638087101,5.514638087101,5.514638087141,5.514638087141,5.282843498671,5.867530630471,5.867530630471,6.079866881851,6.079866881881,6.079866881881,6.079866881871,6.079866882171,6.222326819571,6.365894039871,6.365894039871,6.365894039871,6.365894039961,6.365894039961,6.365894039974,6.365894039974,6.365894039984,6.104458271684,6.365894039984,6.365894039971,6.365894039971,6.365894039971,5.519624576571,6.365894040371,6.365894039951,6.365894039951,6.365894039951,6.365894039971,6.365894039571,6.365894039371,6.365894039371,6.136059596571,8.384045255671,8.384045255671,7.456539409871,8.384045256111,8.384045256111,8.384045256111,8.384045256071,8.384045256071,8.384045255971,8.343860897636,8.384045256336,6.824988106936,8.019666260336,6.888099922296,8.384045256296,8.384045256296,8.384045256296,8.053476716796,8.384045256296,8.384045256246,8.384045256246,7.577706831896,7.686537205396,8.026807873596,8.384045256246,8.384045256326,8.384045256326,8.384045256246,8.384045256296,8.38404525631,8.38404525623,8.384045256226,8.384045256226,6.001968864476,7.355257627536,8.053540237436,8.384045256236,8.384045255806,8.384045255806,8.076586679006,8.384045256176,8.384045255836,8.384045255856,8.384045255856,6.715811548071,6.644742695271,4.812494993871,6.664827894211,8.754318999111,8.754318999161,8.754318999261,8.754318999261,8.754318999161,8.754318999161,8.754318999111,8.381203031411,8.754318998411,7.155068807771,8.754318998631,8.754318998631,8.754318998771,8.754318998781,8.754318998781,8.754318998771,5.587823154571
"t97",5.135284197431,1.113728403561,0.7964033558,0.338993207,0,1.95856069183,2.16145098263,2.16145098263,2.16145098263,2.16145098258,1.95304633329,2.1614509826,2.1614509826,4.731538072031,4.731538072031,4.731538072031,4.731538072331,4.731538072364,4.731538072364,4.731538072391,4.731538072387,4.731538072387,4.731538072431,4.731538072331,4.731538072631,5.254178955271,5.514638087071,5.514638087021,5.514638087021,4.568231317171,5.514638087101,5.514638087101,5.514638087141,5.514638087141,5.282843498671,5.867530630471,5.867530630471,6.079866881851,6.079866881881,6.079866881881,6.079866881871,6.079866882171,6.222326819571,6.365894039871,6.365894039871,6.365894039871,6.365894039961,6.365894039961,6.365894039974,6.365894039974,6.365894039984,6.104458271684,6.365894039984,6.365894039971,6.365894039971,6.365894039971,5.519624576571,6.365894040371,6.365894039951,6.365894039951,6.365894039951,6.365894039971,6.365894039571,6.365894039371,6.365894039371,6.136059596571,8.384045255671,8.384045255671,7.456539409871,8.384045256111,8.384045256111,8.384045256111,8.384045256071,8.384045256071,8.384045255971,8.343860897636,8.384045256336,6.824988106936,8.019666260336,6.888099922296,8.384045256296,8.384045256296,8.384045256296,8.053476716796,8.384045256296,8.384045256246,8.384045256246,7.577706831896,7.686537205396,8.026807873596,8.384045256246,8.384045256326,8.384045256326,8.384045256246,8.384045256296,8.38404525631,8.38404525623,8.384045256226,8.384045256226,6.001968864476,7.355257627536,8.053540237436,8.384045256236,8.384045255806,8.384045255806,8.076586679006,8.384045256176,8.384045255836,8.384045255856,8.384045255856,6.715811548071,6.644742695271,4.812494993871,6.664827894211,8.754318999111,8.754318999161,8.754318999261,8.754318999261,8.754318999161,8.754318999161,8.754318999111,8.381203031411,8.754318998411,7.155068807771,8.754318998631,8.754318998631,8.754318998771,8.754318998781,8.754318998781,8.754318998771,5.587823154571
"t33",4.932393906661,0.910838112791,1.95856069183,1.95856069183,1.95856069183,0,1.739823766,1.739823766,1.739823766,1.73982376595,1.53141911666,1.93723744173,1.93723744173,4.528647781261,4.528647781261,4.528647781261,4.528647781561,4.528647781594,4.528647781594,4.528647781621,4.528647781617,4.528647781617,4.528647781661,4.528647781561,4.528647781861,5.051288664501,5.311747796301,5.311747796251,5.311747796251,4.365341026401,5.311747796331,5.311747796331,5.311747796371,5.311747796371,5.079953207901,5.664640339701,5.664640339701,5.876976591081,5.876976591111,5.876976591111,5.876976591101,5.876976591401,6.019436528801,6.163003749101,6.163003749101,6.163003749101,6.163003749191,6.163003749191,6.163003749204,6.163003749204,6.163003749214,5.901567980914,6.163003749214,6.163003749201,6.163003749201,6.163003749201,5.316734285801,6.163003749601,6.163003749181,6.163003749181,6.163003749181,6.163003749201,6.163003748801,6.163003748601,6.163003748601,5.933169305801,8.181154964901,8.181154964901,7.253649119101,8.181154965341,8.181154965341,8.181154965341,8.181154965301,8.181154965301,8.181154965201,8.140970606866,8.181154965566,6.622097816166,7.816775969566,6.685209631526,8.181154965526,8.181154965526,8.181154965526,7.850586426026,8.181154965526,8.181154965476,8.181154965476,7.374816541126,7.483646914626,7.823917582826,8.181154965476,8.181154965556,8.181154965556,8.181154965476,8.181154965526,8.18115496554,8.18115496546,8.181154965456,8.181154965456,5.799078573706,7.152367336766,7.850649946666,8.181154965466,8.181154965036,8.181154965036,7.873696388236,8.181154965406,8.181154965066,8.181154965086,8.181154965086,6.512921257301,6.441852404501,4.609604703101,6.461937603441,8.551428708341,8.551428708391,8.551428708491,8.551428708491,8.551428708391,8.551428708391,8.551428708341,8.178312740641,8.551428707641,6.952178517001,8.551428707861,8.551428707861,8.551428708001,8.551428708011,8.551428708011,8.551428708001,5.384932863801
"t81",5.135284197461,1.113728403591,2.16145098263,2.16145098263,2.16145098263,1.739823766,0,0.586790965,1.3047485248,1.30474852475,1.09634387546,2.14012773253,2.14012773253,4.731538072061,4.731538072061,4.731538072061,4.731538072361,4.731538072394,4.731538072394,4.731538072421,4.731538072417,4.731538072417,4.731538072461,4.731538072361,4.731538072661,5.254178955301,5.514638087101,5.514638087051,5.514638087051,4.568231317201,5.514638087131,5.514638087131,5.514638087171,5.514638087171,5.282843498701,5.867530630501,5.867530630501,6.079866881881,6.079866881911,6.079866881911,6.079866881901,6.079866882201,6.222326819601,6.365894039901,6.365894039901,6.365894039901,6.365894039991,6.365894039991,6.365894040004,6.365894040004,6.365894040014,6.104458271714,6.365894040014,6.365894040001,6.365894040001,6.365894040001,5.519624576601,6.365894040401,6.365894039981,6.365894039981,6.365894039981,6.365894040001,6.365894039601,6.365894039401,6.365894039401,6.136059596601,8.384045255701,8.384045255701,7.456539409901,8.384045256141,8.384045256141,8.384045256141,8.384045256101,8.384045256101,8.384045256001,8.343860897666,8.384045256366,6.824988106966,8.019666260366,6.888099922326,8.384045256326,8.384045256326,8.384045256326,8.053476716826,8.384045256326,8.384045256276,8.384045256276,7.577706831926,7.686537205426,8.026807873626,8.384045256276,8.384045256356,8.384045256356,8.384045256276,8.384045256326,8.38404525634,8.38404525626,8.384045256256,8.384045256256,6.001968864506,7.355257627566,8.053540237466,8.384045256266,8.384045255836,8.384045255836,8.076586679036,8.384045256206,8.384045255866,8.384045255886,8.384045255886,6.715811548101,6.644742695301,4.812494993901,6.664827894241,8.754318999141,8.754318999191,8.754318999291,8.754318999291,8.754318999191,8.754318999191,8.754318999141,8.381203031441,8.754318998441,7.155068807801,8.754318998661,8.754318998661,8.754318998801,8.754318998811,8.754318998811,8.754318998801,5.587823154601
"t82",5.135284197461,1.113728403591,2.16145098263,2.16145098263,2.16145098263,1.739823766,0.586790965,0,1.3047485248,1.30474852475,1.09634387546,2.14012773253,2.14012773253,4.731538072061,4.731538072061,4.731538072061,4.731538072361,4.731538072394,4.731538072394,4.731538072421,4.731538072417,4.731538072417,4.731538072461,4.731538072361,4.731538072661,5.254178955301,5.514638087101,5.514638087051,5.514638087051,4.568231317201,5.514638087131,5.514638087131,5.514638087171,5.514638087171,5.282843498701,5.867530630501,5.867530630501,6.079866881881,6.079866881911,6.079866881911,6.079866881901,6.079866882201,6.222326819601,6.365894039901,6.365894039901,6.365894039901,6.365894039991,6.365894039991,6.365894040004,6.365894040004,6.365894040014,6.104458271714,6.365894040014,6.365894040001,6.365894040001,6.365894040001,5.519624576601,6.365894040401,6.365894039981,6.365894039981,6.365894039981,6.365894040001,6.365894039601,6.365894039401,6.365894039401,6.136059596601,8.384045255701,8.384045255701,7.456539409901,8.384045256141,8.384045256141,8.384045256141,8.384045256101,8.384045256101,8.384045256001,8.343860897666,8.384045256366,6.824988106966,8.019666260366,6.888099922326,8.384045256326,8.384045256326,8.384045256326,8.053476716826,8.384045256326,8.384045256276,8.384045256276,7.577706831926,7.686537205426,8.026807873626,8.384045256276,8.384045256356,8.384045256356,8.384045256276,8.384045256326,8.38404525634,8.38404525626,8.384045256256,8.384045256256,6.001968864506,7.355257627566,8.053540237466,8.384045256266,8.384045255836,8.384045255836,8.076586679036,8.384045256206,8.384045255866,8.384045255886,8.384045255886,6.715811548101,6.644742695301,4.812494993901,6.664827894241,8.754318999141,8.754318999191,8.754318999291,8.754318999291,8.754318999191,8.754318999191,8.754318999141,8.381203031441,8.754318998441,7.155068807801,8.754318998661,8.754318998661,8.754318998801,8.754318998811,8.754318998811,8.754318998801,5.587823154601
"t76",5.135284197461,1.113728403591,2.16145098263,2.16145098263,2.16145098263,1.739823766,1.3047485248,1.3047485248,0,0.70145282215,0.49304817286,2.14012773253,2.14012773253,4.731538072061,4.731538072061,4.731538072061,4.731538072361,4.731538072394,4.731538072394,4.731538072421,4.731538072417,4.731538072417,4.731538072461,4.731538072361,4.731538072661,5.254178955301,5.514638087101,5.514638087051,5.514638087051,4.568231317201,5.514638087131,5.514638087131,5.514638087171,5.514638087171,5.282843498701,5.867530630501,5.867530630501,6.079866881881,6.079866881911,6.079866881911,6.079866881901,6.079866882201,6.222326819601,6.365894039901,6.365894039901,6.365894039901,6.365894039991,6.365894039991,6.365894040004,6.365894040004,6.365894040014,6.104458271714,6.365894040014,6.365894040001,6.365894040001,6.365894040001,5.519624576601,6.365894040401,6.365894039981,6.365894039981,6.365894039981,6.365894040001,6.365894039601,6.365894039401,6.365894039401,6.136059596601,8.384045255701,8.384045255701,7.456539409901,8.384045256141,8.384045256141,8.384045256141,8.384045256101,8.384045256101,8.384045256001,8.343860897666,8.384045256366,6.824988106966,8.019666260366,6.888099922326,8.384045256326,8.384045256326,8.384045256326,8.053476716826,8.384045256326,8.384045256276,8.384045256276,7.577706831926,7.686537205426,8.026807873626,8.384045256276,8.384045256356,8.384045256356,8.384045256276,8.384045256326,8.38404525634,8.38404525626,8.384045256256,8.384045256256,6.001968864506,7.355257627566,8.053540237466,8.384045256266,8.384045255836,8.384045255836,8.076586679036,8.384045256206,8.384045255866,8.384045255886,8.384045255886,6.715811548101,6.644742695301,4.812494993901,6.664827894241,8.754318999141,8.754318999191,8.754318999291,8.754318999291,8.754318999191,8.754318999191,8.754318999141,8.381203031441,8.754318998441,7.155068807801,8.754318998661,8.754318998661,8.754318998801,8.754318998811,8.754318998811,8.754318998801,5.587823154601
"t86",5.135284197411,1.113728403541,2.16145098258,2.16145098258,2.16145098258,1.73982376595,1.30474852475,1.30474852475,0.70145282215,0,0.31810149211,2.14012773248,2.14012773248,4.731538072011,4.731538072011,4.731538072011,4.731538072311,4.731538072344,4.731538072344,4.731538072371,4.731538072367,4.731538072367,4.731538072411,4.731538072311,4.731538072611,5.254178955251,5.514638087051,5.514638087001,5.514638087001,4.568231317151,5.514638087081,5.514638087081,5.514638087121,5.514638087121,5.282843498651,5.867530630451,5.867530630451,6.079866881831,6.079866881861,6.079866881861,6.079866881851,6.079866882151,6.222326819551,6.365894039851,6.365894039851,6.365894039851,6.365894039941,6.365894039941,6.365894039954,6.365894039954,6.365894039964,6.104458271664,6.365894039964,6.365894039951,6.365894039951,6.365894039951,5.519624576551,6.365894040351,6.365894039931,6.365894039931,6.365894039931,6.365894039951,6.365894039551,6.365894039351,6.365894039351,6.136059596551,8.384045255651,8.384045255651,7.456539409851,8.384045256091,8.384045256091,8.384045256091,8.384045256051,8.384045256051,8.384045255951,8.343860897616,8.384045256316,6.824988106916,8.019666260316,6.888099922276,8.384045256276,8.384045256276,8.384045256276,8.053476716776,8.384045256276,8.384045256226,8.384045256226,7.577706831876,7.686537205376,8.026807873576,8.384045256226,8.384045256306,8.384045256306,8.384045256226,8.384045256276,8.38404525629,8.38404525621,8.384045256206,8.384045256206,6.001968864456,7.355257627516,8.053540237416,8.384045256216,8.384045255786,8.384045255786,8.076586678986,8.384045256156,8.384045255816,8.384045255836,8.384045255836,6.715811548051,6.644742695251,4.812494993851,6.664827894191,8.754318999091,8.754318999141,8.754318999241,8.754318999241,8.754318999141,8.754318999141,8.754318999091,8.381203031391,8.754318998391,7.155068807751,8.754318998611,8.754318998611,8.754318998751,8.754318998761,8.754318998761,8.754318998751,5.587823154551
