,0,1,2,3,4,5,6,7,8,9
t1,10.996961,8.341936,2.230517,4.097046,1.7585082,9.085142,5.729952,6.799616,3.6544585,7.34023
t4,11.98354,8.078801,1.9537916,5.1458983,1.1799787,6.8948216,6.536595,5.300959,5.420094,6.2917604
t64,12.041508,8.113559,2.0067704,5.249524,1.0869408,6.5892115,6.632286,5.0058274,5.7118173,6.3919806
t65,11.992914,7.9934263,1.9162146,5.2661314,1.0021131,6.7662897,6.6222486,5.146423,5.5703306,6.3242116
t23,12.014962,8.074695,2.0069494,5.336601,1.0711375,6.7993603,6.6993346,5.179257,5.621811,6.334692
t24,12.133453,8.041427,1.9694716,5.261026,1.0496991,6.782757,6.6867967,5.2578564,5.615457,6.1840806
t37,11.873072,8.104124,2.0370383,5.2410455,1.1419916,6.5993385,6.5212116,4.995622,5.649262,6.470212
t35,11.974387,8.050452,1.9720623,5.297678,1.0576677,6.643774,6.6237864,5.0331497,5.658821,6.3825965
t12,11.895005,7.9767375,1.9709644,5.3331504,1.0046804,6.9323273,6.531315,5.3011093,5.593949,6.343933
t13,12.226093,8.34043,2.1491985,5.355415,1.348946,6.448406,7.0021996,4.826051,5.689358,6.2630143
t91,12.194629,8.319547,2.0890455,5.4560695,1.3313502,6.452063,7.0671396,4.8583574,5.797302,6.3254685
t92,12.0712805,8.245627,2.123128,5.3703628,1.2015612,6.532527,6.903188,4.8972287,5.7919726,6.4963193
t70,12.11297,8.276514,2.0251253,5.4713116,1.2976971,6.3716474,7.093922,4.800034,5.8124723,6.411472
t99,12.06582,8.196925,1.969923,5.505461,1.2131608,6.445739,7.0386014,4.8953495,5.8596907,6.394701
t100,12.088589,8.318038,1.997661,5.57187,1.3397788,6.404007,7.1193023,4.8229895,5.9215145,6.461252
t38,10.901383,8.344088,2.1772597,3.7257566,1.8232423,9.628626,5.536174,7.2047935,3.286683,7.414912
t39,11.002944,8.4123745,2.2163885,3.6492352,1.7399248,9.635604,5.49698,7.1480155,3.304081,7.3402586
t58,10.820253,8.180591,2.1420486,3.6788433,1.9357623,9.691049,5.502511,7.21322,3.2889433,7.400766
t97,10.693236,8.365299,2.2019258,3.8136053,1.9251819,9.719867,5.530082,7.358225,3.2154844,7.522592
t98,10.781646,8.264213,2.2685754,3.6315713,1.9123548,9.794232,5.4517903,7.288751,3.2295973,7.3608227
t75,10.845561,8.383082,2.3264022,3.7316403,1.848844,9.652535,5.4719825,7.35246,3.229921,7.5684633
t78,10.836012,8.377838,2.3518937,3.7397742,1.7478181,9.665558,5.376801,7.2121024,3.388696,7.3367286
t79,10.837194,8.423442,2.2466826,3.8121874,1.6828104,9.713696,5.2896852,7.3126388,3.3664482,7.3811626
t49,10.721661,8.431489,2.3090284,3.6490493,1.780106,9.9218025,5.292343,7.491552,3.3278072,7.3750873
t54,10.892108,8.332127,2.1154487,3.9164093,1.7578807,9.429046,5.583507,6.984286,3.5400684,7.326876
t55,10.866825,8.380448,2.197914,3.927701,1.8130966,9.380717,5.648754,7.0401387,3.4444304,7.4092574
t7,10.992575,8.364915,2.3189328,4.0008044,1.7598208,9.235225,5.565999,6.9043765,3.5691643,7.367686
t56,10.987222,8.415191,2.4231942,3.9100125,1.8487875,9.175231,5.6502433,7.01831,3.3989122,7.434164
t57,10.866718,8.470309,2.2700126,4.0811243,1.7666416,9.292811,5.6151977,7.0496483,3.3758936,7.483198
t52,4.2726254,16.499868,2.904349,6.5277643,6.782136,-3.727768,-3.2939966,3.9008064,-0.70938826,3.6104538
t53,4.2572684,16.55731,2.9695702,6.5661464,6.7889028,-3.7429967,-3.2408838,3.8929899,-0.6987222,3.589324
t63,3.1394746,6.8463845,11.3898735,4.225688,6.4844584,12.8074045,1.8118112,-4.5592575,0.12259324,9.65429
t66,3.0972373,6.758098,11.449306,4.130208,6.633308,12.918747,1.7018696,-4.650079,0.19280826,9.591506
t67,3.0905056,6.779588,11.36932,4.163261,6.5382385,12.836761,1.7801312,-4.5818334,0.1354857,9.648425
t25,3.161138,6.856772,11.338922,4.221456,6.578525,12.9068985,1.696752,-4.667256,0.085797325,9.55932
t27,2.9836578,6.653172,11.412541,4.0974107,6.6933665,12.806046,1.8412879,-4.4500585,0.3167932,9.817603
t28,3.155356,6.74985,11.499897,4.194576,6.6818156,12.896923,1.7604027,-4.5445895,0.3227018,9.750682
t50,2.9830623,6.632492,11.248264,4.058507,6.477115,12.815587,1.8272003,-4.50951,0.13911295,9.78316
t51,3.07126,6.6188264,11.466502,4.011295,6.703099,12.932191,1.717557,-4.592235,0.2928873,9.709332
t15,4.272864,16.167917,3.6552925,6.5634813,6.64918,-3.7227213,-2.873885,3.9401488,-1.0008619,3.301376
t85,4.407731,16.313694,3.6271827,6.467182,6.7423344,-3.6814492,-2.7662914,3.8230112,-0.84404004,3.361057
t86,4.3693285,16.291138,3.6042824,6.497488,6.7089267,-3.7113466,-2.8276865,3.8539722,-0.886063,3.3357882
