"accepted_species","F1.1/1"
"t5",0.491330107733474
"t42",-0.514019115071949
"t43",NA
"t75",-0.915504925606722
"t76",-1.08152836939404
"t71",NA
"t15",-0.256365228392369
"t16",1.4782592613644
"t49",0.986741201850442
"t50",1.08353740924708
"t4",1.08774338259385
"t10",0.230633421683968
"t7",0.27859360909039
"t8",1.1266624904118
"t93",0.246754125516273
"t94",0.246178171065064
"t9",0.265251581619969
"t26",0.502009421218755
"t84",1.3076212293942
"t85",0.601063281579142
"t63",-0.76676744578252
"t64",-0.995524253165966
"t35",NA
"t57",0.40985879583657
"t58",0.142812933532812
"t51",0.380933812681378
"t22",0.786396982848497
"t95",0.0948884410721786
"t96",0.55198075624575
"t19",1.30586980762441
"t12",0.806076486251343
"t44",0.40531772128763
"t45",1.23835496090899
"t27",1.47528533584362
"t28",0.0836332158779527
"t3",0.944618065185379
"t2",-0.197871957962336
"t52",1.61354500758367
"t53",1.1173780484857
"t25",0.264454567520809
"t97",-0.118661153678975
"t98",0.778628606960883
"t59",-0.68669862572675
"t60",NA
"t90",0.279637626706029
"t91",NA
"t29",-0.613715854240606
"t17",-0.0823926750029737
"t40",NA
"t41",0.71730415406672
"t30",0.461553213438944
"t23",NA
"t14",0.538051856015393
"t81",0.2166427532081
"t86",0.663805701548366
"t87",-0.151341876569457
"t18",NA
"t31",1.49066290881582
"t32",0.699623683003744
"t6",-0.236022982755482
"t88",-0.171388707266969
"t89",-0.890104135762343
"t11",-0.578515811807538
"t47",3.06429596405343
"t61",0.421736024514633
"t62",1.33785181259859
"t20",0.668104165467906
"t21",0.401810876458557
"t92",-0.986273887321545
"t99",-0.484707080848519
"t100",-1.74252454159732
"t67",-0.238283594825919
"t68",-0.5730598980536
"t46",0.0130793948325857
"t82",-1.92373119113237
"t83",-1.27632428180457
"t73",-0.635950527965155
"t74",-2.52691385942607
"t72",-2.09021605782012
"t56",-1.85757184723057
"t79",-0.136150032477406
"t80",-0.471233682981913
"t77",-1.42427500463246
"t78",-1.46046856176083
"t69",-1.70795184717897
"t70",-1.80332293150432
"t48",NA
"t65",NA
"t66",-1.19288174371302
"t37",-1.21901769424266
"t54",-0.928395915947743
"t55",-1.10960601234964
"t24",-1.64767294810821
"t33",-0.0531436681610924
"t34",-0.544296158929921
"t1",0.0891723346612131
"t13",0.816541164000508
"t36",0.0487077055101746
"t38",-0.104738868993677
"t39",0.127942753287745
