"","t84","t85","t12","t10","t19","t33","t34","t37","t49","t61","t62","t68","t69","t111","t130","t131","t60","t103","t104","t50","t54","t55","t35","t36","t18","t6","t92","t93","t56","t47","t14","t15","t30","t124","t125","t80","t76","t77","t70","t5","t96","t97","t91","t11","t115","t116","t17","t16","t20","t21","t140","t141","t40","t66","t67","t128","t129","t100","t101","t83","t63","t64","t45","t24","t4","t1","t2","t13","t39","t75","t87","t88","t112","t113","t89","t74","t43","t44","t107","t108","t65","t105","t106","t57","t126","t127","t98","t99","t86","t136","t137","t73","t42","t102","t119","t120","t94","t95","t134","t135","t121","t122","t123","t138","t139","t90","t79","t7","t8","t71","t72","t48","t38","t22","t81","t82","t46","t9","t27","t28","t26","t109","t110","t41","t25","t52","t53","t23","t132","t133","t114","t78","t51","t117","t118","t58","t59","t31","t32","t29","t3"
"t84",0,0.727089877,3.1854793531,6.32845994511,4.32210198088,6.32845994483,5.97929475583,5.10941300411,6.32845994491,6.19261650011,6.32845994491,6.13149965311,6.18888517711,6.32845994471,6.32845994475,6.32845994475,6.32845994471,6.32845994481,6.32845994481,6.3284599448,6.32845994488,6.32845994488,5.6767401433,6.3284599451,4.8242894089,3.85207988313,6.32845994483,6.32845994483,6.32845994473,5.91374309223,4.5105626309,6.3284599453,8.344109051,9.04105654131,9.04105654131,9.0410565413,9.04105654135,9.04105654135,9.0410565414,6.5551374175,9.041056541792,9.041056541792,9.041056541762,6.670694576362,9.041056541152,9.041056541152,7.005313897482,7.855830525052,7.303385479652,9.041056540852,9.041056541039,9.041056541039,9.041056541052,8.975220851652,9.041056541052,9.041056540962,9.041056540962,9.041056541052,8.925104483752,9.041056540952,9.041056541352,9.041056541352,9.041056541752,7.742958177352,6.305631427952,6.5336303407,7.7270755833,8.3644289902,9.24473292651,10.49190055142,10.49190055134,10.49190055134,10.49190055142,10.49190055142,10.49190055132,10.4919005514,10.220744942,10.274787805,10.4919005512,10.4919005512,10.4919005512,10.4919005512,10.4919005512,10.4919005512,10.49190055119,10.49190055119,10.45051634111,10.49190055111,10.49190055119,10.49190055115,10.49190055115,10.4919005512,9.494882901,10.4919005512,10.49190055117,10.49190055117,10.49190055123,10.49190055123,10.49190055116,10.49190055116,10.49190055116,10.49190055126,10.49190055126,10.49190055118,10.49190055118,10.196526612421,10.4919005512,8.6177560366,8.2795350029,10.4919005517,10.4919005517,10.4919005516,10.0807551525,9.5932742625,10.4919005516,10.4919005516,9.8132481644,8.989744107706,10.491900551778,10.281098515778,10.491900551906,10.491900551506,10.491900551506,10.491900551206,9.300826011386,10.491900551486,10.491900551486,10.491900551086,10.491900551186,10.491900551186,10.491900551186,10.491900551186,10.491900551486,10.491900551486,10.491900551486,10.491900551486,10.491900551486,9.145370456876,10.491900551276,10.491900551636,7.3318864047
"t85",0.727089877,0,3.1854793531,6.32845994511,4.32210198088,6.32845994483,5.97929475583,5.10941300411,6.32845994491,6.19261650011,6.32845994491,6.13149965311,6.18888517711,6.32845994471,6.32845994475,6.32845994475,6.32845994471,6.32845994481,6.32845994481,6.3284599448,6.32845994488,6.32845994488,5.6767401433,6.3284599451,4.8242894089,3.85207988313,6.32845994483,6.32845994483,6.32845994473,5.91374309223,4.5105626309,6.3284599453,8.344109051,9.04105654131,9.04105654131,9.0410565413,9.04105654135,9.04105654135,9.0410565414,6.5551374175,9.041056541792,9.041056541792,9.041056541762,6.670694576362,9.041056541152,9.041056541152,7.005313897482,7.855830525052,7.303385479652,9.041056540852,9.041056541039,9.041056541039,9.041056541052,8.975220851652,9.041056541052,9.041056540962,9.041056540962,9.041056541052,8.925104483752,9.041056540952,9.041056541352,9.041056541352,9.041056541752,7.742958177352,6.305631427952,6.5336303407,7.7270755833,8.3644289902,9.24473292651,10.49190055142,10.49190055134,10.49190055134,10.49190055142,10.49190055142,10.49190055132,10.4919005514,10.220744942,10.274787805,10.4919005512,10.4919005512,10.4919005512,10.4919005512,10.4919005512,10.4919005512,10.49190055119,10.49190055119,10.45051634111,10.49190055111,10.49190055119,10.49190055115,10.49190055115,10.4919005512,9.494882901,10.4919005512,10.49190055117,10.49190055117,10.49190055123,10.49190055123,10.49190055116,10.49190055116,10.49190055116,10.49190055126,10.49190055126,10.49190055118,10.49190055118,10.196526612421,10.4919005512,8.6177560366,8.2795350029,10.4919005517,10.4919005517,10.4919005516,10.0807551525,9.5932742625,10.4919005516,10.4919005516,9.8132481644,8.989744107706,10.491900551778,10.281098515778,10.491900551906,10.491900551506,10.491900551506,10.491900551206,9.300826011386,10.491900551486,10.491900551486,10.491900551086,10.491900551186,10.491900551186,10.491900551186,10.491900551186,10.491900551486,10.491900551486,10.491900551486,10.491900551486,10.491900551486,9.145370456876,10.491900551276,10.491900551636,7.3318864047
"t12",3.1854793531,3.1854793531,0,4.55425021721,2.54789225298,4.55425021693,4.20508502793,3.33520327621,4.55425021701,4.41840677221,4.55425021701,4.35728992521,4.41467544921,4.55425021681,4.55425021685,4.55425021685,4.55425021681,4.55425021691,4.55425021691,4.5542502169,4.55425021698,4.55425021698,3.9025304154,4.5542502172,3.050079681,2.07787015523,4.55425021693,4.55425021693,4.55425021683,4.13953336433,2.736352903,4.5542502174,6.5698993231,7.26684681341,7.26684681341,7.2668468134,7.26684681345,7.26684681345,7.2668468135,4.7809276896,7.266846813892,7.266846813892,7.266846813862,4.896484848462,7.266846813252,7.266846813252,5.231104169582,6.081620797152,5.529175751752,7.266846812952,7.266846813139,7.266846813139,7.266846813152,7.201011123752,7.266846813152,7.266846813062,7.266846813062,7.266846813152,7.150894755852,7.266846813052,7.266846813452,7.266846813452,7.266846813852,5.968748449452,4.531421700052,4.7594206128,5.9528658554,6.5902192623,7.47052319861,8.71769082352,8.71769082344,8.71769082344,8.71769082352,8.71769082352,8.71769082342,8.7176908235,8.4465352141,8.5005780771,8.7176908233,8.7176908233,8.7176908233,8.7176908233,8.7176908233,8.7176908233,8.71769082329,8.71769082329,8.67630661321,8.71769082321,8.71769082329,8.71769082325,8.71769082325,8.7176908233,7.7206731731,8.7176908233,8.71769082327,8.71769082327,8.71769082333,8.71769082333,8.71769082326,8.71769082326,8.71769082326,8.71769082336,8.71769082336,8.71769082328,8.71769082328,8.422316884521,8.7176908233,6.8435463087,6.505325275,8.7176908238,8.7176908238,8.7176908237,8.3065454246,7.8190645346,8.7176908237,8.7176908237,8.0390384365,7.215534379806,8.717690823878,8.506888787878,8.717690824006,8.717690823606,8.717690823606,8.717690823306,7.526616283486,8.717690823586,8.717690823586,8.717690823186,8.717690823286,8.717690823286,8.717690823286,8.717690823286,8.717690823586,8.717690823586,8.717690823586,8.717690823586,8.717690823586,7.371160728976,8.717690823376,8.717690823736,5.5576766768
"t10",6.32845994511,6.32845994511,4.55425021721,0,3.09157579777,5.09793376172,4.74876857272,3.878886821,5.0979337618,4.962090317,5.0979337618,4.90097347,4.958358994,5.0979337616,5.09793376164,5.09793376164,5.0979337616,5.0979337617,5.0979337617,5.18765519951,5.18765519959,5.18765519959,4.53593539801,5.18765519981,3.68348466361,3.39613770184,5.87251776354,5.87251776354,5.87251776344,5.45780091094,4.05462044961,5.87251776401,8.34410905131,9.04105654162,9.04105654162,9.04105654161,9.04105654166,9.04105654166,9.04105654171,6.55513741781,9.041056542102,9.041056542102,9.041056542072,6.670694576672,9.041056541462,9.041056541462,7.005313897792,7.855830525362,7.303385479962,9.041056541162,9.041056541349,9.041056541349,9.041056541362,8.975220851962,9.041056541362,9.041056541272,9.041056541272,9.041056541362,8.925104484062,9.041056541262,9.041056541662,9.041056541662,9.041056542062,7.742958177662,6.305631428262,6.53363034101,7.72707558361,8.36442899051,9.24473292682,10.49190055173,10.49190055165,10.49190055165,10.49190055173,10.49190055173,10.49190055163,10.49190055171,10.22074494231,10.27478780531,10.49190055151,10.49190055151,10.49190055151,10.49190055151,10.49190055151,10.49190055151,10.4919005515,10.4919005515,10.45051634142,10.49190055142,10.4919005515,10.49190055146,10.49190055146,10.49190055151,9.49488290131,10.49190055151,10.49190055148,10.49190055148,10.49190055154,10.49190055154,10.49190055147,10.49190055147,10.49190055147,10.49190055157,10.49190055157,10.49190055149,10.49190055149,10.196526612731,10.49190055151,8.61775603691,8.27953500321,10.49190055201,10.49190055201,10.49190055191,10.08075515281,9.59327426281,10.49190055191,10.49190055191,9.81324816471,8.989744108016,10.491900552088,10.281098516088,10.491900552216,10.491900551816,10.491900551816,10.491900551516,9.300826011696,10.491900551796,10.491900551796,10.491900551396,10.491900551496,10.491900551496,10.491900551496,10.491900551496,10.491900551796,10.491900551796,10.491900551796,10.491900551796,10.491900551796,9.145370457186,10.491900551586,10.491900551946,7.33188640501
"t19",4.32210198088,4.32210198088,2.54789225298,3.09157579777,0,2.02764170489,1.67847651589,0.80859476417,2.02764170497,1.89179826017,2.02764170497,2.31351081637,2.37089634037,2.51047110797,2.51047110801,2.51047110801,2.51047110797,2.51047110807,2.51047110807,3.18129723528,3.18129723536,3.18129723536,2.52957743378,3.18129723558,1.67712669938,1.38977973761,3.86615979931,3.86615979931,3.86615979921,3.45144294671,2.04826248538,3.86615979978,6.33775108708,7.03469857739,7.03469857739,7.03469857738,7.03469857743,7.03469857743,7.03469857748,4.54877945358,7.034698577872,7.034698577872,7.034698577842,4.664336612442,7.034698577232,7.034698577232,4.998955933562,5.849472561132,5.297027515732,7.034698576932,7.034698577119,7.034698577119,7.034698577132,6.968862887732,7.034698577132,7.034698577042,7.034698577042,7.034698577132,6.918746519832,7.034698577032,7.034698577432,7.034698577432,7.034698577832,5.736600213432,4.299273464032,4.52727237678,5.72071761938,6.35807102628,7.23837496259,8.4855425875,8.48554258742,8.48554258742,8.4855425875,8.4855425875,8.4855425874,8.48554258748,8.21438697808,8.26842984108,8.48554258728,8.48554258728,8.48554258728,8.48554258728,8.48554258728,8.48554258728,8.48554258727,8.48554258727,8.44415837719,8.48554258719,8.48554258727,8.48554258723,8.48554258723,8.48554258728,7.48852493708,8.48554258728,8.48554258725,8.48554258725,8.48554258731,8.48554258731,8.48554258724,8.48554258724,8.48554258724,8.48554258734,8.48554258734,8.48554258726,8.48554258726,8.190168648501,8.48554258728,6.61139807268,6.27317703898,8.48554258778,8.48554258778,8.48554258768,8.07439718858,7.58691629858,8.48554258768,8.48554258768,7.80689020048,6.983386143786,8.485542587858,8.274740551858,8.485542587986,8.485542587586,8.485542587586,8.485542587286,7.294468047466,8.485542587566,8.485542587566,8.485542587166,8.485542587266,8.485542587266,8.485542587266,8.485542587266,8.485542587566,8.485542587566,8.485542587566,8.485542587566,8.485542587566,7.139012492956,8.485542587356,8.485542587716,5.32552844078
"t33",6.32845994483,6.32845994483,4.55425021693,5.09793376172,2.02764170489,0,2.731498299,1.94916432292,3.16821126372,3.03236781892,3.16821126372,4.31986878032,4.37725430432,4.51682907192,4.51682907196,4.51682907196,4.51682907192,4.51682907202,4.51682907202,5.18765519923,5.18765519931,5.18765519931,4.53593539773,5.18765519953,3.68348466333,3.39613770156,5.87251776326,5.87251776326,5.87251776316,5.45780091066,4.05462044933,5.87251776373,8.34410905103,9.04105654134,9.04105654134,9.04105654133,9.04105654138,9.04105654138,9.04105654143,6.55513741753,9.041056541822,9.041056541822,9.041056541792,6.670694576392,9.041056541182,9.041056541182,7.005313897512,7.855830525082,7.303385479682,9.041056540882,9.041056541069,9.041056541069,9.041056541082,8.975220851682,9.041056541082,9.041056540992,9.041056540992,9.041056541082,8.925104483782,9.041056540982,9.041056541382,9.041056541382,9.041056541782,7.742958177382,6.305631427982,6.53363034073,7.72707558333,8.36442899023,9.24473292654,10.49190055145,10.49190055137,10.49190055137,10.49190055145,10.49190055145,10.49190055135,10.49190055143,10.22074494203,10.27478780503,10.49190055123,10.49190055123,10.49190055123,10.49190055123,10.49190055123,10.49190055123,10.49190055122,10.49190055122,10.45051634114,10.49190055114,10.49190055122,10.49190055118,10.49190055118,10.49190055123,9.49488290103,10.49190055123,10.4919005512,10.4919005512,10.49190055126,10.49190055126,10.49190055119,10.49190055119,10.49190055119,10.49190055129,10.49190055129,10.49190055121,10.49190055121,10.196526612451,10.49190055123,8.61775603663,8.27953500293,10.49190055173,10.49190055173,10.49190055163,10.08075515253,9.59327426253,10.49190055163,10.49190055163,9.81324816443,8.989744107736,10.491900551808,10.281098515808,10.491900551936,10.491900551536,10.491900551536,10.491900551236,9.300826011416,10.491900551516,10.491900551516,10.491900551116,10.491900551216,10.491900551216,10.491900551216,10.491900551216,10.491900551516,10.491900551516,10.491900551516,10.491900551516,10.491900551516,9.145370456906,10.491900551306,10.491900551666,7.33188640473
"t34",5.97929475583,5.97929475583,4.20508502793,4.74876857272,1.67847651589,2.731498299,0,1.59999913392,2.81904607472,2.68320262992,2.81904607472,3.97070359132,4.02808911532,4.16766388292,4.16766388296,4.16766388296,4.16766388292,4.16766388302,4.16766388302,4.83849001023,4.83849001031,4.83849001031,4.18677020873,4.83849001053,3.33431947433,3.04697251256,5.52335257426,5.52335257426,5.52335257416,5.10863572166,3.70545526033,5.52335257473,7.99494386203,8.69189135234,8.69189135234,8.69189135233,8.69189135238,8.69189135238,8.69189135243,6.20597222853,8.691891352822,8.691891352822,8.691891352792,6.321529387392,8.691891352182,8.691891352182,6.656148708512,7.506665336082,6.954220290682,8.691891351882,8.691891352069,8.691891352069,8.691891352082,8.626055662682,8.691891352082,8.691891351992,8.691891351992,8.691891352082,8.575939294782,8.691891351982,8.691891352382,8.691891352382,8.691891352782,7.393792988382,5.956466238982,6.18446515173,7.37791039433,8.01526380123,8.89556773754,10.14273536245,10.14273536237,10.14273536237,10.14273536245,10.14273536245,10.14273536235,10.14273536243,9.87157975303,9.92562261603,10.14273536223,10.14273536223,10.14273536223,10.14273536223,10.14273536223,10.14273536223,10.14273536222,10.14273536222,10.10135115214,10.14273536214,10.14273536222,10.14273536218,10.14273536218,10.14273536223,9.14571771203,10.14273536223,10.1427353622,10.1427353622,10.14273536226,10.14273536226,10.14273536219,10.14273536219,10.14273536219,10.14273536229,10.14273536229,10.14273536221,10.14273536221,9.847361423451,10.14273536223,8.26859084763,7.93036981393,10.14273536273,10.14273536273,10.14273536263,9.73158996353,9.24410907353,10.14273536263,10.14273536263,9.46408297543,8.640578918736,10.142735362808,9.931933326808,10.142735362936,10.142735362536,10.142735362536,10.142735362236,8.951660822416,10.142735362516,10.142735362516,10.142735362116,10.142735362216,10.142735362216,10.142735362216,10.142735362216,10.142735362516,10.142735362516,10.142735362516,10.142735362516,10.142735362516,8.796205267906,10.142735362306,10.142735362666,6.98272121573
"t37",5.10941300411,5.10941300411,3.33520327621,3.878886821,0.80859476417,1.94916432292,1.59999913392,0,1.714209828,1.5783663832,1.714209828,3.1008218396,3.1582073636,3.2977821312,3.29778213124,3.29778213124,3.2977821312,3.2977821313,3.2977821313,3.96860825851,3.96860825859,3.96860825859,3.31688845701,3.96860825881,2.46443772261,2.17709076084,4.65347082254,4.65347082254,4.65347082244,4.23875396994,2.83557350861,4.65347082301,7.12506211031,7.82200960062,7.82200960062,7.82200960061,7.82200960066,7.82200960066,7.82200960071,5.33609047681,7.822009601102,7.822009601102,7.822009601072,5.451647635672,7.822009600462,7.822009600462,5.786266956792,6.636783584362,6.084338538962,7.822009600162,7.822009600349,7.822009600349,7.822009600362,7.756173910962,7.822009600362,7.822009600272,7.822009600272,7.822009600362,7.706057543062,7.822009600262,7.822009600662,7.822009600662,7.822009601062,6.523911236662,5.086584487262,5.31458340001,6.50802864261,7.14538204951,8.02568598582,9.27285361073,9.27285361065,9.27285361065,9.27285361073,9.27285361073,9.27285361063,9.27285361071,9.00169800131,9.05574086431,9.27285361051,9.27285361051,9.27285361051,9.27285361051,9.27285361051,9.27285361051,9.2728536105,9.2728536105,9.23146940042,9.27285361042,9.2728536105,9.27285361046,9.27285361046,9.27285361051,8.27583596031,9.27285361051,9.27285361048,9.27285361048,9.27285361054,9.27285361054,9.27285361047,9.27285361047,9.27285361047,9.27285361057,9.27285361057,9.27285361049,9.27285361049,8.977479671731,9.27285361051,7.39870909591,7.06048806221,9.27285361101,9.27285361101,9.27285361091,8.86170821181,8.37422732181,9.27285361091,9.27285361091,8.59420122371,7.770697167016,9.272853611088,9.062051575088,9.272853611216,9.272853610816,9.272853610816,9.272853610516,8.081779070696,9.272853610796,9.272853610796,9.272853610396,9.272853610496,9.272853610496,9.272853610496,9.272853610496,9.272853610796,9.272853610796,9.272853610796,9.272853610796,9.272853610796,7.926323516186,9.272853610586,9.272853610946,6.11283946401
"t49",6.32845994491,6.32845994491,4.55425021701,5.0979337618,2.02764170497,3.16821126372,2.81904607472,1.714209828,0,1.5744122464,1.7102556912,4.3198687804,4.3772543044,4.516829072,4.51682907204,4.51682907204,4.516829072,4.5168290721,4.5168290721,5.18765519931,5.18765519939,5.18765519939,4.53593539781,5.18765519961,3.68348466341,3.39613770164,5.87251776334,5.87251776334,5.87251776324,5.45780091074,4.05462044941,5.87251776381,8.34410905111,9.04105654142,9.04105654142,9.04105654141,9.04105654146,9.04105654146,9.04105654151,6.55513741761,9.041056541902,9.041056541902,9.041056541872,6.670694576472,9.041056541262,9.041056541262,7.005313897592,7.855830525162,7.303385479762,9.041056540962,9.041056541149,9.041056541149,9.041056541162,8.975220851762,9.041056541162,9.041056541072,9.041056541072,9.041056541162,8.925104483862,9.041056541062,9.041056541462,9.041056541462,9.041056541862,7.742958177462,6.305631428062,6.53363034081,7.72707558341,8.36442899031,9.24473292662,10.49190055153,10.49190055145,10.49190055145,10.49190055153,10.49190055153,10.49190055143,10.49190055151,10.22074494211,10.27478780511,10.49190055131,10.49190055131,10.49190055131,10.49190055131,10.49190055131,10.49190055131,10.4919005513,10.4919005513,10.45051634122,10.49190055122,10.4919005513,10.49190055126,10.49190055126,10.49190055131,9.49488290111,10.49190055131,10.49190055128,10.49190055128,10.49190055134,10.49190055134,10.49190055127,10.49190055127,10.49190055127,10.49190055137,10.49190055137,10.49190055129,10.49190055129,10.196526612531,10.49190055131,8.61775603671,8.27953500301,10.49190055181,10.49190055181,10.49190055171,10.08075515261,9.59327426261,10.49190055171,10.49190055171,9.81324816451,8.989744107816,10.491900551888,10.281098515888,10.491900552016,10.491900551616,10.491900551616,10.491900551316,9.300826011496,10.491900551596,10.491900551596,10.491900551196,10.491900551296,10.491900551296,10.491900551296,10.491900551296,10.491900551596,10.491900551596,10.491900551596,10.491900551596,10.491900551596,9.145370456986,10.491900551386,10.491900551746,7.33188640481
"t61",6.19261650011,6.19261650011,4.41840677221,4.962090317,1.89179826017,3.03236781892,2.68320262992,1.5783663832,1.5744122464,0,1.0948613772,4.1840253356,4.2414108596,4.3809856272,4.38098562724,4.38098562724,4.3809856272,4.3809856273,4.3809856273,5.05181175451,5.05181175459,5.05181175459,4.40009195301,5.05181175481,3.54764121861,3.26029425684,5.73667431854,5.73667431854,5.73667431844,5.32195746594,3.91877700461,5.73667431901,8.20826560631,8.90521309662,8.90521309662,8.90521309661,8.90521309666,8.90521309666,8.90521309671,6.41929397281,8.905213097102,8.905213097102,8.905213097072,6.534851131672,8.905213096462,8.905213096462,6.869470452792,7.719987080362,7.167542034962,8.905213096162,8.905213096349,8.905213096349,8.905213096362,8.839377406962,8.905213096362,8.905213096272,8.905213096272,8.905213096362,8.789261039062,8.905213096262,8.905213096662,8.905213096662,8.905213097062,7.607114732662,6.169787983262,6.39778689601,7.59123213861,8.22858554551,9.10888948182,10.35605710673,10.35605710665,10.35605710665,10.35605710673,10.35605710673,10.35605710663,10.35605710671,10.08490149731,10.13894436031,10.35605710651,10.35605710651,10.35605710651,10.35605710651,10.35605710651,10.35605710651,10.3560571065,10.3560571065,10.31467289642,10.35605710642,10.3560571065,10.35605710646,10.35605710646,10.35605710651,9.35903945631,10.35605710651,10.35605710648,10.35605710648,10.35605710654,10.35605710654,10.35605710647,10.35605710647,10.35605710647,10.35605710657,10.35605710657,10.35605710649,10.35605710649,10.060683167731,10.35605710651,8.48191259191,8.14369155821,10.35605710701,10.35605710701,10.35605710691,9.94491170781,9.45743081781,10.35605710691,10.35605710691,9.67740471971,8.853900663016,10.356057107088,10.145255071088,10.356057107216,10.356057106816,10.356057106816,10.356057106516,9.164982566696,10.356057106796,10.356057106796,10.356057106396,10.356057106496,10.356057106496,10.356057106496,10.356057106496,10.356057106796,10.356057106796,10.356057106796,10.356057106796,10.356057106796,9.009527012186,10.356057106586,10.356057106946,7.19604296001
