accepted_species,estimate
Carissa_macrocarpa,-0.032165527
Fagraea_berteroana,-0.37448293
Gentiana_affinis,-0.37448293
Gentiana_lutea,-0.37448293
Gentiana_scabra,-0.37448293
Plumeria_alba,0.259259
Tabernaemontana_sananho,0.26585576
Thevetia_ahouai,-0.032165527
Vinca_major,0.26585576
Vinca_minor,0.28210804
