"accepted_species","trait_BM_trend_scaled"
"t4",-1.10763442151665
"t6",-1.63317823740156
"t7",-0.974473648729184
"t9",-0.58857825676918
"t139",-0.757587263428603
"t140",-0.78425347742557
"t106",-0.633509729875646
"t69",-0.800579704088233
"t125",-0.879480509022764
"t126",-0.489955890575555
"t129",-1.47972587085877
"t130",-1.56281188533359
"t107",-0.577542753947108
"t108",-0.779129789785606
"t54",-1.52390392730147
"t55",-0.748043851696164
"t30",-1.60121788686007
"t18",-0.177294741231176
"t28",1.02468024250777
"t113",-0.00308414929643124
"t114",-0.0999301486899339
"t75",0.0351775425817154
"t92",0.750251152542557
"t93",1.3776429774316
"t49",0.50150597055483
"t50",1.17572502383618
"t62",0.347854204560866
"t63",1.06355362206584
"t141",0.461398892484932
"t142",0.382831964692644
"t68",0.882340888635145
"t131",2.29458759622568
"t132",2.24255517226123
"t104",0.631293615397404
"t105",0.542490427961357
"t85",0.954597928293834
"t80",0.648533077448516
"t36",0.456019418136221
"t24",1.07134822339612
"t19",2.09558764665789
"t61",0.778007424438595
"t119",1.1204011512703
"t120",1.30430140046989
"t121",1.40745379258809
"t122",1.68439410711599
"t88",1.73489963082067
"t26",0.743966220757052
"t27",0.809098843481069
"t20",0.408374803243125
"t43",-1.14701881040398
"t133",-0.746489156777776
"t134",-0.739785952201899
"t89",-1.46067059113175
"t90",-1.37869159472549
"t57",-1.42027421699561
"t25",-1.62376272904703
"t34",-0.647811382812344
"t35",-0.87982030066681
"t21",-0.434122923245898
"t17",-1.06912514168601
"t42",-0.869024764228297
"t86",-1.41904372063282
"t87",-1.30176553816048
"t48",-1.80118230531676
"t45",-0.922567417021888
"t13",-0.390310635024697
"t11",-0.130259167782768
"t51",0.751268030297853
"t52",0.936375879959478
"t47",0.810346941656966
"t127",-0.702662384635935
"t128",-0.546747686938747
"t71",-0.480843380866422
"t8",-0.850210504237035
"t12",-0.102159544257885
"t83",1.47501832006178
"t84",2.03287948087546
"t44",0.768556074228609
"t98",1.35422340342613
"t99",0.767324709130851
"t109",1.03092434651423
"t110",1.36341011076482
"t29",-1.10809706637304
"t32",-0.951205941741811
"t33",-0.431102765514092
"t15",-0.337121607846094
"t14",-1.18080583353947
"t16",-0.906873037607543
"t56",-0.108020508436297
"t64",-0.682559162892703
"t102",-0.603252612842536
"t103",-0.83524959058132
"t137",-1.47231287319853
"t138",-0.917773935551638
"t46",-0.687553529930982
"t91",-0.335027756167783
"t115",-0.465392821624509
"t116",-0.583114312737676
"t81",0.630543382689384
"t82",0.171302741884495
"t1",-0.576191433287721
"t2",-0.316753485059331
"t5",0.820310725007428
"t10",-0.991455702486098
"t74",1.41790797348861
"t78",0.949920496099247
"t79",1.03989022973723
"t135",-0.252289394232681
"t136",-0.0282713963094488
"t111",-0.735189977285439
"t112",-1.05395345814724
"t70",-1.23318989384711
"t123",1.28754315156593
"t124",1.30673488315506
"t39",1.04304707938911
"t100",-0.119316613039907
"t101",0.0267441218615939
"t67",1.55928040635155
"t76",0.920986448271509
"t77",1.67715179418326
"t73",1.93297481373686
"t22",0.409644034520495
"t23",-0.0708020735139033
"t38",0.205986268110418
"t72",0.0111211503325193
"t117",-0.377698012811649
"t118",-0.0526865632412488
"t40",-0.928743881129906
"t41",-0.157532477224017
"t96",0.657099709280387
"t97",0.938905665262437
"t37",-0.117585490353474
"t58",-0.977027142288298
"t65",-1.08307849181865
"t66",-0.640342130405141
"t31",-0.783622659540852
"t59",0.989449202992885
"t60",0.0617204836669216
"t53",0.598442771978985
"t94",1.21762947224815
"t95",1.06017438983619
"t3",-0.788252029184189
