"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160","c161","c162","c163"
"t2",0.00392748537778464,-0.0398188031487387,-0.00351706933673025,0.00770341458943278,0.0387958216044629,-0.11243493524825,-0.0349331331176124,0.00142223603481122,0.0270850082448689,-0.0038220950716825,-0.0154832527101527,0.165827082725586,0.00303111435163089,-0.208304075913239,-0.135264351437524,0.0327223105434157,0.0663109970926395,0.0288006353395875,-0.0542134733890643,0.000897262378606193,-0.0121766148024502,-0.00416018769775149,0.000214430390978556,0.0556564378122698,0.00455367024483383,0.00856534569782876,-0.00100735232008541,-0.0313590084060596,-0.0326172321988006,0.462962807749065,-0.101461168527115,0.631260751643514,0.013445652941856,-0.0397539003601594,-0.0128906209810925,-0.172050448476082,-6.60128257349941e-05,0.00272438403677745,-4.08910091663233e-05,0.00507641671030821,-0.00577524360440513,0.022975092880088,-0.0291305543451934,0.000180362527220634,0.0192512734552679,0.432030934159746,0.0284111016386075,0.00100831211036079,-0.13887203645,-0.01846002871618,-0.00110030296164553,0.00116362384011471,3.55057974200091e-05,-7.13275727499317e-05,0.000105378556562777,-6.7020605069379e-05,0.000155542220844239,-3.32581212082223e-05,-0.000396876233772779,-0.000103128659836851,-0.000211147422879214,0.0012930666159828,-2.44734355720647e-05,0.00188659180256609,-1.14398465740421e-05,3.86882704317249e-06,0.000729905870155104,2.14475746147266e-15,0.00287206418341371,-6.69206210557539e-05,-0.000416961759406192,0.000573721944510631,-0.000290240898364113,0.0097395360870302,-0.00116236318681484,1.5513997241221e-07,-0.00550558930310926,-0.000597247396231401,-4.73154356058311e-08,0.00024871118412981,0.0195057751458822,3.93558110145589e-07,-1.34338802106762e-05,1.64124894637993e-06,0.00300155001010553,1.36414334786105e-06,1.82279935624236e-05,0.000586476505937634,-2.09776107904138e-05,-9.58034986901333e-05,4.52343421317205e-16,-2.03120809786026e-05,5.73491641092452e-07,-0.000247453023131163,5.71143989735861e-16,-2.63107513536318e-15,-3.67208682632532e-05,-0.000476735871758969,-0.000290769092194225,-1.43098663526861e-15,4.9554701395114e-16,-8.1406104008623e-05,0.086196594337127,-8.41584678842687e-06,-0.0217416121368117,6.92073307370732e-05,0.00338407488656168,-0.000309023002335499,-2.41195900283498e-15,4.04448646089844e-16,-0.000386636125254662,0.000431357757155874,-3.13982743304523e-06,-0.000108636011025437,3.52938681839281e-16,-1.06677077888728e-07,5.61403323010501e-09,-1.41350107482404e-16,1.81982984804308e-17,1.62475715601843e-07,3.83919739901103e-16,1.32295025977751e-16,2.67873616827432e-06,-2.78543939087562e-16,7.06644142055101e-06,0.00140342055142198,-6.598132902854e-08,-0.000123837656009788,8.4631687481011e-08,-1.18095061364277e-13,-4.13100303175181e-16,3.20421445767815e-17,-2.73667225633942e-16,-6.86801094015879e-06,2.05639707458482e-05,-8.17015065533378e-06,2.92977402465893e-16,-7.48549073003637e-07,-4.37848214116183e-09,3.87499460104962e-09,4.48872159797553e-16,5.4012568635836e-17,1.65672178456645e-16,-1.2230635913643e-17,4.71056592083753e-16,4.08092602283499e-16,3.62506003930002e-07,-3.22321765237643e-16,1.01420069933868e-15,-6.68984648560744e-05,3.27382412416356e-16,-3.04625752970106e-16,-1.02600021273193e-16,2.69342606685708e-07,-2.3937911435241e-16,1.7741195352472e-15,-2.10555203163348e-08,-1.63508735132368e-05,-2.39170265433136e-16,-1.15229660073204e-08,3.01363929918638e-14,2.6445447771693e-14,-0.0783260449987953
"t3",0.00390981915344965,-0.0394722808986079,-0.00347559699673097,0.00757334930612796,0.0370334062874436,-0.105640856916845,-0.0323653033654371,0.00131565053853275,0.0249414365198716,-0.00351028155215699,-0.0141852872008077,0.147931225852822,0.00267796402487615,-0.181947127068215,-0.115489605053639,0.0278336885025302,0.0560333335918043,0.0240347282328054,-0.0451212898931106,0.000715430481564727,-0.00928757796933516,-0.00294304513908435,0.000147641485625992,0.0360384234918983,0.00282893617352216,0.0049461972671911,-0.000551349686816078,-0.017090958348261,-0.0168570831580242,0.209195755225339,-0.0434425934465059,0.234320377522822,0.00474422631430789,-0.0122449508217488,-0.00278049734591011,-0.0355060892053902,2.36060289675974e-06,-0.000132769068427537,8.34065882442903e-06,-0.0011729841752903,0.00185288361522001,-0.0131583328492192,0.0172401847584506,-0.000118300219403252,-0.0147607477044051,-0.724068229072513,-0.0652884771248119,-0.00324613691523005,0.483297167581716,0.0710088506369895,0.00497668674980777,-0.0146544041912414,0.00343011945505647,-0.00386556370350259,0.00463532129225208,-0.000424432671530581,0.000678055925740303,-0.000116331191955936,-0.00134252157939666,-0.000346552265434438,-0.000674290061229459,0.00407670047364759,-6.80732045981452e-05,0.00523685779811801,-3.16547731089293e-05,1.05476272172189e-05,0.0018673200013906,-5.05643482784516e-15,0.00703810847891336,-0.000161299220318341,-0.00100408398546842,0.00137480219493612,-0.00069468922794988,0.0229104396157865,-0.00268615289881825,3.52886388739199e-07,-0.0123653458930075,-0.00133913153621751,-1.03546444793283e-07,0.000538241916183291,0.0419607810946657,8.43280884913691e-07,-2.82619321838412e-05,3.44723527701275e-06,0.00628693908385312,2.78141149935476e-06,3.64558699689087e-05,0.00117268583195486,-4.17824252122258e-05,-0.00018944350991097,2.82204287391673e-15,-3.98720055660426e-05,1.11119620655142e-06,-0.000478009478068337,-3.49174106475348e-15,-8.67517721588256e-16,-7.01080777184541e-05,-0.000909650752073755,-0.000553629182846216,-1.54992641788657e-15,4.17158094188359e-16,-0.000154643348969577,0.162833218635344,-1.57137480342263e-05,-0.0405246367475737,0.000128199855709261,0.00626835577897871,-0.000572055931677164,-3.59574015387224e-15,1.93694377534223e-15,-0.000701281470240626,0.000781130202441102,-5.65649665039602e-06,-0.000193239905213675,5.13188800995951e-16,-1.88973083538589e-07,9.89882524260844e-09,-1.45046259604782e-16,-8.69567806316767e-16,2.78589761048432e-07,1.47699484839082e-16,-1.40386350050354e-15,4.57643868158767e-06,-3.32934103849553e-16,1.19982570809125e-05,0.00237971148418529,-1.11676036558492e-07,-0.0002088984275408,1.42293497893669e-07,-1.94929207711385e-13,-2.27774402506203e-16,6.24967187580988e-16,1.5512826334754e-17,-1.1494717832429e-05,3.43310251834754e-05,-1.35902223003147e-05,-4.116360569568e-16,-1.23906500463964e-06,-7.24538092056339e-09,6.408311448868e-09,-5.17906916850934e-16,-7.99697200280514e-16,-1.62862893888239e-16,1.99377316123889e-16,1.10036038428652e-15,1.11258646796145e-15,5.84831928033154e-07,1.44997709448135e-16,1.27636041704478e-15,-0.000107543205022815,-1.07239444916434e-15,-6.4556257823135e-16,-3.90441931446735e-16,4.27266404266916e-07,1.46867110836245e-15,2.28494565394804e-15,-3.30542184323755e-08,-2.56429588153856e-05,9.20975886057205e-16,-1.79971837654442e-08,3.14094270150571e-14,2.6057790405244e-14,-0.0783260449987921
"t20",-0.00342835143036585,-0.130865078062791,0.075498352376395,-0.0177887242684316,0.0618602557391867,0.00720475800059955,-0.00326511603626521,0.000403763520700911,0.00574991123096893,-0.00134534158007929,-0.0560578578697365,0.208468166279231,-0.0219651924539987,0.183663934500942,0.0421943790577668,-0.00905697666762752,-0.0170956175212851,-0.00472307960198235,0.010144418951257,-5.46190183044283e-05,-0.00120845073895257,-0.000585184009514594,-1.15288878644926e-05,0.0460257996699721,0.0323251629833197,-0.0326552823696836,-0.00112686851539151,0.0272342995982711,0.542459035538965,-0.197817085556427,0.072698385127016,0.121907765056434,0.00110546215665646,-0.000857999085229928,-0.0158323338624532,-0.277649477509142,6.60213002715957e-06,-0.00847710961236168,3.83415979727867e-06,-0.00186032023819527,0.00188204593676132,-0.00266196967547597,0.00860902945217773,-5.6713427000241e-05,-0.117826149194509,-0.0230144185327479,0.000691477394812397,0.049853239561772,0.00200708479078289,7.01280974439063e-05,-0.000418378450832679,0.64919747424025,0.000115222817243337,-0.000434093648784131,0.000492164792667313,-3.32542329741595e-06,1.96850023567725e-06,-3.17024972489304e-08,2.67617739495871e-07,1.25703808159433e-07,4.40968057278046e-07,-7.30772892255796e-06,0.000997409387785142,-8.37909657296922e-06,1.16553168962122e-07,-4.01788363480449e-08,-3.60416813726218e-06,1.02210857927273e-14,-2.54838997379762e-05,5.40623694074229e-07,3.34680335133412e-06,-4.43396434926665e-06,2.22085541805669e-06,-3.47650384172702e-05,3.32108067494733e-06,-5.41277837378919e-10,4.23037897849705e-06,3.42685407785722e-07,-2.49092559740819e-10,5.98812641903197e-06,0.001075870751096,-1.54156785751963e-07,1.94551696939072e-07,-4.23877554131214e-08,-6.85026034677847e-05,-1.4279665519494e-08,-1.17810185248116e-07,-2.47139821029523e-06,1.21025466971855e-07,3.04878297183601e-07,-9.57610431960159e-16,0.011525823446284,-3.07866206774052e-10,-0.00240974397128272,-1.85804636652315e-15,-2.92231450659035e-15,-4.21052717382504e-08,-6.04750161026474e-07,-5.04010593829003e-07,-3.65371638431449e-15,-6.26628234736005e-16,-2.01393391237588e-07,0.000360385173006753,-3.62393565598957e-07,0.0011788507184137,-4.30117593089692e-07,-9.76714138247251e-06,1.06570262199934e-06,-6.86350806992896e-16,-4.38554525217671e-16,-3.12673642666081e-06,-2.85222974844902e-07,1.6753239526942e-08,0.0957473111406453,-3.59790312057507e-14,-1.2737431242703e-08,4.81265740604553e-10,-5.23692865643973e-16,-4.20692404617447e-16,-6.76516279587864e-09,2.51404531949396e-16,-5.30797471505046e-16,-8.90716228389915e-09,2.13215976311541e-15,-9.06009312130031e-08,-2.66738953731238e-06,1.04892952756561e-10,6.88911875142335e-07,-4.62908903856476e-11,-1.19550631129262e-16,1.46960352820913e-15,4.83402926417553e-18,2.39652588344127e-15,-3.53835620498098e-09,4.82120288671834e-05,-3.85982894187914e-05,6.86913052612715e-17,-4.49558268358119e-09,-6.95422728808948e-12,6.45860313062216e-12,8.75057241933409e-16,-1.20987528039808e-15,5.01894712502296e-17,8.06332645338187e-16,-4.30397905016035e-16,8.88170955542865e-16,1.66186407588834e-09,5.5902040403008e-16,9.54282547631282e-16,-1.02601555168055e-06,2.33217022367828e-15,4.69779876008807e-17,5.44425432863726e-16,1.754293557325e-09,-1.34440176312991e-15,1.07080574051013e-15,-2.58307305991045e-07,-0.00198055453353926,-1.28674851439933e-15,-1.33883361652626e-07,4.10678586899877e-14,2.80947714588812e-14,-0.078326044998786
"t24",-0.0033995432014341,-0.128755237345474,0.0738591746666467,-0.017241326777763,0.0570325506506135,0.00648110336826456,-0.0028781134656311,0.000355140430722927,0.00502612224827981,-0.00117182632713708,-0.0486704512886441,0.175374303003969,-0.0183015375347041,0.151539632879135,0.0343575886148894,-0.0073662378567861,-0.0138878949835036,-0.00384220493322247,0.00826098225281054,-4.84060823930642e-05,-0.00348750103054202,-0.000209189585665253,-4.4848607518807e-06,0.0184673475685478,0.0127662668149348,-0.0122884653632041,-0.000406866811255128,0.00980028651341522,0.187111100611379,-0.0614151240799091,0.0216777706564877,0.0328801074531339,0.000288403875012621,-0.000205986778929189,-0.00317413546586001,-0.0546188581118938,7.39776618926716e-07,-0.00091670467467605,2.50448684012737e-07,-0.000108890493044399,7.02328555299307e-05,3.56714247569606e-05,-0.000144607489444543,1.57619449669535e-06,0.00535783262488693,0.00337881359126213,-0.000131108108746186,-0.0116202721995801,-0.00048688834435888,-1.78417679463777e-05,0.000114045929077985,-0.231528116059305,-4.9664853802212e-05,0.000190519470342994,-0.000218094569629438,2.06136882450164e-06,-1.50826035530758e-06,2.94710040960728e-08,-2.57971380695045e-07,-1.22078801081068e-07,-4.54973884778356e-07,7.66305480182138e-06,-0.00125642021244542,1.05913755879835e-05,-1.48116480386599e-07,5.23859835344784e-08,5.3058593353855e-06,1.51835384206773e-15,4.12471480530324e-05,-9.10538199184509e-07,-5.64958617895278e-06,7.57696810256694e-06,-3.80625321825731e-06,6.23217047802495e-05,-6.25059911849317e-06,1.06674201062207e-09,-8.66708373370006e-06,-7.05820211163461e-07,5.55900091680957e-10,-1.39030336071109e-05,-0.00255355288411381,3.71361325692141e-07,-5.03864034106133e-07,1.10516760175344e-07,0.000180683340853161,4.25119842727252e-08,3.86895886397375e-07,8.12603410200075e-06,-4.06475467936547e-07,-1.06652517771416e-06,9.00830952373944e-15,-0.042102258932712,1.22090864356909e-09,0.00975225094319729,1.66981309028091e-14,7.86436755003386e-15,1.85092846762169e-07,2.67017855442453e-06,2.26116497725512e-06,2.84081132387089e-14,3.76964103890561e-15,9.19447690927606e-07,-0.00171911170846849,1.9088295516252e-06,-0.00630749636886524,2.43921209647149e-06,5.54166857086253e-05,-6.08265370819681e-06,-1.28172430354405e-15,-9.54750602546701e-15,2.23031549286426e-05,2.07595753860405e-06,-1.30419207879072e-07,-0.900066764678955,3.39738332333753e-13,1.28441390640069e-07,-5.2866086752358e-09,-5.66549188440044e-15,2.97002818227673e-15,1.61923363352964e-07,-6.08589436458291e-15,5.55945039453868e-15,2.52188175849679e-07,-1.61280231883088e-14,3.72436259984188e-06,0.000121578605614602,-5.62118864325103e-09,-5.44009350748424e-05,6.84341184205363e-09,-2.85422222482657e-14,-1.28575515464002e-14,-1.39478032170457e-15,-1.07129394587578e-14,-2.46627549511265e-06,0.00812279910585959,-0.0030885309892078,3.39695574113127e-15,-2.10938020938954e-07,-3.17892429169914e-10,2.80706396911925e-10,-2.07595522769883e-15,-6.71555578601686e-16,1.28254034138556e-15,-2.16366253936624e-15,4.76467303282898e-15,4.76226145800446e-15,2.44465100618477e-08,2.04696111975054e-15,1.94106470660786e-15,-1.37717194407524e-05,-6.16051950676404e-15,-6.74955409592347e-17,-5.66312130917191e-16,1.77378917174586e-08,5.53324257450404e-15,3.4707357275816e-16,-2.18609492119188e-06,-0.0165037064035722,4.1925945178096e-15,-1.04903606605881e-06,3.42769191725808e-15,2.45038583554371e-14,-0.0783260449987785
"t56",-0.00348488035730045,-0.135113895109141,0.0788636609280583,-0.0189494165386931,0.0742781129522879,0.00928601592519201,-0.00450088709828141,0.000560892087624462,0.00817351612236304,-0.00193872285085389,-0.0818235084278844,0.353878633271439,-0.0396350540983934,0.358028631461372,0.0979782521022819,-0.0217173803458527,-0.0434855620382708,-0.013577898829574,0.0300011384093963,-0.000299871541954917,-0.0604501631000867,0.00227868407003481,3.23027438141555e-05,-0.0787091278528581,-0.0437395774514745,0.03226492955828,0.000929082429243248,-0.0221637680723776,-0.379906296557189,0.10248240605776,-0.0341205506797648,-0.0458935722370214,-0.000389199858190747,0.000258074735251365,0.00350965618547655,0.0597341538285137,-6.52474843152191e-07,0.00080147995565489,-2.00036641324999e-07,8.58048503517078e-05,-5.31223589918047e-05,-2.46385019021609e-05,9.93075212956471e-05,-1.06269993027999e-06,-0.00350977215549791,-0.00190656231359143,6.99379024410619e-05,0.00587473078286198,0.000243384510991554,8.79572606356759e-06,-5.50594922891998e-05,0.102080252698627,2.03512216172058e-05,-7.74947250338243e-05,8.83600857746224e-05,-7.18160694809905e-07,4.71822236153854e-07,-8.29106350918864e-09,7.10877908615282e-08,3.34968918931687e-08,1.20526606958336e-07,-2.0107676495058e-06,0.000295106316653489,-2.48239822190884e-06,3.46005097653304e-08,-1.20439204010084e-08,-1.12970187149852e-06,0.707106781186549,-8.26008955159743e-06,1.77658270754117e-07,1.1006725180653e-06,-1.46433835325748e-06,7.34184025131515e-07,-1.16694229724112e-05,1.13308371037907e-06,-1.87518777111436e-10,1.48413631106438e-06,1.20431238929486e-07,-8.98330943115195e-11,2.18681945669146e-06,0.000395646511140164,-5.69564866104804e-08,7.35301916742155e-08,-1.60537895497448e-08,-2.60380372868194e-05,-5.6349905410915e-09,-4.79163753995003e-08,-1.00555403138988e-06,4.9565556402341e-08,1.2643967252894e-07,-1.55362738991765e-15,0.00484434633314571,-1.32739217423271e-10,-0.00104562361732299,2.22279339719533e-15,-1.98800618421982e-15,-1.87520758360957e-08,-2.69708618637734e-07,-2.25922491393134e-07,-6.69456019795978e-15,-1.5749729303016e-15,-9.07786287079578e-08,0.000164746371901225,-1.7110447950278e-07,0.000559489932479867,-2.08142934662853e-07,-4.72729757156499e-06,5.16836259387252e-07,-1.32895757996057e-15,-4.88994632772007e-16,-1.63946717495779e-06,-1.50659070416708e-07,9.0731351342201e-09,0.0558219582670356,-2.10121406786483e-14,-7.64418989979332e-09,2.99565958686484e-10,-5.32865983521983e-17,9.04101616067972e-16,-6.28854992921199e-09,2.00350148654849e-15,-1.63504886211942e-15,-9.18550371798524e-09,4.81763560059386e-16,-1.20204423438943e-07,-3.81361575945479e-06,1.69290216875189e-10,1.51322039172372e-06,-1.74762616047112e-10,-3.6590666295774e-16,1.4790379645209e-15,6.14562694739063e-16,-2.13594921289877e-16,5.51065937781143e-08,-0.000167150775310739,5.55508493726548e-05,-1.82482222651723e-16,3.05279204418111e-09,4.53099482404314e-12,-3.86977028049024e-12,7.49752372320934e-16,-3.41310225479166e-15,5.76304498921195e-16,1.22971335961214e-16,1.69774591456245e-15,1.2893732402e-15,1.16466073940069e-10,3.06255341578243e-16,2.71830075561877e-15,-1.03848413185947e-07,4.33163217014432e-16,-3.64110033357513e-16,1.25098595682589e-15,3.21597581925626e-10,9.19129808665314e-16,1.73757391643861e-15,-5.84165719638299e-08,-0.000454794577784901,5.4118255720792e-16,-3.25436671092474e-08,2.93498333689591e-14,2.5508014549013e-14,-0.0783260449988004
"t57",-0.00348488035730041,-0.13511389510914,0.0788636609280587,-0.0189494165386928,0.0742781129522886,0.00928601592519135,-0.00450088709828148,0.000560892087624792,0.00817351612236301,-0.00193872285085345,-0.0818235084278847,0.353878633271441,-0.0396350540983938,0.358028631461374,0.0979782521022836,-0.0217173803458527,-0.0434855620382704,-0.0135778988295739,0.0300011384093973,-0.000299871541954732,-0.0604501631000868,0.00227868407003464,3.23027438142493e-05,-0.0787091278528607,-0.0437395774514745,0.0322649295582803,0.000929082429242791,-0.0221637680723773,-0.379906296557188,0.102482406057757,-0.0341205506797647,-0.0458935722370223,-0.000389199858190688,0.000258074735252013,0.00350965618547662,0.059734153828508,-6.52474844557522e-07,0.000801479955654746,-2.00036641546232e-07,8.58048503509028e-05,-5.31223589990599e-05,-2.46385019029658e-05,9.93075212944866e-05,-1.06269992914983e-06,-0.00350977215548902,-0.00190656231358363,6.99379024412805e-05,0.0058747307828635,0.000243384510989486,8.79572606364738e-06,-5.50594922878174e-05,0.102080252698648,2.03512216183933e-05,-7.74947250303608e-05,8.83600857676615e-05,-7.18160699372811e-07,4.71822239572777e-07,-8.29106220221002e-09,7.10877899319875e-08,3.34968809622966e-08,1.20526603126765e-07,-2.01076765622872e-06,0.000295106316524679,-2.48239821284274e-06,3.46005027531393e-08,-1.20438827321132e-08,-1.12970197904227e-06,-0.707106781186546,-8.26008944920797e-06,1.77658241387106e-07,1.10067257529263e-06,-1.46433841268618e-06,7.34184130470159e-07,-1.16694229999985e-05,1.13308370663532e-06,-1.8748700959685e-10,1.48413631424933e-06,1.20431234973449e-07,-8.98241423948738e-11,2.18681947872885e-06,0.000395646511144522,-5.69564868487705e-08,7.35301870026797e-08,-1.60538028676748e-08,-2.60380372886062e-05,-5.63499319804878e-09,-4.79163749292209e-08,-1.00555403483005e-06,4.95655541481288e-08,1.26439675295824e-07,2.51087830207488e-16,0.0048443463331178,-1.3274956380409e-10,-0.00104562361733774,-4.64432808188974e-15,7.20426185768362e-16,-1.87520682872567e-08,-2.69708587535876e-07,-2.25922491284172e-07,3.04409558855995e-15,5.15634743132844e-16,-9.07786327895724e-08,0.000164746371912577,-1.71104476662882e-07,0.00055948993248213,-2.0814293397864e-07,-4.7272975745383e-06,5.16836260885402e-07,5.38453040331765e-16,1.77119085183518e-15,-1.63946717599819e-06,-1.50659067280545e-07,9.07314029895437e-09,0.0558219582670302,-2.10005542655116e-14,-7.6441862790109e-09,2.99564912479887e-10,3.68460277908103e-16,-8.78939460940703e-16,-6.28854991631502e-09,-1.34909993603619e-15,-4.90130837851267e-16,-9.18550565589667e-09,1.38110272823862e-15,-1.2020442421263e-07,-3.81361575574422e-06,1.69289949180776e-10,1.51322039221205e-06,-1.74764613301568e-10,2.37289485780403e-15,-8.72323768126558e-16,-4.84857357349269e-17,1.38738713251456e-15,5.51065917421724e-08,-0.000167150775311085,5.55508493726502e-05,3.55297987169565e-16,3.05279349409484e-09,4.52626386176969e-12,-3.86851148184825e-12,2.74602378258624e-16,2.93327398589771e-15,-4.53119377853552e-16,-6.24020248459166e-16,-1.52642860673733e-15,-3.96253234257028e-16,1.1646083104033e-10,-7.10853994930002e-16,-4.31771987506086e-16,-1.0384841332711e-07,7.74297735608406e-16,-6.36398007919992e-16,-1.2616120664445e-15,3.21598946111363e-10,-1.7039934816999e-15,2.59070035640254e-15,-5.84165822184552e-08,-0.000454794577808218,-4.3866234292319e-16,-3.25436595822196e-08,3.36694436527943e-14,2.72341400177236e-14,-0.0783260449987942
"t26",-0.00340147970611731,-0.12888499826758,0.0739529589121424,-0.0172686815723806,0.0570540654124432,0.0064637752531422,-0.00285787399408197,0.000352434240867208,0.00497849260590465,-0.00115934469020256,-0.0480961227741161,0.170330428739206,-0.0176182916555422,0.144035084329224,0.0315227855597408,-0.0067080217126622,-0.0124634502955428,-0.00333306170512944,0.00710501353536,-3.17197869339461e-05,0.000982632884929097,-0.000448012891654553,-8.21811905871476e-06,0.0294032154718337,0.0194914892783705,-0.0180267961088449,-0.000586943316415925,0.0141227501737292,0.266636353184106,-0.0859676091455252,0.0301910344307159,0.0452942045620306,0.000395936876274897,-0.000280364481979268,-0.00422995068943238,-0.0726025090691257,8.69436963244029e-07,-0.00106441886134715,2.20668528542738e-07,-8.66893824414031e-05,2.26311011262924e-05,0.000193890528341757,-0.000677012456626332,5.53126013143701e-06,0.0151123319479921,0.00721815327476507,-0.000274629393222385,-0.0242096550923126,-0.00101446483127699,-3.71965578736997e-05,0.000238200825589073,-0.492928669393579,-0.000108599616717426,0.000417938453661951,-0.000479272300337683,4.9444877449745e-06,-3.95947564111935e-06,8.71600107180631e-08,-7.84401548575903e-07,-3.73413960162836e-07,-1.46574074016585e-06,2.50613444761629e-05,-0.00509444118712354,4.31614622671646e-05,-6.08390064174052e-07,2.23850722850149e-07,2.86301061910012e-05,2.66453525910038e-15,0.000289984907194657,-7.42018532221542e-06,-4.64710396774717e-05,6.56792401931739e-05,-3.34285888141122e-05,0.000690767105464105,-9.89209100726946e-05,2.9477138759758e-08,-0.000705589830471428,-7.90336387474778e-05,-1.25434250989692e-08,0.000191728421017539,0.0287662146619624,-3.71484522653314e-06,3.20014669915124e-06,-6.77929447503954e-07,-0.00104595989181146,-1.50234927776737e-07,-1.00526959356964e-06,-2.10410251005812e-05,9.91566429823181e-07,2.33260556369229e-06,-5.35180253541784e-15,0.0825297439115852,-1.97266421425907e-09,-0.0150596752194766,-1.67648806758275e-14,-7.05544294402044e-15,-2.39632275887544e-07,-3.42581580374127e-06,-2.80807280376622e-06,-6.90431822438315e-15,-1.31508471770773e-15,-1.10227476744188e-06,0.00188972163891551,-1.73871492093014e-06,0.0055817765584902,-1.94249656219065e-06,-4.40934044885396e-05,4.78851783779695e-06,2.27039097969016e-15,3.19323276537379e-15,-1.19319798320253e-05,-1.07336783773695e-06,6.02096876628149e-08,0.302507694756905,-1.11410819120359e-13,-3.83019076264367e-08,1.35918472461089e-09,7.9876136785994e-16,-2.61841509612103e-15,-6.40025597824422e-09,4.51883604778395e-15,-7.67562769410366e-16,-3.60729158037187e-09,5.5415688394885e-15,1.01251136287673e-07,4.37363399303744e-06,-2.69407360478382e-10,-3.77748086079581e-06,6.17249069617623e-10,-4.31135334665188e-15,4.05097037630012e-15,-7.12109672577151e-16,3.94561338710299e-15,-2.9211165257984e-07,0.00108588652177897,-0.000480626139591039,1.67432738996616e-15,-3.89486328581137e-08,-5.92892446569641e-11,5.33741738403788e-11,2.9928275035295e-15,7.23783632151334e-15,-1.55762210219801e-15,4.19702753493363e-15,1.10644147897558e-14,-1.02538536091614e-15,8.34221217165838e-09,8.86619883941592e-15,-5.69313341918095e-15,-5.05270232830084e-06,-2.03438869346251e-14,1.55271225381927e-14,4.15963143319358e-15,9.13585207692343e-09,2.07646264381354e-14,-1.09953786569078e-14,-5.01024560144409e-06,-0.694772234744355,3.61674353205373e-14,9.7115865305631e-08,1.2116188979465e-13,3.27786588397397e-14,-0.0783260449987045
