"accepted_species","estimate"
"Crucianella_gilanica",-0.316300222638951
"Galium_album",-0.395505347128462
"Galium_binifolium",-0.33261011274035
"Galium_concinnum",-0.33261011274035
"Galium_labradoricum",-0.33261011274035
"Galium_mexicanum",-0.395505347128462
"Galium_saxatile",-0.386942290778185
"Galium_spurium",-0.33261011274035
"Galium_trifidum",-0.380640190303471
"Sherardia_arvensis",-0.316300222638951
