accepted_species,estimate
t55,-1.2793679
t56,-1.2793679
t14,-1.3948426
t35,-1.3948426
t95,-0.15992984
t96,-0.15992984
t79,-0.2376778
t69,0.4046874
t83,0.45220327
t76,-0.46135193
